tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
ji-siá-kuh,,16,ji-siá-kuh,ji1sia2kuh4,ji1sia2kuh4,jisiakuh,jisiakuh,jsk,jsk,True
kha-mé-lah,,16,kha-mé-lah,kha1me2lah4,kha1me2lah4,khamelah,khamelah,kml,kml,True
khe-tsi-páng,,16,khe-chi-páng,khe1tsi1pang2,khe1chi1pang2,khetsipang,khechipang,ktp,kcp,True
khe-tsiap-puh,,16,khe-chiap-puh,khe1tsiap4puh4,khe1chiap4puh4,khetsiappuh,khechiappuh,ktp,kcp,True
khe-tsí-báng,,16,khe-chí-báng,khe1tsi2bang2,khe1chi2bang2,khetsibang,khechibang,ktb,kcb,True
khi-móo-tsih,,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4,khimootsih,khimoochih,kmt,kmc,True
khoo-lé-lah,,16,kho͘-lé-lah,khoo1le2lah4,khoo1le2lah4,khoolelah,khoolelah,kll,kll,True
khoo-lé-lù,,16,kho͘-lé-lù,khoo1le2lu3,khoo1le2lu3,khoolelu,khoolelu,kll,kll,True
khoo-mí-sióng,,16,kho͘-mí-sióng,khoo1mi2siong2,khoo1mi2siong2,khoomisiong,khoomisiong,kms,kms,True
khu-lá-tsih,,16,khu-lá-chih,khu1la2tsih4,khu1la2chih4,khulatsih,khulachih,klt,klc,True
khu-lì-mù,,16,khu-lì-mù,khu1li3mu3,khu1li3mu3,khulimu,khulimu,klm,klm,True
khu-lí-muh,,16,khu-lí-muh,khu1li2muh4,khu1li2muh4,khulimuh,khulimuh,klm,klm,True
khōng-ku-lí,,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2,khongkuli,khongkuli,kkl,kkl,True
khőng-jiak-kuh,,16,khŏng-jiak-kuh,khong1jiak4kuh4,khong9jiak4kuh4,khongjiakkuh,khongjiakkuh,kjk,kjk,True
khőng-niá-kuh,,16,khŏng-niá-kuh,khong1nia2kuh4,khong9nia2kuh4,khongniakuh,khongniakuh,knk,knk,True
kinn-ka-kê,,16,kiⁿ-ka-kê,kinn1ka1ke5,kinn1ka1ke5,kinnkake,kinnkake,kkk,kkk,True
kiuh-siú-á,kiuh 首仔,16,kiuh-siú-á,kiuh4siu2a2,kiuh4siu2a2,kiuhsiua,kiuhsiua,ksa,ksa,True
la-jí-ooh,,16,la-jí-o͘h,la1ji2ooh4,la1ji2ooh4,lajiooh,lajiooh,ljo,ljo,True
la-kiat-tooh,,16,la-kiat-to͘h,la1kiat4tooh4,la1kiat4tooh4,lakiattooh,lakiattooh,lkt,lkt,True
la-mè-ǹg,,16,la-mè-ǹg,la1me3ng3,la1me3ng3,lameng,lameng,lmn,lmn,True
la-mú-neh,,16,la-mú-neh,la1mu2neh4,la1mu2neh4,lamuneh,lamuneh,lmn,lmn,True
lam-má-khóng,,16,lam-má-khóng,lam1ma2khong2,lam1ma2khong2,lammakhong,lammakhong,lmk,lmk,True
lam-á-khóng,,16,lam-á-khóng,lam1a2khong2,lam1a2khong2,lamakhong,lamakhong,lak,lak,True
la̋i-jiòo-bù,,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3,laijioobu,laijioobu,ljb,ljb,True
la̋i-lín-gù,,16,lăi-lín-gù,lai1lin2gu3,lai9lin2gu3,lailingu,lailingu,llg,llg,True
le-khoo-tòo,,16,le-kho͘-tò͘,le1khoo1too3,le1khoo1too3,lekhootoo,lekhootoo,lkt,lkt,True
li-mó͘-khóng,,16,li-mó͘-khóng,li1mo͘2khong2,li1moo2khong2,limo͘khong,limookhong,lmk,lmk,True
li-á-khah,,16,li-á-khah,li1a2khah4,li1a2khah4,liakhah,liakhah,lak,lak,True
lo-lí-á,lo-lí-仔,16,lo-lí-á,lo1li2a2,lo1li2a2,lolia,lolia,lla,lla,True
loo-lái-bà,,16,lo͘-lái-bà,loo1lai2ba3,loo1lai2ba3,loolaiba,loolaiba,llb,llb,True
lán-lîn-pau,,16,lán-lîn-pau,lan2lin5pau1,lan2lin5pau1,lanlinpau,lanlinpau,llp,llp,True
lòo-sù-bah,lòo-sù-肉,16,lò͘-sù-bah,loo3su3bah4,loo3su3bah4,loosubah,loosubah,lsb,lsb,True
lóo-lí-á,,16,ló͘-lí-á,loo2li2a2,loo2li2a2,loolia,loolia,lla,lla,True
lī-móo-khòng,,16,lī-mó͘-khòng,li7moo2khong3,li7moo2khong3,limookhong,limookhong,lmk,lmk,True
ma-lá-sóng,,16,ma-lá-sóng,ma1la2song2,ma1la2song2,malasong,malasong,mls,mls,True
ma-sà-tsì,,16,ma-sà-chì,ma1sa3tsi3,ma1sa3chi3,masatsi,masachi,mst,msc,True
me-lí-á,,16,me-lí-á,me1li2a2,me1li2a2,melia,melia,mla,mla,True
me-lóo-tih,,16,me-ló͘-tih,me1loo2tih4,me1loo2tih4,melootih,melootih,mlt,mlt,True
má-khá-lóng,,16,má-khá-lóng,ma2kha2long2,ma2kha2long2,makhalong,makhalong,mkl,mkl,True
mâ-kha-lóng,,16,mâ-kha-lóng,ma5kha1long2,ma5kha1long2,makhalong,makhalong,mkl,mkl,True
mé-lóng-pháng,mé-lóng麭,16,mé-lóng-pháng,me2long2phang2,me2long2phang2,melongphang,melongphang,mlp,mlp,True
ne-kut-tái,,16,ne-kut-tái,ne1kut4tai2,ne1kut4tai2,nekuttai,nekuttai,nkt,nkt,True
o-lín-gió,,16,o-lín-gió,o1lin2gio2,o1lin2gio2,olingio,olingio,olg,olg,True
oo-bá-sán,,16,o͘-bá-sán,oo1ba2san2,oo1ba2san2,oobasan,oobasan,obs,obs,True
oo-jí-sáng,,16,o͘-jí-sáng,oo1ji2sang2,oo1ji2sang2,oojisang,oojisang,ojs,ojs,True
oo-khà-sàng,,16,o͘-khà-sàng,oo1kha3sang3,oo1kha3sang3,ookhasang,ookhasang,oks,oks,True
oo-lín-gióo,,16,o͘-lín-gió͘,oo1lin2gioo2,oo1lin2gioo2,oolingioo,oolingioo,olg,olg,True
oo-nè-sàng,,16,o͘-nè-sàng,oo1ne3sang3,oo1ne3sang3,oonesang,oonesang,ons,ons,True
oo-tóo-bái,,16,o͘-tó͘-bái,oo1too2bai2,oo1too2bai2,ootoobai,ootoobai,otb,otb,True
pha-tshìn-kò,,16,pha-chhìn-kò,pha1tshin3ko3,pha1chhin3ko3,phatshinko,phachhinko,ptk,pck,True
pha-tsìn-kòo,,16,pha-chìn-kò͘,pha1tsin3koo3,pha1chin3koo3,phatsinkoo,phachinkoo,ptk,pck,True
pha̋-siàn-tòo,,16,phă-siàn-tò͘,pha1sian3too3,pha9sian3too3,phasiantoo,phasiantoo,pst,pst,True
phi-á-nooh,,16,phi-á-no͘h,phi1a2nooh4,phi1a2nooh4,phianooh,phianooh,pan,pan,True
phok-phok-thn̂g,phok-phok糖,16,phok-phok-thn̂g,phok4phok4thng5,phok4phok4thng5,phokphokthng,phokphokthng,ppt,ppt,True
phū-lōng-kòng,,16,phū-lōng-kòng,phu7long7kong3,phu7long7kong3,phulongkong,phulongkong,plk,plk,True
pu-lù-sù,,16,pu-lù-sù,pu1lu3su3,pu1lu3su3,pulusu,pulusu,pls,pls,True
sa-khú-lah,,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4,sakhulah,sakhulah,skl,skl,True
sa-sí-mih,,16,sa-sí-mih,sa1si2mih4,sa1si2mih4,sasimih,sasimih,ssm,ssm,True
sa̋-bì-sù,,16,să-bì-sù,sa1bi3su3,sa9bi3su3,sabisu,sabisu,sbs,sbs,True
sa̋m-phú-luh,,16,săm-phú-luh,sam1phu2luh4,sam9phu2luh4,samphuluh,samphuluh,spl,spl,True
se-bí-looh,,16,se-bí-lo͘h,se1bi2looh4,se1bi2looh4,sebilooh,sebilooh,sbl,sbl,True
si-siá-mooh,,16,si-siá-mo͘h,si1sia2mooh4,si1sia2mooh4,sisiamooh,sisiamooh,ssm,ssm,True
si-á-geh,,16,si-á-geh,si1a2geh4,si1a2geh4,siageh,siageh,sag,sag,True
sio̍k-pháng-kauh,sio̍k-pháng-𩛩,16,sio̍k-pháng-kauh,siok8phang2kauh4,siok8phang2kauh4,siokphangkauh,siokphangkauh,spk,spk,True
sir-lí-pah,,16,sir-lí-pah,sir1li2pah4,sir1li2pah4,sirlipah,sirlipah,slp,slp,True
si̍p-pán-án,,16,si̍p-pán-án,sip8pan2an2,sip8pan2an2,sippanan,sippanan,spa,spa,True
su-khù-tà,,16,su-khù-tà,su1khu3ta3,su1khu3ta3,sukhuta,sukhuta,skt,skt,True
su-lit-pah,,16,su-lit-pah,su1lit4pah4,su1lit4pah4,sulitpah,sulitpah,slp,slp,True
su-lài-tah,,16,su-lài-tah,su1lai3tah4,su1lai3tah4,sulaitah,sulaitah,slt,slt,True
sű-lí-khóng,,16,sŭ-lí-khóng,su1li2khong2,su9li2khong2,sulikhong,sulikhong,slk,slk,True
tha-khú-sih,,16,tha-khú-sih,tha1khu2sih4,tha1khu2sih4,thakhusih,thakhusih,tks,tks,True
tha-khú-áng,,16,tha-khú-áng,tha1khu2ang2,tha1khu2ang2,thakhuang,thakhuang,tka,tka,True
tha-thá-mih,,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4,thathamih,thathamih,ttm,ttm,True
the-ní-suh,,16,the-ní-suh,the1ni2suh4,the1ni2suh4,thenisuh,thenisuh,tns,tns,True
thia̋n-pú-lah,,16,thiăn-pú-lah,thian1pu2lah4,thian9pu2lah4,thianpulah,thianpulah,tpl,tpl,True
tho-lu-kî,,16,tho-lu-kî,tho1lu1ki5,tho1lu1ki5,tholuki,tholuki,tlk,tlk,True
thoo-lá-khuh,,16,tho͘-lá-khuh,thoo1la2khuh4,thoo1la2khuh4,thoolakhuh,thoolakhuh,tlk,tlk,True
thoo-má-tooh,,16,tho͘-má-to͘h,thoo1ma2tooh4,thoo1ma2tooh4,thoomatooh,thoomatooh,tmt,tmt,True
thí-siat-tsuh,,16,thí-siat-chuh,thi2siat4tsuh4,thi2siat4chuh4,thisiattsuh,thisiatchuh,tst,tsc,True
ua-lú-tsuh,,16,oa-lú-chuh,ua1lu2tsuh4,oa1lu2chuh4,ualutsuh,oaluchuh,ult,olc,True
ua-sá-bih,,16,oa-sá-bih,ua1sa2bih4,oa1sa2bih4,uasabih,oasabih,usb,osb,True
uan-iunn-io,uan-iunn 腰,16,oan-iuⁿ-io,uan1iunn1io1,oan1iunn1io1,uaniunnio,oaniunnio,uii,oii,True
ua̋i-siat-tsuh,,16,oăi-siat-chuh,uai1siat4tsuh4,oai9siat4chuh4,uaisiattsuh,oaisiatchuh,ust,osc,True
á-nī-mè,,16,á-nī-mè,a2ni7me3,a2ni7me3,anime,anime,anm,anm,True
ba-lú-bù,バルブ,16,ba-lú-bù,ba1lu2bu3,ba1lu2bu3,balubu,balubu,blb,blb,True
ba-lú-hù,バルブ,16,ba-lú-hù,ba1lu2hu3,ba1lu2hu3,baluhu,baluhu,blh,blh,True
hu-lú-góo,フルゴ,16,hu-lú-gó͘,hu1lu2goo2,hu1lu2goo2,hulugoo,hulugoo,hlg,hlg,True
phu-lá-kuh,プラグ,16,phu-lá-kuh,phu1la2kuh4,phu1la2kuh4,phulakuh,phulakuh,plk,plk,True
lân-kam-tsià,㔂甘蔗,16,lân-kam-chià,lan5kam1tsia3,lan5kam1chia3,lankamtsia,lankamchia,lkt,lkc,True
kap-tsuá-ki,㪉紙機,16,kap-chóa-ki,kap4tsua2ki1,kap4choa2ki1,kaptsuaki,kapchoaki,ktk,kck,True
bái-tshiú-á,䆀手仔,16,bái-chhiú-á,bai2tshiu2a2,bai2chhiu2a2,baitshiua,baichhiua,bta,bca,True
ló-lí-á,䇭履仔,16,ló-lí-á,lo2li2a2,lo2li2a2,lolia,lolia,lla,lla,True
thē-ái-tsúi,䖳仔水,16,thē-ái-chúi,the7ai2tsui2,the7ai2chui2,theaitsui,theaichui,tat,tac,True
lìm-tsi̍t-ē,䫐一下,16,lìm-chi̍t-ē,lim3tsit8e7,lim3chit8e7,limtsite,limchite,lte,lce,True
tsi̍t-thōng-tsînn,一thiōng錢,16,chi̍t-thōng-chîⁿ,tsit8thong7tsinn5,chit8thong7chinn5,tsitthongtsinn,chitthongchinn,ttt,ctc,True
tsi̍t-tòng-tsînn,一tòng錢,16,chi̍t-tòng-chîⁿ,tsit8tong3tsinn5,chit8tong3chinn5,tsittongtsinn,chittongchinn,ttt,ctc,True
tsi̍t-ē-luî,一下雷,16,chi̍t-ē-lûi,tsit8e7lui5,chit8e7lui5,tsitelui,chitelui,tel,cel,True
it-put-tsok,一不作,16,it-put-chok,it4put4tsok4,it4put4chok4,itputtsok,itputchok,ipt,ipc,True
tsi̍t-ê-lâng,一个人,16,chi̍t-ê-lâng,tsit8e5lang5,chit8e5lang5,tsitelang,chitelang,tel,cel,True
tsi̍t-ê-so,一个挲,16,chi̍t-ê-so,tsit8e5so1,chit8e5so1,tsiteso,chiteso,tes,ces,True
it-kiú-khàu,一九扣,16,it-kiú-khàu,it4kiu2khau3,it4kiu2khau3,itkiukhau,itkiukhau,ikk,ikk,True
tsi̍t-lâng-tì,一人智,16,chi̍t-lâng-tì,tsit8lang5ti3,chit8lang5ti3,tsitlangti,chitlangti,tlt,clt,True
tsi̍t-hun-tsing,一分鐘,16,chi̍t-hun-cheng,tsit8hun1tsing1,chit8hun1cheng1,tsithuntsing,chithuncheng,tht,chc,True
it-pí-tiòng,一匕中,16,it-pí-tiòng,it4pi2tiong3,it4pi2tiong3,itpitiong,itpitiong,ipt,ipt,True
it-khá-thong,一卡通,16,it-khá-thong,it4kha2thong1,it4kha2thong1,itkhathong,itkhathong,ikt,ikt,True
tsi̍t-tshuì-khuì,一喙氣,16,chi̍t-chhùi-khùi,tsit8tshui3khui3,chit8chhui3khui3,tsittshuikhui,chitchhuikhui,ttk,cck,True
tsi̍t-khûn-tsháu,一囷草,16,chi̍t-khûn-chháu,tsit8khun5tshau2,chit8khun5chhau2,tsitkhuntshau,chitkhunchhau,tkt,ckc,True
tsi̍t-khu-tshân,一坵田,16,chi̍t-khu-chhân,tsit8khu1tshan5,chit8khu1chhan5,tsitkhutshan,chitkhuchhan,tkt,ckc,True
tsi̍t-pak-tôo,一幅圖,16,chi̍t-pak-tô͘,tsit8pak4too5,chit8pak4too5,tsitpaktoo,chitpaktoo,tpt,cpt,True
tsi̍t-lia̍h-tn̂g,一掠長,16,chi̍t-lia̍h-tn̂g,tsit8liah8tng5,chit8liah8tng5,tsitliahtng,chitliahtng,tlt,clt,True
tsi̍t-tshok-á,一撮仔,16,chi̍t-chhok-á,tsit8tshok4a2,chit8chhok4a2,tsittshoka,chitchhoka,tta,cca,True
it-ki-iô,一枝搖,16,it-ki-iô,it4ki1io5,it4ki1io5,itkiio,itkiio,iki,iki,True
tsi̍t-tiâu-kua,一條歌,16,chi̍t-tiâu-koa,tsit8tiau5kua1,chit8tiau5koa1,tsittiaukua,chittiaukoa,ttk,ctk,True
tsi̍t-tiâu-tsînn,一條錢,16,chi̍t-tiâu-chîⁿ,tsit8tiau5tsinn5,chit8tiau5chinn5,tsittiautsinn,chittiauchinn,ttt,ctc,True
tsi̍t-pōo-tsha,一步差,16,chi̍t-pō͘-chha,tsit8poo7tsha1,chit8poo7chha1,tsitpootsha,chitpoochha,tpt,cpc,True
tsi̍t-tù-tsînn,一注錢,16,chi̍t-tù-chîⁿ,tsit8tu3tsinn5,chit8tu3chinn5,tsittutsinn,chittuchinn,ttt,ctc,True
tsi̍t-tsù-hiunn,一炷香,16,chi̍t-chù-hiuⁿ,tsit8tsu3hiunn1,chit8chu3hiunn1,tsittsuhiunn,chitchuhiunn,tth,cch,True
it-lí-thong,一理通,16,it-lí-thong,it4li2thong1,it4li2thong1,itlithong,itlithong,ilt,ilt,True
tsi̍t-hê-tshân,一畦田,16,chi̍t-hê-chhân,tsit8he5tshan5,chit8he5chhan5,tsithetshan,chithechhan,tht,chc,True
it-huan-tsióng,一番獎,16,it-hoan-chióng,it4huan1tsiong2,it4hoan1chiong2,ithuantsiong,ithoanchiong,iht,ihc,True
tsi̍t-pah-khoo,一百箍,16,chi̍t-pah-kho͘,tsit8pah4khoo1,chit8pah4khoo1,tsitpahkhoo,chitpahkhoo,tpk,cpk,True
tsi̍t-ba̍k-nih,一目𥍉,16,chi̍t-ba̍k-nih,tsit8bak8nih4,chit8bak8nih4,tsitbaknih,chitbaknih,tbn,cbn,True
it-ti̍t-leh,一直咧,16,it-ti̍t-leh,it4tit8leh4,it4tit8leh4,ittitleh,ittitleh,itl,itl,True
tsi̍t-lé-pài,一禮拜,16,chi̍t-lé-pài,tsit8le2pai3,chit8le2pai3,tsitlepai,chitlepai,tlp,clp,True
tsi̍t-pit-tsînn,一筆錢,16,chi̍t-pit-chîⁿ,tsit8pit4tsinn5,chit8pit4chinn5,tsitpittsinn,chitpitchinn,tpt,cpc,True
tsi̍t-khoo-lâng,一箍人,16,chi̍t-kho͘-lâng,tsit8khoo1lang5,chit8khoo1lang5,tsitkhoolang,chitkhoolang,tkl,ckl,True
tsi̍t-tsiat-khò,一節課,16,chi̍t-chiat-khò,tsit8tsiat4kho3,chit8chiat4kho3,tsittsiatkho,chitchiatkho,ttk,cck,True
it-lia̍p-it,一粒一,16,it-lia̍p-it,it4liap8it4,it4liap8it4,itliapit,itliapit,ili,ili,True
tsi̍t-ngauh-hāu,一耦鱟,16,chi̍t-ngauh-hāu,tsit8ngauh4hau7,chit8ngauh4hau7,tsitngauhhau,chitngauhhau,tnh,cnh,True
tsi̍t-pha-hué,一葩火,16,chi̍t-pha-hóe,tsit8pha1hue2,chit8pha1hoe2,tsitphahue,chitphahoe,tph,cph,True
tsi̍t-huân-tsi̍t,一還一,16,chi̍t-hoân-chi̍t,tsit8huan5tsit8,chit8hoan5chit8,tsithuantsit,chithoanchit,tht,chc,True
tsi̍t-khai-sí,一開始,16,chi̍t-khai-sí,tsit8khai1si2,chit8khai1si2,tsitkhaisi,chitkhaisi,tks,cks,True
tsi̍t-tīn-lâng,一陣人,16,chi̍t-tīn-lâng,tsit8tin7lang5,chit8tin7lang5,tsittinlang,chittinlang,ttl,ctl,True
tsi̍t-tsiah-kiánn,一隻囝,16,chi̍t-chiah-kiáⁿ,tsit8tsiah4kiann2,chit8chiah4kiann2,tsittsiahkiann,chitchiahkiann,ttk,cck,True
tsi̍t-siú-kua,一首歌,16,chi̍t-siú-koa,tsit8siu2kua1,chit8siu2koa1,tsitsiukua,chitsiukoa,tsk,csk,True
tsit-tiám-á,一點仔,16,chit-tiám-á,tsit4tiam2a2,chit4tiam2a2,tsittiama,chittiama,tta,cta,True
tsi̍t-tshut-tshài,一齣菜,16,chi̍t-chhut-chhài,tsit8tshut4tshai3,chit8chhut4chhai3,tsittshuttshai,chitchhutchhai,ttt,ccc,True
ting-jī-khòo,丁字褲,16,teng-jī-khò͘,ting1ji7khoo3,teng1ji7khoo3,tingjikhoo,tengjikhoo,tjk,tjk,True
ting-buat-kok,丁抹國,16,teng-boat-kok,ting1buat4kok4,teng1boat4kok4,tingbuatkok,tengboatkok,tbk,tbk,True
ting-sī-ting,丁是丁,16,teng-sī-teng,ting1si7ting1,teng1si7teng1,tingsiting,tengsiteng,tst,tst,True
tshit--á,七仔,16,chhit--á,tshit4a2,chhit4a2,tshita,chhita,ta,ca,True
tshit-tshái-pit,七彩筆,16,chhit-chhái-pit,tshit4tshai2pit4,chhit4chhai2pit4,tshittshaipit,chhitchhaipit,ttp,ccp,True
tshit-gue̍h-puànn,七月半,16,chhit-goe̍h-pòaⁿ,tshit4gueh8puann3,chhit4goeh8poann3,tshitguehpuann,chhitgoehpoann,tgp,cgp,True
tshit-gue̍h-bué,七月尾,16,chhit-goe̍h-bóe,tshit4gueh8bue2,chhit4goeh8boe2,tshitguehbue,chhitgoehboe,tgb,cgb,True
tshit--ê,七的,16,chhit--ê,tshit4e5,chhit4e5,tshite,chhite,te,ce,True
tshit-sik-tôo,七色圖,16,chhit-sek-tô͘,tshit4sik4too5,chhit4sek4too5,tshitsiktoo,chhitsektoo,tst,cst,True
tshit-hio̍h-lân,七葉蘭,16,chhit-hio̍h-lân,tshit4hioh8lan5,chhit4hioh8lan5,tshithiohlan,chhithiohlan,thl,chl,True
tshit-hō-á,七號仔,16,chhit-hō-á,tshit4ho7a2,chhit4ho7a2,tshithoa,chhithoa,tha,cha,True
sam-khe-tóng,三K黨,16,sam-khe-tóng,sam1khe1tong2,sam1khe1tong2,samkhetong,samkhetong,skt,skt,True
sann-put-tíng,三不等,16,saⁿ-put-téng,sann1put4ting2,sann1put4teng2,sannputting,sannputteng,spt,spt,True
sann-ê-lâng,三个人,16,saⁿ-ê-lâng,sann1e5lang5,sann1e5lang5,sannelang,sannelang,sel,sel,True
sam-sian-tâi,三仙台,16,sam-sian-tâi,sam1sian1tai5,sam1sian1tai5,samsiantai,samsiantai,sst,sst,True
sam-ho̍k-thinn,三伏天,16,sam-ho̍k-thiⁿ,sam1hok8thinn1,sam1hok8thinn1,samhokthinn,samhokthinn,sht,sht,True
sam-pat-tsi,三八膣,16,sam-pat-chi,sam1pat4tsi1,sam1pat4chi1,sampattsi,sampatchi,spt,spc,True
sam-pat-hōo,三八雨,16,sam-pat-hō͘,sam1pat4hoo7,sam1pat4hoo7,sampathoo,sampathoo,sph,sph,True
sann-hun-kiû,三分球,16,saⁿ-hun-kiû,sann1hun1kiu5,sann1hun1kiu5,sannhunkiu,sannhunkiu,shk,shk,True
sann-tsa̍p-thóng,三十捅,16,saⁿ-cha̍p-thóng,sann1tsap8thong2,sann1chap8thong2,sanntsapthong,sannchapthong,stt,sct,True
sann-tsa̍p-mê,三十暝,16,saⁿ-cha̍p-mê,sann1tsap8me5,sann1chap8me5,sanntsapme,sannchapme,stm,scm,True
sann-tsa̍p-mî,三十暝,16,saⁿ-cha̍p-mî,sann1tsap8mi5,sann1chap8mi5,sanntsapmi,sannchapmi,stm,scm,True
sam-tshe-hô,三叉河,16,sam-chhe-hô,sam1tshe1ho5,sam1chhe1ho5,samtsheho,samchheho,sth,sch,True
sann-tshe-hô,三叉河,16,saⁿ-chhe-hô,sann1tshe1ho5,sann1chhe1ho5,sanntsheho,sannchheho,sth,sch,True
sann-ha̍p-it,三合一,16,saⁿ-ha̍p-it,sann1hap8it4,sann1hap8it4,sannhapit,sannhapit,shi,shi,True
sam-kok-tsì,三國志,16,sam-kok-chì,sam1kok4tsi3,sam1kok4chi3,samkoktsi,samkokchi,skt,skc,True
