tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
hē,蟹,50,hē,he7,he7,he,he,,
siān,蟺,50,siān,sian7,sian7,sian,sian,,
gí,蟻,50,gí,gi2,gi2,gi,gi,,
siâm,蟾,50,siâm,siam5,siam5,siam,siam,,
khè,蟿,50,khè,khe3,khe3,khe,khe,,
kè,蟿,50,kè,ke3,ke3,ke,ke,,
hióng,蠁,50,hióng,hiong2,hiong2,hiong,hiong,,
ló,蠃,50,ló,lo2,lo2,lo,lo,,
lô,蠃,50,lô,lo5,lo5,lo,lo,,
khîm,蠄,50,khîm,khim5,khim5,khim,khim,,
sîng,蠅,50,sêng,sing5,seng5,sing,seng,,
māi,蠆,50,māi,mai7,mai7,mai,mai,,
tshài,蠆,50,chhài,tshai3,chhai3,tshai,chhai,,
tsi̍k,蠈,50,che̍k,tsik8,chek8,tsik,chek,,
huân,蠉,50,hoân,huan5,hoan5,huan,hoan,,
sio̍k,蠋,50,sio̍k,siok8,siok8,siok,siok,,
tsiok,蠋,50,chiok,tsiok,chiok,tsiok,chiok,,
giat,蠍,50,giat,giat,giat,giat,giat,,
iat,蠍,50,iat,iat,iat,iat,iat,,
tsê,蠐,50,chê,tse5,che5,tse,che,,
îng,蠑,50,êng,ing5,eng5,ing,eng,,
bóng,蠓,50,bóng,bong2,bong2,bong,bong,,
hô,蠔,50,hô,ho5,ho5,ho,ho,,
jû,蠕,50,jû,ju5,ju5,ju,ju,,
lùn,蠕,50,lùn,lun3,lun3,lun,lun,,
lû,蠕,50,lû,lu5,lu5,lu,lu,,
hōo,蠖,50,hō͘,hoo7,hoo7,hoo,hoo,,
tsia̍t,蠘,50,chia̍t,tsiat8,chiat8,tsiat,chiat,,
pin,蠙,50,pin,pin,pin,pin,pin,,
bia̍t,蠛,50,bia̍t,biat8,biat8,biat,biat,,
huân,蠜,50,hoân,huan5,hoan5,huan,hoan,,
la̍p,蠟,50,la̍p,lap8,lap8,lap,lap,,
bi̍t,蠠,50,bi̍t,bit8,bit8,bit,bit,,
lé,蠡,50,lé,le2,le2,le,le,,
lê,蠡,50,lê,le5,le5,le,le,,
lô,蠡,50,lô,lo5,lo5,lo,lo,,
tshún,蠢,50,chhún,tshun2,chhun2,tshun,chhun,,
lē,蠣,50,lē,le7,le7,le,le,,
tòo,蠧,50,tò͘,too3,too3,too,too,,
tsû,蠩,50,chû,tsu5,chu5,tsu,chu,,
lông,蠪,50,lông,long5,long5,long,long,,
hong,蠭,50,hong,hong,hong,hong,hong,,
iat,蠮,50,iat,iat,iat,iat,iat,,
kóo,蠱,50,kó͘,koo2,koo2,koo,koo,,
kuan,蠲,50,koan,kuan,koan,kuan,koan,,
hê,蠵,50,hê,he5,he5,he,he,,
thâm,蠶,50,thâm,tham5,tham5,tham,tham,,
tshâm,蠶,50,chhâm,tsham5,chham5,tsham,chham,,
tshân,蠶,50,chhân,tshan5,chhan5,tshan,chhan,,
tòo,蠹,50,tò͘,too3,too3,too,too,,
tsia̍t,蠽,50,chia̍t,tsiat8,chiat8,tsiat,chiat,,
sio̍k,蠾,50,sio̍k,siok8,siok8,siok,siok,,
tsiok,蠾,50,chiok,tsiok,chiok,tsiok,chiok,,
hong,衁,50,hong,hong,hong,hong,hong,,
lok,衂,50,lok,lok,lok,lok,lok,,
phue,衃,50,phoe,phue,phoe,phue,phoe,,
jio̍k,衄,50,jio̍k,jiok8,jiok8,jiok,jiok,,
lok,衄,50,lok,lok,lok,lok,lok,,
hùn,衅,50,hùn,hun3,hun3,hun,hun,,
tsiòng,衆,50,chiòng,tsiong3,chiong3,tsiong,chiong,,
jī,衈,50,jī,ji7,ji7,ji,ji,,
khik,衉,50,khek,khik,khek,khik,khek,,
bia̍t,衊,50,bia̍t,biat8,biat8,biat,biat,,
hik,衋,50,hek,hik,hek,hik,hek,,
ián,衍,50,ián,ian2,ian2,ian,ian,,
khàn,衎,50,khàn,khan3,khan3,khan,khan,,
khán,衎,50,khán,khan2,khan2,khan,khan,,
hiân,衒,50,hiân,hian5,hian5,hian,hian,,
hiān,衒,50,hiān,hian7,hian7,hian,hian,,
tông,衕,50,tông,tong5,tong5,tong,tong,,
hāng,衖,50,hāng,hang7,hang7,hang,hang,,
kai,街,50,kai,kai,kai,kai,kai,,
kere,街,50,kere,kere,kere,kere,kere,,
hôo,衚,50,hô͘,hoo5,hoo5,hoo,hoo,,
ôo,衚,50,ô͘,oo5,oo5,oo,oo,,
tshìng,衝,50,chhèng,tshing3,chheng3,tshing,chheng,,
tshóng,衝,50,chhóng,tshong2,chhong2,tshong,chhong,,
uē,衞,50,ōe,ue7,oe7,ue,oe,,
kû,衢,50,kû,ku5,ku5,ku,ku,,
ui,衣,50,ui,ui,ui,ui,ui,,
tshà,衩,50,chhà,tsha3,chha3,tsha,chha,,
sam,衫,50,sam,sam,sam,sam,sam,,
hu,衭,50,hu,hu,hu,hu,hu,,
hû,衭,50,hû,hu5,hu5,hu,hu,,
kún,衮,50,kún,kun2,kun2,kun,kun,,
hun,衯,50,hun,hun,hun,hun,hun,,
kiap,衱,50,kiap,kiap,kiap,kiap,kiap,,
kip,衱,50,kip,kip,kip,kip,kip,,
la̍p,衲,50,la̍p,lap8,lap8,lap,lap,,
ji̍t,衵,50,ji̍t,jit8,jit8,jit,jit,,
lik,衵,50,lek,lik,lek,lik,lek,,
li̍k,衵,50,le̍k,lik8,lek8,lik,lek,,
thiong,衷,50,thiong,thiong,thiong,thiong,thiong,,
kuí,衼,50,kúi,kui2,kui2,kui,kui,,
jím,衽,50,jím,jim2,jim2,jim,jim,,
khim,衾,50,khim,khim,khim,khim,khim,,
khim,衿,50,khim,khim,khim,khim,khim,,
kim,衿,50,kim,kim,kim,kim,kim,,
kun,袀,50,kun,kun,kun,kun,kun,,
uân,袁,50,oân,uan5,oan5,uan,oan,,
buě,袂,50,bǒe,bue6,boe6,bue,boe,,
māi,袂,50,māi,mai7,mai7,mai,mai,,
ka,袈,50,ka,ka,ka,ka,ka,,
líng,袊,50,léng,ling2,leng2,ling,leng,,
tāi,袋,50,tāi,tai7,tai7,tai,tai,,
tēr,袋,50,tēr,ter7,ter7,ter,ter,,
těr,袋,50,těr,ter6,ter6,ter,ter,,
phàu,袍,50,phàu,phau3,phau3,phau,phau,,
phâu,袍,50,phâu,phau5,phau5,phau,phau,,
pâu,袍,50,pâu,pau5,pau5,pau,pau,,
iàu,袎,50,iàu,iau3,iau3,iau,iau,,
áu,袎,50,áu,au2,au2,au,au,,
siāu,袑,50,siāu,siau7,siau7,siau,siau,,
thán,袒,50,thán,than2,than2,than,than,,
tsia,袓,50,chia,tsia,chia,tsia,chia,,
tsī,袓,50,chī,tsi7,chi7,tsi,chi,,
tsū,袓,50,chū,tsu7,chu7,tsu,chu,,
siū,袖,50,siū,siu7,siu7,siu,siu,,
tsín,袗,50,chín,tsin2,chin2,tsin,chin,,
phànn,袙,50,phàⁿ,phann3,phann3,phann,phann,,
hut,袚,50,hut,hut,hut,hut,hut,,
pua̍t,袚,50,poa̍t,puat8,poat8,puat,poat,,
tí,袛,50,tí,ti2,ti2,ti,ti,,
kún,袞,50,kún,kun2,kun2,kun,kun,,
phuàn,袢,50,phoàn,phuan3,phoan3,phuan,phoan,,
bōo,袤,50,bō͘,boo7,boo7,boo,boo,,
thok,袥,50,thok,thok,thok,thok,thok,,
hiân,袨,50,hiân,hian5,hian5,hian,hian,,
hiān,袨,50,hiān,hian7,hian7,hian,hian,,
khu,袪,50,khu,khu,khu,khu,khu,,
phēr,被,50,phēr,pher7,pher7,pher,pher,,
khuà,袴,50,khòa,khua3,khoa3,khua,khoa,,
khòo,袴,50,khò͘,khoo3,khoo3,khoo,khoo,,
jím,袵,50,jím,jim2,jim2,jim,jim,,
khap,袷,50,khap,khap,khap,khap,khap,,
kiap,袷,50,kiap,kiap,kiap,kiap,kiap,,
khiat,袺,50,khiat,khiat,khiat,khiat,khiat,,
kiat,袺,50,kiat,kiat,kiat,kiat,kiat,,
jî,袻,50,jî,ji5,ji5,ji,ji,,
kok,袼,50,kok,kok,kok,kok,kok,,
jû,袽,50,jû,ju5,ju5,ju,ju,,
tsu,袾,50,chu,tsu,chu,tsu,chu,,
in,裀,50,in,in,in,in,in,,
liah,裂,50,liah,liah,liah,liah,liah,,
lia̍t,裂,50,lia̍t,liat8,liat8,liat,liat,,
khùn,裉,50,khùn,khun3,khun3,khun,khun,,
niáu,裊,50,niáu,niau2,niau2,niau,niau,,
sū,裋,50,sū,su7,su7,su,su,,
tuán,裋,50,toán,tuan2,toan2,tuan,toan,,
kiap,裌,50,kiap,kiap,kiap,kiap,kiap,,
khún,裍,50,khún,khun2,khun2,khun,khun,,
thíng,裎,50,théng,thing2,theng2,thing,theng,,
thîng,裎,50,thêng,thing5,theng5,thing,theng,,
tîng,裎,50,têng,ting5,teng5,ting,teng,,
lí,裏,50,lí,li2,li2,li,li,,
piô,裒,50,piô,pio5,pio5,pio,pio,,
è,裔,50,è,e3,e3,e,e,,
ì,裔,50,ì,i3,i3,i,i,,
jī,裕,50,jī,ji7,ji7,ji,ji,,
jū,裕,50,jū,ju7,ju7,ju,ju,,
lū,裕,50,lū,lu7,lu7,lu,lu,,
kiû,裘,50,kiû,kiu5,kiu5,kiu,kiu,,
ip,裛,50,ip,ip,ip,ip,ip,,
sa,裟,50,sa,sa,sa,sa,sa,,
se,裟,50,se,se,se,se,se,,
thám,裧,50,thám,tham2,tham2,tham,tham,,
tshiam,裧,50,chhiam,tshiam,chhiam,tshiam,chhiam,,
pi,裨,50,pi,pi,pi,pi,pi,,
pî,裨,50,pî,pi5,pi5,pi,pi,,
lîng,裬,50,lêng,ling5,leng5,ling,leng,,
tshiong,裮,50,chhiong,tshiong,chhiong,tshiong,chhiong,,
tiû,裯,50,tiû,tiu5,tiu5,tiu,tiu,,
to,裯,50,to,to,to,to,to,,
tû,裯,50,tû,tu5,tu5,tu,tu,,
tuat,裰,50,toat,tuat,toat,tuat,toat,,
piáu,裱,50,piáu,piau2,piau2,piau,piau,,
siông,裳,50,siông,siong5,siong5,siong,siong,,
puê,裴,50,pôe,pue5,poe5,pue,poe,,
pâi,裴,50,pâi,pai5,pai5,pai,pai,,
puê,裵,50,pôe,pue5,poe5,pue,poe,,
hui,裶,50,hui,hui,hui,hui,hui,,
lōo,裸,50,lō͘,loo7,loo7,loo,loo,,
kó,裹,50,kó,ko2,ko2,ko,ko,,
kóo,裹,50,kó͘,koo2,koo2,koo,koo,,
iám,裺,50,iám,iam2,iam2,iam,iam,,
tok,裻,50,tok,tok,tok,tok,tok,,
theh,裼,50,theh,theh,theh,theh,theh,,
thik,裼,50,thek,thik,thek,thik,thek,,
tsì,製,50,chì,tsi3,chi3,tsi,chi,,
kuà,褂,50,kòa,kua3,koa3,kua,koa,,
thè,褅,50,thè,the3,the3,the,the,,
tè,褅,50,tè,te3,te3,te,te,,
sī,褆,50,sī,si7,si7,si,si,,
hok,複,50,hok,hok,hok,hok,hok,,
hē,褉,50,hē,he7,he7,he,he,,
pián,褊,50,pián,pian2,pian2,pian,pian,,
khun,褌,50,khun,khun,khun,khun,khun,,
kun,褌,50,kun,kun,kun,kun,kun,,
hat,褐,50,hat,hat,hat,hat,hat,,
uān,褑,50,oān,uan7,oan7,uan,oan,,
poo,褒,50,po͘,poo,poo,poo,poo,,
por,褒,50,por,por,por,por,por,,
pó,褓,50,pó,po2,po2,po,po,,
jû,褕,50,jû,ju5,ju5,ju,ju,,
thuàn,褖,50,thoàn,thuan3,thoan3,thuan,thoan,,
ián,褗,50,ián,ian2,ian2,ian,ian,,
uî,褘,50,ûi,ui5,ui5,ui,ui,,
puè,褙,50,pòe,pue3,poe3,pue,poe,,
pè,褙,50,pè,pe3,pe3,pe,pe,,
thí,褚,50,thí,thi2,thi2,thi,thi,,
thú,褚,50,thú,thu2,thu2,thu,thu,,
tsú,褚,50,chú,tsu2,chu2,tsu,chu,,
tap,褟,50,tap,tap,tap,tap,tap,,
koo,褠,50,ko͘,koo,koo,koo,koo,,
tap,褡,50,tap,tap,tap,tap,tap,,
huâi,褢,50,hoâi,huai5,hoai5,huai,hoai,,
gio̍k,褥,50,gio̍k,giok8,giok8,giok,giok,,
jio̍k,褥,50,jio̍k,jiok8,jiok8,jiok,jiok,,
lio̍k,褥,50,lio̍k,liok8,liok8,liok,liok,,
nāi,褦,50,nāi,nai7,nai7,nai,nai,,
kíng,褧,50,kéng,king2,keng2,king,keng,,
thuìnn,褪,50,thùiⁿ,thuinn3,thuinn3,thuinn,thuinn,,
thùn,褪,50,thùn,thun3,thun3,thun,thun,,
niáu,褭,50,niáu,niau2,niau2,niau,niau,,
tsià,褯,50,chià,tsia3,chia3,tsia,chia,,
khian,褰,50,khian,khian,khian,khian,khian,,
kián,褰,50,kián,kian2,kian2,kian,kian,,
huâi,褱,50,hoâi,huai5,hoai5,huai,hoai,,
liân,褳,50,liân,lian5,lian5,lian,lian,,
lî,褵,50,lî,li5,li5,li,li,,
si̍p,褶,50,si̍p,sip8,sip8,sip,sip,,
lú,褸,50,lú,lu2,lu2,lu,lu,,
gē,褹,50,gē,ge7,ge7,ge,ge,,
siat,褻,50,siat,siat,siat,siat,siat,,
tshian,褼,50,chhian,tshian,chhian,tshian,chhian,,
kióng,襁,50,kióng,kiong2,kiong2,kiong,kiong,,
iū,襃,50,iū,iu7,iu7,iu,iu,,
siang,襄,50,siang,siang,siang,siang,siang,,
siong,襄,50,siong,siong,siong,siong,siong,,
pok,襆,50,pok,pok,pok,pok,pok,,
tshuat,襊,50,chhoat,tshuat,chhoat,tshuat,chhoat,,
kik,襋,50,kek,kik,kek,kik,kek,,
puat,襏,50,poat,puat,poat,puat,poat,,
jiâu,襓,50,jiâu,jiau5,jiau5,jiau,jiau,,
to̍k,襗,50,to̍k,tok8,tok8,tok,tok,,
huē,襘,50,hōe,hue7,hoe7,hue,hoe,,
kuè,襘,50,kòe,kue3,koe3,kue,koe,,
tsing,襘,50,cheng,tsing,cheng,tsing,cheng,,
suī,襚,50,sūi,sui7,sui7,sui,sui,,
lông,襛,50,lông,long5,long5,long,long,,
liâm,襜,50,liâm,liam5,liam5,liam,liam,,
tshiam,襜,50,chhiam,tshiam,chhiam,tshiam,chhiam,,
liâm,襝,50,liâm,liam5,liam5,liam,liam,,
tshiam,襝,50,chhiam,tshiam,chhiam,tshiam,chhiam,,
phik,襞,50,phek,phik,phek,phik,phek,,
tong,襠,50,tong,tong,tong,tong,tong,,
sio̍k,襡,50,sio̍k,siok8,siok8,siok,siok,,
siān,襢,50,siān,sian7,sian7,sian,sian,,
thán,襢,50,thán,than2,than2,than,than,,
pī,襣,50,pī,pi7,pi7,pi,pi,,
lâm,襤,50,lâm,lam5,lam5,lam,lam,,
jû,襦,50,jû,ju5,ju5,ju,ju,,
sio̍k,襩,50,sio̍k,siok8,siok8,siok,siok,,
to̍k,襩,50,to̍k,tok8,tok8,tok,tok,,
be̍h,襪,50,be̍h,beh8,beh8,beh,beh,,
be̍rh,襪,50,be̍rh,berh8,berh8,berh,berh,,
bua̍t,襪,50,boa̍t,buat8,boat8,buat,boat,,
sik,襫,50,sek,sik,sek,sik,sek,,
khiat,襭,50,khiat,khiat,khiat,khiat,khiat,,
phok,襮,50,phok,phok,phok,phok,phok,,
tshàn,襯,50,chhàn,tshan3,chhan3,tshan,chhan,,
tshìn,襯,50,chhìn,tshin3,chhin3,tshin,chhin,,
liông,襱,50,liông,liong5,liong5,liong,liong,,
lông,襱,50,lông,long5,long5,long,long,,
si̍t,襲,50,si̍t,sit8,sit8,sit,sit,,
siam,襳,50,siam,siam,siam,siam,siam,,
tshiam,襳,50,chhiam,tshiam,chhiam,tshiam,chhiam,,
lân,襴,50,lân,lan5,lan5,lan,lan,,
liap,襵,50,liap,liap,liap,liap,liap,,
tsiap,襵,50,chiap,tsiap,chiap,tsiap,chiap,,
tài,襶,50,tài,tai3,tai3,tai,tai,,
kián,襺,50,kián,kian2,kian2,kian,kian,,
phàn,襻,50,phàn,phan3,phan3,phan,phan,,
hà,襾,50,hà,ha3,ha3,ha,ha,,
huān,覂,50,hoān,huan7,hoan7,huan,hoan,,
hōng,覂,50,hōng,hong7,hong7,hong,hong,,
sím,覃,50,sím,sim2,sim2,sim,sim,,
sîm,覃,50,sîm,sim5,sim5,sim,sim,,
thâm,覃,50,thâm,tham5,tham5,tham,tham,,
tsîm,覃,50,chîm,tsim5,chim5,tsim,chim,,
pà,覇,50,pà,pa3,pa3,pa,pa,,
hi̍k,覈,50,he̍k,hik8,hek8,hik,hek,,
hu̍t,覈,50,hu̍t,hut8,hut8,hut,hut,,
ki,覊,50,ki,ki,ki,ki,ki,,
khiàn,見,50,khiàn,khian3,khian3,khian,khian,,
kuan,覌,50,koan,kuan,koan,kuan,koan,,
kuàn,覌,50,koàn,kuan3,koan3,kuan,koan,,
kak,覐,50,kak,kak,kak,kak,kak,,
bi̍k,覓,50,be̍k,bik8,bek8,bik,bek,,
buâ,覓,50,bôa,bua5,boa5,bua,boa,,
bā,覓,50,bā,ba7,ba7,ba,ba,,
bǎ,覓,50,bǎ,ba6,ba6,ba,ba,,
bi̍k,覔,50,be̍k,bik8,bek8,bik,bek,,
bia̍t,覕,50,bia̍t,biat8,biat8,biat,biat,,
su,覗,50,su,su,su,su,su,,
tiam,覘,50,tiam,tiam,tiam,tiam,tiam,,
bi̍k,覛,50,be̍k,bik8,bek8,bik,bek,,
thiàu,覜,50,thiàu,thiau3,thiau3,thiau,thiau,,
tsì,覟,50,chì,tsi3,chi3,tsi,chi,,
hi̍k,覡,50,he̍k,hik8,hek8,hik,hek,,
jû,覦,50,jû,ju5,ju5,ju,ju,,
lám,覧,50,lám,lam2,lam2,lam,lam,,
tóo,覩,50,tó͘,too2,too2,too,too,,
khái,覬,50,khái,khai2,khai2,khai,khai,,
kì,覬,50,kì,ki3,ki3,ki,ki,,
bîng,覭,50,bêng,bing5,beng5,bing,beng,,
kòo,覯,50,kò͘,koo3,koo3,koo,koo,,
kīn,覲,50,kīn,kin7,kin7,kin,kin,,
lô,覶,50,lô,lo5,lo5,lo,lo,,
tshù,覷,50,chhù,tshu3,chhu3,tshu,chhu,,
hán,覸,50,hán,han2,han2,han,han,,
kàn,覸,50,kàn,kan3,kan3,kan,kan,,
lô,覼,50,lô,lo5,lo5,lo,lo,,
to̍k,覿,50,to̍k,tok8,tok8,tok,tok,,
kuàn,觀,50,koàn,kuan3,koan3,kuan,koan,,
kun,觔,50,kun,kun,kun,kun,kun,,
tshiok,觕,50,chhiok,tshiok,chhiok,tshiok,chhiok,,
tshoo,觕,50,chho͘,tshoo,chhoo,tshoo,chhoo,,
khuat,觖,50,khoat,khuat,khoat,khuat,khoat,,
kuat,觖,50,koat,kuat,koat,kuat,koat,,
koo,觚,50,ko͘,koo,koo,koo,koo,,
tsui,觜,50,chui,tsui,chui,tsui,chui,,
tí,觝,50,tí,ti2,ti2,ti,ti,,
huá,觟,50,hóa,hua2,hoa2,hua,hoa,,
hāi,觟,50,hāi,hai7,hai7,hai,hai,,
kik,觡,50,kek,kik,kek,kik,kek,,
kuè,解,50,kòe,kue3,koe3,kue,koe,,
kué,解,50,kóe,kue2,koe2,kue,koe,,
kè,解,50,kè,ke3,ke3,ke,ke,,
ké,解,50,ké,ke2,ke2,ke,ke,,
king,觥,50,keng,king,keng,king,keng,,
kong,觥,50,kong,kong,kong,kong,kong,,
kái,觧,50,kái,kai2,kai2,kai,kai,,
kiû,觩,50,kiû,kiu5,kiu5,kiu,kiu,,
sok,觫,50,sok,sok,sok,sok,sok,,
khi,觭,50,khi,khi,khi,khi,khi,,
kî,觭,50,kî,ki5,ki5,ki,ki,,
tánn,觰,50,táⁿ,tann2,tann2,tann,tann,,
pit,觱,50,pit,pit,pit,pit,pit,,
sin,觲,50,sin,sin,sin,sin,sin,,
kho̍k,觳,50,kho̍k,khok8,khok8,khok,khok,,
siong,觴,50,siong,siong,siong,siong,siong,,
king,觵,50,keng,king,keng,king,keng,,
kong,觵,50,kong,kong,kong,kong,kong,,
tì,觶,50,tì,ti3,ti3,ti,ti,,
tshik,觸,50,chhek,tshik,chhek,tshik,chhek,,
kuat,觼,50,koat,kuat,koat,kuat,koat,,
hê,觿,50,hê,he5,he5,he,he,,
gân,言,50,gân,gan5,gan5,gan,gan,,
tìng,訂,50,tèng,ting3,teng3,ting,teng,,
hù,訃,50,hù,hu3,hu3,hu,hu,,
kiû,訄,50,kiû,kiu5,kiu5,kiu,kiu,,
kiû,訅,50,kiû,kiu5,kiu5,kiu,kiu,,
kiàu,訆,50,kiàu,kiau3,kiau3,kiau,kiau,,
hông,訇,50,hông,hong5,hong5,hong,hong,,
ing,訇,50,eng,ing,eng,ing,eng,,
hông,訌,50,hông,hong5,hong5,hong,hong,,
kong,訌,50,kong,kong,kong,kong,kong,,
thóo,討,50,thó͘,thoo2,thoo2,thoo,thoo,,
thór,討,50,thór,thor2,thor2,thor,thor,,
hú,訏,50,hú,hu2,hu2,hu,hu,,
khiat,訐,50,khiat,khiat,khiat,khiat,khiat,,
si,訑,50,si,si,si,si,si,,
jīm,訒,50,jīm,jim7,jim7,jim,jim,,
san,訕,50,san,san,san,san,san,,
siàn,訕,50,siàn,sian3,sian3,sian,sian,,
sàn,訕,50,sàn,san3,san3,san,san,,
gut,訖,50,gut,gut,gut,gut,gut,,
gô,訛,50,gô,go5,go5,go,go,,
ngôo,訛,50,ngô͘,ngoo5,ngoo5,ngoo,ngoo,,
gā,訝,50,gā,ga7,ga7,ga,ga,,
siōng,訟,50,siōng,siong7,siong7,siong,siong,,
sín,訠,50,sín,sin2,sin2,sin,sin,,
hi,訢,50,hi,hi,hi,hi,hi,,
him,訢,50,him,him,him,him,him,,
lu̍t,訥,50,lu̍t,lut8,lut8,lut,lut,,
iû,訧,50,iû,iu5,iu5,iu,iu,,
tsí,訨,50,chí,tsi2,chi2,tsi,chi,,
hiong,訩,50,hiong,hiong,hiong,hiong,hiong,,
tshau,訬,50,chhau,tshau,chhau,tshau,chhau,,
hí,許,50,hí,hi2,hi2,hi,hi,,
hír,許,50,hír,hir2,hir2,hir,hir,,
hú,許,50,hú,hu2,hu2,hu,hu,,
khóo,許,50,khó͘,khoo2,khoo2,khoo,khoo,,
honn,訶,50,hoⁿ,honn,honn,honn,honn,,
sut,訹,50,sut,sut,sut,sut,sut,,
tsìng,証,50,chèng,tsing3,cheng3,tsing,cheng,,
tshú,訾,50,chhú,tshu2,chhu2,tshu,chhu,,
tshû,訾,50,chhû,tshu5,chhu5,tshu,chhu,,
tshú,訿,50,chhú,tshu2,chhu2,tshu,chhu,,
tshû,訿,50,chhû,tshu5,chhu5,tshu,chhu,,
tiam,詀,50,tiam,tiam,tiam,tiam,tiam,,
tshiam,詀,50,chhiam,tshiam,chhiam,tshiam,chhiam,,
tsām,詀,50,chām,tsam7,cham7,tsam,cham,,
kóo,詁,50,kó͘,koo2,koo2,koo,koo,,
tia̍t,詄,50,tia̍t,tiat8,tiat8,tiat,tiat,,
lîng,詅,50,lêng,ling5,leng5,ling,leng,,
tí,詆,50,tí,ti2,ti2,ti,ti,,
leré,詈,50,lére,lere2,lere2,lere,lere,,
lué,詈,50,lóe,lue2,loe2,lue,loe,,
lé,詈,50,lé,le2,le2,le,le,,
lī,詈,50,lī,li7,li7,li,li,,
lâu,詉,50,lâu,lau5,lau5,lau,lau,,
lōo,詉,50,lō͘,loo7,loo7,loo,loo,,
tsiù,詋,50,chiù,tsiu3,chiu3,tsiu,chiu,,
khàm,詌,50,khàm,kham3,kham3,kham,kham,,
kū,詎,50,kū,ku7,ku7,ku,ku,,
iàu,詏,50,iàu,iau3,iau3,iau,iau,,
áu,詏,50,áu,au2,au2,au,au,,
thô,詑,50,thô,tho5,tho5,tho,tho,,
tô,詑,50,tô,to5,to5,to,to,,
thài,詒,50,thài,thai3,thai3,thai,thai,,
tâi,詒,50,tâi,tai5,tai5,tai,tai,,
î,詒,50,î,i5,i5,i,i,,
tsiàu,詔,50,chiàu,tsiau3,chiau3,tsiau,chiau,,
phî,詖,50,phî,phi5,phi5,phi,phi,,
pì,詖,50,pì,pi3,pi3,pi,pi,,
híng,詗,50,héng,hing2,heng2,hing,heng,,
khut,詘,50,khut,khut,khut,khut,khut,,
thut,詘,50,thut,thut,thut,thut,thut,,
tsóo,詛,50,chó͘,tsoo2,choo2,tsoo,choo,,
thú,詝,50,thú,thu2,thu2,thu,thu,,
īng,詠,50,ēng,ing7,eng7,ing,eng,,
hú,詡,50,hú,hu2,hu2,hu,hu,,
gē,詣,50,gē,ge7,ge7,ge,ge,,
hóng,詤,50,hóng,hong2,hong2,hong,hong,,
sì,試,50,sì,si3,si3,si,si,,
hau,詨,50,hau,hau,hau,hau,hau,,
kau,詨,50,kau,kau,kau,kau,kau,,
hún,詪,50,hún,hun2,hun2,hun,hun,,
khún,詪,50,khún,khun2,khun2,khun,khun,,
kún,詪,50,kún,kun2,kun2,kun,kun,,
thà,詫,50,thà,tha3,tha3,tha,tha,,
tshà,詫,50,chhà,tsha3,chha3,tsha,chha,,
hōo,詬,50,hō͘,hoo7,hoo7,hoo,hoo,,
kòo,詬,50,kò͘,koo3,koo3,koo,koo,,
khuí,詭,50,khúi,khui2,khui2,khui,khui,,
tshuan,詮,50,chhoan,tshuan,chhoan,tshuan,chhoan,,
khiat,詰,50,khiat,khiat,khiat,khiat,khiat,,
huā,話,50,hōa,hua7,hoa7,hua,hoa,,
uā,話,50,ōa,ua7,oa7,ua,oa,,
siâng,詳,50,siâng,siang5,siang5,siang,siang,,
sin,詵,50,sin,sin,sin,sin,sin,,
siû,詶,50,siû,siu5,siu5,siu,siu,,
tshiû,詶,50,chhiû,tshiu5,chhiu5,tshiu,chhiu,,
tsiù,詶,50,chiù,tsiu3,chiu3,tsiu,chiu,,
tông,詷,50,tông,tong5,tong5,tong,tong,,
tsiam,詹,50,chiam,tsiam,chiam,tsiam,chiam,,
bi,詺,50,bi,bi,bi,bi,bi,,
gi̍k,詻,50,ge̍k,gik8,gek8,gik,gek,,
go̍k,詻,50,go̍k,gok8,gok8,gok,gok,,
gan,詽,50,gan,gan,gan,gan,gan,,
hian,詽,50,hian,hian,hian,hian,hian,,
kuà,詿,50,kòa,kua3,koa3,kua,koa,,
thiáu,誂,50,thiáu,thiau2,thiau2,thiau,thiau,,
tshí,誃,50,chhí,tshi2,chhi2,tshi,chhi,,
luí,誄,50,lúi,lui2,lui2,lui,lui,,
tu,誅,50,tu,tu,tu,tu,tu,,
khong,誆,50,khong,khong,khong,khong,khong,,
khòng,誆,50,khòng,khong3,khong3,khong,khong,,
kòng,誆,50,kòng,kong3,kong3,kong,kong,,
khua,誇,50,khoa,khua,khoa,khua,khoa,,
gīn,認,50,gīn,gin7,gin7,gin,gin,,
tshì,誎,50,chhì,tshi3,chhi3,tshi,chhi,,
lóng,誏,50,lóng,long2,long2,long,long,,
lōng,誏,50,lōng,long7,long7,long,long,,
ngôo,誐,50,ngô͘,ngoo5,ngoo5,ngoo,ngoo,,
kòng,誑,50,kòng,kong3,kong3,kong,kong,,
hi,誒,50,hi,hi,hi,hi,hi,,
sē,誓,50,sē,se7,se7,se,se,,
tān,誕,50,tān,tan7,tan7,tan,tan,,
puē,誖,50,pōe,pue7,poe7,pue,poe,,
pu̍t,誖,50,pu̍t,put8,put8,put,put,,
siàu,誚,50,siàu,siau3,siau3,siau,siau,,
gír,語,50,gír,gir2,gir2,gir,gir,,
kài,誡,50,kài,kai3,kai3,kai,kai,,
bû,誣,50,bû,bu5,bu5,bu,bu,,
khò,誥,50,khò,kho3,kho3,kho,kho,,
siōng,誦,50,siōng,siong7,siong7,siong,siong,,
