tl,hanzi,frequency,poj,tl_num,poj_num
sî-tú-sî,時tú時,16,sî-tú-sî,si5tu2si5,si5tu2si5
sî-tang-kuì,時冬季,16,sî-tang-kùi,si5tangkui3,si5tangkui3
sî-lī-tsi̍k,時痢疾,16,sî-lī-che̍k,si5li7tsik8,si5li7chek8
sî-kiânn-tsìng,時行症,16,sî-kiâⁿ-chèng,si5kiann5tsing3,si5kiann5cheng3
sî-sîn-pió,時辰錶,16,sî-sîn-pió,si5sin5pio2,si5sin5pio2
sî-ūn-miā,時運命,16,sî-ūn-miā,si5un7mia7,si5un7mia7
sî-pió-á,時錶仔,16,sî-pió-á,si5pio2a2,si5pio2a2
hóng-tshiauh-tshiauh,晃chhiauh-chhiauh,16,hóng-chhiauh-chhiauh,hong2tshiauhtshiauh,hong2chhiauhchhiauh
tsìn-bú-tè,晉武帝,16,chìn-bú-tè,tsin3bu2te3,chin3bu2te3
ún-á-bí,晚仔米,16,ún-á-bí,un2a2bi2,un2a2bi2
mńg-tang-tiū,晚冬稻,16,mńg-tang-tiū,mng2tangtiu7,mng2tangtiu7
mńg-oo-tsiam,晚烏占,16,mńg-o͘-chiam,mng2ootsiam,mng2oochiam
mńg-phang-hue,晚芳花,16,mńg-phang-hoe,mng2phanghue,mng2phanghoe
buán-û-hiong,晚餘香,16,boán-û-hiong,buan2u5hiong,boan2u5hiong
phóo-thian-hā,普天下,16,phó͘-thian-hā,phoo2thianha7,phoo2thianha7
phóo-tōo-kong,普度公,16,phó͘-tō͘-kong,phoo2too7kong,phoo2too7kong
phóo-tsè-tông,普濟堂,16,phó͘-chè-tông,phoo2tse3tong5,phoo2che3tong5
phóo-tô-san,普陀山,16,phó͘-tô-san,phoo2to5san,phoo2to5san
kíng-phín-kuàn,景品券,16,kéng-phín-koàn,king2phin2kuan3,keng2phin2koan3
tsîng-ú-kè,晴雨計,16,chêng-ú-kè,tsing5u2ke3,cheng5u2ke3
tì-jîn-ióng,智仁勇,16,tì-jîn-ióng,ti3jin5iong2,ti3jin5iong2
hūn--khì,暈--去,16,hūn--khì,hun7khi3,hun7khi3
àm--khì,暗--去,16,àm--khì,am3khi3,am3khi3
àm-bin-bong,暗bin摸,16,àm-bin-bong,am3binbong,am3binbong
àm-tiuh-tiuh,暗tiuh-tiuh,16,àm-tiuh-tiuh,am3tiuhtiuh,am3tiuhtiuh
àm-put-tsīnn,暗不靜,16,àm-put-chīⁿ,am3puttsinn7,am3putchinn7
àm-tsò-tsīng,暗做靜,16,àm-chò-chēng,am3tso3tsing7,am3cho3cheng7
àm-kong-tsiáu,暗光鳥,16,àm-kong-chiáu,am3kongtsiau2,am3kongchiau2
àm-tsut-tsut,暗卒卒,16,àm-chut-chut,am3tsuttsut,am3chutchut
àm-pôo-tshê,暗埔蟬,16,àm-pô͘-chhê,am3poo5tshe5,am3poo5chhe5
àm-ba̍k-ba̍k,暗墨墨,16,àm-ba̍k-ba̍k,am3bak8bak8,am3bak8bak8
àm-o̍h-kuán,暗學館,16,àm-o̍h-koán,am3oh8kuan2,am3oh8koan2
àm-so-so,暗搔搔,16,àm-so-so,am3soso,am3soso
àm-bong-bong,暗摸摸,16,àm-bong-bong,am3bongbong,am3bongbong
àm-uànn-tsiáu,暗晏鳥,16,àm-òaⁿ-chiáu,am3uann3tsiau2,am3oann3chiau2
àm-siong-huē,暗相會,16,àm-siong-hōe,am3sionghue7,am3sionghoe7
àm-lô-so,暗羅搔,16,àm-lô-so,am3lo5so,am3lo5so
àm-tê-sik,暗茶色,16,àm-tê-sek,am3te5sik,am3te5sek
àm-kì-hō,暗記號,16,àm-kì-hō,am3ki3ho7,am3ki3ho7
àm-niau-niau,暗貓貓,16,àm-niau-niau,am3niauniau,am3niauniau
mî-phah-ji̍t,暝打日,16,mî-phah-ji̍t,mi5phahjit8,mi5phahjit8
mî-tànn-sî,暝當時,16,mî-tàⁿ-sî,mi5tann3si5,mi5tann3si5
pō-kî-jiân,暴其然,16,pō-kî-jiân,po7ki5jian5,po7ki5jian5
pauh-lia̍p-á,暴粒仔,16,pauh-lia̍p-á,pauhliap8a2,pauhliap8a2
pō-hong-ú,暴風雨,16,pō-hong-ú,po7hongu2,po7hongu2
la̍h-ji̍t-tôo,曆日圖,16,la̍h-ji̍t-tô͘,lah8jit8too5,lah8jit8too5
pha̍k-lîng-pôo,曝龍袍,16,pha̍k-lêng-pô͘,phak8ling5poo5,phak8leng5poo5
khàng-tuē-á,曠地仔,16,khàng-tōe-á,khang3tue7a2,khang3toe7a2
lòng-khòng-king,曠曠間,16,lòng-khòng-keng,long3khong3king,long3khong3keng
lòng-khòng-khuah,曠曠闊,16,lòng-khòng-khoah,long3khong3khuah,long3khong3khoah
làng-hōo-phāng,曠雨縫,16,làng-hō͘-phāng,lang3hoo7phang7,lang3hoo7phang7
khik-sian-sinn,曲先生,16,khek-sian-siⁿ,khiksiansinn,kheksiansinn
khiau--khì,曲去,16,khiau--khì,khiaukhi3,khiaukhi3
khik-sai-hū,曲司阜,16,khek-sai-hū,khiksaihu7,kheksaihu7
khiau-lê-lê,曲犁犁,16,khiau-lê-lê,khiaule5le5,khiaule5le5
khiau-lin-long,曲瓏瓏,16,khiau-lin-long,khiaulinlong,khiaulinlong
khiau-long-long,曲瓏瓏,16,khiau-long-long,khiaulonglong,khiaulonglong
khiau-kha-guân,曲腳元,16,khiau-kha-goân,khiaukhaguan5,khiaukhagoan5
kìng-ka-pē,更加倍,16,kèng-ka-pē,king3kape7,keng3kape7
koh-āu-ge̍h,更後月,16,koh-āu-ge̍h,kohau7geh8,kohau7geh8
kìng-koh-khah,更更較,16,kèng-koh-khah,king3kohkhah,keng3kohkhah
kinn-kinn-tshínn,更更醒,16,kiⁿ-kiⁿ-chhíⁿ,kinnkinntshinn2,kinnkinnchhinn2
su-tuà-tsháu,書帶草,16,su-tòa-chháu,sutua3tshau2,sutoa3chhau2
tsu-tuà-tsháu,書帶草,16,chu-tòa-chháu,tsutua3tshau2,chutoa3chhau2
su-kán-ìn,書柬印,16,su-kán-ìn,sukan2in3,sukan2in3
tsu-toh-á,書桌仔,16,chu-toh-á,tsutoha2,chutoha2
su-uā-thiap,書畫帖,16,su-ōa-thiap,suua7thiap,suoa7thiap
su-pān-báu,書辦卯,16,su-pān-báu,supan7bau2,supan7bau2
tsô-kok-kū,曹國舅,16,chô-kok-kū,tso5kokku7,cho5kokku7
tsô-tōng-tsong,曹洞宗,16,chô-tōng-chong,tso5tong7tsong,cho5tong7chong
bat-khuànn-kìnn,曾看見,16,bat-khòaⁿ-kìⁿ,batkhuann3kinn3,batkhoann3kinn3
tsing-tsóo-bú,曾祖母,16,cheng-chó͘-bú,tsingtsoo2bu2,chengchoo2bu2
tsing-tsóo-hū,曾祖父,16,cheng-chó͘-hū,tsingtsoo2hu7,chengchoo2hu7
hē-put-sī,會不是,16,hē-put-sī,he7putsi7,he7putsi7
hē-m̄-tio̍h,會不著,16,hē-m̄-tio̍h,he7m7tioh8,he7m7tioh8
hē-jîn-tsîng,會人情,16,hē-jîn-chêng,he7jin5tsing5,he7jin5cheng5
hē-á-gûn,會仔銀,16,hē-á-gûn,he7a2gun5,he7a2gun5
huē-hiann-tī,會兄弟,16,hōe-hiaⁿ-tī,hue7hiannti7,hoe7hiannti7
uē-hiáu-tit,會曉得,16,ōe-hiáu-tit,ue7hiau2tit,oe7hiau2tit
uē-hiáu-thang,會曉通,16,ōe-hiáu-thang,ue7hiau2thang,oe7hiau2thang
huē-tshin-iú,會親友,16,hōe-chhin-iú,hue7tshiniu2,hoe7chhiniu2
huē-kè-khò,會計課,16,hōe-kè-khò,hue7ke3kho3,hoe7ke3kho3
kuè-kè-khò,會計課,16,kòe-kè-khò,kue3ke3kho3,koe3ke3kho3
gua̍t-hā-ló,月下老,16,goa̍t-hā-ló,guat8ha7lo2,goat8ha7lo2
ge̍h-ē-hiong,月下香,16,ge̍h-ē-hiong,geh8e7hiong,geh8e7hiong
gua̍t-hā-hiong,月下香,16,goa̍t-hā-hiong,guat8ha7hiong,goat8ha7hiong
ge̍h-á-lī,月仔利,16,ge̍h-á-lī,geh8a2li7,geh8a2li7
gua̍t-á-pîng,月仔旁,16,goa̍t-á-pêng,guat8a2ping5,goat8a2peng5
ge̍h-á-tsînn,月仔錢,16,ge̍h-á-chîⁿ,geh8a2tsinn5,geh8a2chinn5
ge̍h-lâi-hiong,月來香,16,ge̍h-lâi-hiong,geh8lai5hiong,geh8lai5hiong
ge̍h-kng-mî,月光暝,16,ge̍h-kng-mî,geh8kngmi5,geh8kngmi5
ge̍h-lāi-lâng,月內人,16,ge̍h-lāi-lâng,geh8lai7lang5,geh8lai7lang5
ge̍h-lāi-pâng,月內房,16,ge̍h-lāi-pâng,geh8lai7pang5,geh8lai7pang5
ge̍h-lāi-hong,月內瘋,16,ge̍h-lāi-hong,geh8lai7hong,geh8lai7hong
ge̍h-puànn-ji̍t,月半日,16,ge̍h-pòaⁿ-ji̍t,geh8puann3jit8,geh8poann3jit8
ge̍h-uî-khoo,月圍khoo,16,ge̍h-ûi-kho͘,geh8ui5khoo,geh8ui5khoo
ge̍h-guā-ji̍t,月外日,16,ge̍h-gōa-ji̍t,geh8gua7jit8,geh8goa7jit8
ge̍h-jī-pîng,月字旁,16,ge̍h-jī-pêng,geh8ji7ping5,geh8ji7peng5
gua̍t-jī-pîng,月字旁,16,goa̍t-jī-pêng,guat8ji7ping5,goat8ji7peng5
ge̍h-huánn-huánn,月幻幻,16,ge̍h-hóaⁿ-hóaⁿ,geh8huann2huann2,geh8hoann2hoann2
ge̍h-tì-lue̍h,月戴笠,16,ge̍h-tì-loe̍h,geh8ti3lueh8,geh8ti3loeh8
ge̍h-tú-ge̍h,月抵月,16,ge̍h-tú-ge̍h,geh8tu2geh8,geh8tu2geh8
ge̍h-àm-mî,月暗暝,16,ge̍h-àm-mî,geh8am3mi5,geh8am3mi5
gua̍t-iāu-ji̍t,月曜日,16,goa̍t-iāu-ji̍t,guat8iau7jit8,goat8iau7jit8
ge̍h-ge̍h-âng,月月紅,16,ge̍h-ge̍h-âng,geh8geh8ang5,geh8geh8ang5
gua̍t-kuì-hue,月桂花,16,goa̍t-kùi-hoe,guat8kui3hue,goat8kui3hoe
ge̍h-thô-hue,月桃花,16,ge̍h-thô-hoe,geh8tho5hue,geh8tho5hoe
ge̍h-thô-tsháu,月桃草,16,ge̍h-thô-chháu,geh8tho5tshau2,geh8tho5chhau2
ge̍h-hûn-á,月痕仔,16,ge̍h-hûn-á,geh8hun5a2,geh8hun5a2
ge̍h-bâi-á,月眉仔,16,ge̍h-bâi-á,geh8bai5a2,geh8bai5a2
ge̍h-bâi-hîng,月眉形,16,ge̍h-bâi-hêng,geh8bai5hing5,geh8bai5heng5
ge̍h-bâi-póo,月眉斧,16,ge̍h-bâi-pó͘,geh8bai5poo2,geh8bai5poo2
ge̍h-thang-mn̂g,月窗門,16,ge̍h-thang-mn̂g,geh8thangmng5,geh8thangmng5
ge̍h-thâu-lī,月頭利,16,ge̍h-thâu-lī,geh8thau5li7,geh8thau5li7
ge̍h-thâu-sè,月頭稅,16,ge̍h-thâu-sè,geh8thau5se3,geh8thau5se3
ge̍h-thâu-gûn,月頭銀,16,ge̍h-thâu-gûn,geh8thau5gun5,geh8thau5gun5
ū-tsi̍t-hó,有一好,16,ū-chi̍t-hó,u7tsit8ho2,u7chit8ho2
ū-tsi̍t-nî,有一年,16,ū-chi̍t-nî,u7tsit8ni5,u7chit8ni5
ū-tsi̍t-ji̍t,有一日,16,ū-chi̍t-ji̍t,u7tsit8jit8,u7chit8jit8
ū-tsi̍t-mî,有一暝,16,ū-chi̍t-mî,u7tsit8mi5,u7chit8mi5
ū-jîn-tsîng,有人情,16,ū-jîn-chêng,u7jin5tsing5,u7jin5cheng5
ū-lâng-iân,有人緣,16,ū-lâng-iân,u7lang5ian5,u7lang5ian5
ū-kim-tuànn,有今旦,16,ū-kim-tòaⁿ,u7kimtuann3,u7kimtoann3
iú-kî-tshù,有其處,16,iú-kî-chhù,iu2ki5tshu3,iu2ki5chhu3
ū-tshut-tsînn,有出錢,16,ū-chhut-chîⁿ,u7tshuttsinn5,u7chhutchinn5
ū-lāi-nî,有利年,16,ū-lāi-nî,u7lai7ni5,u7lai7ni5
iú-li̍k-tsiá,有力者,16,iú-le̍k-chiá,iu2lik8tsia2,iu2lek8chia2
ū-khì-lōo,有去路,16,ū-khì-lō͘,u7khi3loo7,u7khi3loo7
iú-si-kuann,有司官,16,iú-si-koaⁿ,iu2sikuann,iu2sikoann
ū-tè-thang,有塊可,16,ū-tè-thang,u7te3thang,u7te3thang
iú-hu-kan,有夫姦,16,iú-hu-kan,iu2hukan,iu2hukan
ū-sin-īn,有娠孕,16,ū-sin-īn,u7sinin7,u7sinin7
ū-khang-lâng,有孔人,16,ū-khang-lâng,u7khanglang5,u7khanglang5
ū-khang-khuì,有孔氣,16,ū-khang-khùi,u7khangkhui3,u7khangkhui3
ū-ûn-ē,有巡下,16,ū-ûn-ē,u7un5e7,u7un5e7
iú-hîng-thôo,有形頭,16,iú-hêng-thô͘,iu2hing5thoo5,iu2heng5thoo5
ū-tshái-kang,有彩工,16,ū-chhái-kang,u7tshai2kang,u7chhai2kang
iú-tsì-tsiá,有志者,16,iú-chì-chiá,iu2tsi3tsia2,iu2chi3chia2
iú-ìng-kong,有應公,16,iú-èng-kong,iu2ing3kong,iu2eng3kong
iú-ìng-má,有應媽,16,iú-èng-má,iu2ing3ma2,iu2eng3ma2
iú-sóo-tham,有所貪,16,iú-só͘-tham,iu2soo2tham,iu2soo2tham
ū-sî-á,有時仔,16,ū-sî-á,u7si5a2,u7si5a2
iú-ki-bu̍t,有機物,16,iú-ki-bu̍t,iu2kibut8,iu2kibut8
ū-huat-tit,有法得,16,ū-hoat-tit,u7huattit,u7hoattit
ū-sio-hiunn,有燒香,16,ū-sio-hiuⁿ,u7siohiunn,u7siohiunn
ū-tang-á,有當仔,16,ū-tang-á,u7tanga2,u7tanga2
ū-puânn-kháu,有盤口,16,ū-pôaⁿ-kháu,u7puann5khau2,u7poann5khau2
ū-hue-jī,有花字,16,ū-hoe-jī,u7hueji7,u7hoeji7
ū-lōo-lâi,有路來,16,ū-lō͘-lâi,u7loo7lai5,u7loo7lai5
ū-lōo-kiáu,有路賭,16,ū-lō͘-kiáu,u7loo7kiau2,u7loo7kiau2
ū-kan-á,有間仔,16,ū-kan-á,u7kana2,u7kana2
iú-hiān-tāu,有限豆,16,iú-hiān-tāu,iu2hian7tau7,iu2hian7tau7
bông-liân-huē,望年會,16,bông-liân-hōe,bong5lian5hue7,bong5lian5hoe7
bōng-uán-kiànn,望遠鏡,16,bōng-oán-kiàⁿ,bong7uan2kiann3,bong7oan2kiann3
bōng-hiong-tâi,望鄉臺,16,bōng-hiong-tâi,bong7hiongtai5,bong7hiongtai5
bāng-ko-liâu,望高寮,16,bāng-ko-liâu,bang7koliau5,bang7koliau5
bāng-ko-lâu,望高樓,16,bāng-ko-lâu,bang7kolau5,bang7kolau5
tiâu-lāi-kuann,朝內官,16,tiâu-lāi-koaⁿ,tiau5lai7kuann,tiau5lai7koann
kî-siàu-ji̍t,期賬日,16,kî-siàu-ji̍t,ki5siau3jit8,ki5siau3jit8
bo̍k-khik-thóo,木剋土,16,bo̍k-khek-thó͘,bok8khikthoo2,bok8khekthoo2
ba̍k-tshiūnn-tiàm,木匠店,16,ba̍k-chhiūⁿ-tiàm,bak8tshiunn7tiam3,bak8chhiunn7tiam3
ba̍k-sai-hū,木司阜,16,ba̍k-sai-hū,bak8saihu7,bak8saihu7
bo̍k-jī-pîng,木字旁,16,bo̍k-jī-pêng,bok8ji7ping5,bok8ji7peng5
ba̍k-kia̍h-tsue,木屐choe,16,ba̍k-kia̍h-choe,bak8kiah8tsue,bak8kiah8choe
ba̍k-kia̍h-thah,木屐塔,16,ba̍k-kia̍h-thah,bak8kiah8thah,bak8kiah8thah
ba̍k-kia̍h-tseh,木屐節,16,ba̍k-kia̍h-cheh,bak8kiah8tseh,bak8kiah8cheh
ba̍k-kang-thâu,木工頭,16,ba̍k-kang-thâu,bak8kangthau5,bak8kangthau5
bo̍k-liāu-tshiúnn,木料廠,16,bo̍k-liāu-chhiúⁿ,bok8liau7tshiunn2,bok8liau7chhiunn2
bo̍k-liāu-kuán,木料館,16,bo̍k-liāu-koán,bok8liau7kuan2,bok8liau7koan2
bo̍k-mî-tshiū,木棉樹,16,bo̍k-mî-chhiū,bok8mi5tshiu7,bok8mi5chhiu7
bo̍k-mî-hue,木棉花,16,bo̍k-mî-hoe,bok8mi5hue,bok8mi5hoe
bo̍k-sinn-hé,木生火,16,bo̍k-siⁿ-hé,bok8sinnhe2,bok8sinnhe2
bo̍k-pit-hue,木筆花,16,bo̍k-pit-hoe,bok8pithue,bok8pithoe
bo̍k-pit-thâu,木筆頭,16,bo̍k-pit-thâu,bok8pitthau5,bok8pitthau5
bo̍k-ní-tshiū,木耳樹,16,bo̍k-ní-chhiū,bok8ni2tshiu7,bok8ni2chhiu7
bo̍k-ní-hī,木耳耳,16,bo̍k-ní-hī,bok8ni2hi7,bok8ni2hi7
bo̍k-phû-iông,木芙蓉,16,bo̍k-phû-iông,bok8phu5iong5,bok8phu5iong5
bo̍k-liân-hue,木蓮花,16,bo̍k-liân-hoe,bok8lian5hue,bok8lian5hoe
bo̍k-lê-lôo,木藜蘆,16,bo̍k-lê-lô͘,bok8le5loo5,bok8le5loo5
bo̍k-lân-tî,木蘭池,16,bo̍k-lân-tî,bok8lan5ti5,bok8lan5ti5
bo̍k-lân-hue,木蘭花,16,bo̍k-lân-hoe,bok8lan5hue,bok8lan5hoe
bo̍k-sat-tsháu,木蝨草,16,bo̍k-sat-chháu,bok8sattshau2,bok8satchhau2
bo̍k-pih-tsí,木鱉子,16,bo̍k-pih-chí,bok8pihtsi2,bok8pihchi2
bo̍k-muâ-n̂g,木麻黃,16,bo̍k-môa-n̂g,bok8mua5ng5,bok8moa5ng5
bē-bat-bē,未bat未,16,bē-bat-bē,be7batbe7,be7batbe7
bī-ting-liân,未丁年,16,bī-teng-liân,bi7tinglian5,bi7tenglian5
bī-khó-ti,未可知,16,bī-khó-ti,bi7kho2ti,bi7kho2ti
bī-pit-jiân,未必然,16,bī-pit-jiân,bi7pitjian5,bi7pitjian5
bē-sîng-ting,未成丁,16,bē-sêng-teng,be7sing5ting,be7seng5teng
bī-sîng-liân,未成年,16,bī-sêng-liân,bi7sing5lian5,bi7seng5lian5
bī-tsîng-iú,未曾有,16,bī-chêng-iú,bi7tsing5iu2,bi7cheng5iu2
bē-tsîng-bē,未曾未,16,bē-chêng-bē,be7tsing5be7,be7cheng5be7
bē-si̍k-tshiú,未熟手,16,bē-se̍k-chhiú,be7sik8tshiu2,be7sek8chhiu2
bē-khai-huà,未開化,16,bē-khai-hòa,be7khaihua3,be7khaihoa3
bua̍t-bé-kiánn,末尾囝,16,boa̍t-bé-kiáⁿ,buat8be2kiann2,boat8be2kiann2
pún-huān-tsí,本huān子,16,pún-hoān-chí,pun2huan7tsi2,pun2hoan7chi2
pún-tsiânn-sī,本tsiânn是,16,pún-chiâⁿ-sī,pun2tsiann5si7,pun2chiann5si7
pún-miā-tsînn,本命錢,16,pún-miā-chîⁿ,pun2mia7tsinn5,pun2mia7chinn5
pún-tuē-thôo,本地土,16,pún-tōe-thô͘,pun2tue7thoo5,pun2toe7thoo5
pún-ku-tuē,本居地,16,pún-ku-tōe,pun2kutue7,pun2kutoe7
pún-siông-sî,本常時,16,pún-siông-sî,pun2siong5si5,pun2siong5si5
pún-tshó-ha̍k,本草學,16,pún-chhó-ha̍k,pun2tsho2hak8,pun2chho2hak8
pún-sin-lâng,本身人,16,pún-sin-lâng,pun2sinlang5,pun2sinlang5
pún-sin-thng,本身湯,16,pún-sin-thng,pun2sinthng,pun2sinthng
tsu-siū-tshiong,朱壽昌,16,chu-siū-chhiong,tsusiu7tshiong,chusiu7chhiong
tsu-hu-tsú,朱夫子,16,chu-hu-chú,tsuhutsu2,chuhuchu2
tsu-tsú-tsháu,朱子草,16,chu-chú-chháu,tsutsu2tshau2,chuchu2chhau2
tsu-bûn-kong,朱文公,16,chu-bûn-kong,tsubun5kong,chubun5kong
tsu-tông-hue,朱桐花,16,chu-tông-hoe,tsutong5hue,chutong5hoe
tsu-hi-kong,朱熹公,16,chu-hi-kong,tsuhikong,chuhikong
tsu-i-kong,朱衣公,16,chu-i-kong,tsuikong,chuikong
tsu-gím-hue,朱錦花,16,chu-gím-hoe,tsugim2hue,chugim2hoe
tsu-tíng-hue,朱頂花,16,chu-téng-hoe,tsuting2hue,chuteng2hoe
phoh-á-tsí,朴仔子,16,phoh-á-chí,phoha2tsi2,phoha2chi2
phoh-á-tshiū,朴仔樹,16,phoh-á-chhiū,phoha2tshiu7,phoha2chhiu7
pho̍k-á-tsháu,朴仔草,16,pho̍k-á-chháu,phok8a2tshau2,phok8a2chhau2
po̍k-á-tsháu,朴仔草,16,po̍k-á-chháu,pok8a2tshau2,pok8a2chhau2
tô-á-táu,朵仔斗,16,tô-á-táu,to5a2tau2,to5a2tau2
ki-siōng-lūn,机上論,16,ki-siōng-lūn,kisiong7lun7,kisiong7lun7
kan-ná-tshiū,杆仔樹,16,kan-ná-chhiū,kanna2tshiu7,kanna2chhiu7
kan-á-phê,杆仔皮,16,kan-á-phê,kana2phe5,kana2phe5
sam-á-tī,杉仔箸,16,sam-á-tī,sama2ti7,sama2ti7
lí-lô-tshia,李lô-chhia,16,lí-lô-chhia,li2lo5tshia,li2lo5chhia
lí-á-pîng,李仔旁,16,lí-á-pêng,li2a2ping5,li2a2peng5
lí-á-tshiū,李仔樹,16,lí-á-chhiū,li2a2tshiu7,li2a2chhiu7
lí-á-thn̂g,李仔糖,16,lí-á-thn̂g,li2a2thng5,li2a2thng5
lí-á-ko,李仔膏,16,lí-á-ko,li2a2ko,li2a2ko
lí-á-sng,李仔酸,16,lí-á-sng,li2a2sng,li2a2sng
lí-sian-koo,李仙姑,16,lí-sian-ko͘,li2siankoo,li2siankoo
lí-guân-suè,李元帥,16,lí-goân-sòe,li2guan5sue3,li2goan5soe3
lí-thok-kuái,李托枴,16,lí-thok-koái,li2thokkuai2,li2thokkoai2
lí-ló-kun,李老君,16,lí-ló-kun,li2lo2kun,li2lo2kun
lí-thih-kuái,李鐵枴,16,lí-thih-koái,li2thihkuai2,li2thihkoai2
hīng-jîn-iû,杏仁油,16,hēng-jîn-iû,hing7jin5iu5,heng7jin5iu5
hīng-jîn-thng,杏仁湯,16,hēng-jîn-thng,hing7jin5thng,heng7jin5thng
hīng-jîn-tê,杏仁茶,16,hēng-jîn-tê,hing7jin5te5,heng7jin5te5
hīng-jîn-soo,杏仁酥,16,hēng-jîn-so͘,hing7jin5soo,heng7jin5soo
hīng-jîn-lōo,杏仁露,16,hēng-jîn-lō͘,hing7jin5loo7,heng7jin5loo7
tshuan-hu-tsú,村夫子,16,chhoan-hu-chú,tshuanhutsu2,chhoanhuchu2
tshuan-ha̍k-kiù,村學究,16,chhoan-ha̍k-kiù,tshuanhak8kiu3,chhoanhak8kiu3
tōo-kun-ing,杜根英,16,tō͘-kun-eng,too7kuning,too7kuneng
tōo-káu-á,杜狗仔,16,tō͘-káu-á,too7kau2a2,too7kau2a2
tōo-pi-tsí,杜蓖子,16,tō͘-pi-chí,too7pitsi2,too7pichi2
tōo-pi-iû,杜蓖油,16,tō͘-pi-iû,too7piiu5,too7piiu5
tōo-buē-jī,杜賣字,16,tō͘-bōe-jī,too7bue7ji7,too7boe7ji7
tōo-kuan-hue,杜鵑花,16,tō͘-koan-hoe,too7kuanhue,too7koanhoe
hâng-tsiu-hú,杭州府,16,hâng-chiu-hú,hang5tsiuhu2,hang5chiuhu2
pue-tiong-bu̍t,杯中物,16,poe-tiong-bu̍t,puetiongbut8,poetiongbut8
tang-sann-síng,東三省,16,tang-saⁿ-séng,tangsannsing2,tangsannseng2
tong-sam-síng,東三省,16,tong-sam-séng,tongsamsing2,tongsamseng2
tang-puànn-kiû,東半球,16,tang-pòaⁿ-kiû,tangpuann3kiu5,tangpoann3kiu5
tang-ga̍k-tè,東嶽帝,16,tang-ga̍k-tè,tanggak8te3,tanggak8te3
tang-ga̍k-biō,東嶽廟,16,tang-ga̍k-biō,tanggak8bio7,tanggak8bio7
tang-iûnn-tsínn,東洋井,16,tang-iûⁿ-chíⁿ,tangiunn5tsinn2,tangiunn5chinn2
tang-iûnn-pîn,東洋屏,16,tang-iûⁿ-pîn,tangiunn5pin5,tangiunn5pin5
tang-iûnn-sim,東洋蔘,16,tang-iûⁿ-sim,tangiunn5sim,tangiunn5sim
tang-iûnn-tshia,東洋車,16,tang-iûⁿ-chhia,tangiunn5tshia,tangiunn5chhia
tang-hún-thng,東粉湯,16,tang-hún-thng,tanghun2thng,tanghun2thng
tang-tshài-ah,東菜鴨,16,tang-chhài-ah,tangtshai3ah,tangchhai3ah
tang-sai-thah,東西塔,16,tang-sai-thah,tangsaithah,tangsaithah
tong-se-siunn,東西廂,16,tong-se-siuⁿ,tongsesiunn,tongsesiunn
tang-sai-àn,東西案,16,tang-sai-àn,tangsaian3,tangsaian3
tang-uân-mn̂g,東轅門,16,tang-oân-mn̂g,tanguan5mng5,tangoan5mng5
tong-tō-tsú,東道主,16,tong-tō-chú,tongto7tsu2,tongto7chu2
siông-sù-tsiá,松使者,16,siông-sù-chiá,siong5su3tsia2,siong5su3chia2
tshîng-peh-á,松柏仔,16,chhêng-peh-á,tshing5peha2,chheng5peha2
tshîng-peh-kun,松柏根,16,chhêng-peh-kun,tshing5pehkun,chheng5pehkun
tshîng-peh-miâ,松柏樠,16,chhêng-peh-miâ,tshing5pehmia5,chheng5pehmia5
tshîng-peh-iân,松柏涎,16,chhêng-peh-iân,tshing5pehian5,chheng5pehian5
tshîng-peh-ka,松柏膠,16,chhêng-peh-ka,tshing5pehka,chheng5pehka
tshîng-peh-tshiu,松柏鬚,16,chhêng-peh-chhiu,tshing5pehtshiu,chheng5pehchhiu
siông-tiok-muî,松竹梅,16,siông-tiok-mûi,siong5tiokmui5,siong5tiokmui5
siông-tsat-iû,松節油,16,siông-chat-iû,siong5tsatiu5,siong5chatiu5
siông-tsiat-iû,松節油,16,siông-chiat-iû,siong5tsiatiu5,siong5chiatiu5
siông-ka-phàu,松膠炮,16,siông-ka-phàu,siong5kaphau3,siong5kaphau3
siông-lô-tōo,松蘿杜,16,siông-lô-tō͘,siong5lo5too7,siong5lo5too7
pán-á-tiàm,板仔店,16,pán-á-tiàm,pan2a2tiam3,pan2a2tiam3
pán-tsiam-to,板尖刀,16,pán-chiam-to,pan2tsiamto,pan2chiamto
pî-pê-hio̍h,枇杷葉,16,pî-pê-hio̍h,pi5pe5hioh8,pi5pe5hioh8
óng-sí-siânn,枉死城,16,óng-sí-siâⁿ,ong2si2siann5,ong2si2siann5
óng-sí-kuí,枉死鬼,16,óng-sí-kúi,ong2si2kui2,ong2si2kui2
pang-á-tshù,枋仔厝,16,pang-á-chhù,panga2tshu3,panga2chhu3
pang-kè-á,枋架仔,16,pang-kè-á,pangke3a2,pangke3a2
tsím-āu-ing,枕後癰,16,chím-āu-eng,tsim2au7ing,chim2au7eng
tsím-pinn-gú,枕邊語,16,chím-piⁿ-gú,tsim2pinngu2,chim2pinngu2
nâ-á-pu̍t,林仔拔,16,nâ-á-pu̍t,na5a2put8,na5a2put8
nâ-tâu-bō,林投帽,16,nâ-tâu-bō,na5tau5bo7,na5tau5bo7
nâ-tâu-am,林投庵,16,nâ-tâu-am,na5tau5am,na5tau5am
nâ-tâu-lua̍h,林投捋,16,nâ-tâu-loa̍h,na5tau5luah8,na5tau5loah8
