tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
lín-niâ--ê,恁娘的,12,lín-niâ--ê,lin2nia5e5,lin2nia5e5,linniae,linniae,lne,lne,True
lín-niâ-khah-hó,恁娘較好,12,lín-niâ-khah-hó,lin2nia5khah4ho2,lin2nia5khah4ho2,linniakhahho,linniakhahho,lnkh,lnkh,True
lín-tsia--ê,恁遮的,12,lín-chia--ê,lin2tsia1e5,lin2chia1e5,lintsiae,linchiae,lte,lce,True
hūn-thinn-uàn-tē,恨天怨地,12,hūn-thiⁿ-oàn-tē,hun7thinn1uan3te7,hun7thinn1oan3te7,hunthinnuante,hunthinnoante,htut,htot,True
un-tsú-kong-biō,恩主公廟,12,un-chú-kong-biō,un1tsu2kong1bio7,un1chu2kong1bio7,untsukongbio,unchukongbio,utkb,uckb,True
kiong-hí-huat-tsâi,恭喜發財,12,kiong-hí-hoat-châi,kiong1hi2huat4tsai5,kiong1hi2hoat4chai5,kionghihuattsai,kionghihoatchai,khht,khhc,True
būn-būn-put-lo̍k,悶悶不樂,12,būn-būn-put-lo̍k,bun7bun7put4lok8,bun7bun7put4lok8,bunbunputlok,bunbunputlok,bbpl,bbpl,True
būn-būn-tso-tso,悶悶慒慒,12,būn-būn-cho-cho,bun7bun7tso1tso1,bun7bun7cho1cho1,bunbuntsotso,bunbunchocho,bbtt,bbcc,True
sioh-hue-liân-phûn,惜花連盆,12,sioh-hoe-liân-phûn,sioh4hue1lian5phun5,sioh4hoe1lian5phun5,siohhuelianphun,siohhoelianphun,shlp,shlp,True
sioh-bīn-tíng-phuê,惜面頂皮,12,sioh-bīn-téng-phôe,sioh4bin7ting2phue5,sioh4bin7teng2phoe5,siohbintingphue,siohbintengphoe,sbtp,sbtp,True
ok-lâng-sing-tâu,惡人先投,12,ok-lâng-seng-tâu,ok4lang5sing1tau5,ok4lang5seng1tau5,oklangsingtau,oklangsengtau,olst,olst,True
ok-bīn-sio-khuànn,惡面相看,12,ok-bīn-sio-khòaⁿ,ok4bin7sio1khuann3,ok4bin7sio1khoann3,okbinsiokhuann,okbinsiokhoann,obsk,obsk,True
siūnn-tò-tuínn-lâi,想倒轉來,12,siūⁿ-tò-túiⁿ-lâi,siunn7to3tuinn2lai5,siunn7to3tuinn2lai5,siunntotuinnlai,siunntotuinnlai,sttl,sttl,True
siūnn-khang-siūnn-phāng,想空想縫,12,siūⁿ-khang-siūⁿ-phāng,siunn7khang1siunn7phang7,siunn7khang1siunn7phang7,siunnkhangsiunnphang,siunnkhangsiunnphang,sksp,sksp,True
lú-tsò-lú-hāi,愈做愈害,12,lú-chò-lú-hāi,lu2tso3lu2hai7,lu2cho3lu2hai7,lutsoluhai,lucholuhai,ltlh,lclh,True
ì-tsāi-giân-guā,意在言外,12,ì-chāi-giân-gōa,i3tsai7gian5gua7,i3chai7gian5goa7,itsaigiangua,ichaigiangoa,itgg,icgg,True
ì-sik-hang-piánn,意式烘餅,12,ì-sek-hang-piáⁿ,i3sik4hang1piann2,i3sek4hang1piann2,isikhangpiann,isekhangpiann,ishp,ishp,True
ì-sik-sio-piánn,意式燒餅,12,ì-sek-sio-piáⁿ,i3sik4sio1piann2,i3sek4sio1piann2,isiksiopiann,iseksiopiann,issp,issp,True
ì-tsì-siau-tîm,意志消沉,12,ì-chì-siau-tîm,i3tsi3siau1tim5,i3chi3siau1tim5,itsisiautim,ichisiautim,itst,icst,True
ì-sik-hîng-thài,意識形態,12,ì-sek-hêng-thài,i3sik4hing5thai3,i3sek4heng5thai3,isikhingthai,isekhengthai,isht,isht,True
ài-lâng-hu-hu,愛人撫撫,12,ài-lâng-hu-hu,ai3lang5hu1hu1,ai3lang5hu1hu1,ailanghuhu,ailanghuhu,alhh,alhh,True
ài-khàu-hui-á,愛哭妃仔,12,ài-khàu-hui-á,ai3khau3hui1a2,ai3khau3hui1a2,aikhauhuia,aikhauhuia,akha,akha,True
ài-hūn-kau-tsham,愛恨交摻,12,ài-hūn-kau-chham,ai3hun7kau1tsham1,ai3hun7kau1chham1,aihunkautsham,aihunkauchham,ahkt,ahkc,True
ài-sin-kak-lô,愛新覺羅,12,ài-sin-kak-lô,ai3sin1kak4lo5,ai3sin1kak4lo5,aisinkaklo,aisinkaklo,askl,askl,True
ài-tsînn-sí-hó,愛錢死好,12,ài-chîⁿ-sí-hó,ai3tsinn5si2ho2,ai3chinn5si2ho2,aitsinnsiho,aichinnsiho,atsh,acsh,True
kám-tsîng-ui-hia̍p,感情威脅,12,kám-chêng-ui-hia̍p,kam2tsing5ui1hiap8,kam2cheng5ui1hiap8,kamtsinguihiap,kamchenguihiap,ktuh,kcuh,True
kám-tsîng-páng-phiò,感情綁票,12,kám-chêng-páng-phiò,kam2tsing5pang2phio3,kam2cheng5pang2phio3,kamtsingpangphio,kamchengpangphio,ktpp,kcpp,True
kám-tsîng-iau-hia̍p,感情要脅,12,kám-chêng-iau-hia̍p,kam2tsing5iau1hiap8,kam2cheng5iau1hiap8,kamtsingiauhiap,kamchengiauhiap,ktih,kcih,True
kám-siā-ta̍k-ke,感謝逐家,12,kám-siā-ta̍k-ke,kam2sia7tak8ke1,kam2sia7tak8ke1,kamsiatakke,kamsiatakke,kstk,kstk,True
bān-tsi̍t-kha-pōo,慢一跤步,12,bān-chi̍t-kha-pō͘,ban7tsit8kha1poo7,ban7chit8kha1poo7,bantsitkhapoo,banchitkhapoo,btkp,bckp,True
bān-sok-iá-kiû,慢速野球,12,bān-sok-iá-kiû,ban7sok4ia2kiu5,ban7sok4ia2kiu5,bansokiakiu,bansokiakiu,bsik,bsik,True
bóng-bóng-tóng-tóng,懵懂懵懂,12,bóng-bóng-tóng-tóng,bong2bong2tong2tong2,bong2bong2tong2tong2,bongbongtongtong,bongbongtongtong,bbtt,bbtt,True
kuî-kuî-kuānn-kuānn,懷懷捾捾,12,kûi-kûi-kōaⁿ-kōaⁿ,kui5kui5kuann7kuann7,kui5kui5koann7koann7,kuikuikuannkuann,kuikuikoannkoann,kkkk,kkkk,True
huâi-gî-tsú-gī,懷疑主義,12,hoâi-gî-chú-gī,huai5gi5tsu2gi7,hoai5gi5chu2gi7,huaigitsugi,hoaigichugi,hgtg,hgcg,True
kuân-thi-mī-hún,懸黐麵粉,12,koân-thi-mī-hún,kuan5thi1mi7hun2,koan5thi1mi7hun2,kuanthimihun,koanthimihun,ktmh,ktmh,True
sîng-tāi-pēnn-īnn,成大病院,12,sêng-tāi-pēⁿ-īⁿ,sing5tai7penn7inn7,seng5tai7penn7inn7,singtaipenninn,sengtaipenninn,stpi,stpi,True
guá-kah-ì-lí,我佮意你,12,góa-kah-ì-lí,gua2kah4i3li2,goa2kah4i3li2,guakahili,goakahili,gkil,gkil,True
guá-kā-lí-kóng,我共你講,12,góa-kā-lí-kóng,gua2ka7li2kong2,goa2ka7li2kong2,guakalikong,goakalikong,gklk,gklk,True
guá-mā-sī-lâng,我嘛是人,12,góa-mā-sī-lâng,gua2ma7si7lang5,goa2ma7si7lang5,guamasilang,goamasilang,gmsl,gmsl,True
guá-ài--lí,我愛你,12,góa-ài--lí,gua2ai3li2,goa2ai3li2,guaaili,goaaili,gal,gal,True
guá-ài-tâi-uân,我愛台灣,12,góa-ài-tâi-oân,gua2ai3tai5uan5,goa2ai3tai5oan5,guaaitaiuan,goaaitaioan,gatu,gato,True
guá-ài-tâi-gí,我愛台語,12,góa-ài-tâi-gí,gua2ai3tai5gi2,goa2ai3tai5gi2,guaaitaigi,goaaitaigi,gatg,gatg,True
guá-ài-tâi-uân,我愛臺灣,12,góa-ài-tâi-oân,gua2ai3tai5uan5,goa2ai3tai5oan5,guaaitaiuan,goaaitaioan,gatu,gato,True
guá-sī-siánn-lâng,我是啥人,12,góa-sī-siáⁿ-lâng,gua2si7siann2lang5,goa2si7siann2lang5,guasisiannlang,goasisiannlang,gssl,gssl,True
guá-ē-hiáu-kóng,我會曉講,12,góa-ē-hiáu-kóng,gua2e7hiau2kong2,goa2e7hiau2kong2,guaehiaukong,goaehiaukong,gehk,gehk,True
guá-beh-lâi-tńg,我欲來轉,12,góa-beh-lâi-tńg,gua2beh4lai5tng2,goa2beh4lai5tng2,guabehlaitng,goabehlaitng,gblt,gblt,True
guá-beh-khì-sńg,我欲去玩,12,góa-beh-khì-sńg,gua2beh4khi3sng2,goa2beh4khi3sng2,guabehkhisng,goabehkhisng,gbks,gbks,True
guá-bô-leh-kiann,我沒咧驚,12,góa-bô-leh-kiaⁿ,gua2bo5leh4kiann1,goa2bo5leh4kiann1,guabolehkiann,goabolehkiann,gblk,gblk,True
guá-bô-thang-tsia̍h,我無通食,12,góa-bô-thang-chia̍h,gua2bo5thang1tsiah8,goa2bo5thang1chiah8,guabothangtsiah,goabothangchiah,gbtt,gbtc,True
guá-thiann-lóng-bô,我聽攏無,12,góa-thiaⁿ-lóng-bô,gua2thiann1long2bo5,goa2thiann1long2bo5,guathiannlongbo,goathiannlongbo,gtlb,gtlb,True
kài-kip-iōng-jím,戒急用忍,12,kài-kip-iōng-jím,kai3kip4iong7jim2,kai3kip4iong7jim2,kaikipiongjim,kaikipiongjim,kkij,kkij,True
khiat-huan-á-hué,戛番仔火,12,khiat-hoan-á-hóe,khiat4huan1a2hue2,khiat4hoan1a2hoe2,khiathuanahue,khiathoanahoe,khah,khah,True
khiat-huan-á-hé,戛番仔火,12,khiat-hoan-á-hé,khiat4huan1a2he2,khiat4hoan1a2he2,khiathuanahe,khiathoanahe,khah,khah,True
tsiàn-tsiàn-king-king,戰戰兢兢,12,chiàn-chiàn-keng-keng,tsian3tsian3king1king1,chian3chian3keng1keng1,tsiantsiankingking,chianchiankengkeng,ttkk,cckk,True
tì-ke-moo-tshíng,戴雞毛筅,12,tì-ke-mo͘-chhéng,ti3ke1moo1tshing2,ti3ke1moo1chheng2,tikemootshing,tikemoochheng,tkmt,tkmc,True
hōo-kháu-phōo-á,戶口簿仔,12,hō͘-kháu-phō͘-á,hoo7khau2phoo7a2,hoo7khau2phoo7a2,hookhauphooa,hookhauphooa,hkpa,hkpa,True
sìnn-hîng-tshia-khòo,扇形車庫,12,sìⁿ-hêng-chhia-khò͘,sinn3hing5tshia1khoo3,sinn3heng5chhia1khoo3,sinnhingtshiakhoo,sinnhengchhiakhoo,shtk,shck,True
tshiú-tuā-pōo-bó,手大步拇,12,chhiú-tōa-pō͘-bó,tshiu2tua7poo7bo2,chhiu2toa7poo7bo2,tshiutuapoobo,chhiutoapoobo,ttpb,ctpb,True
tshiú-the̍h-tiān-náu,手提電腦,12,chhiú-the̍h-tiān-náu,tshiu2theh8tian7nau2,chhiu2theh8tian7nau2,tshiuthehtiannau,chhiuthehtiannau,tttn,cttn,True
tshiú-se-gia̍h-kuân,手梳攑懸,12,chhiú-se-gia̍h-koân,tshiu2se1giah8kuan5,chhiu2se1giah8koan5,tshiusegiahkuan,chhiusegiahkoan,tsgk,csgk,True
tshiú-ki-á-khak,手機仔殼,12,chhiú-ki-á-khak,tshiu2ki1a2khak4,chhiu2ki1a2khak4,tshiukiakhak,chhiukiakhak,tkak,ckak,True
tshiú-se-gia̍h-kuân,手紗攑懸,12,chhiú-se-gia̍h-koân,tshiu2se1giah8kuan5,chhiu2se1giah8koan5,tshiusegiahkuan,chhiusegiahkoan,tsgk,csgk,True
tsâi-soo-ha̍k-tshián,才疏學淺,12,châi-so͘-ha̍k-chhián,tsai5soo1hak8tshian2,chai5soo1hak8chhian2,tsaisoohaktshian,chaisoohakchhian,tsht,cshc,True
tánn-má-bú-khut,打馬武窟,12,táⁿ-má-bú-khut,tann2ma2bu2khut4,tann2ma2bu2khut4,tannmabukhut,tannmabukhut,tmbk,tmbk,True
khàu-kiáu-pîng-tuann,扣繳憑單,12,khàu-kiáu-pêng-toaⁿ,khau3kiau2ping5tuann1,khau3kiau2peng5toann1,khaukiaupingtuann,khaukiaupengtoann,kkpt,kkpt,True
ke̍h-kha-ke̍h-tshiú,扴跤扴手,12,ke̍h-kha-ke̍h-chhiú,keh8kha1keh8tshiu2,keh8kha1keh8chhiu2,kehkhakehtshiu,kehkhakehchhiu,kkkt,kkkc,True
phôo-phôo-thánn-thánn,扶扶挺挺,12,phô͘-phô͘-tháⁿ-tháⁿ,phoo5phoo5thann2thann2,phoo5phoo5thann2thann2,phoophoothannthann,phoophoothannthann,pptt,pptt,True
phôo-a-kiōng-á,扶阿共仔,12,phô͘-a-kiōng-á,phoo5a1kiong7a2,phoo5a1kiong7a2,phooakionga,phooakionga,paka,paka,True
phe-ne-se-lîn,批呢西仁,12,phe-ne-se-lîn,phe1ne1se1lin5,phe1ne1se1lin5,pheneselin,pheneselin,pnsl,pnsl,True
ki-su̍t-ha̍k-īnn,技術學院,12,ki-su̍t-ha̍k-īⁿ,ki1sut8hak8inn7,ki1sut8hak8inn7,kisuthakinn,kisuthakinn,kshi,kshi,True
put--khí-lâi,抔起來,12,put--khí-lâi,put4khi2lai5,put4khi2lai5,putkhilai,putkhilai,pkl,pkl,True
khòng-tsoo-tsit-an,抗組織胺,12,khòng-cho͘-chit-an,khong3tsoo1tsit4an1,khong3choo1chit4an1,khongtsootsitan,khongchoochitan,ktta,kcca,True
phō-phō-thánn-thánn,抱抱挺挺,12,phō-phō-tháⁿ-tháⁿ,pho7pho7thann2thann2,pho7pho7thann2thann2,phophothannthann,phophothannthann,pptt,pptt,True
phāu-thâu-tshú-tshuàn,抱頭鼠竄,12,phāu-thâu-chhú-chhoàn,phau7thau5tshu2tshuan3,phau7thau5chhu2chhoan3,phauthautshutshuan,phauthauchhuchhoan,pttt,ptcc,True
thiu-siàu-kiāu-á,抽數撬仔,12,thiu-siàu-kiāu-á,thiu1siau3kiau7a2,thiu1siau3kiau7a2,thiusiaukiaua,thiusiaukiaua,tska,tska,True
thiu-iû-ian-ki,抽油煙機,12,thiu-iû-ian-ki,thiu1iu5ian1ki1,thiu1iu5ian1ki1,thiuiuianki,thiuiuianki,tiik,tiik,True
thiu-ti-bó-suè,抽豬母稅,12,thiu-ti-bó-sòe,thiu1ti1bo2sue3,thiu1ti1bo2soe3,thiutibosue,thiutibosoe,ttbs,ttbs,True
khioh-ting-hué-sái,抾燈火屎,12,khioh-teng-hóe-sái,khioh4ting1hue2sai2,khioh4teng1hoe2sai2,khiohtinghuesai,khiohtenghoesai,kths,kths,True
hut--lo̍h-khì,拂落去,12,hut--lo̍h-khì,hut4loh8khi3,hut4loh8khi3,hutlohkhi,hutlohkhi,hlk,hlk,True
tú-tú-á-hó,拄拄仔好,12,tú-tú-á-hó,tu2tu2a2ho2,tu2tu2a2ho2,tutuaho,tutuaho,ttah,ttah,True
thiah-tsia̍h-lo̍h-pak,拆食落腹,12,thiah-chia̍h-lo̍h-pak,thiah4tsiah8loh8pak4,thiah4chiah8loh8pak4,thiahtsiahlohpak,thiahchiahlohpak,ttlp,tclp,True
la-hi-la-hi,拉嘻拉嘻,12,la-hi-la-hi,la1hi1la1hi1,la1hi1la1hi1,lahilahi,lahilahi,lhlh,lhlh,True
la-lun-á-sio,拉圇仔燒,12,la-lun-á-sio,la1lun1a2sio1,la1lun1a2sio1,lalunasio,lalunasio,llas,llas,True
hú-hú--leh,拊拊咧,12,hú-hú--leh,hu2hu2leh4,hu2hu2leh4,huhuleh,huhuleh,hhl,hhl,True
hú-hú--ê,拊拊的,12,hú-hú--ê,hu2hu2e5,hu2hu2e5,huhue,huhue,hhe,hhe,True
phau-tshe-lî-tsú,拋妻離子,12,phau-chhe-lî-chú,phau1tshe1li5tsu2,phau1chhe1li5chu2,phautshelitsu,phauchhelichu,ptlt,pclc,True
phah-tshiah-suinn-eh,拍刺酸呃,12,phah-chhiah-suiⁿ-eh,phah4tshiah4suinn1eh4,phah4chhiah4suinn1eh4,phahtshiahsuinneh,phahchhiahsuinneh,ptse,pcse,True
phah-phòo--á,拍噗仔,12,phah-phò͘--á,phah4phoo3a2,phah4phoo3a2,phahphooa,phahphooa,ppa,ppa,True
phah-piànn-tsò-kang,拍拚做工,12,phah-piàⁿ-chò-kang,phah4piann3tso3kang1,phah4piann3cho3kang1,phahpianntsokang,phahpiannchokang,pptk,ppck,True
phah-tn̄g-kóo-pìnn,拍斷鼓柄,12,phah-tn̄g-kó͘-pìⁿ,phah4tng7koo2pinn3,phah4tng7koo2pinn3,phahtngkoopinn,phahtngkoopinn,ptkp,ptkp,True
phah-sí-buē-thè,拍死袂退,12,phah-sí-bōe-thè,phah4si2bue7the3,phah4si2boe7the3,phahsibuethe,phahsiboethe,psbt,psbt,True
phah-sí-bē-thè,拍死袂退,12,phah-sí-bē-thè,phah4si2be7the3,phah4si2be7the3,phahsibethe,phahsibethe,psbt,psbt,True
phah-phú-á-kng,拍殕仔光,12,phah-phú-á-kng,phah4phu2a2kng1,phah4phu2a2kng1,phahphuakng,phahphuakng,ppak,ppak,True
phah-po̍k-lá-tso̍k,拍瀑拉族,12,phah-po̍k-lá-cho̍k,phah4pok8la2tsok8,phah4pok8la2chok8,phahpoklatsok,phahpoklachok,pplt,pplc,True
phah-hué-hiann-tī,拍火兄弟,12,phah-hóe-hiaⁿ-tī,phah4hue2hiann1ti7,phah4hoe2hiann1ti7,phahhuehiannti,phahhoehiannti,phht,phht,True
phah-hué-tsuí-thâu,拍火水頭,12,phah-hóe-chúi-thâu,phah4hue2tsui2thau5,phah4hoe2chui2thau5,phahhuetsuithau,phahhoechuithau,phtt,phct,True
phah-thih-á-sai,拍鐵仔師,12,phah-thih-á-sai,phah4thih4a2sai1,phah4thih4a2sai1,phahthihasai,phahthihasai,ptas,ptas,True
phah-thih-sai-hū,拍鐵師傅,12,phah-thih-sai-hū,phah4thih4sai1hu7,phah4thih4sai1hu7,phahthihsaihu,phahthihsaihu,ptsh,ptsh,True
phah-ū-hông-tsiam,拍預防針,12,phah-ū-hông-chiam,phah4u7hong5tsiam1,phah4u7hong5chiam1,phahuhongtsiam,phahuhongchiam,puht,puhc,True
phah-tsiáu-á-tshuì,拍鳥仔喙,12,phah-chiáu-á-chhùi,phah4tsiau2a2tshui3,phah4chiau2a2chhui3,phahtsiauatshui,phahchiauachhui,ptat,pcac,True
phah-tsiáu-king-á,拍鳥弓仔,12,phah-chiáu-keng-á,phah4tsiau2king1a2,phah4chiau2keng1a2,phahtsiaukinga,phahchiaukenga,ptka,pcka,True
thua-thua-sua-sua,拖拖沙沙,12,thoa-thoa-soa-soa,thua1thua1sua1sua1,thoa1thoa1soa1soa1,thuathuasuasua,thoathoasoasoa,ttss,ttss,True
áu-thia̍p-tshiú-ki,拗疊手機,12,áu-thia̍p-chhiú-ki,au2thiap8tshiu2ki1,au2thiap8chhiu2ki1,authiaptshiuki,authiapchhiuki,attk,atck,True
áu-at-tshiú-ki,拗遏手機,12,áu-at-chhiú-ki,au2at4tshiu2ki1,au2at4chhiu2ki1,auattshiuki,auatchhiuki,aatk,aack,True
piànn-pe̍h-hóo-thng,拚白虎湯,12,piàⁿ-pe̍h-hó͘-thng,piann3peh8hoo2thng1,piann3peh8hoo2thng1,piannpehhoothng,piannpehhoothng,ppht,ppht,True
phing-im-bûn-jī,拼音文字,12,pheng-im-bûn-jī,phing1im1bun5ji7,pheng1im1bun5ji7,phingimbunji,phengimbunji,pibj,pibj,True
tsí-tsiam-kan-lo̍k,指尖干樂,12,chí-chiam-kan-lo̍k,tsi2tsiam1kan1lok8,chi2chiam1kan1lok8,tsitsiamkanlok,chichiamkanlok,ttkl,cckl,True
tsáinn-bué-kan-lo̍k,指尾干樂,12,cháiⁿ-bóe-kan-lo̍k,tsainn2bue2kan1lok8,chainn2boe2kan1lok8,tsainnbuekanlok,chainnboekanlok,tbkl,cbkl,True
tsáinn-bé-kan-lo̍k,指尾干樂,12,cháiⁿ-bé-kan-lo̍k,tsainn2be2kan1lok8,chainn2be2kan1lok8,tsainnbekanlok,chainnbekanlok,tbkl,cbkl,True
tsí-hui-kut-á,指揮骨仔,12,chí-hui-kut-á,tsi2hui1kut4a2,chi2hui1kut4a2,tsihuikuta,chihuikuta,thka,chka,True
tsíng-kah-to-á,指甲刀仔,12,chéng-kah-to-á,tsing2kah4to1a2,cheng2kah4to1a2,tsingkahtoa,chengkahtoa,tkta,ckta,True
tsíng-kah-tsián-á,指甲剪仔,12,chéng-kah-chián-á,tsing2kah4tsian2a2,cheng2kah4chian2a2,tsingkahtsiana,chengkahchiana,tkta,ckca,True
khe̍h-phue--ê,挈批的,12,khe̍h-phoe--ê,kheh8phue1e5,kheh8phoe1e5,khehphuee,khehphoee,kpe,kpe,True
án-ne-tō-hó,按呢就好,12,án-ne-tō-hó,an2ne1to7ho2,an2ne1to7ho2,annetoho,annetoho,anth,anth,True
án-ne-kám-hó,按呢敢好,12,án-ne-kám-hó,an2ne1kam2ho2,an2ne1kam2ho2,annekamho,annekamho,ankh,ankh,True
án-ne-niā-niā,按呢爾爾,12,án-ne-niā-niā,an2ne1nia7nia7,an2ne1nia7nia7,anneniania,anneniania,annn,annn,True
àn-bué-á-sǹg,按尾仔算,12,àn-bóe-á-sǹg,an3bue2a2sng3,an3boe2a2sng3,anbueasng,anboeasng,abas,abas,True
e-sió-thê-khîm,挨小提琴,12,e-sió-thê-khîm,e1sio2the5khim5,e1sio2the5khim5,esiothekhim,esiothekhim,estk,estk,True
so-thâu-khak-á,挲頭殼仔,12,so-thâu-khak-á,so1thau5khak4a2,so1thau5khak4a2,sothaukhaka,sothaukhaka,stka,stka,True
bán-kue-tshiû-tîn,挽瓜揫藤,12,bán-koe-chhiû-tîn,ban2kue1tshiu5tin5,ban2koe1chhiu5tin5,bankuetshiutin,bankoechhiutin,bktt,bkct,True
sa-bô-thâu-tsáng,捎無頭摠,12,sa-bô-thâu-cháng,sa1bo5thau5tsang2,sa1bo5thau5chang2,sabothautsang,sabothauchang,sbtt,sbtc,True
sak-po̍k--khì,捒爆去,12,sak-po̍k--khì,sak4pok8khi3,sak4pok8khi3,sakpokkhi,sakpokkhi,spk,spk,True
póo-hong-tshiok-íng,捕風捉影,12,pó͘-hong-chhiok-éng,poo2hong1tshiok4ing2,poo2hong1chhiok4eng2,poohongtshioking,poohongchhiokeng,phti,phce,True
tshia-tó-tshòo-àng,捙倒醋甕,12,chhia-tó-chhò͘-àng,tshia1to2tshoo3ang3,chhia1to2chhoo3ang3,tshiatotshooang,chhiatochhooang,ttta,ctca,True
kuínn-sim-pe̍h-á,捲心白仔,12,kúiⁿ-sim-pe̍h-á,kuinn2sim1peh8a2,kuinn2sim1peh8a2,kuinnsimpeha,kuinnsimpeha,kspa,kspa,True
kuínn-lê-á-tsuīnn,捲螺仔旋,12,kúiⁿ-lê-á-chūiⁿ,kuinn2le5a2tsuinn7,kuinn2le5a2chuinn7,kuinnleatsuinn,kuinnleachuinn,klat,klac,True
kńg-lê-á-tsn̄g,捲螺仔旋,12,kńg-lê-á-chn̄g,kng2le5a2tsng7,kng2le5a2chng7,kngleatsng,kngleachng,klat,klac,True
kńg-lê-á-tsuí,捲螺仔水,12,kńg-lê-á-chúi,kng2le5a2tsui2,kng2le5a2chui2,kngleatsui,kngleachui,klat,klac,True
kuínn-lê-á-hong,捲螺仔風,12,kúiⁿ-lê-á-hong,kuinn2le5a2hong1,kuinn2le5a2hong1,kuinnleahong,kuinnleahong,klah,klah,True
sut-á-lá-pah,捽仔喇叭,12,sut-á-lá-pah,sut4a2la2pah4,sut4a2la2pah4,sutalapah,sutalapah,salp,salp,True
sàu-tshiú-tshenn-hōo,掃帚星雨,12,sàu-chhiú-chheⁿ-hō͘,sau3tshiu2tshenn1hoo7,sau3chhiu2chhenn1hoo7,sautshiutshennhoo,sauchhiuchhennhoo,stth,scch,True
sàu-lōo--ê,掃路的,12,sàu-lō͘--ê,sau3loo7e5,sau3loo7e5,saulooe,saulooe,sle,sle,True
tsióng-siōng-bîn-tsu,掌上明珠,12,chióng-siōng-bîn-chu,tsiong2siong7bin5tsu1,chiong2siong7bin5chu1,tsiongsiongbintsu,chiongsiongbinchu,tsbt,csbc,True
pâi-ū-senn-siùnn,排有生相,12,pâi-ū-seⁿ-siùⁿ,pai5u7senn1siunn3,pai5u7senn1siunn3,paiusennsiunn,paiusennsiunn,puss,puss,True
pâi-thâu-uî-tsún,排頭為準,12,pâi-thâu-ûi-chún,pai5thau5ui5tsun2,pai5thau5ui5chun2,paithauuitsun,paithauuichun,ptut,ptuc,True
kuà-tshuì-ng-á,掛喙掩仔,12,kòa-chhùi-ng-á,kua3tshui3ng1a2,koa3chhui3ng1a2,kuatshuinga,koachhuinga,ktna,kcna,True
kuà-bô-sū-pâi,掛無事牌,12,kòa-bô-sū-pâi,kua3bo5su7pai5,koa3bo5su7pai5,kuabosupai,koabosupai,kbsp,kbsp,True
lia̍h-thinn-làm-làm,掠天湳湳,12,lia̍h-thiⁿ-làm-làm,liah8thinn1lam3lam3,liah8thinn1lam3lam3,liahthinnlamlam,liahthinnlamlam,ltll,ltll,True
lia̍h--lo̍h-lâi,掠落來,12,lia̍h--lo̍h-lâi,liah8loh8lai5,liah8loh8lai5,liahlohlai,liahlohlai,lll,lll,True
lia̍h-tio̍h-thiòng-kin,掠著暢筋,12,lia̍h-tio̍h-thiòng-kin,liah8tioh8thiong3kin1,liah8tioh8thiong3kin1,liahtiohthiongkin,liahtiohthiongkin,lttk,lttk,True
lia̍h-tio̍h-kin-thâu,掠著根頭,12,lia̍h-tio̍h-kin-thâu,liah8tioh8kin1thau5,liah8tioh8kin1thau5,liahtiohkinthau,liahtiohkinthau,ltkt,ltkt,True
lia̍h-báng-á-ting,掠蠓仔燈,12,lia̍h-báng-á-teng,liah8bang2a2ting1,liah8bang2a2teng1,liahbangating,liahbangateng,lbat,lbat,True
tshái-hong-būn-sio̍k,採風問俗,12,chhái-hong-būn-sio̍k,tshai2hong1bun7siok8,chhai2hong1bun7siok8,tshaihongbunsiok,chhaihongbunsiok,thbs,chbs,True
thàm-lông-tshú-bu̍t,探囊取物,12,thàm-lông-chhú-bu̍t,tham3long5tshu2but8,tham3long5chhu2but8,thamlongtshubut,thamlongchhubut,tltb,tlcb,True
tshuah-tuīnn-náu-kin,掣斷腦筋,12,chhoah-tūiⁿ-náu-kin,tshuah4tuinn7nau2kin1,chhoah4tuinn7nau2kin1,tshuahtuinnnaukin,chhoahtuinnnaukin,ttnk,ctnk,True
tsih-tsài-bē-tiâu,接載袂牢,12,chih-chài-bē-tiâu,tsih4tsai3be7tiau5,chih4chai3be7tiau5,tsihtsaibetiau,chihchaibetiau,ttbt,ccbt,True
am-lâi-tshé-khì,掩來差去,12,am-lâi-chhé-khì,am1lai5tshe2khi3,am1lai5chhe2khi3,amlaitshekhi,amlaichhekhi,altk,alck,True
am-tshuì--ê,掩喙的,12,am-chhùi--ê,am1tshui3e5,am1chhui3e5,amtshuie,amchhuie,ate,ace,True
om--khí-lâi,掩起來,12,om--khí-lâi,om1khi2lai5,om1khi2lai5,omkhilai,omkhilai,okl,okl,True
pué-tshiú-ki-á,掰手機仔,12,póe-chhiú-ki-á,pue2tshiu2ki1a2,poe2chhiu2ki1a2,puetshiukia,poechhiukia,ptka,pcka,True
pué-tsháu-tshuē-tshin,掰草揣親,12,póe-chháu-chhōe-chhin,pue2tshau2tshue7tshin1,poe2chhau2chhoe7chhin1,puetshautshuetshin,poechhauchhoechhin,pttt,pccc,True
kíng-lâng-suah-iû,揀人撒油,12,kéng-lâng-soah-iû,king2lang5suah4iu5,keng2lang5soah4iu5,kinglangsuahiu,kenglangsoahiu,klsi,klsi,True
the̍h-phe--ê,提批的,12,the̍h-phe--ê,theh8phe1e5,theh8phe1e5,thehphee,thehphee,tpe,tpe,True
