tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
kun,軍,2876,kun,kun,kun,kun,kun,,
nâ,林,2875,nâ,na5,na5,na,na,,
hì,戲,2869,hì,hi3,hi3,hi,hi,,
tsóo,祖,2864,chó͘,tsoo2,choo2,tsoo,choo,,
hú,府,2856,hú,hu2,hu2,hu,hu,,
kiám,檢,2838,kiám,kiam2,kiam2,kiam,kiam,,
tó,倒,2836,tó,to2,to2,to,to,,
uá,倚,2834,óa,ua2,oa2,ua,oa,,
gī,議,2834,gī,gi7,gi7,gi,gi,,
sòo,數,2832,sò͘,soo3,soo3,soo,soo,,
tha̍k,讀,2820,tha̍k,thak8,thak8,thak,thak,,
siang,雙,2816,siang,siang,siang,siang,siang,,
sio̍k,俗,2810,sio̍k,siok8,siok8,siok,siok,,
siau,消,2810,siau,siau,siau,siau,siau,,
thó,討,2800,thó,tho2,tho2,tho,tho,,
tôo,徒,2797,tô͘,too5,too5,too,too,,
sian,仙,2792,sian,sian,sian,sian,sian,,
kiû,球,2784,kiû,kiu5,kiu5,kiu,kiu,,
tián,展,2778,tián,tian2,tian2,tian,tian,,
liāu,料,2775,liāu,liau7,liau7,liau,liau,,
liōng,量,2765,liōng,liong7,liong7,liong,liong,,
kng,光,2761,kng,kng,kng,kng,kng,,
kè,計,2759,kè,ke3,ke3,ke,ke,,
thàn,趁,2759,thàn,than3,than3,than,than,,
kíng,景,2750,kéng,king2,keng2,king,keng,,
uānn,換,2747,ōaⁿ,uann7,oann7,uann,oann,,
tsha,差,2740,chha,tsha,chha,tsha,chha,,
piān,便,2736,piān,pian7,pian7,pian,pian,,
tsè,制,2722,chè,tse3,che3,tse,che,,
tóng,黨,2708,tóng,tong2,tong2,tong,tong,,
li̍k,歷,2707,le̍k,lik8,lek8,lik,lek,,
tsu,資,2706,chu,tsu,chu,tsu,chu,,
íng,永,2703,éng,ing2,eng2,ing,eng,,
phiò,票,2693,phiò,phio3,phio3,phio,phio,,
kuài,怪,2686,koài,kuai3,koai3,kuai,koai,,
toh,桌,2677,toh,toh,toh,toh,toh,,
lióng,兩,2654,lióng,liong2,liong2,liong,liong,,
kuán,管,2652,koán,kuan2,koan2,kuan,koan,,
ián,演,2640,ián,ian2,ian2,ian,ian,,
pī,備,2639,pī,pi7,pi7,pi,pi,,
phik,拍,2637,phek,phik,phek,phik,phek,,
huì,費,2631,hùi,hui3,hui3,hui,hui,,
tsi̍p,集,2628,chi̍p,tsip8,chip8,tsip,chip,,
sūn,順,2626,sūn,sun7,sun7,sun,sun,,
ho̍k,服,2625,ho̍k,hok8,hok8,hok,hok,,
thih,鐵,2613,thih,thih,thih,thih,thih,,
tik,德,2594,tek,tik,tek,tik,tek,,
kūn,近,2586,kūn,kun7,kun7,kun,kun,,
phê,皮,2583,phê,phe5,phe5,phe,phe,,
hōo,護,2583,hō͘,hoo7,hoo7,hoo,hoo,,
lîm,林,2578,lîm,lim5,lim5,lim,lim,,
tán,等,2562,tán,tan2,tan2,tan,tan,,
tshíng,請,2562,chhéng,tshing2,chheng2,tshing,chheng,,
tshun,春,2561,chhun,tshun,chhun,tshun,chhun,,
bū,務,2544,bū,bu7,bu7,bu,bu,,
thàu,透,2543,thàu,thau3,thau3,thau,thau,,
kiōng,共,2539,kiōng,kiong7,kiong7,kiong,kiong,,
ki̍p,及,2526,ki̍p,kip8,kip8,kip,kip,,
gōo,五,2521,gō͘,goo7,goo7,goo,goo,,
tiām,恬,2516,tiām,tiam7,tiam7,tiam,tiam,,
kong,功,2513,kong,kong,kong,kong,kong,,
tsiong,將,2502,chiong,tsiong,chiong,tsiong,chiong,,
siong,相,2500,siong,siong,siong,siong,siong,,
tâu,投,2494,tâu,tau5,tau5,tau,tau,,
tshòng,創,2493,chhòng,tshong3,chhong3,tshong,chhong,,
tshinn,青,2489,chhiⁿ,tshinn,chhinn,tshinn,chhinn,,
kam,甘,2482,kam,kam,kam,kam,kam,,
mi̍h,物,2476,mi̍h,mih8,mih8,mih,mih,,
siânn,城,2472,siâⁿ,siann5,siann5,siann,siann,,
giām,驗,2471,giām,giam7,giam7,giam,giam,,
póo,補,2470,pó͘,poo2,poo2,poo,poo,,
iông,容,2467,iông,iong5,iong5,iong,iong,,
ióng,養,2466,ióng,iong2,iong2,iong,iong,,
koo,姑,2461,ko͘,koo,koo,koo,koo,,
tsiòng,眾,2450,chiòng,tsiong3,chiong3,tsiong,chiong,,
hōo,雨,2449,hō͘,hoo7,hoo7,hoo,hoo,,
tshit,七,2425,chhit,tshit,chhit,tshit,chhit,,
jîn,仁,2425,jîn,jin5,jin5,jin,jin,,
tì,致,2414,tì,ti3,ti3,ti,ti,,
tsīn,盡,2410,chīn,tsin7,chin7,tsin,chin,,
kìnn,見,2409,kìⁿ,kinn3,kinn3,kinn,kinn,,
tsng,庄,2400,chng,tsng,chng,tsng,chng,,
thè,退,2387,thè,the3,the3,the,the,,
tuê,題,2380,tôe,tue5,toe5,tue,toe,,
tsâi,財,2375,châi,tsai5,chai5,tsai,chai,,
piah,壁,2374,piah,piah,piah,piah,piah,,
hòng,放,2372,hòng,hong3,hong3,hong,hong,,
sī,視,2371,sī,si7,si7,si,si,,
tiānn,定,2370,tiāⁿ,tiann7,tiann7,tiann,tiann,,
tsit,質,2369,chit,tsit,chit,tsit,chit,,
mî,暝,2368,mî,mi5,mi5,mi,mi,,
tsiânn,成,2363,chiâⁿ,tsiann5,chiann5,tsiann,chiann,,
sué,洗,2363,sóe,sue2,soe2,sue,soe,,
tsài,再,2362,chài,tsai3,chai3,tsai,chai,,
tsióng,種,2362,chióng,tsiong2,chiong2,tsiong,chiong,,
tsiáu,鳥,2362,chiáu,tsiau2,chiau2,tsiau,chiau,,
phīnn,鼻,2360,phīⁿ,phinn7,phinn7,phinn,phinn,,
uì,對,2354,ùi,ui3,ui3,ui,ui,,
thiàu,跳,2351,thiàu,thiau3,thiau3,thiau,thiau,,
la̍t,力,2342,la̍t,lat8,lat8,lat,lat,,
huê,回,2342,hôe,hue5,hoe5,hue,hoe,,
hê,回,2342,hê,he5,he5,he,he,,
si̍p,習,2332,si̍p,sip8,sip8,sip,sip,,
tshiùnn,唱,2326,chhiùⁿ,tshiunn3,chhiunn3,tshiunn,chhiunn,,
lú,女,2326,lú,lu2,lu2,lu,lu,,
tsham,參,2323,chham,tsham,chham,tsham,chham,,
su̍t,術,2321,su̍t,sut8,sut8,sut,sut,,
sái,駛,2319,sái,sai2,sai2,sai,sai,,
kuann,肝,2310,koaⁿ,kuann,koann,kuann,koann,,
kinn,經,2304,kiⁿ,kinn,kinn,kinn,kinn,,
tshī,飼,2294,chhī,tshi7,chhi7,tshi,chhi,,
pan,班,2292,pan,pan,pan,pan,pan,,
uân,完,2285,oân,uan5,oan5,uan,oan,,
tān,但,2284,tān,tan7,tan7,tan,tan,,
lâu,樓,2278,lâu,lau5,lau5,lau,lau,,
jia̍t,熱,2275,jia̍t,jiat8,jiat8,jiat,jiat,,
iá,野,2274,iá,ia2,ia2,ia,ia,,
kóo,鼓,2258,kó͘,koo2,koo2,koo,koo,,
pînn,平,2251,pîⁿ,pinn5,pinn5,pinn,pinn,,
khuài,快,2251,khoài,khuai3,khoai3,khuai,khoai,,
kio̍k,局,2245,kio̍k,kiok8,kiok8,kiok,kiok,,
kok,各,2238,kok,kok,kok,kok,kok,,
tsí,姊,2236,chí,tsi2,chi2,tsi,chi,,
pô,婆,2236,pô,po5,po5,po,po,,
àn,案,2236,àn,an3,an3,an,an,,
líng,冷,2230,léng,ling2,leng2,ling,leng,,
lo̍k,樂,2229,lo̍k,lok8,lok8,lok,lok,,
luān,亂,2228,loān,luan7,loan7,luan,loan,,
hu,夫,2228,hu,hu,hu,hu,hu,,
jīm,任,2224,jīm,jim7,jim7,jim,jim,,
lîng,靈,2220,lêng,ling5,leng5,ling,leng,,
kó,果,2217,kó,ko2,ko2,ko,ko,,
liân,聯,2216,liân,lian5,lian5,lian,lian,,
tshian,千,2213,chhian,tshian,chhian,tshian,chhian,,
he,彼,2206,he,he,he,he,he,,
hè,貨,2200,hè,he3,he3,he,he,,
kî,奇,2197,kî,ki5,ki5,ki,ki,,
huih,血,2188,huih,huih,huih,huih,huih,,
siu,修,2187,siu,siu,siu,siu,siu,,
khò,課,2186,khò,kho3,kho3,kho,kho,,
tshiat,切,2183,chhiat,tshiat,chhiat,tshiat,chhiat,,
uî,圍,2174,ûi,ui5,ui5,ui,ui,,
tsuè,最,2169,chòe,tsue3,choe3,tsue,choe,,
lia̍p,粒,2160,lia̍p,liap8,liap8,liap,liap,,
tsìng,證,2160,chèng,tsing3,cheng3,tsing,cheng,,
gia̍h,額,2154,gia̍h,giah8,giah8,giah,giah,,
luē,內,2150,lōe,lue7,loe7,lue,loe,,
táu,斗,2150,táu,tau2,tau2,tau,tau,,
ìn,印,2149,ìn,in3,in3,in,in,,
ta,焦,2145,ta,ta,ta,ta,ta,,
ín,引,2143,ín,in2,in2,in,in,,
iû,由,2135,iû,iu5,iu5,iu,iu,,
tshì,試,2135,chhì,tshi3,chhi3,tshi,chhi,,
khak,殼,2134,khak,khak,khak,khak,khak,,
pit,筆,2127,pit,pit,pit,pit,pit,,
pak,腹,2127,pak,pak,pak,pak,pak,,
tsu,珠,2117,chu,tsu,chu,tsu,chu,,
kò,告,2113,kò,ko3,ko3,ko,ko,,
tsōo,助,2111,chō͘,tsoo7,choo7,tsoo,choo,,
thuân,團,2111,thoân,thuan5,thoan5,thuan,thoan,,
tshâ,柴,2111,chhâ,tsha5,chha5,tsha,chha,,
ôo,湖,2109,ô͘,oo5,oo5,oo,oo,,
ga̍k,樂,2106,ga̍k,gak8,gak8,gak,gak,,
guân,源,2104,goân,guan5,goan5,guan,goan,,
tsit,職,2101,chit,tsit,chit,tsit,chit,,
buē,賣,2101,bōe,bue7,boe7,bue,boe,,
pó,寶,2099,pó,po2,po2,po,po,,
hun,婚,2097,hun,hun,hun,hun,hun,,
si̍t,食,2097,si̍t,sit8,sit8,sit,sit,,
n̂g,黃,2091,n̂g,ng5,ng5,ng,ng,,
tsīng,靜,2086,chēng,tsing7,cheng7,tsing,cheng,,
bîng,名,2083,bêng,bing5,beng5,bing,beng,,
luī,類,2067,lūi,lui7,lui7,lui,lui,,
sing,先,2061,seng,sing,seng,sing,seng,,
kî,祈,2054,kî,ki5,ki5,ki,ki,,
ké,假,2047,ké,ke2,ke2,ke,ke,,
to,刀,2036,to,to,to,to,to,,
tn̂g,堂,2031,tn̂g,tng5,tng5,tng,tng,,
tôo,圖,2028,tô͘,too5,too5,too,too,,
keh,隔,2028,keh,keh,keh,keh,keh,,
kui,歸,2025,kui,kui,kui,kui,kui,,
hui,非,2018,hui,hui,hui,hui,hui,,
hè,歲,2007,hè,he3,he3,he,he,,
huan,番,2005,hoan,huan,hoan,huan,hoan,,
tsí,指,2001,chí,tsi2,chi2,tsi,chi,,
ku,龜,2000,ku,ku,ku,ku,ku,,
nńg,軟,1998,nńg,nng2,nng2,nng,nng,,
buán,滿,1996,boán,buan2,boan2,buan,boan,,
hū,婦,1992,hū,hu7,hu7,hu,hu,,
ióng,勇,1985,ióng,iong2,iong2,iong,iong,,
bāng,望,1980,bāng,bang7,bang7,bang,bang,,
tián,典,1978,tián,tian2,tian2,tian,tian,,
ok,惡,1971,ok,ok,ok,ok,ok,,
huah,喝,1968,hoah,huah,hoah,huah,hoah,,
tsù,注,1968,chù,tsu3,chu3,tsu,chu,,
huân,煩,1967,hoân,huan5,hoan5,huan,hoan,,
phok,博,1962,phok,phok,phok,phok,phok,,
la̍k,六,1960,la̍k,lak8,lak8,lak,lak,,
keh,格,1956,keh,keh,keh,keh,keh,,
thîng,停,1954,thêng,thing5,theng5,thing,theng,,
liû,留,1946,liû,liu5,liu5,liu,liu,,
kū,舊,1945,kū,ku7,ku7,ku,ku,,
iân,緣,1944,iân,ian5,ian5,ian,ian,,
lân,蘭,1941,lân,lan5,lan5,lan,lan,,
bāng,網,1939,bāng,bang7,bang7,bang,bang,,
guân,元,1937,goân,guan5,goan5,guan,goan,,
phue,批,1936,phoe,phue,phoe,phue,phoe,,
kíng,境,1932,kéng,king2,keng2,king,keng,,
bué,買,1923,bóe,bue2,boe2,bue,boe,,
khò,靠,1923,khò,kho3,kho3,kho,kho,,
tàu,鬥,1921,tàu,tau3,tau3,tau,tau,,
lí,李,1918,lí,li2,li2,li,li,,
bú,舞,1914,bú,bu2,bu2,bu,bu,,
ik,益,1911,ek,ik,ek,ik,ek,,
ting,燈,1910,teng,ting,teng,ting,teng,,
peh,伯,1908,peh,peh,peh,peh,peh,,
pang,幫,1908,pang,pang,pang,pang,pang,,
kik,激,1908,kek,kik,kek,kik,kek,,
bîn,眠,1906,bîn,bin5,bin5,bin,bin,,
sai,西,1902,sai,sai,sai,sai,sai,,
ki̍k,極,1899,ke̍k,kik8,kek8,kik,kek,,
lô,勞,1896,lô,lo5,lo5,lo,lo,,
tsè,濟,1885,chè,tse3,che3,tse,che,,
khong,空,1884,khong,khong,khong,khong,khong,,
tuī,隊,1881,tūi,tui7,tui7,tui,tui,,
sioh,惜,1876,sioh,sioh,sioh,sioh,sioh,,
hī,耳,1870,hī,hi7,hi7,hi,hi,,
ki,枝,1864,ki,ki,ki,ki,ki,,
tsing,鐘,1863,cheng,tsing,cheng,tsing,cheng,,
phìnn,片,1860,phìⁿ,phinn3,phinn3,phinn,phinn,,
înn,圓,1855,îⁿ,inn5,inn5,inn,inn,,
thau,偷,1854,thau,thau,thau,thau,thau,,
giâm,嚴,1853,giâm,giam5,giam5,giam,giam,,
sun,孫,1853,sun,sun,sun,sun,sun,,
kiong,宮,1850,kiong,kiong,kiong,kiong,kiong,,
ho̍k,復,1848,ho̍k,hok8,hok8,hok,hok,,
tsi,之,1845,chi,tsi,chi,tsi,chi,,
ko,哥,1841,ko,ko,ko,ko,ko,,
tì,智,1834,tì,ti3,ti3,ti,ti,,
hàu,孝,1833,hàu,hau3,hau3,hau,hau,,
gî,疑,1832,gî,gi5,gi5,gi,gi,,
gú,語,1831,gú,gu2,gu2,gu,gu,,
tōo,肚,1823,tō͘,too7,too7,too,too,,
tsíng,整,1822,chéng,tsing2,cheng2,tsing,cheng,,
kuì,貴,1821,kùi,kui3,kui3,kui,kui,,
kuánn,趕,1819,kóaⁿ,kuann2,koann2,kuann,koann,,
huan,翻,1817,hoan,huan,hoan,huan,hoan,,
hāu,效,1816,hāu,hau7,hau7,hau,hau,,
tû,除,1812,tû,tu5,tu5,tu,tu,,
tī,弟,1808,tī,ti7,ti7,ti,ti,,
bo̍k,目,1808,bo̍k,bok8,bok8,bok,bok,,
tsha̍t,賊,1807,chha̍t,tshat8,chhat8,tshat,chhat,,
muí,每,1805,múi,mui2,mui2,mui,mui,,
tóo,肚,1802,tó͘,too2,too2,too,too,,
tsì,志,1796,chì,tsi3,chi3,tsi,chi,,
pat,八,1787,pat,pat,pat,pat,pat,,
siòng,相,1786,siòng,siong3,siong3,siong,siong,,
iù,幼,1785,iù,iu3,iu3,iu,iu,,
hē,系,1781,hē,he7,he7,he,he,,
phài,派,1780,phài,phai3,phai3,phai,phai,,
mn̂g,毛,1768,mn̂g,mng5,mng5,mng,mng,,
phuè,配,1767,phòe,phue3,phoe3,phue,phoe,,
phè,配,1767,phè,phe3,phe3,phe,phe,,
thui,推,1766,thui,thui,thui,thui,thui,,
to̍k,毒,1764,to̍k,tok8,tok8,tok,tok,,
hiunn,香,1757,hiuⁿ,hiunn,hiunn,hiunn,hiunn,,
siong,商,1750,siong,siong,siong,siong,siong,,
hún,粉,1750,hún,hun2,hun2,hun,hun,,
uàn,怨,1749,oàn,uan3,oan3,uan,oan,,
kìng,敬,1749,kèng,king3,keng3,king,keng,,
līng,另,1745,lēng,ling7,leng7,ling,leng,,
kûn,群,1745,kûn,kun5,kun5,kun,kun,,
ping,兵,1742,peng,ping,peng,ping,peng,,
khiàm,欠,1738,khiàm,khiam3,khiam3,khiam,khiam,,
huān,犯,1738,hoān,huan7,hoan7,huan,hoan,,
kè,嫁,1737,kè,ke3,ke3,ke,ke,,
tshoo,初,1736,chho͘,tshoo,chhoo,tshoo,chhoo,,
kan,干,1736,kan,kan,kan,kan,kan,,
ta̍h,踏,1736,ta̍h,tah8,tah8,tah,tah,,
phîng,評,1735,phêng,phing5,pheng5,phing,pheng,,
pán,版,1734,pán,pan2,pan2,pan,pan,,
gē,藝,1733,gē,ge7,ge7,ge,ge,,
ang,翁,1732,ang,ang,ang,ang,ang,,
hô,河,1729,hô,ho5,ho5,ho,ho,,
tn̄g,斷,1722,tn̄g,tng7,tng7,tng,tng,,
bo̍k,莫,1720,bo̍k,bok8,bok8,bok,bok,,
ke,加,1719,ke,ke,ke,ke,ke,,
tsū,住,1718,chū,tsu7,chu7,tsu,chu,,
sòo,素,1717,sò͘,soo3,soo3,soo,soo,,
kin,今,1712,kin,kin,kin,kin,kin,,
lông,農,1711,lông,long5,long5,long,long,,
suan,宣,1710,soan,suan,soan,suan,soan,,
pian,編,1708,pian,pian,pian,pian,pian,,
thua,拖,1704,thoa,thua,thoa,thua,thoa,,
thâi,刣,1700,thâi,thai5,thai5,thai,thai,,
kue,瓜,1700,koe,kue,koe,kue,koe,,
píng,反,1698,péng,ping2,peng2,ping,peng,,
bo̍k,木,1697,bo̍k,bok8,bok8,bok,bok,,
kán,簡,1691,kán,kan2,kan2,kan,kan,,
muá,滿,1688,móa,mua2,moa2,mua,moa,,
liông,良,1685,liông,liong5,liong5,liong,liong,,
siù,秀,1682,siù,siu3,siu3,siu,siu,,
lia̍t,列,1678,lia̍t,liat8,liat8,liat,liat,,
tîng,重,1677,têng,ting5,teng5,ting,teng,,
tsing,爭,1674,cheng,tsing,cheng,tsing,cheng,,
té,短,1674,té,te2,te2,te,te,,
hāu,候,1663,hāu,hau7,hau7,hau,hau,,
hiàn,獻,1663,hiàn,hian3,hian3,hian,hian,,
khàu,哭,1662,khàu,khau3,khau3,khau,khau,,
thàm,探,1658,thàm,tham3,tham3,tham,tham,,
hing,興,1656,heng,hing,heng,hing,heng,,
liâu,寮,1650,liâu,liau5,liau5,liau,liau,,
tháng,桶,1650,tháng,thang2,thang2,thang,thang,,
puânn,盤,1650,pôaⁿ,puann5,poann5,puann,poann,,
tsioh,借,1646,chioh,tsioh,chioh,tsioh,chioh,,
tiāu,調,1645,tiāu,tiau7,tiau7,tiau,tiau,,
îng,榮,1641,êng,ing5,eng5,ing,eng,,
láu,老,1640,láu,lau2,lau2,lau,lau,,
si̍p,十,1639,si̍p,sip8,sip8,sip,sip,,
sù,四,1639,sù,su3,su3,su,su,,
tshn̂g,床,1634,chhn̂g,tshng5,chhng5,tshng,chhng,,
tsì,至,1634,chì,tsi3,chi3,tsi,chi,,
tshīng,穿,1626,chhēng,tshing7,chheng7,tshing,chheng,,
siànn,聖,1624,siàⁿ,siann3,siann3,siann,siann,,
sàn,散,1623,sàn,san3,san3,san,san,,
hiám,險,1623,hiám,hiam2,hiam2,hiam,hiam,,
un,溫,1622,un,un,un,un,un,,
tsiām,漸,1621,chiām,tsiam7,chiam7,tsiam,chiam,,
tánn,打,1617,táⁿ,tann2,tann2,tann,tann,,
hng,方,1611,hng,hng,hng,hng,hng,,
tsoh,作,1609,choh,tsoh,choh,tsoh,choh,,
tsa̍p,雜,1608,cha̍p,tsap8,chap8,tsap,chap,,
bē,未,1607,bē,be7,be7,be,be,,
biō,廟,1600,biō,bio7,bio7,bio,bio,,
tap,答,1599,tap,tap,tap,tap,tap,,
tsūn,陣,1595,chūn,tsun7,chun7,tsun,chun,,
khuân,環,1578,khoân,khuan5,khoan5,khuan,khoan,,
tē,袋,1578,tē,te7,te7,te,te,,
lâm,男,1573,lâm,lam5,lam5,lam,lam,,
si̍k,熟,1569,se̍k,sik8,sek8,sik,sek,,
tuà,帶,1565,tòa,tua3,toa3,tua,toa,,
tshî,持,1563,chhî,tshi5,chhi5,tshi,chhi,,
tsun,尊,1562,chun,tsun,chun,tsun,chun,,
kí,己,1560,kí,ki2,ki2,ki,ki,,
hù,富,1558,hù,hu3,hu3,hu,hu,,
kian,堅,1553,kian,kian,kian,kian,kian,,
kun,根,1550,kun,kun,kun,kun,kun,,
tiong,忠,1540,tiong,tiong,tiong,tiong,tiong,,
hān,限,1536,hān,han7,han7,han,han,,
sì,勢,1535,sì,si3,si3,si,si,,
niá,領,1526,niá,nia2,nia2,nia,nia,,
bīng,命,1524,bēng,bing7,beng7,bing,beng,,
ah,啊,1521,ah,ah,ah,ah,ah,,
tsiong,章,1521,chiong,tsiong,chiong,tsiong,chiong,,
lān,難,1520,lān,lan7,lan7,lan,lan,,
thuè,替,1511,thòe,thue3,thoe3,thue,thoe,,
pá,飽,1511,pá,pa2,pa2,pa,pa,,
huānn,岸,1508,hōaⁿ,huann7,hoann7,huann,hoann,,
io,育,1507,io,io,io,io,io,,
tsió,少,1505,chió,tsio2,chio2,tsio,chio,,
tsûn,存,1501,chûn,tsun5,chun5,tsun,chun,,
tsong,宗,1500,chong,tsong,chong,tsong,chong,,
bú,武,1500,bú,bu2,bu2,bu,bu,,
hián,顯,1494,hián,hian2,hian2,hian,hian,,
ta̍t,值,1491,ta̍t,tat8,tat8,tat,tat,,
jû,如,1489,jû,ju5,ju5,ju,ju,,
hô,何,1488,hô,ho5,ho5,ho,ho,,
khan,刊,1488,khan,khan,khan,khan,khan,,
iûnn,洋,1488,iûⁿ,iunn5,iunn5,iunn,iunn,,
hioh,歇,1485,hioh,hioh,hioh,hioh,hioh,,
koo,孤,1483,ko͘,koo,koo,koo,koo,,
tuānn,段,1482,tōaⁿ,tuann7,toann7,tuann,toann,,
kat,結,1482,kat,kat,kat,kat,kat,,
tsù,註,1482,chù,tsu3,chu3,tsu,chu,,
gûn,銀,1481,gûn,gun5,gun5,gun,gun,,
bê,迷,1479,bê,be5,be5,be,be,,
phuànn,判,1477,phòaⁿ,phuann3,phoann3,phuann,phoann,,
iânn,贏,1473,iâⁿ,iann5,iann5,iann,iann,,
tshat,察,1467,chhat,tshat,chhat,tshat,chhat,,
síng,省,1462,séng,sing2,seng2,sing,seng,,
tām,淡,1461,tām,tam7,tam7,tam,tam,,
siōng,象,1461,siōng,siong7,siong7,siong,siong,,
tsân,層,1456,chân,tsan5,chan5,tsan,chan,,
bāng,夢,1454,bāng,bang7,bang7,bang,bang,,
tshiánn,且,1452,chhiáⁿ,tshiann2,chhiann2,tshiann,chhiann,,
jú,愈,1450,jú,ju2,ju2,ju,ju,,
iū,又,1449,iū,iu7,iu7,iu,iu,,
tshái,彩,1449,chhái,tshai2,chhai2,tshai,chhai,,
iânn,營,1441,iâⁿ,iann5,iann5,iann,iann,,
tāng,動,1440,tāng,tang7,tang7,tang,tang,,
liān,練,1435,liān,lian7,lian7,lian,lian,,
náu,腦,1434,náu,nau2,nau2,nau,nau,,
tǹg,頓,1427,tǹg,tng3,tng3,tng,tng,,
ta̍t,達,1418,ta̍t,tat8,tat8,tat,tat,,
lē,例,1413,lē,le7,le7,le,le,,
lu̍t,律,1407,lu̍t,lut8,lut8,lut,lut,,
káu,九,1406,káu,kau2,kau2,kau,kau,,
hû,符,1402,hû,hu5,hu5,hu,hu,,
tong,東,1401,tong,tong,tong,tong,tong,,
pâi,牌,1400,pâi,pai5,pai5,pai,pai,,
kâu,猴,1400,kâu,kau5,kau5,kau,kau,,
ké,粿,1400,ké,ke2,ke2,ke,ke,,
lân,難,1394,lân,lan5,lan5,lan,lan,,
ún,穩,1393,ún,un2,un2,un,un,,
ap,壓,1390,ap,ap,ap,ap,ap,,
pun,分,1388,pun,pun,pun,pun,pun,,
huī,惠,1386,hūi,hui7,hui7,hui,hui,,
pi,悲,1382,pi,pi,pi,pi,pi,,
lo̍k,落,1381,lo̍k,lok8,lok8,lok,lok,,
tan,單,1379,tan,tan,tan,tan,tan,,
ua̍t,越,1371,oa̍t,uat8,oat8,uat,oat,,
kiám,減,1370,kiám,kiam2,kiam2,kiam,kiam,,
hām,陷,1369,hām,ham7,ham7,ham,ham,,
sik,室,1367,sek,sik,sek,sik,sek,,
tsik,責,1364,chek,tsik,chek,tsik,chek,,
tióng,長,1360,tióng,tiong2,tiong2,tiong,tiong,,
i̍k,譯,1354,e̍k,ik8,ek8,ik,ek,,
hûn,魂,1354,hûn,hun5,hun5,hun,hun,,
o,呵,1353,o,o,o,o,o,,
siú,首,1351,siú,siu2,siu2,siu,siu,,
siū,壽,1350,siū,siu7,siu7,siu,siu,,
khoo,呼,1344,kho͘,khoo,khoo,khoo,khoo,,
tí,抵,1344,tí,ti2,ti2,ti,ti,,
hio̍h,葉,1341,hio̍h,hioh8,hioh8,hioh,hioh,,
hu̍t,佛,1340,hu̍t,hut8,hut8,hut,hut,,
hoo,呼,1337,ho͘,hoo,hoo,hoo,hoo,,
hi,希,1335,hi,hi,hi,hi,hi,,
siú,守,1333,siú,siu2,siu2,siu,siu,,
khiok,卻,1332,khiok,khiok,khiok,khiok,khiok,,
siáu,小,1319,siáu,siau2,siau2,siau,siau,,
tē,弟,1315,tē,te7,te7,te,te,,
pio,標,1315,pio,pio,pio,pio,pio,,
su,需,1312,su,su,su,su,su,,
iûnn,羊,1308,iûⁿ,iunn5,iunn5,iunn,iunn,,
tông,堂,1306,tông,tong5,tong5,tong,tong,,
tsua̍t,絕,1306,choa̍t,tsuat8,choat8,tsuat,choat,,
kip,級,1304,kip,kip,kip,kip,kip,,
ni,奶,1300,ni,ni,ni,ni,ni,,
hōo,戶,1300,hō͘,hoo7,hoo7,hoo,hoo,,
tong,當,1300,tong,tong,tong,tong,tong,,
sè,稅,1300,sè,se3,se3,se,se,,
mī,麵,1300,mī,mi7,mi7,mi,mi,,
kuà,掛,1299,kòa,kua3,koa3,kua,koa,,
hóng,訪,1299,hóng,hong2,hong2,hong,hong,,
ìn,應,1297,ìn,in3,in3,in,in,,
kìm,禁,1294,kìm,kim3,kim3,kim,kim,,
tshinn,星,1288,chhiⁿ,tshinn,chhinn,tshinn,chhinn,,
tshú,取,1284,chhú,tshu2,chhu2,tshu,chhu,,
phuānn,伴,1275,phōaⁿ,phuann7,phoann7,phuann,phoann,,
lîng,龍,1274,lêng,ling5,leng5,ling,leng,,
tshuā,娶,1269,chhōa,tshua7,chhoa7,tshua,chhoa,,
tshò,錯,1268,chhò,tsho3,chho3,tsho,chho,,
phiàn,騙,1265,phiàn,phian3,phian3,phian,phian,,
îng,閒,1258,êng,ing5,eng5,ing,eng,,
pe,飛,1258,pe,pe,pe,pe,pe,,
tsè,祭,1257,chè,tse3,che3,tse,che,,
tsài,載,1256,chài,tsai3,chai3,tsai,chai,,
thuat,脫,1255,thoat,thuat,thoat,thuat,thoat,,
tsiá,姐,1254,chiá,tsia2,chia2,tsia,chia,,
siunn,傷,1251,siuⁿ,siunn,siunn,siunn,siunn,,
iu,憂,1250,iu,iu,iu,iu,iu,,
iô,搖,1250,iô,io5,io5,io,io,,
kóo,股,1250,kó͘,koo2,koo2,koo,koo,,
sio̍k,屬,1245,sio̍k,siok8,siok8,siok,siok,,
tsiat,節,1245,chiat,tsiat,chiat,tsiat,chiat,,
tsueh,節,1245,choeh,tsueh,choeh,tsueh,choeh,,
to,都,1238,to,to,to,to,to,,
gún,阮,1237,gún,gun2,gun2,gun,gun,,
seh,說,1236,seh,seh,seh,seh,seh,,
hīng,行,1233,hēng,hing7,heng7,hing,heng,,
kue,街,1223,koe,kue,koe,kue,koe,,
hiâm,嫌,1220,hiâm,hiam5,hiam5,hiam,hiam,,
ká,假,1210,ká,ka2,ka2,ka,ka,,
tsàn,贊,1207,chàn,tsan3,chan3,tsan,chan,,
kau,溝,1206,kau,kau,kau,kau,kau,,
