tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
tah-bah-tshì,搭肉刺,16,tah-bah-chhì,tahbahtshi3,tahbahchhi3,tahbahtshi,tahbahchhi
tah-bah-lîng,搭肉綾,16,tah-bah-lêng,tahbahling5,tahbahleng5,tahbahling,tahbahleng
tah-hing-khám,搭胸坎,16,tah-heng-khám,tahhingkham2,tahhengkham2,tahhingkham,tahhengkham
tah-iû-phiò,搭郵票,16,tah-iû-phiò,tahiu5phio3,tahiu5phio3,tahiuphio,tahiuphio
kut-la̍t-kha,搰力腳,16,kut-la̍t-kha,kutlat8kha,kutlat8kha,kutlatkha,kutlatkha
ùn-tāu-iû,搵豆油,16,ùn-tāu-iû,un3tau7iu5,un3tau7iu5,untauiu,untauiu
tshiúnn-pak-tsha̍t,搶剝賊,16,chhiúⁿ-pak-chha̍t,tshiunn2paktshat8,chhiunn2pakchhat8,tshiunnpaktshat,chhiunnpakchhat
tshiúnn-hué-sio,搶火燒,16,chhiúⁿ-hóe-sio,tshiunn2hue2sio,chhiunn2hoe2sio,tshiunnhuesio,chhiunnhoesio
tshiúnn-tshìn-thâu,搶秤頭,16,chhiúⁿ-chhìn-thâu,tshiunn2tshin3thau5,chhiunn2chhin3thau5,tshiunntshinthau,chhiunnchhinthau
tshiúnn-uē-thâu,搶話頭,16,chhiúⁿ-ōe-thâu,tshiunn2ue7thau5,chhiunn2oe7thau5,tshiunnuethau,chhiunnoethau
tshiúnn-thâu-tsîng,搶頭前,16,chhiúⁿ-thâu-chêng,tshiunn2thau5tsing5,chhiunn2thau5cheng5,tshiunnthautsing,chhiunnthaucheng
tshiúnn-thâu-pio,搶頭標,16,chhiúⁿ-thâu-pio,tshiunn2thau5pio,chhiunn2thau5pio,tshiunnthaupio,chhiunnthaupio
tshiúnn-thâu-hiunn,搶頭香,16,chhiúⁿ-thâu-hiuⁿ,tshiunn2thau5hiunn,chhiunn2thau5hiunn,tshiunnthauhiunn,chhiunnthauhiunn
tsik-kâu-kńg,搾猴管,16,chek-kâu-kńg,tsikkau5kng2,chekkau5kng2,tsikkaukng,chekkaukng
tsik-khí-ko,搾齒膏,16,chek-khí-ko,tsikkhi2ko,chekkhi2ko,tsikkhiko,chekkhiko
kòng-khann-á,摃坩仔,16,kòng-khaⁿ-á,kong3khanna2,kong3khanna2,kongkhanna,kongkhanna
kòng-tuā-kheh,摃大客,16,kòng-tōa-kheh,kong3tua7kheh,kong3toa7kheh,kongtuakheh,kongtoakheh
kòng-kha-tshng,摃尻川,16,kòng-kha-chhng,kong3khatshng,kong3khachhng,kongkhatshng,kongkhachhng
kòng-thuî-á,摃槌仔,16,kòng-thûi-á,kong3thui5a2,kong3thui5a2,kongthuia,kongthuia
kòng-sí-pán,摃死版,16,kòng-sí-pán,kong3si2pan2,kong3si2pan2,kongsipan,kongsipan
kòng-huan-thâu,摃番頭,16,kòng-hoan-thâu,kong3huanthau5,kong3hoanthau5,konghuanthau,konghoanthau
kòng-phuà-hue,摃破花,16,kòng-phòa-hoe,kong3phua3hue,kong3phoa3hoe,kongphuahue,kongphoahoe
kòng-gîn-gû,摃銀牛,16,kòng-gîn-gû,kong3gin5gu5,kong3gin5gu5,konggingu,konggingu
kòng-tiān-uē,摃電話,16,kòng-tiān-ōe,kong3tian7ue7,kong3tian7oe7,kongtianue,kongtianoe
kòng-thâu-khak,摃頭殼,16,kòng-thâu-khak,kong3thau5khak,kong3thau5khak,kongthaukhak,kongthaukhak
kok-tsi̍t-pinn,摑一邊,16,kok-chi̍t-piⁿ,koktsit8pinn,kokchit8pinn,koktsitpinn,kokchitpinn
kok-tsng-á,摑磚仔,16,kok-chng-á,koktsnga2,kokchnga2,koktsnga,kokchnga
piànn-hiat-kak,摒hiat掬,16,piàⁿ-hiat-kak,piann3hiatkak,piann3hiatkak,piannhiatkak,piannhiatkak
piànn-liáu-liáu,摒了了,16,piàⁿ-liáu-liáu,piann3liau2liau2,piann3liau2liau2,piannliauliau,piannliauliau
piànn-tshng-khòo,摒倉庫,16,piàⁿ-chhng-khò͘,piann3tshngkhoo3,piann3chhngkhoo3,pianntshngkhoo,piannchhngkhoo
phiann-hìnn-sak,摒幌sak,16,phiaⁿ-hìⁿ-sak,phiannhinn3sak,phiannhinn3sak,phiannhinnsak,phiannhinnsak
piànn-pâng-king,摒房間,16,piàⁿ-pâng-keng,piann3pang5king,piann3pang5keng,piannpangking,piannpangkeng
piànn-tàn-sak,摒掞sak,16,piàⁿ-tàn-sak,piann3tan3sak,piann3tan3sak,pianntansak,pianntansak
piann-tsio̍h-thâu,摒石頭,16,piaⁿ-chio̍h-thâu,pianntsioh8thau5,piannchioh8thau5,pianntsiohthau,piannchiohthau
piànn-pùn-sò,摒糞埽,16,piàⁿ-pùn-sò,piann3pun3so3,piann3pun3so3,piannpunso,piannpunso
phiann-thó-ka̍k,摒討掬,16,phiaⁿ-thó-ka̍k,phianntho2kak8,phianntho2kak8,phiannthokak,phiannthokak
siàng-tuā-bîn,摔大眠,16,siàng-tōa-bîn,siang3tua7bin5,siang3toa7bin5,siangtuabin,siangtoabin
siàng-tuā-hong,摔大風,16,siàng-tōa-hong,siang3tua7hong,siang3toa7hong,siangtuahong,siangtoahong
siàng-bué-āu,摔尾後,16,siàng-bóe-āu,siang3bue2au7,siang3boe2au7,siangbueau,siangboeau
sut-āu-phàu,摔後炮,16,sut-āu-phàu,sutau7phau3,sutau7phau3,sutauphau,sutauphau
sut-khok-khia̍k,摔柝戛,16,sut-khok-khia̍k,sutkhokkhiak8,sutkhokkhiak8,sutkhokkhiak,sutkhokkhiak
siak-toh-í,摔桌椅,16,siak-toh-í,siaktohi2,siaktohi2,siaktohi,siaktohi
siak--sí,摔死,16,siak--sí,siaksi2,siaksi2,siaksi,siaksi
sut-ba̍k-bué,摔目尾,16,sut-ba̍k-bóe,sutbak8bue2,sutbak8boe2,sutbakbue,sutbakboe
sut-ba̍k-tsìnn,摔目箭,16,sut-ba̍k-chìⁿ,sutbak8tsinn3,sutbak8chinn3,sutbaktsinn,sutbakchinn
siak-tio̍h-siong,摔著傷,16,siak-tio̍h-siong,siaktioh8siong,siaktioh8siong,siaktiohsiong,siaktiohsiong
siàng-pua̍h-tsē,摔跋坐,16,siàng-poa̍h-chē,siang3puah8tse7,siang3poah8che7,siangpuahtse,siangpoahche
siak-iâm-bí,摔鹽米,16,siak-iâm-bí,siakiam5bi2,siakiam5bi2,siakiambi,siakiambi
tiah-koo-tuann,摘孤單,16,tiah-ko͘-toaⁿ,tiahkootuann,tiahkootoann,tiahkootuann,tiahkootoann
tiah-koo-pue,摘孤飛,16,tiah-ko͘-poe,tiahkoopue,tiahkoopoe,tiahkoopue,tiahkoopoe
tiah-tshiū-ue,摘樹oe,16,tiah-chhiū-oe,tiahtshiu7ue,tiahchhiu7oe,tiahtshiuue,tiahchhiuoe
tsuî-kè-siàu,摧價數,16,chûi-kè-siàu,tsui5ke3siau3,chui5ke3siau3,tsuikesiau,chuikesiau
môo-lo̍k-ko,摩洛哥,16,mô͘-lo̍k-ko,moo5lok8ko,moo5lok8ko,moolokko,moolokko
tshi̍k-á-mī,摵仔麵,16,chhe̍k-á-mī,tshik8a2mi7,chhek8a2mi7,tshikami,chhekami
bong-bē-tshing,摸bē清,16,bong-bē-chheng,bongbe7tshing,bongbe7chheng,bongbetshing,bongbechheng
bong-bē-tio̍h,摸不著,16,bong-bē-tio̍h,bongbe7tioh8,bongbe7tioh8,bongbetioh,bongbetioh
bong-tshiú-té,摸手底,16,bong-chhiú-té,bongtshiu2te2,bongchhiu2te2,bongtshiute,bongchhiute
bong-bô-tsáng,摸無總,16,bong-bô-cháng,bongbo5tsang2,bongbo5chang2,bongbotsang,bongbochang
bong-bô-lōo,摸無路,16,bong-bô-lō͘,bongbo5loo7,bongbo5loo7,bongboloo,bongboloo
bong-bô-mn̂g,摸無門,16,bong-bô-mn̂g,bongbo5mng5,bongbo5mng5,bongbomng,bongbomng
bong--tio̍h,摸著,16,bong--tio̍h,bongtioh8,bongtioh8,bongtioh,bongtioh
tsham-tsò-hué,摻做夥,16,chham-chò-hóe,tshamtso3hue2,chhamcho3hoe2,tshamtsohue,chhamchohoe
sám-io̍h-hún,摻藥粉,16,sám-io̍h-hún,sam2ioh8hun2,sam2ioh8hun2,samiohhun,samiohhun
pio--lâng,摽人,16,pio--lâng,piolang5,piolang5,piolang,piolang
pio-kún-huā,摽滾嘩,16,pio-kún-hōa,piokun2hua7,piokun2hoa7,piokunhua,piokunhoa
lau-uē-thâu,撈話頭,16,lau-ōe-thâu,lauue7thau5,lauoe7thau5,lauuethau,lauoethau
lā-uē-thâu,撈話頭,16,lā-ōe-thâu,la7ue7thau5,la7oe7thau5,lauethau,laoethau
nuá-mī-hún,撋麵粉,16,nóa-mī-hún,nua2mi7hun2,noa2mi7hun2,nuamihun,noamihun
siâm-tiâu-tiâu,撏椆椆,16,siâm-tiâu-tiâu,siam5tiau5tiau5,siam5tiau5tiau5,siamtiautiau,siamtiautiau
jîm-hóo-tsi̍h,撏虎舌,16,jîm-hó͘-chi̍h,jim5hoo2tsih8,jim5hoo2chih8,jimhootsih,jimhoochih
thìnn--tiâu,撐tiâu,16,thìⁿ--tiâu,thinn3tiau5,thinn3tiau5,thinntiau,thinntiau
thìnn-tiûnn-bīn,撐場面,16,thìⁿ-tiûⁿ-bīn,thinn3tiunn5bin7,thinn3tiunn5bin7,thinntiunnbin,thinntiunnbin
thìnn-ē-tiâu,撐會tiâu,16,thìⁿ-ē-tiâu,thinn3e7tiau5,thinn3e7tiau5,thinnetiau,thinnetiau
thing-kan-thiàu,撐竿跳,16,theng-kan-thiàu,thingkanthiau3,thengkanthiau3,thingkanthiau,thengkanthiau
thìnn-kuânn-thiàu,撐竿跳,16,thìⁿ-kôaⁿ-thiàu,thinn3kuann5thiau3,thinn3koann5thiau3,thinnkuannthiau,thinnkoannthiau
thìnn-mn̂g-bīn,撐門面,16,thìⁿ-mn̂g-bīn,thinn3mng5bin7,thinn3mng5bin7,thinnmngbin,thinnmngbin
sāi-phuà-nuā,撒潑爛,16,sāi-phòa-nōa,sai7phua3nua7,sai7phoa3noa7,saiphuanua,saiphoanoa
suah-pe̍h-thn̂g,撒白糖,16,soah-pe̍h-thn̂g,suahpeh8thng5,soahpeh8thng5,suahpehthng,soahpehthng
sāi-phuà-nuā,撒破爛,16,sāi-phòa-nōa,sai7phua3nua7,sai7phoa3noa7,saiphuanua,saiphoanoa
suah-hôo-tsio,撒胡椒,16,soah-hô͘-chio,suahhoo5tsio,soahhoo5chio,suahhootsio,soahhoochio
suah-tāu-iû,撒豆油,16,soah-tāu-iû,suahtau7iu5,soahtau7iu5,suahtauiu,soahtauiu
sāi-tìng-hīng,撒釘行,16,sāi-tèng-hēng,sai7ting3hing7,sai7teng3heng7,saitinghing,saitengheng
ngiau-kha-tshng,撓尻川,16,ngiau-kha-chhng,ngiaukhatshng,ngiaukhachhng,ngiaukhatshng,ngiaukhachhng
lā-kin-le,撓根絡,16,lā-kin-le,la7kinle,la7kinle,lakinle,lakinle
lā-mi̍h-kiānn,撓物件,16,lā-mi̍h-kiāⁿ,la7mih8kiann7,la7mih8kiann7,lamihkiann,lamihkiann
lā-khang-thâu,撓空頭,16,lā-khang-thâu,la7khangthau5,la7khangthau5,lakhangthau,lakhangthau
láu-tio̍h-kin,撓著筋,16,láu-tio̍h-kin,lau2tioh8kin,lau2tioh8kin,lautiohkin,lautiohkin
lā-uē-thâu,撓話頭,16,lā-ōe-thâu,la7ue7thau5,la7oe7thau5,lauethau,laoethau
lā-mn̂g-lōo,撓門路,16,lā-mn̂g-lō͘,la7mng5loo7,la7mng5loo7,lamngloo,lamngloo
lián-tshuì-hue,撚嘴花,16,lián-chhùi-hoe,lian2tshui3hue,lian2chhui3hoe,liantshuihue,lianchhuihoe
lián-pó-piánn,撚寶餅,16,lián-pó-piáⁿ,lian2po2piann2,lian2po2piann2,lianpopiann,lianpopiann
lián-hīnn-khang,撚耳空,16,lián-hīⁿ-khang,lian2hinn7khang,lian2hinn7khang,lianhinnkhang,lianhinnkhang
lián-lô-si,撚螺絲,16,lián-lô-si,lian2lo5si,lian2lo5si,lianlosi,lianlosi
lián-gô-á,撚遨仔,16,lián-gô-á,lian2go5a2,lian2go5a2,liangoa,liangoa
tōng-kuái-á,撞枴仔,16,tōng-koái-á,tong7kuai2a2,tong7koai2a2,tongkuaia,tongkoaia
lòng--sí,撞死,16,lòng--sí,long3si2,long3si2,longsi,longsi
tōng-kiû-king,撞球間,16,tōng-kiû-keng,tong7kiu5king,tong7kiu5keng,tongkiuking,tongkiukeng
tōng--tio̍h,撞著,16,tōng--tio̍h,tong7tioh8,tong7tioh8,tongtioh,tongtioh
lòng-tio̍h-siong,撞著傷,16,lòng-tio̍h-siong,long3tioh8siong,long3tioh8siong,longtiohsiong,longtiohsiong
kiāu-tiong-iânn,撟中營,16,kiāu-tiong-iâⁿ,kiau7tiongiann5,kiau7tiongiann5,kiautiongiann,kiautiongiann
kiāu-khí-lâi,撟起來,16,kiāu-khí-lâi,kiau7khi2lai5,kiau7khi2lai5,kiaukhilai,kiaukhilai
ngiauh-khí-lâi,撠起來,16,ngiauh-khí-lâi,ngiauhkhi2lai5,ngiauhkhi2lai5,ngiauhkhilai,ngiauhkhilai
puah-sóo-tsāi,撥所在,16,poah-só͘-chāi,puahsoo2tsai7,poahsoo2chai7,puahsootsai,poahsoochai
puah-sî-kan,撥時間,16,poah-sî-kan,puahsi5kan,poahsi5kan,puahsikan,poahsikan
liô-tāu-phuê,撩豆皮,16,liô-tāu-phôe,lio5tau7phue5,lio5tau7phoe5,liotauphue,liotauphoe
pòo-ng-á,播秧仔,16,pò͘-ng-á,poo3nga2,poo3nga2,poonga,poonga
phok-khik-pâi,撲克牌,16,phok-khek-pâi,phokkhikpai5,phokkhekpai5,phokkhikpai,phokkhekpai
pho̍k-pho̍k-tuānn,撲噗彈,16,pho̍k-pho̍k-tōaⁿ,phok8phok8tuann7,phok8phok8toann7,phokphoktuann,phokphoktoann
phak-tē-hóo,撲地虎,16,phak-tē-hó͘,phakte7hoo2,phakte7hoo2,phaktehoo,phaktehoo
phok-phok-tuānn,撲撲彈,16,phok-phok-tōaⁿ,phokphoktuann7,phokphoktoann7,phokphoktuann,phokphoktoann
pho̍k-pho̍k-tsháinn,撲撲筅,16,pho̍k-pho̍k-chháiⁿ,phok8phok8tshainn2,phok8phok8chhainn2,phokphoktshainn,phokphokchhainn
phut-phut-tiô,撲撲趒,16,phut-phut-tiô,phutphuttio5,phutphuttio5,phutphuttio,phutphuttio
phok-phok-tshia,撲撲車,16,phok-phok-chhia,phokphoktshia,phokphokchhia,phokphoktshia,phokphokchhia
phū-phū-pue,撲撲飛,16,phū-phū-poe,phu7phu7pue,phu7phu7poe,phuphupue,phuphupoe
pho̍k-bô-tio̍h,撲無著,16,pho̍k-bô-tio̍h,phok8bo5tioh8,phok8bo5tioh8,phokbotioh,phokbotioh
hám-tuā-tsháu,撼大草,16,hám-tōa-chháu,ham2tua7tshau2,ham2toa7chhau2,hamtuatshau,hamtoachhau
kiat-tsio̍h-thâu,擊石頭,16,kiat-chio̍h-thâu,kiattsioh8thau5,kiatchioh8thau5,kiattsiohthau,kiatchiohthau
tòng-bē-tiâu,擋bē-tiâu,16,tòng-bē-tiâu,tong3be7tiau5,tong3be7tiau5,tongbetiau,tongbetiau
tòng-khah-kú,擋卡久,16,tòng-khah-kú,tong3khahku2,tong3khahku2,tongkhahku,tongkhahku
tòng-ē-tiâu,擋會tiâu,16,tòng-ē-tiâu,tong3e7tiau5,tong3e7tiau5,tongetiau,tongetiau
tshau-tsok-uân,操作員,16,chhau-chok-oân,tshautsokuan5,chhauchokoan5,tshautsokuan,chhauchokoan
khînn-oo-oo,擒烏烏,16,khîⁿ-o͘-o͘,khinn5oooo,khinn5oooo,khinnoooo,khinnoooo
tann-bē-khí,擔bē起,16,taⁿ-bē-khí,tannbe7khi2,tannbe7khi2,tannbekhi,tannbekhi
tànn-á-mī,擔仔麵,16,tàⁿ-á-mī,tann3a2mi7,tann3a2mi7,tannami,tannami
tam-kà-tshn̂g,擔架床,16,tam-kà-chhn̂g,tamka3tshng5,tamka3chhng5,tamkatshng,tamkachhng
tam-hū-khí,擔負起,16,tam-hū-khí,tamhu7khi2,tamhu7khi2,tamhukhi,tamhukhi
tann-tsik-jīm,擔責任,16,taⁿ-chek-jīm,tanntsikjim7,tannchekjim7,tanntsikjim,tannchekjim
tann-tsik-sîng,擔責成,16,taⁿ-chek-sêng,tanntsiksing5,tannchekseng5,tanntsiksing,tannchekseng
tam-sin-miā,擔身命,16,tam-sin-miā,tamsinmia7,tamsinmia7,tamsinmia,tamsinmia
tam-su-iânn,擔輸贏,16,tam-su-iâⁿ,tamsuiann5,tamsuiann5,tamsuiann,tamsuiann
tànn-thâu-tāng,擔頭重,16,tàⁿ-thâu-tāng,tann3thau5tang7,tann3thau5tang7,tannthautang,tannthautang
kì-tsāi-lâng,據在人,16,kì-chāi-lâng,ki3tsai7lang5,ki3chai7lang5,kitsailang,kichailang
kì-tsāi-i,據在伊,16,kì-chāi-i,ki3tsai7i,ki3chai7i,kitsaii,kichaii
kì-tsāi-lí,據在你,16,kì-chāi-lí,ki3tsai7li2,ki3chai7li2,kitsaili,kichaili
kì-tsāi-guá,據在我,16,kì-chāi-góa,ki3tsai7gua2,ki3chai7goa2,kitsaigua,kichaigoa
tsinn-tāu-ling,擠豆奶,16,chiⁿ-tāu-leng,tsinntau7ling,chinntau7leng,tsinntauling,chinntauleng
tioh-ka-lé,擢傀儡,16,tioh-ka-lé,tiohkale2,tiohkale2,tiohkale,tiohkale
tioh-tshiú-bué,擢手尾,16,tioh-chhiú-bóe,tiohtshiu2bue2,tiohchhiu2boe2,tiohtshiubue,tiohchhiuboe
tioh-tsi̍h-kin,擢舌根,16,tioh-chi̍h-kin,tiohtsih8kin,tiohchih8kin,tiohtsihkin,tiohchihkin
koh-tī-leh,擱tī-leh,16,koh-tī-leh,kohti7leh,kohti7leh,kohtileh,kohtileh
khok-tián-kàu,擴展到,16,khok-tián-kàu,khoktian2kau3,khoktian2kau3,khoktiankau,khoktiankau
khok-sing-ki,擴聲機,16,khok-seng-ki,khoksingki,khoksengki,khoksingki,khoksengki
khok-im-khì,擴音器,16,khok-im-khì,khokimkhi3,khokimkhi3,khokimkhi,khokimkhi
khok-im-ki,擴音機,16,khok-im-ki,khokimki,khokimki,khokimki,khokimki
khok-thâu-puânn,擴頭盤,16,khok-thâu-pôaⁿ,khokthau5puann5,khokthau5poann5,khokthaupuann,khokthaupoann
tih-tāng-ke,擿動雞,16,tih-tāng-ke,tihtang7ke,tihtang7ke,tihtangke,tihtangke
tih-tok-ku,擿啄龜,16,tih-tok-ku,tihtokku,tihtokku,tihtokku,tihtokku
tih-sih-tshiú,擿熾手,16,tih-sih-chhiú,tihsihtshiu2,tihsihchhiu2,tihsihtshiu,tihsihchhiu
lù-tshuì-khí,攄嘴齒,16,lù-chhùi-khí,lu3tshui3khi2,lu3chhui3khi2,lutshuikhi,luchhuikhi
lu-thôo-tshia,攄土車,16,lu-thô͘-chhia,luthoo5tshia,luthoo5chhia,luthootshia,luthoochhia
nuâ--leh,攔leh,16,nôa--leh,nua5leh,noa5leh,nualeh,noaleh
ânn-kui-pîng,攔歸pîng,16,âⁿ-kui-pêng,ann5kuiping5,ann5kuipeng5,annkuiping,annkuipeng
liap-á-kheh,攝仔客,16,liap-á-kheh,liapa2kheh,liapa2kheh,liapakheh,liapakheh
liap--khì,攝去,16,liap--khì,liapkhi3,liapkhi3,liapkhi,liapkhi
liap-sái-kheh,攝屎客,16,liap-sái-kheh,liapsai2kheh,liapsai2kheh,liapsaikheh,liapsaikheh
liap-iánn-ka,攝影家,16,liap-iáⁿ-ka,liapiann2ka,liapiann2ka,liapiannka,liapiannka
liap-iánn-su,攝影師,16,liap-iáⁿ-su,liapiann2su,liapiann2su,liapiannsu,liapiannsu
liap-iánn-pînn,攝影棚,16,liap-iáⁿ-pîⁿ,liapiann2pinn5,liapiann2pinn5,liapiannpinn,liapiannpinn
liap-sai-khia,攝私傢,16,liap-sai-khia,liapsaikhia,liapsaikhia,liapsaikhia,liapsaikhia
liap-póo-póo,攝脯脯,16,liap-pó͘-pó͘,liappoo2poo2,liappoo2poo2,liappoopoo,liappoopoo
liap-hōo-suànn,攝護腺,16,liap-hō͘-sòaⁿ,liaphoo7suann3,liaphoo7soann3,liaphoosuann,liaphoosoann
kiáu-á-lê,攪仔螺,16,kiáu-á-lê,kiau2a2le5,kiau2a2le5,kiauale,kiauale
kiáu-tang-kue,攪冬瓜,16,kiáu-tang-koe,kiau2tangkue,kiau2tangkoe,kiautangkue,kiautangkoe
ká-sin-niû,攪新娘,16,ká-sin-niû,ka2sinniu5,ka2sinniu5,kasinniu,kasinniu
kiau-ká-thiànn,攪絞痛,16,kiau-ká-thiàⁿ,kiauka2thiann3,kiauka2thiann3,kiaukathiann,kiaukathiann
lám-leh-khàu,攬leh哭,16,lám-leh-khàu,lam2lehkhau3,lam2lehkhau3,lamlehkhau,lamlehkhau
lám-tiâu-tiâu,攬tiâu-tiâu,16,lám-tiâu-tiâu,lam2tiau5tiau5,lam2tiau5tiau5,lamtiautiau,lamtiautiau
lám-tiâu-tiâu,攬椆椆,16,lám-tiâu-tiâu,lam2tiau5tiau5,lam2tiau5tiau5,lamtiautiau,lamtiautiau
khi-tsi̍t-pîng,攲一爿,16,khi-chi̍t-pêng,khitsit8ping5,khichit8peng5,khitsitping,khichitpeng
siu-kiānn-jîn,收件人,16,siu-kiāⁿ-jîn,siukiann7jin5,siukiann7jin5,siukiannjin,siukiannjin
siu-tò-tńg,收倒轉,16,siu-tò-tńg,siuto3tng2,siuto3tng2,siutotng,siutotng
siu--ji̍p,收入,16,siu--ji̍p,siujip8,siujip8,siujip,siujip
siu-hê-tsînn,收回錢,16,siu-hê-chîⁿ,siuhe5tsinn5,siuhe5chinn5,siuhetsinn,siuhechinn
siu-iông-sóo,收容所,16,siu-iông-só͘,siuiong5soo2,siuiong5soo2,siuiongsoo,siuiongsoo
siu-tôo-tē,收徒弟,16,siu-tô͘-tē,siutoo5te7,siutoo5te7,siutoote,siutoote
siu-âng-pau,收紅包,16,siu-âng-pau,siuang5pau,siuang5pau,siuangpau,siuangpau
siu--tio̍h,收著,16,siu--tio̍h,siutioh8,siutioh8,siutioh,siutioh
siu-tsông-ka,收藏家,16,siu-chông-ka,siutsong5ka,siuchong5ka,siutsongka,siuchongka
siu-gîn-ki,收銀機,16,siu-gîn-ki,siugin5ki,siugin5ki,siuginki,siuginki
siu-im-ki,收音機,16,siu-im-ki,siuimki,siuimki,siuimki,siuimki
kái-liâng-tiûnn,改良場,16,kái-liâng-tiûⁿ,kai2liang5tiunn5,kai2liang5tiunn5,kailiangtiunn,kailiangtiunn
kái-kik-phài,改革派,16,kái-kek-phài,kai2kikphai3,kai2kekphai3,kaikikphai,kaikekphai
pàng-bē-khui,放bē開,16,pàng-bē-khui,pang3be7khui,pang3be7khui,pangbekhui,pangbekhui
pàng-bē-lī,放bē離,16,pàng-bē-lī,pang3be7li7,pang3be7li7,pangbeli,pangbeli
pàng-hiat-tiāu,放hiat掉,16,pàng-hiat-tiāu,pang3hiattiau7,pang3hiattiau7,panghiattiau,panghiattiau
pàng-hiat-kak,放hiat掬,16,pàng-hiat-kak,pang3hiatkak,pang3hiatkak,panghiatkak,panghiatkak
pàng-hōo-guá,放hōo我,16,pàng-hō͘-góa,pang3hoo7gua2,pang3hoo7goa2,panghoogua,panghoogoa
pang--leh,放leh,16,pang--leh,pangleh,pangleh,pangleh,pangleh
pàng-tsi̍t-khiah,放一khiah,16,pàng-chi̍t-khiah,pang3tsit8khiah,pang3chit8khiah,pangtsitkhiah,pangchitkhiah
pàng-i-suah,放伊煞,16,pàng-i-soah,pang3isuah,pang3isoah,pangisuah,pangisoah
pàng-tò-tńg,放倒轉,16,pàng-tò-tńg,pang3to3tng2,pang3to3tng2,pangtotng,pangtotng
pàng--li̍p,放入,16,pàng--li̍p,pang3lip8,pang3lip8,panglip,panglip
pàng-tshìn-tshái,放凊彩,16,pàng-chhìn-chhái,pang3tshin3tshai2,pang3chhin3chhai2,pangtshintshai,pangchhinchhai
pàng-lī-sik,放利息,16,pàng-lī-sek,pang3li7sik,pang3li7sek,panglisik,panglisek
pàng-tsa̍p-hóo,放十虎,16,pàng-cha̍p-hó͘,pang3tsap8hoo2,pang3chap8hoo2,pangtsaphoo,pangchaphoo
pàng-puànn-ba̍k,放半目,16,pàng-pòaⁿ-ba̍k,pang3puann3bak8,pang3poann3bak8,pangpuannbak,pangpoannbak
pàng-guā-guā,放外外,16,pàng-gōa-gōa,pang3gua7gua7,pang3goa7goa7,pangguagua,panggoagoa
pàng-kóng-pe̍h,放孔子,16,pàng-kóng-pe̍h,pang3kong2peh8,pang3kong2peh8,pangkongpeh,pangkongpeh
pàng-koo-pue,放孤飛,16,pàng-ko͘-poe,pang3koopue,pang3koopoe,pangkoopue,pangkoopoe
pàng-ke-hué,放家伙,16,pàng-ke-hóe,pang3kehue2,pang3kehoe2,pangkehue,pangkehoe
hòng-siā-sìng,放射性,16,hòng-siā-sèng,hong3sia7sing3,hong3sia7seng3,hongsiasing,hongsiaseng
hòng-siā-suànn,放射線,16,hòng-siā-sòaⁿ,hong3sia7suann3,hong3sia7soann3,hongsiasuann,hongsiasoann
pàng-phuì-tshia,放屁車,16,pàng-phùi-chhia,pang3phui3tshia,pang3phui3chhia,pangphuitshia,pangphuichhia
pàng-sái-jiō,放屎尿,16,pàng-sái-jiō,pang3sai2jio7,pang3sai2jio7,pangsaijio,pangsaijio
pàng-sái-liō,放屎尿,16,pàng-sái-liō,pang3sai2lio7,pang3sai2lio7,pangsailio,pangsailio
pàng-pha-hng,放拋荒,16,pàng-pha-hng,pang3phahng,pang3phahng,pangphahng,pangphahng
pàng-kì-tsāi,放據在,16,pàng-kì-chāi,pang3ki3tsai7,pang3ki3chai7,pangkitsai,pangkichai
pàng-hòng-hòng,放放放,16,pàng-hòng-hòng,pang3hong3hong3,pang3hong3hong3,panghonghong,panghonghong
pàng-huâinn-tsè,放橫債,16,pàng-hoâiⁿ-chè,pang3huainn5tse3,pang3hoainn5che3,panghuainntse,panghoainnche
pàng-pōo-kiânn,放步行,16,pàng-pō͘-kiâⁿ,pang3poo7kiann5,pang3poo7kiann5,pangpookiann,pangpookiann
pàng-tsuí-lâu,放水流,16,pàng-chúi-lâu,pang3tsui2lau5,pang3chui2lau5,pangtsuilau,pangchuilau
pàng-tsuí-ting,放水燈,16,pàng-chúi-teng,pang3tsui2ting,pang3chui2teng,pangtsuiting,pangchuiteng
pàng-káng-ê,放港的,16,pàng-káng-ê,pang3kang2e5,pang3kang2e5,pangkange,pangkange
pàng-sip-sip,放濕濕,16,pàng-sip-sip,pang3sipsip,pang3sipsip,pangsipsip,pangsipsip
pàng-hué-sio,放火燒,16,pàng-hóe-sio,pang3hue2sio,pang3hoe2sio,panghuesio,panghoesio
páng-hué-sio,放火燒,16,páng-hóe-sio,pang2hue2sio,pang2hoe2sio,panghuesio,panghoesio
pàng-phàu-á,放炮仔,16,pàng-phàu-á,pang3phau3a2,pang3phau3a2,pangphaua,pangphaua
pàng-ian-hué,放煙火,16,pàng-ian-hóe,pang3ianhue2,pang3ianhoe2,pangianhue,pangianhoe
pàng-lua̍h-sî,放熱時,16,pàng-loa̍h-sî,pang3luah8si5,pang3loah8si5,pangluahsi,pangloahsi
pàng-gû-pan,放牛班,16,pàng-gû-pan,pang3gu5pan,pang3gu5pan,panggupan,panggupan
