"DictWordID","PojUnicode","PojInput","HanLoTaibunPoj","HanbunImPojUnicode","HanbunImPojInput","KaisoehPoj","KaisoehHanLoPoj","KipUnicode","KipInput","HanbunImKipUnicode","HanbunImKipInput","KaisoehKip","PageNumber"
"21295","tiaⁿ","tiann","朾","Teng","Teng","ka-tiaⁿ, hái ka-tiaⁿ, ka-tiaⁿ phê, ka-tiaⁿ-chiap, ka-tiaⁿ-siap.","茭tiaⁿ, 海 茭tiaⁿ, 茭tiaⁿ 皮, 茭tiaⁿ汁, 茭tiaⁿ澀.","tiann","tiann","Ting","Ting","ka-tiann, hái ka-tiann, ka-tiann phê, ka-tiann-tsiap, ka-tiann-siap.","690"
"21296","tiáⁿ","tiann2","鼎","Téng","Teng2","hé-tiáⁿ, hûi-tiáⁿ, tâng-tiáⁿ, kim-tiáⁿ, chù-tiáⁿ, thuh-tiáⁿ, tiàu-tiáⁿ,tiáⁿ-chhòe.","火鼎, 瓷鼎, 銅鼎, 金鼎, 鑄鼎, 托鼎, 吊鼎, 鼎刷.","tiánn","tiann2","Tíng","Ting2","hé-tiánn, huî-tiánn, tâng-tiánn, kim-tiánn, tsù-tiánn, thuh-tiánn, tiàu-tiánn,tiánn-tshuè.","690"
"21298","tiàⁿ","tiann3","鼑","Téng","Teng2","hé-tiáⁿ, hûi-tiáⁿ, tâng-tiáⁿ, kim-tiáⁿ, chù-tiáⁿ, thuh-tiáⁿ, tiàu-tiáⁿ,tiáⁿ-chhòe.","火鼎, 瓷鼎, 銅鼎, 金鼎, 鑄鼎, 托鼎, 吊鼎, 鼎刷.","tiànn","tiann3","Tíng","Ting2","hé-tiánn, huî-tiánn, tâng-tiánn, kim-tiánn, tsù-tiánn, thuh-tiánn, tiàu-tiánn,tiánn-tshuè.","690"
"21299","tiáⁿ","tiann2","椗","Tēng","Teng7","chûn-tiàⁿ, chiū-sī chûn ê khì-kū, hō͘ chûn bô kiâⁿ-lâu.","船碇, 就是 船 ê 器具, hō͘ 船 無 行流.","tiánn","tiann2","Tīng","Ting7","tsûn-tiànn, tsiū-sī tsûn ê khì-kū, hōo tsûn bô kiânn-lâu.","690"
"21300","tiàⁿ","tiann3","?","Tèng","Teng3","chi̍t-keng-tiàⁿ, tōa-tiàⁿ, chhián-tiàⁿ, pha-tiàⁿ, sóa-tiàⁿ, thoa-tiàⁿ.","一間碇, 大碇, 淺碇, 拋碇, 徙碇, 拖碇.","tiànn","tiann3","Tìng","Ting3","tsi̍t-king-tiànn, tuā-tiànn, tshián-tiànn, pha-tiànn, suá-tiànn, thua-tiànn.","690"
"21302","tiàⁿ","tiann3","碇","Tèng","Teng3","chi̍t-keng-tiàⁿ, tōa-tiàⁿ, chhián-tiàⁿ, pha-tiàⁿ, sóa-tiàⁿ, thoa-tiàⁿ.","一間碇, 大碇, 淺碇, 拋碇, 徙碇, 拖碇.","tiànn","tiann3","Tìng","Ting3","tsi̍t-king-tiànn, tuā-tiànn, tshián-tiànn, pha-tiànn, suá-tiànn, thua-tiànn.","690"
"21303","tiàⁿ","tiann3","-","","","sái-tiàⁿ, sái-sái tiàⁿ-tiàⁿ, chiū-sī sái-sek-chúi ê ì-sù.","使碇, 使使 碇碇, 就是 使色水 ê 意思.","tiànn","tiann3","","","sái-tiànn, sái-sái tiànn-tiànn, tsiū-sī sái-sik-tsuí ê ì-sù.","690"
"21304","tiâⁿ","tiann5","埕","Têng","Teng5","ngó͘-kok tiâⁿ, chiū-sī pha̍k ngó͘-kok ê
só͘-chāi.","五穀 埕, 就是 曝 五穀 ê 所在.","tiânn","tiann5","Tîng","Ting5","ngóo-kok tiânn, tsiū-sī pha̍k ngóo-kok ê
sóo-tsāi.","690"
"21305","tiâⁿ","tiann5","呈","Têng","Teng5","kong-pîⁿ ê kò-tiâⁿ, kong-tiâⁿ, saⁿ-kò ji̍p-tiâⁿ, sò͘-tiâⁿ, siu-tiâⁿ.","公平 ê 告呈, 公呈, 相告 入呈, 訴呈, 收呈.","tiânn","tiann5","Tîng","Ting5","kong-pînn ê kò-tiânn, kong-tiânn, sann-kò ji̍p-tiânn, sòo-tiânn, siu-tiânn.","690"
"21307","tiâⁿ","tiann5","庭","Têng","Teng5","gōa-tiâⁿ, keng-tiâⁿ, bōng-tiâⁿ, chio̍h-tiâⁿ, iân-tiâⁿ, lāi-tiâⁿ.","外庭, 宮庭, 墓庭, 石庭, 沿庭, 內庭.","tiânn","tiann5","Tîng","Ting5","guā-tiânn, king-tiânn, bōng-tiânn, tsio̍h-tiânn, iân-tiânn, lāi-tiânn.","690"
"21308","tiâⁿ","tiann5","程","Têng","Teng5","kang-tiâⁿ, chiū-sī ji̍t-ji̍t só͘-chòe ê kang.","工程, 就是 日日 所做 ê 工.","tiânn","tiann5","Tîng","Ting5","kang-tiânn, tsiū-sī ji̍t-ji̍t sóo-tsuè ê kang.","690"
"21309","tiāⁿ","tiann7","定","Tēng","Teng7","pit-tiāⁿ, hān-tiāⁿ, gí-tiāⁿ, tiāⁿ-tio̍h, tiāⁿ-chîⁿ, pêng-tiāⁿ; sàng-tiāⁿ.","必定, 限定, 擬定, 定tio̍h, 定錢, 平定; 送定.","tiānn","tiann7","Tīng","Ting7","pit-tiānn, hān-tiānn, gí-tiānn, tiānn-tio̍h, tiānn-tsînn, pîng-tiānn; sàng-tiānn.","690"
"21310","tiāⁿ","tiann7","錠","Tēng","Teng7","kim-tiāⁿ, gûn-tiāⁿ, ji̍p gûn-tiāⁿ;
chí-kim-tiāⁿ.","金錠, 銀錠, 入 銀錠; 紫金錠.","tiānn","tiann7","Tīng","Ting7","kim-tiānn, gûn-tiānn, ji̍p gûn-tiānn;
tsí-kim-tiānn.","690"
"21311","tiāⁿ","tiann7","靛","Tiān","Tian7","chhiⁿ-tiāⁿ, chiū-sī chi̍t-khoán ní-sek ê io̍h, thang ní-pô͘ chòe lâm-sek.","青靛, 就是 一款 染色 ê 藥, 通 染布 做 藍色.","tiānn","tiann7","Tiān","Tian7","tshinn-tiānn, tsiū-sī tsi̍t-khuán ní-sik ê io̍h, thang ní-pôo tsuè lâm-sik.","690"
"21312","tiāⁿ","tiann7","-","","","tiāⁿ-tiāⁿ, tiāⁿ-tiāⁿ-sīm, nā-tiāⁿ; hó͘ saⁿ kau chi̍t-pái tiāⁿ.","定定, 定定sīm, 若定; 虎 相 交 一pái 定.","tiānn","tiann7","","","tiānn-tiānn, tiānn-tiānn-sīm, nā-tiānn; hóo sann kau tsi̍t-pái tiānn.","690"
"21313","tiah","tiah","摘","Tek","Tek","tiah-hoe, tiah-bīn-mn̂g; tiah-ìn; tiah-hì,
tiah-miâ-sìⁿ.","摘花, 摘面毛; 摘印; 摘戲, 摘名姓.","tiah","tiah","Tik","Tik","tiah-hue, tiah-bīn-mn̂g; tiah-ìn; tiah-hì,
tiah-miâ-sìnn.","690"
"21314","tia̍h","tiah8","糴","Te̍k","Tek8","tia̍h ji̍p-khì, chhái-tia̍h, chhiūⁿ-tia̍h,
tia̍h-bí, tia̍h-be̍h.","糴 入去, 採糴, 上糴, 糴米, 糴麥.","tia̍h","tiah8","Ti̍k","Tik8","tia̍h ji̍p-khì, tshái-tia̍h, tshiūnn-tia̍h,
tia̍h-bí, tia̍h-be̍h.","690"
"21315","tia̍h","tiah8","-","","","poaⁿ-tia̍h, chiū-sī chia̍p-chia̍p thê-khí í-keng kóng-liáu ê ōe, hō͘-lâng bōe thang gí-tiāⁿ.","搬糴, 就是 捷捷 the̍h起 已經 講了 ê 話, hō͘人 bōe thang 擬定.","tia̍h","tiah8","","","puann-tia̍h, tsiū-sī tsia̍p-tsia̍p thê-khí í-king kóng-liáu ê uē, hōo-lâng buē thang gí-tiānn.","690"
"21316","Tiam","Tiam","敁","","","chiū-sī chhìn-mi̍h, á-sī niū-mi̍h ê ì-sù.","就是 稱物, á是 量物 ê 意思.","Tiam","Tiam","","","tsiū-sī tshìn-mi̍h, á-sī niū-mi̍h ê ì-sù.","690"
"21317","Tiam","Tiam","?","","","thau-khòaⁿ, ba̍k-chiu sûi-lo̍h ê khoán-sit; îm-loān.","偷看, 目睭 垂落 ê 款式; 淫亂.","Tiam","Tiam","","","thau-khuànn, ba̍k-tsiu suî-lo̍h ê khuán-sit; îm-luān.","690"
"21318","Tiam","Tiam","?","","","sió-khóa khui-mn̂g lâi-khòaⁿ, thèng-hāu; tit-tio̍h.","小khoá 開門 來看, 聽候; 得tio̍h.","Tiam","Tiam","","","sió-khuá khui-mn̂g lâi-khuànn, thìng-hāu; tit-tio̍h.","690"
"21319","Tiam","Tiam","惉","","","chiū-sī hoân-ló thó͘-khùi ê siaⁿ, iā ū tha̍k Chiam, ì-sù tâng.","就是 煩惱 吐氣 ê 聲, 也 有 讀 Chiam, 意思 同.","Tiam","Tiam","","","tsiū-sī huân-ló thóo-khuì ê siann, iā ū tha̍k Tsiam, ì-sù tâng.","690"
"21320","Tiam","Tiam","覘","","","thèng-hāu ê ì-sù; thau-khòaⁿ.","聽候 ê 意思; 偷看.","Tiam","Tiam","","","thìng-hāu ê ì-sù; thau-khuànn.","690"
"21321","Tiam","Tiam","霑","","","lo̍h sió-hō͘; tâm-sip, chìn-tia̍h, chhiūⁿ-tia̍h, tia̍h-bí, tia̍h-be̍h.","落 小雨; 澹濕, 進糴, 上糴, 糴米, 糴麥.","Tiam","Tiam","","","lo̍h sió-hōo; tâm-sip, tsìn-tia̍h, tshiūnn-tia̍h, tia̍h-bí, tia̍h-be̍h.","690"
"21322","Tiam","Tiam","掂","","","ēng chhiú-lâi chhìn-mi̍h, niū khin-tāng ê ì-sù.","用 手來 稱物, 量 輕重 ê 意思.","Tiam","Tiam","","","īng tshiú-lâi tshìn-mi̍h, niū khin-tāng ê ì-sù.","690"
"21323","Tiam","Tiam","?","","","phah, tûi-chio̍h, tok-chio̍h ê ì-sù.","phah , 搥石, 琢石 ê 意思.","Tiam","Tiam","","","phah, tuî-tsio̍h, tok-tsio̍h ê ì-sù.","691"
"21324","Tiam","Tiam","玷","","","ge̍h ê pē-pēng, khih, khih-tiám ê ì-sù.","月 ê 弊病, 缺, 缺點 ê 意思.","Tiam","Tiam","","","ge̍h ê pē-pīng, khih, khih-tiám ê ì-sù.","691"
"21325","Tiam","Tiam","碪","","","chām, chio̍h-chiam, chio̍h-tiam, chio̍h-tún, soaⁿ ê khoán-sit.","站, 石尖, 石砧, 石礅, 山 ê 款式.","Tiam","Tiam","","","tsām, tsio̍h-tsiam, tsio̍h-tiam, tsio̍h-tún, suann ê khuán-sit.","691"
"21326","Tiam","Tiam","坫","","","chiū-sī boah-thô͘ an só͘-chāi ê ì-sù.","就是 抹土 安 所在 ê 意思.","Tiam","Tiam","","","tsiū-sī buah-thôo an sóo-tsāi ê ì-sù.","691"
"21327","Tiam","Tiam","鉆","","","khè thih lâi kòng ê khì-kū, thih-tiam tiò-á-tiam; saⁿ-kha-tiam.","khè 鐵 來 摃 ê 器具, 鐵砧 釣á砧; 三腳砧.","Tiam","Tiam","","","khè thih lâi kòng ê khì-kū, thih-tiam tiò-á-tiam; sann-kha-tiam.","691"
"21328","Tiam","Tiam","佔","","","chū-choan, chhiàm-koân, chhim-chiàm, pà-chiàm, chiàm-tōa.","自專, 僭權, 侵占, 霸佔, 佔大.","Tiam","Tiam","","","tsū-tsuan, tshiàm-kuân, tshim-tsiàm, pà-tsiàm, tsiàm-tuā.","691"
"21329","Tiam","Tiam","沾","","","siū-un, ak-tâm; jiám-tio̍h, bak-tio̍h.","受恩, 沃澹; 染tio̍h, 沐著.","Tiam","Tiam","","","siū-un, ak-tâm; jiám-tio̍h, bak-tio̍h.","691"
"21330","Tiam","Tiam","詀","","","chōe-chōe ōe, kóng-ōe ê siaⁿ, lâng-miâ, oán-choán ê ōe, kî-khá ê ōe.","濟濟 話, 講話 ê 聲, 人名, 婉轉 ê 話, 奇巧 ê 話.","Tiam","Tiam","","","tsuē-tsuē uē, kóng-uē ê siann, lâng-miâ, uán-tsuán ê uē, kî-khá ê uē.","691"
"21331","tiam","tiam","-","","","tiam-hûn, tiam-kha, chē tiam-tio̍h, ba̍k-chiu-tiam, tiam-ôe, tiam-phê-ôe.","砧痕, 砧腳, 坐 砧tio̍h, 目睭砧, 砧鞋, 砧皮鞋.","tiam","tiam","","","tiam-hûn, tiam-kha, tsē tiam-tio̍h, ba̍k-tsiu-tiam, tiam-uê, tiam-phê-uê.","691"
"21332","Tiám","Tiam2","?","","","lāu-lâng ê bīn o͘ chhin-chhiūⁿ pan-tiám ê ì-sù.","老人 ê 面 烏 親像 斑點 ê 意思.","Tiám","Tiam2","","","lāu-lâng ê bīn oo tshin-tshiūnn pan-tiám ê ì-sù.","691"
"21333","Tiám","Tiam2","点","","","sió-jiah ê o͘; chhat-bô, o͘-tiám, keng-kè, kiám-tiám, tiám-hé.","小跡 ê 烏; 擦無, 烏點, 經過, 檢點, 點火.","Tiám","Tiam2","","","sió-jiah ê oo; tshat-bô, oo-tiám, king-kè, kiám-tiám, tiám-hé.","691"
"21334","Tiám","Tiam2","?","","","to-khih, phah-khih, chhò, khih-tiám.","刀缺, phah 缺, 錯, 缺點.","Tiám","Tiam2","","","to-khih, phah-khih, tshò, khih-tiám.","691"
"21335","Tiám","Tiam2","蒧","","","chháu ê miÂ; lâng-miâ, Cheng-tiám, sú-kì chòe chit-jī, hiān-kim ēng 點 jī.","草 ê 名; 人名, 鐘蒧, 史記 做 chit字, 現今 用 點 字.","Tiám","Tiam2","","","tsháu ê miÂ; lâng-miâ, Tsing-tiám, sú-kì tsuè tsit-jī, hiān-kim īng 點 jī.","691"
"21336","Tiám","Tiam2","點","","","sió-jiah ê o͘; chhat-bô, chim-chiok, keng-kè, o͘-tiám, tiám-o͘, chi̍t-tiám-á.","小跡 ê 烏; 擦無, 斟酌, 經過, 烏點, 點烏, 一點á.","Tiám","Tiam2","","","sió-jiah ê oo; tshat-bô, tsim-tsiok, king-kè, oo-tiám, tiám-oo, tsi̍t-tiám-á.","691"
"21337","Tiám","Tiam2","偡","","","chiū-sī chê-chê cháⁿ-cháⁿ ê ì-sù.","就是 齊齊 斬斬 ê 意思.","Tiám","Tiam2","","","tsiū-sī tsê-tsê tsánn-tsánn ê ì-sù.","691"
"21338","Tiám","Tiam2","?","","","iu-būn, hoân-ló, khùn-khó͘ ê ì-sù.","憂悶, 煩惱, 困苦 ê 意思.","Tiám","Tiam2","","","iu-būn, huân-ló, khùn-khóo ê ì-sù.","691"
"21339","Tiàm","Tiam3","店","","","bōe-mi̍h ê chhù, kheh-tiàm, tiàm-thâu, khui-tiàm, kheh-koán.","賣物 ê 厝, 客店, 店頭, 開店, 客館.","Tiàm","Tiam3","","","buē-mi̍h ê tshù, kheh-tiàm, tiàm-thâu, khui-tiàm, kheh-kuán.","691"
"21340","Tiàm","Tiam3","阽","","","gûi-hiám, kūn-piⁿ, ài sûi-lo̍h ê ì-sù.","危險, 近邊, 愛 垂落 ê 意思.","Tiàm","Tiam3","","","guî-hiám, kūn-pinn, ài suî-lo̍h ê ì-sù.","691"
"21341","Tiàm","Tiam3","唸","","","gîm-si, liām-si, khan-siaⁿ, chhiùⁿ-koa.","吟詩, 念詩, 牽聲, 唱歌.","Tiàm","Tiam3","","","gîm-si, liām-si, khan-siann, tshiùnn-kua.","691"
"21342","Tiàm","Tiam3","?","","","ē-bīn, chiong thô͘ choh-kôaⁿ lâi cha̍h-chúi.","下面, 將 土 作懸 來 閘水.","Tiàm","Tiam3","","","ē-bīn, tsiong thôo tsoh-kuânn lâi tsa̍h-tsuí.","691"
"21343","Tiàm","Tiam3","?","","","chiū-sī chhù tó-lo̍h-khì ê ì-sù; kan-khó͘, kiông-chin.","就是 厝 倒落去 ê 意思; 艱苦, 窮真.","Tiàm","Tiam3","","","tsiū-sī tshù tó-lo̍h-khì ê ì-sù; kan-khóo, kiông-tsin.","691"
"21344","Tiàm","Tiam3","?","","","ge̍k ū hâ-hûn, khiàm-kheh, hâ-chhû ê ì-sù; bak lâ-sâm.","玉 有 瑕痕, 欠缺, 瑕疵 ê 意思; bak lâ-sâm.","Tiàm","Tiam3","","","gi̍k ū hâ-hûn, khiàm-kheh, hâ-tshû ê ì-sù; bak lâ-sâm.","691"
"21345","Tiàm","Tiam3","痁","","","kôaⁿ-jia̍t, jia̍t kúi-nā ji̍t sio-sòa ê ì-sù.","寒熱, 熱 幾若 日 相續 ê 意思.","Tiàm","Tiam3","","","kuânn-jia̍t, jia̍t kuí-nā ji̍t sio-suà ê ì-sù.","691"
"21346","Tiàm","Tiam3","玷","","","ge̍k bô sûn-sek, ū-hâ, khiàm-kheh, bak lâ-sâm.","玉 無 純色, 有瑕, 欠缺, bak lâ-sâm.","Tiàm","Tiam3","","","gi̍k bô sûn-sik, ū-hâ, khiàm-kheh, bak lâ-sâm.","691"
"21347","Tiàm","Tiam3","坫","","","khè chiú-pe ê jkhì-kū, keh-tn̄g; téng-tē, mn̂g-cha̍h.","khè 酒杯 ê 器具, 隔斷; 等第, 門閘.","Tiàm","Tiam3","","","khè tsiú-pe ê jkhì-kū, keh-tn̄g; tíng-tē, mn̂g-tsa̍h.","691"
"21348","Tiàm","Tiam3","殿","","","tè-āu ê kun-peng, tìn-siú, tiāⁿ-tio̍h, siat-li̍p.","tè後 ê 軍兵, 鎮守, 定tio̍h, 設立.","Tiàm","Tiam3","","","tè-āu ê kun-ping, tìn-siú, tiānn-tio̍h, siat-li̍p.","691"
"21349","tiàm","tiam3","站","Tiam","Tiam","tiàm tī-hia, tiàm-ńg, tiàm-chha̍t, tiàm-hong, tiàm-hō͘, tiàm-ba̍t-ba̍t.","站 tī hia, 站影, 站賊, 站風, 站雨, 站密密.","tiàm","tiam3","Tiam","Tiam","tiàm tī-hia, tiàm-ńg, tiàm-tsha̍t, tiàm-hong, tiàm-hōo, tiàm-ba̍t-ba̍t.","691"
"21350","tiàm","tiam3","-","","","tiàm-bī, chiū-sī kìm-khùi tī chúi ê tiong-ng.","沉沬, 就是 禁氣 tī 水 ê 中央.","tiàm","tiam3","","","tiàm-bī, tsiū-sī kìm-khuì tī tsuí ê tiong-ng.","691"
"21351","Tiâm","Tiam5","甜","","","hó ê bī-sò͘, kam-tiⁿ, tiⁿ-bi̍t, tiⁿ but-but.","好 ê 味素, 甘甜, 甜蜜, 甜 粅粅.","Tiâm","Tiam5","","","hó ê bī-sòo, kam-tinn, tinn-bi̍t, tinn but-but.","691"
"21352","Tiâm","Tiam5","?","","","hó ê bī-sò͘, kam-tiⁿ, tiⁿ-bi̍t, tiⁿ but-but.","好 ê 味素, 甘甜, 甜蜜, 甜 粅粅.","Tiâm","Tiam5","","","hó ê bī-sòo, kam-tinn, tinn-bi̍t, tinn but-but.","691"
"21353","Tiâm","Tiam5","湉","","","tiām-tiām teh lâu ê khoán-sit, chúi ûn-ûn-á ê ì-sù.","恬恬 teh 流 ê 款式, 水 勻勻á ê 意思.","Tiâm","Tiam5","","","tiām-tiām teh lâu ê khuán-sit, tsuí ûn-ûn-á ê ì-sù.","692"
"21354","Tiâm","Tiam5","餂","","","hó bī-sò͘, kam-tiⁿ ê ì-sù, tiⁿ but-but.","好 味素, 甘甜 ê 意思, 甜 粅粅.","Tiâm","Tiam5","","","hó bī-sòo, kam-tinn ê ì-sù, tinn but-but.","692"
"21355","tiâm","tiam5","沈","Tîm","Tim5","tiâm-lo̍h-chúi, tiâm-lo̍h-khì, ji̍h-tiâm, tiâm-tēng, ū-tiâm-tóe.","沈落水, 沈落去, 揤沈, 沈定, 有 沈底.","tiâm","tiam5","Tîm","Tim5","tiâm-lo̍h-tsuí, tiâm-lo̍h-khì, ji̍h-tiâm, tiâm-tīng, ū-tiâm-tué.","692"
"21356","tiâm","tiam5","沉","Tîm","Tim5","tiâm-lo̍h-chúi, tiâm-lo̍h-khì, ji̍h-tiâm, tiâm-tēng, ū-tiâm-tóe.","沉落水, 沉落去, 揤沉, 沉定, 有 沉底.","tiâm","tiam5","Tîm","Tim5","tiâm-lo̍h-tsuí, tiâm-lo̍h-khì, ji̍h-tiâm, tiâm-tīng, ū-tiâm-tué.","692"
"21357","Tiām","Tiam7","扂","","","mn̂g-chhòaⁿ ê tauh-á; tín-tāng soah ê ì-sù.","門閂 ê tauh-á; 振動 soah ê 意思.","Tiām","Tiam7","","","mn̂g-tshuànn ê tauh-á; tín-tāng suah ê ì-sù.","692"
"21358","Tiām","Tiam7","?","","","chiū-sī koaiⁿ-mn̂g ê khì-kū, mn̂g-chhòaⁿ.","就是 關門 ê 器具, 門閂.","Tiām","Tiam7","","","tsiū-sī kuainn-mn̂g ê khì-kū, mn̂g-tshuànn.","692"
"21359","Tiām","Tiam7","簟","","","tek ê miâ, bi̍h-chhio̍h, iù-chháu ê chhio̍h.","竹 ê 名, 篾蓆, 幼草 ê 蓆.","Tiām","Tiam7","","","tik ê miâ, bi̍h-tshio̍h, iù-tsháu ê tshio̍h.","692"
"21360","Tiām","Tiam7","墊","","","tiâm-lo̍h-khì, hē-teh, thìⁿ, tú, pang-chān, í-tiām; tiām-pó͘, seng-tiām.","沉落去, hē-teh, 撐, 抵, 幫贊, 椅墊; 墊補, 先墊.","Tiām","Tiam7","","","tiâm-lo̍h-khì, hē-teh, thìnn, tú, pang-tsān, í-tiām; tiām-póo, sing-tiām.","692"
"21361","Tiām","Tiam7","磹","","","chiū-sī sih-nà ê kng.","就是 熾爁 ê 光.","Tiām","Tiam7","","","tsiū-sī sih-nà ê kng.","692"
"21362","Tiām","Tiam7","?","","","chiū-sī mi̍h bô-pîⁿ, chho͘-chho͘ ê ì-sù.","就是 物 無平, 粗粗 ê 意思.","Tiām","Tiam7","","","tsiū-sī mi̍h bô-pînn, tshoo-tshoo ê ì-sù.","692"
"21363","Tiām","Tiam7","站","","","tiām-tiām khiā, tiām-tiām chē, lō͘-chām. Chē.","恬恬 khiā, 恬恬 坐, 路站. 坐.","Tiām","Tiam7","","","tiām-tiām khiā, tiām-tiām tsē, lōo-tsām. Tsē.","692"
"21364","tiām","tiam7","恬","Thiâm","Thiam5","kek tiām, tiām-tiām, tiām-chēng, tiām-châi, tiām-hong, tiām-tī.","激 恬, 恬恬, 恬靜, 恬才, 恬風, 恬稚.","tiām","tiam7","Thiâm","Thiam5","kik tiām, tiām-tiām, tiām-tsīng, tiām-tsâi, tiām-hong, tiām-tī.","692"
"21365","Tian","Tian","?","","","chiū-sī cháu ê ì-sù; cháu kha̍p-tio̍h.","就是 走 ê 意思; 走 磕tio̍h.","Tian","Tian","","","tsiū-sī tsáu ê ì-sù; tsáu kha̍p-tio̍h.","692"
"21366","Tian","Tian","傎","","","thâu-téng, bé-bīn, tūi-lo̍h, khí-thâu, péng-tó, kan-khó͘, sún-hoāi, jī-sìⁿ, tian-tó.","頭等, 尾面, 墜落, 起頭, 扳倒, 艱苦, 損壞, 字姓, 顛倒.","Tian","Tian","","","thâu-tíng, bé-bīn, tuī-lo̍h, khí-thâu, píng-tó, kan-khóo, sún-huāi, jī-sìnn, tian-tó.","692"
"21368","Tian","Tian","顛","","","thâu-téng, bé-bīn, tūi-lo̍h, khí-thâu, péng-tó, kan-khó͘, sún-hoāi, jī-sìⁿ, tian-tó.","頭等, 尾面, 墜落, 起頭, 扳倒, 艱苦, 損壞, 字姓, 顛倒.","Tian","Tian","","","thâu-tíng, bé-bīn, tuī-lo̍h, khí-thâu, píng-tó, kan-khóo, sún-huāi, jī-sìnn, tian-tó.","692"
"21369","Tian","Tian","?","","","thâu-téng, bé-bīn, tūi-lo̍h, khí-thâu, péng-tó, kan-khó͘, sún-hoāi, jī-sìⁿ, tian-tó.","頭等, 尾面, 墜落, 起頭, 扳倒, 艱苦, 損壞, 字姓, 顛倒.","Tian","Tian","","","thâu-tíng, bé-bīn, tuī-lo̍h, khí-thâu, píng-tó, kan-khóo, sún-huāi, jī-sìnn, tian-tó.","692"
"21370","Tian","Tian","?","","","gê siang-pêng ê hōaⁿ put-chí tn̂g, chhùi-khí tēng, lâm 2 hè, lú 2 hè ê ì-sù.","牙 雙爿 ê 岸 不止 長, 嘴齒 𠕆, 男 24 歲, 女 21 歲 ê 意思.","Tian","Tian","","","gê siang-pîng ê huānn put-tsí tn̂g, tshuì-khí tīng, lâm 2 hè, lú 2 hè ê ì-sù.","692"
"21372","Tian","Tian","?","","","chiū-sī bé pe̍h-hia̍h ê ì-sù, bé hiah-téng ū pe̍h-mn̂g.","就是 馬 白額 ê 意思, 馬 額頂 有 白毛.","Tian","Tian","","","tsiū-sī bé pe̍h-hia̍h ê ì-sù, bé hiah-tíng ū pe̍h-mn̂g.","692"
"21373","Tian","Tian","蹎","","","kha that-tio̍h beh-tó, chiū-sī ta̍h-tian ê ì-sù.","腳 踢著 beh倒, 就是 踏顛 ê 意思.","Tian","Tian","","","kha that-tio̍h beh-tó, tsiū-sī ta̍h-tian ê ì-sù.","692"
"21374","Tian","Tian","巔","","","soaⁿ bé-liu, ke̍k-koâiⁿ ê soaⁿ-chiam.","山 尾溜, 極懸 ê 山尖.","Tian","Tian","","","suann bé-liu, ki̍k-kuâinn ê suann-tsiam.","692"
"21375","Tian","Tian","瘨","","","phòa-pīⁿ, iu-būn, siáu, tian-kông, loān-sim, chu-tian.","破病, 憂悶, 痟, 癲狂, 亂心, 書癲.","Tian","Tian","","","phuà-pīnn, iu-būn, siáu, tian-kông, luān-sim, tsu-tian.","692"
"21376","Tian","Tian","?","","","koâiⁿ koh hn̄g ê ì-sù, soaⁿ-tian, bé-liu.","懸 koh 遠 ê 意思, 山顛, 尾溜.","Tian","Tian","","","kuâinn koh hn̄g ê ì-sù, suann-tian, bé-liu.","692"
"21377","Tian","Tian","癲","","","gōng, sim bô-tiāⁿ, kông, kông-tian, chu-tian, tian-kông; lāu-khong-tian.","戇, 心 無定, 狂, 狂癲, 書癲, 癲狂; 老悾癲.","Tian","Tian","","","gōng, sim bô-tiānn, kông, kông-tian, tsu-tian, tian-kông; lāu-khong-tian.","692"
"21378","Tian","Tian","槙","","","chhiū-téng, chhiū-bé, chiū-sī kap chit-jī 巔 sio-siāng.","樹頂, 樹尾, 就是 kap chit字 巔 相像.","Tian","Tian","","","tshiū-tíng, tshiū-bé, tsiū-sī kap tsit-jī 巔 sio-siāng.","692"
"21379","Tian","Tian","窴","","","thūn-thô͘, that-ba̍t, khí-thâu, kan-khó͘, tian-tó, sún-hoāi.","坉土, 窒密, 起頭, 艱苦, 顛倒, 損壞.","Tian","Tian","","","thūn-thôo, that-ba̍t, khí-thâu, kan-khóo, tian-tó, sún-huāi.","692"
"21380","Tian","Tian","滇","","","tî ê miâ, chiū-sī Khun-bêng tî, tî hiān-kim ê Hûn-lâm-séng, chhiong-sēng ê khoán.","池 ê 名, 就是 昆明 池, 池 現今 ê 雲南省, 充盛 ê 款.","Tian","Tian","","","tî ê miâ, tsiū-sī Khun-bîng tî, tî hiān-kim ê Hûn-lâm-síng, tshiong-sīng ê khuán.","692"
"21381","Tian","Tian","鷏","","","chiáu ê miâ, chhin-chhiūⁿ o͘-a, chóng-sī khah-tōa, n̂g-pe̍h hoe-hûn, háu ná
chhân-kap-á.","鳥 ê 名, 親像 烏鴉, 總是 khah大, 黃白 花痕, 哮 ná 田蛤á.","Tian","Tian","","","tsiáu ê miâ, tshin-tshiūnn oo-a, tsóng-sī khah-tuā, n̂g-pe̍h hue-hûn, háu ná
tshân-kap-á.","692"
"21382","Tian","Tian","搷","","","phah, ín-chhōa, pò-iông, chhun-ti̍t.","phah , 引chhoā, 報揚, 伸直.","Tian","Tian","","","phah, ín-tshuā, pò-iông, tshun-ti̍t.","692"
