hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
醮,tsiāu,chiāu,0,False,False,False,False,False,False,False,False,False,False
釀,jiâng,jiâng,0,False,False,False,False,False,False,False,False,False,False
釀,jiòng,jiòng,0,False,False,False,False,False,False,False,False,False,False
釀,jiāng,jiāng,0,False,True,False,False,False,False,False,False,False,False
釀,jiōng,jiōng,0,False,True,False,False,False,False,False,False,False,False
采,tshai,chhai,0,False,False,False,False,False,False,False,False,False,False
量,liāng,liāng,0,False,True,False,False,False,True,False,False,False,False
鉄,thiat,thiat,0,False,True,False,False,False,False,False,False,False,False
鉗,khiâm,khiâm,0,False,True,False,False,False,False,True,False,False,False
鉢,puat,poat,0,False,False,False,False,False,False,False,False,False,False
銃,tshiòng,chhiòng,0,False,True,False,False,False,False,False,False,False,False
銓,tshuan,chhoan,0,False,True,False,False,False,False,False,False,False,False
銮,luân,loân,0,False,False,False,False,False,False,False,False,False,False
銳,juē,jōe,0,False,True,False,False,False,True,True,False,False,False
鋏,kiap,kiap,0,False,True,False,False,False,False,False,False,False,False
鋤,thî,thî,0,False,True,False,False,False,False,False,False,False,False
鋤,thû,thû,0,False,True,False,False,False,False,False,False,False,False
鋤,tû,tû,0,False,True,False,False,False,False,True,False,False,False
鋳,tsù,chù,0,False,False,False,False,False,False,False,False,False,False
錢,tsiân,chiân,0,False,True,False,False,False,False,True,False,False,False
錫,sia̍k,sia̍k,0,False,False,False,False,False,False,False,False,False,False
鍋,o,o,0,False,False,False,False,False,False,False,False,False,False
鍋,o̤,o̤,0,False,False,False,False,False,False,False,False,False,False
鍛,thuàn,thoàn,0,False,True,False,False,False,False,True,False,False,False
鏡,kìng,kèng,0,False,True,False,False,False,False,False,False,False,False
鐕,tshiám,chhiám,0,False,True,False,False,False,False,True,False,False,False
鐟,tshiám,chhiám,0,False,False,False,False,False,False,False,False,False,False
鐱,kiām,kiām,0,False,False,False,False,False,False,False,False,False,False
鐱,tshiám,chhiám,0,False,False,False,False,False,False,False,False,False,False
鐵,thiat,thiat,0,False,True,False,False,False,False,False,False,False,False
鐶,huân,hoân,0,False,True,False,False,False,False,False,False,False,False
鑚,tsuàn,choàn,0,False,False,False,False,False,False,False,False,False,False
鑚,tsuìnn,chùiⁿ,0,False,False,False,False,False,False,False,False,False,False
鑣,phiau,phiau,0,False,True,False,False,False,False,False,False,False,False
鑫,him,him,0,False,True,False,True,False,False,False,False,False,False
鑰,ia̍k,ia̍k,0,False,True,False,False,False,False,False,False,False,False
鑰,io̍k,io̍k,0,False,True,False,False,False,False,False,False,False,False
鑾,luân,loân,0,False,True,False,False,False,False,False,False,False,False
長,tiáng,tiáng,0,False,True,False,False,False,False,False,False,False,False
長,tiâng,tiâng,0,False,True,False,False,False,False,False,False,False,False
镸,thiô,thiô,0,False,False,False,False,False,False,False,False,False,False
間,kṳiⁿ,kṳiⁿ,0,False,False,False,False,False,False,False,False,False,False
間,kàinn,kàiⁿ,0,False,False,False,False,False,False,True,False,False,False
閙,nāu,nāu,0,False,False,False,False,False,False,False,False,False,False
閩,bân,bân,0,False,True,False,False,False,True,True,False,False,False
閱,iat,iat,0,False,False,False,False,False,False,False,False,False,False
闆,phán,phán,0,False,False,False,False,False,False,False,False,False,False
闊,khuat,khoat,0,False,True,False,True,False,False,False,False,False,False
闐,thiân,thiân,0,False,True,False,False,False,False,False,False,False,False
闕,khuat,khoat,0,False,True,False,True,False,False,True,False,False,False
闖,thìm,thìm,0,False,False,False,False,False,False,False,False,False,False
闖,tshuàng,chhoàng,0,False,True,False,True,False,False,False,False,False,False
闖,tshuāng,chhoāng,0,False,False,False,False,False,False,False,False,False,False
阡,tshian,chhian,0,False,True,False,False,False,False,True,False,False,False
阪,huán,hoán,0,False,True,False,False,False,False,False,False,False,False
阪,puán,poán,0,False,False,False,False,False,False,False,False,False,False
阪,puánn,póaⁿ,0,False,False,False,False,False,False,False,False,False,False
阪,pán,pán,0,False,True,False,False,False,False,False,False,False,False
阿,o,o,0,False,True,False,False,False,True,True,False,False,False
附,hū,hū,0,False,True,False,False,False,False,True,False,False,False
陊,tuī,tūi,0,False,False,False,False,False,False,False,False,False,False
陌,bi̍k,be̍k,0,False,True,False,False,False,False,False,False,False,False
院,iān,iān,0,False,True,False,False,False,False,False,False,False,False
陶,tô,tô,0,False,True,False,False,False,False,True,False,False,False
隄,thê,thê,0,False,True,False,False,False,False,False,False,False,False
隓 𡐦,tuī,tūi,0,False,False,False,False,False,False,False,False,False,False
隣,lîn,lîn,0,False,False,False,False,False,False,False,False,False,False
隨,tò̤,tò̤,0,False,False,False,False,False,False,False,False,False,False
隩,ò,ò,0,False,False,False,False,False,False,False,False,False,False
隹,tsui,chui,0,False,True,False,False,False,True,False,False,False,False
雀,tshiak,chhiak,0,False,False,False,False,False,False,False,False,False,False
雙,song,song,0,False,True,False,False,False,False,False,False,False,False
雞,ko̤e,ko̤e,0,False,False,False,False,False,False,False,False,False,False
雨,ì,ì,0,False,False,False,False,False,False,False,False,False,False
雨,í,í,0,False,True,False,False,False,False,False,False,False,False
雲,în,în,0,False,True,False,False,False,False,False,False,False,False
霉,buê,bôe,0,False,False,False,False,False,False,False,False,False,False
靘,thānn,thāⁿ,0,False,False,False,False,False,False,False,False,False,False
靛,tān,tān,0,False,False,False,False,False,False,False,False,False,False
靝,thian,thian,0,False,False,False,False,False,False,False,False,False,False
鞋,hâi,hâi,0,False,True,False,False,False,False,False,False,False,False
鞋,ô̤e,ô̤e,0,False,False,False,False,False,False,False,False,False,False
鞘,sau,sau,0,False,False,False,False,False,False,False,False,False,False
鞘,tshiàu,chhiàu,0,False,False,False,False,False,False,False,False,False,False
鞩,sau,sau,0,False,False,False,False,False,False,False,False,False,False
韭,kiú,kiú,0,False,True,False,False,False,False,False,False,False,False
韮,kiú,kiú,0,False,True,False,False,False,False,False,False,False,False
頭,thiô,thiô,0,False,True,False,False,False,False,False,False,False,False
頰,kiap,kiap,0,False,True,False,False,False,False,False,False,False,False
頼,nāi,nāi,0,False,False,False,False,False,False,False,False,False,False
題,tô̤e,tô̤e,0,False,False,False,False,False,False,False,False,False,False
額,gi̍k,ge̍k,0,False,True,False,False,False,False,False,False,False,False
顚,tian,tian,0,False,False,False,False,False,False,False,False,False,False
風,huang,hoang,0,False,False,False,False,False,False,False,False,False,False
颯,sap,sap,0,False,True,False,False,False,False,False,False,False,False
颺,iâng,iâng,0,False,True,False,False,False,False,False,False,False,False
颺,iông,iông,0,False,True,False,False,False,False,False,False,False,False
飛,po̤,po̤,0,False,False,False,False,False,False,False,False,False,False
飯,huán,hoán,0,False,False,False,False,False,False,False,False,False,False
飲,ìm,ìm,0,False,False,False,False,False,False,False,False,False,False
飽,páu,páu,0,False,True,False,False,False,False,False,False,False,False
養,iáng,iáng,0,False,True,False,False,False,True,False,False,False,False
餓,ngōo,ngō͘,0,False,True,False,False,False,False,True,False,False,False
餞,tsián,chián,0,False,True,False,False,False,False,False,False,False,False
餞,tsiān,chiān,0,False,False,False,False,False,False,False,False,False,False
餟,tuat,toat,0,False,True,False,False,False,False,False,False,False,False
馥,hiok,hiok,0,False,False,False,False,False,False,False,False,False,False
騃,gái,gái,0,False,True,False,False,False,True,False,False,False,False
騎,khâ,khâ,0,False,False,False,False,False,False,False,False,False,False
驖,thiat,thiat,0,False,True,False,False,False,False,False,False,False,False
驟,tsōo,chō͘,0,False,True,False,False,False,False,False,False,False,False
驫,piu,piu,0,False,False,False,False,False,False,False,False,False,True
髓,chhó̤,chhó̤,0,False,False,False,False,False,False,False,False,False,False
髓,tshuí,chhúi,0,False,True,False,False,False,False,False,False,False,False
魨,tûn,tûn,0,False,True,False,False,False,False,False,False,False,False
魯,nóo,nó͘,0,False,False,False,False,False,False,False,False,False,False
鮑,páu,páu,0,False,True,False,False,False,False,False,False,False,False
鮑,pâu,pâu,0,False,True,False,False,False,False,False,False,False,False
鮝,sióng,sióng,0,False,False,False,False,False,False,False,False,False,False
鮭,kô̤e,kô̤e,0,False,False,False,False,False,False,False,False,False,False
鰂,tsi̍k,che̍k,0,False,True,False,False,False,False,False,False,False,False
鰍,tshiu,chhiu,0,False,True,False,False,False,True,False,False,False,False
鰐,go̍k,go̍k,0,False,True,False,False,False,False,False,False,False,False
鰻,bân,bân,0,False,True,False,False,False,False,False,False,False,False
鱉,piat,piat,0,False,True,False,False,False,False,False,False,False,False
鱔,tshuānn,chhōaⁿ,0,False,True,False,False,False,False,False,False,False,False
鱗,lîn,lîn,0,False,True,False,False,False,False,False,False,False,False
鱱,luē,lōe,0,False,False,False,False,False,False,True,False,False,True
鱷,go̍k,go̍k,0,False,True,False,False,False,False,False,False,False,False
鵉,luân,loân,0,False,False,False,False,False,False,False,False,False,False
鵠,go̍k,go̍k,0,False,True,False,False,False,False,True,False,False,False
鵰,tiau,tiau,0,False,True,False,False,False,False,False,False,False,False
鵲,tshiak,chhiak,0,False,False,False,False,False,False,False,False,False,False
鵲,tshiok,chhiok,0,False,True,False,False,False,False,False,False,False,False
鶴,ho̍k,ho̍k,0,False,True,False,False,False,False,False,False,False,False
鷄,ko̤e,ko̤e,0,False,False,False,False,False,False,False,False,False,False
鸞,luân,loân,0,False,True,False,False,False,True,True,False,False,False
麥,bi̍k,be̍k,0,False,True,False,False,False,False,False,False,False,False
麦,bi̍k,be̍k,0,False,True,False,False,False,False,False,False,False,False
麯,khiok,khiok,0,False,True,False,False,False,False,False,False,False,False
麯,kiok,kiok,0,False,True,False,False,False,False,False,False,False,False
麴,khiok,khiok,0,False,True,False,False,False,False,True,False,False,False
麴,kiok,kiok,0,False,True,False,False,False,False,False,False,False,False
麵,biān,biān,0,False,True,False,False,False,False,False,False,False,False
麺,biān,biān,0,False,False,False,False,False,False,False,False,False,False
麻,môo,mô͘,0,False,False,False,False,False,False,False,False,False,False
麽,môo,mô͘,0,False,False,False,False,False,False,False,False,False,False
黑,hik,hek,0,False,True,False,True,False,False,True,False,False,False
黒,hik,hek,0,False,False,False,False,False,False,False,False,False,False
默,bi̍k,be̍k,0,False,True,False,False,False,False,True,False,False,False
鼈,piat,piat,0,False,False,False,False,False,False,False,False,False,False
鼻,phī,phī,0,False,True,False,False,False,False,False,False,False,False
鼻,pi̍t,pi̍t,0,False,False,False,False,False,False,False,False,False,False
鼻,pī,pī,0,False,True,False,False,False,False,False,False,False,False
齊,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
齒,tshí,chhí,0,False,True,False,False,False,False,False,False,False,False
龥,io̍k,io̍k,0,False,True,False,False,False,False,False,False,False,False
𠁣,inn,iⁿ,0,False,False,False,False,False,False,False,False,False,False
𠁣,i̍hⁿ,i̍hⁿ,0,False,False,False,False,False,False,False,False,False,False
𠋂,sâm,sâm,0,False,False,False,False,False,False,False,False,False,False
𠋂,tshâm,chhâm,0,False,False,False,False,False,False,False,False,False,False
𠕆,tāinn,tāiⁿ,0,False,False,False,False,False,False,False,False,False,False
𠕇,tāinn,tāiⁿ,0,False,True,False,False,False,False,False,False,False,False
𠞉,lik,lek,0,False,False,False,False,False,False,False,False,False,False
𠡍,gīng,gēng,0,False,False,False,False,False,False,False,False,False,False
𠡍,kìng,kèng,0,False,False,False,False,False,False,False,False,False,False
𠫊,thing,theng,0,False,False,False,False,False,False,False,False,False,False
𠻘,tsiak,chiak,0,False,False,False,False,False,False,False,False,False,False
𠻳,sòo,sò͘,0,False,False,False,False,False,False,False,False,False,False
𣮛,tsháinn,chháiⁿ,0,False,False,False,False,False,False,False,False,False,False
𣮛,tshán,chhán,0,False,False,False,False,False,False,False,False,False,False
𤶕,thùn,thùn,0,False,False,False,False,False,False,False,False,False,False
𦂯,tshâi,chhâi,0,False,False,False,False,False,False,False,False,False,False
𫙮,kia̍t,kia̍t,0,False,False,False,False,False,False,False,False,False,False
𭅺,lông,lông,0,False,False,False,False,False,False,False,False,False,False
𭅺,nn̂g,nn̂g,0,False,False,False,False,False,False,False,False,False,False
瑱,thiàn,thiàn,0,False,False,False,False,False,False,False,False,False,False
𰛅,phông,phông,0,False,False,False,False,False,False,False,False,False,False
