tl,hanzi_count,hanzi,frequency,is_variant,_sources
tsng-kha-lâng,4,庄跤人,16,False,"kautian,itaigi"
tsng-kha-lâng,4,庄跤儂,16,True,kautian
tsng-kha-lâng,4,莊腳人,16,True,taihoa
nāu-tshai-tshai,4,閙猜猜,1,False,
nāu-tshai-tshai,4,閙采采,1,False,
nāu-tshai-tshai,4,鬧猜猜,1,False,kautian
nāu-tshai-tshai,4,鬧采采,1,False,
suah,4,煞,4845,False,"kautian,itaigi,taihoa,taijit"
suah,4,撒,1184,False,"kautian,taihoa,taijit"
suah,4,息,50,False,taijit
suah,4,續,50,False,taijit
tshia-pang,4,車幫,25,False,"kautian,itaigi,taihoa,taijit"
tshia-pang,4,車班,25,False,taihoa
tshia-pang,4,車番,25,True,kautian
tshia-pang,4,車邦,10,False,
bái,4,䆀,2022,False,kautian
bái,4,呆,100,False,
bái,4,寐,50,False,taihoa
bái,4,醜,50,False,taijit
hun-ian,4,煙煙,25,False,taijit
hun-ian,4,烟烟,1,False,
hun-ian,4,熏烟,1,False,
hun-ian,4,芬烟,1,False,
thôo-thuh-hî,4,土托魚,10,True,taihoa
thôo-thuh-hî,4,土魠魚,10,False,
thôo-thuh-hî,4,塗托魚,10,False,
thôo-thuh-hî,4,塗魠魚,10,False,
khuah-bóng-bóng,4,闊漠漠,16,False,taijit
khuah-bóng-bóng,4,闊漭漭,16,False,taihoa
khuah-bóng-bóng,4,闊莽莽,16,False,"kautian,itaigi,taihoa"
khuah-bóng-bóng,4,濶罔罔,1,False,
tsiū,4,就,21083,False,"kautian,itaigi,taihoa,taijit"
tsiū,4,䊘,50,False,kautian
tsiū,4,僦,50,False,kautian
tsiū,4,鷲,50,False,kautian
tiù,4,咮,50,False,kautian
tiù,4,噣,50,False,kautian
tiù,4,昼,0,False,
tiù,4,晝,0,False,"kautian,taijit"
lān-sui,4,膦嘴,25,True,kautian
lān-sui,4,膦綏,25,True,kautian
lān-sui,4,𡳞𦉎,25,False,kautian
lān-sui,4,玍雖,1,False,
niâ,4,娘,1039,False,"kautian,taihoa,taijit"
niâ,4,孃,50,False,khpoo
niâ,4,定定,11,False,
niâ,4,領領,11,False,
thún-ta̍h,4,踳踏,25,False,taihoa
thún-ta̍h,4,𧿬踏,25,False,kautian
thún-ta̍h,4,呑踏,1,False,
thún-ta̍h,4,踐踏,1,False,
thióng,4,塚,150,False,"kautian,taihoa,taijit"
thióng,4,塜,50,False,kautian
thióng,4,寵,50,False,"kautian,taijit"
thióng,4,冢,1,False,"kautian,taihoa"
tshiánn,4,請,3261,False,"kautian,taihoa,taijit"
tshiánn,4,且,1452,False,"kautian,taihoa,taijit"
tshiánn,4,抯,50,False,kautian
tshiánn,4,笡,50,False,kautian
lān-sîn,4,亂神,25,False,taihoa
lān-sîn,4,膦神,25,True,kautian
lān-sîn,4,𡳞神,25,False,kautian
lān-sîn,4,玍神,10,False,
khuah-lòng-lòng,4,闊瓏瓏,16,False,taijit
khuah-lòng-lòng,4,闊閬閬,16,False,kautian
khuah-lòng-lòng,4,濶郎郎,1,False,
khuah-lòng-lòng,4,濶𢭗𢭗,1,False,
lān-hu̍t,4,卵核,25,True,kautian
lān-hu̍t,4,膦核,25,True,kautian
lān-hu̍t,4,𡳞核,25,False,"kautian,stti"
lān-hu̍t,4,玍核,10,False,
thió,4,土,50,False,khpoo
thió,4,敨,50,False,kautian
thió,4,釷,50,False,khpoo
thió,4,鈄,50,False,kautian
kìn,4,擎,50,False,taihoa
kìn,4,絹,50,False,"kautian,taihoa,taijit"
kìn,4,靳,50,False,"kautian,taijit"
kìn,4,艮,0,False,
khuan,4,寬,350,False,"kautian,taihoa,taijit"
khuan,4,圈,150,False,kautian
khuan,4,髖,50,False,"kautian,itaigi"
khuan,4,寛,0,False,
tāinn,4,靛,50,False,kautian
tāinn,4,佃,0,False,khpoo
tāinn,4,𠕆,0,False,
tāinn,4,𠕇,0,False,kautian
sann-kak-koo,4,三角姑,16,False,taihoa
sann-kak-koo,4,三角箛,16,False,taihoa
sann-kak-koo,4,三角鉤,16,False,"taihoa,taijit"
sann-kak-koo,4,三角鮕,16,False,taijit
lān-tsiáu,4,膦屌,25,True,kautian
lān-tsiáu,4,膦鳥,25,True,kautian
lān-tsiáu,4,𡳞鳥,25,False,"kautian,itaigi"
lān-tsiáu,4,玍鳥,10,False,
ún-tak-tak,4,穩觸觸,16,False,kautian
ún-tak-tak,4,允篤篤,1,False,
ún-tak-tak,4,穩篤篤,1,False,"taihoa,taijit"
ún-tak-tak,4,𥝲篤篤,1,False,
kho̍k-á,4,柝仔,25,False,stti
kho̍k-á,4,涸仔,25,False,taihoa
kho̍k-á,4,硞仔,25,False,kautian
kho̍k-á,4,鵠仔,1,False,
khuài,4,快,2251,False,"kautian,taihoa,taijit"
khuài,4,塊,129,False,kautian
khuài,4,蒯,129,False,kautian
khuài,4,擓,50,False,kautian
a-má,4,俺媽,286,True,kautian
a-má,4,俺嬤,286,True,kautian
a-má,4,阿媽,286,False,"kautian,itaigi,taihoa,taijit"
a-má,4,阿嬤,286,True,kautian
sè-sè,4,世世,25,False,taijit
sè-sè,4,撒撒,25,False,taijit
sè-sè,4,泄泄,25,False,taijit
sè-sè,4,稅稅,25,False,taijit
huah,4,喝,1968,False,"kautian,taihoa,taijit"
huah,4,化,195,False,
huah,4,砉,50,False,kautian
huah,4,磨,50,False,taijit
tī-iau,4,治妖,25,False,taijit
tī-iau,4,治枵,25,False,kautian
tī-iau,4,治飢,25,True,taijit
tī-iau,4,治飫,25,True,kautian
sang,4,鬆,350,False,"kautian,taihoa,taijit"
sang,4,双,68,False,kautian
sang,4,雙,68,False,kautian
sang,4,芟,50,False,khpoo
tēr,4,代,50,False,khpoo
tēr,4,埭,50,False,khpoo
tēr,4,袋,50,False,kautian
tēr,4,逗,50,False,khpoo
á-bē,4,亜未,255,False,
á-bē,4,亞未,255,False,
á-bē,4,夭未,255,False,
á-bē,4,猶未,25,False,"kautian,taijit"
niû-lé,4,娘奶,25,True,kautian
niû-lé,4,娘嬭,25,False,kautian
niû-lé,4,娘礼,1,False,
niû-lé,4,娘禮,1,False,
sann,4,三,5056,False,"kautian,taijit"
sann,4,衫,3376,False,"kautian,taihoa,taijit"
sann,4,相,357,False,"kautian,taijit"
sann,4,參,50,False,"taihoa,taijit"
tshi-tshám,4,淒慘,25,False,taihoa
tshi-tshám,4,凄慘,1,False,
tshi-tshám,4,悽慘,1,False,"kautian,itaigi,taihoa"
tshi-tshám,4,青慘,1,False,
bū-sà-sà,4,霧嗄嗄,16,False,"kautian,itaigi"
bū-sà-sà,4,霧煞煞,16,False,taihoa
bū-sà-sà,4,務沙沙,10,False,
bū-sà-sà,4,霧沙沙,10,False,
tsiūnn,4,上,7319,False,"kautian,taihoa,taijit"
tsiūnn,4,癢,100,False,"kautian,taihoa,taijit"
tsiūnn,4,丄,50,False,khpoo
tsiūnn,4,養,50,False,"taihoa,khpoo"
sè-jī,4,細二,100,False,
sè-jī,4,細貳,100,False,
sè-jī,4,細字,25,False,itaigi
sè-jī,4,細膩,25,False,"kautian,taihoa"
sâi-tsia̍h,4,豺食,25,True,kautian
sâi-tsia̍h,4,饞吃,25,True,kautian
sâi-tsia̍h,4,饞噍,25,True,kautian
sâi-tsia̍h,4,饞食,25,False,"kautian,itaigi"
kìnn,4,見,2409,False,"kautian,taihoa,taijit"
kìnn,4,桱,100,False,"kautian,taijit"
kìnn,4,徑,50,False,taihoa
kìnn,4,覲,50,False,taihoa
tsiông,4,從,914,False,"kautian,taihoa,taijit"
tsiông,4,傱,50,False,kautian
tsiông,4,爿,50,False,kautian
tsiông,4,从,0,False,khpoo
ái-ah,4,噯呵,2,False,
ái-ah,4,噯唖,2,False,
ái-ah,4,噯啊,2,False,
ái-ah,4,噯啞,2,False,
tiô-kha-tǹg-tê,4,投腳蹔蹄,12,True,kautian
tiô-kha-tǹg-tê,4,投骹蹔蹄,12,True,kautian
tiô-kha-tǹg-tê,4,趒跤頓蹄,12,False,"kautian,itaigi"
tiô-kha-tǹg-tê,4,跳腳頓蹄,12,True,taihoa
hong-bīn,4,封面,25,True,taihoa
hong-bīn,4,鋒面,25,False,"taigitv,taihoa,stti"
hong-bīn,4,風面,25,False,"taihoa,taijit"
hong-bīn,4,方面,10,False,"kautian,taihoa"
ûn-á,4,勻仔,25,False,"kautian,itaigi"
ûn-á,4,云仔,2,False,
ûn-á,4,員那,2,False,
ûn-á,4,緩仔,2,False,taijit
hm̂,4,媒,350,False,"kautian,taijit"
hm̂,4,疹,50,False,"taihoa,taijit"
hm̂,4,茅,50,False,"kautian,taijit"
hm̂,4,𦮦,50,False,kautian
ǹg-tǹg,4,向擲,25,False,taijit
ǹg-tǹg,4,向頓,25,False,taihoa
ǹg-tǹg,4,怏忳,25,False,taihoa
ǹg-tǹg,4,怏頓,25,False,"kautian,itaigi"
khui,4,開,9713,False,"kautian,taihoa,taijit"
khui,4,亐,622,False,
khui,4,虧,300,False,"kautian,taihoa,taijit"
khui,4,窺,50,False,kautian
khuh-khuh-sàu,4,呿呿嗽,16,False,kautian
khuh-khuh-sàu,4,咳咳嗽,16,False,taijit
khuh-khuh-sàu,4,區區嗽,10,False,
khuh-khuh-sàu,4,區區𠻳,10,False,
tshiò,4,笑,3995,False,"kautian,taihoa,taijit"
tshiò,4,𫝙,3995,True,"kautian,khpoo"
tshiò,4,唱,438,False,"kautian,taijit"
tshiò,4,俏,50,False,taihoa
sám,4,糝,200,False,"kautian,taihoa"
sám,4,糂,50,False,kautian
sám,4,摻,1,False,"taihoa,taijit"
sám,4,滲,1,False,
kíng-kài,4,境界,25,False,"kautian,taihoa"
kíng-kài,4,警界,25,False,"kautian,taihoa"
kíng-kài,4,警誡,25,False,taihoa
kíng-kài,4,警戒,1,False,"kautian,taihoa,taijit"
phué,4,䫌,200,False,kautian
phué,4,俖,50,False,kautian
phué,4,襞,50,False,khpoo
phué,4,頰,50,False,taijit
phuè,4,配,1767,False,"kautian,taihoa,taijit"
phuè,4,杮,100,False,kautian
phuè,4,佩,50,False,kautian
phuè,4,紕,50,False,taijit
khuh,4,呿,100,False,kautian
khuh,4,咳,50,False,taijit
khuh,4,踞,50,False,taijit
khuh,4,區,0,False,
án,4,俺,10635,False,"kautian,taihoa"
án,4,按,2137,False,kautian
án,4,阿,50,False,taijit
án,4,安,0,False,
tāu-pôo,4,豆苞,25,False,"taihoa,taijit"
tāu-pôo,4,豆酺,25,False,"kautian,itaigi,taihoa"
tāu-pôo,4,豆埔,10,False,
tāu-pôo,4,豆蒲,10,False,
thāi,4,待,2397,False,"kautian,taihoa"
thāi,4,太,150,False,
thāi,4,態,134,False,kautian
thāi,4,駘,50,False,kautian
thiâu,4,髫,50,False,taihoa
thiâu,4,鮡,50,False,kautian
thiâu,4,鰷,50,False,taihoa
thiâu,4,𤶃,50,False,kautian
tshereh,4,切,50,False,khpoo
tshereh,4,啜,50,False,khpoo
tshereh,4,嚽,50,False,khpoo
tshereh,4,慼,50,False,kautian
a-la,4,阿拉,25,False,itaigi
a-la,4,唖啦,1,False,
a-la,4,啊啦,1,False,
a-la,4,啞啦,1,False,
kìrn,4,劤,50,False,khpoo
kìrn,4,珢,50,False,khpoo
kìrn,4,艮,50,False,khpoo
kìrn,4,茛,50,False,khpoo
sánn-tī-tāi,4,省值事,10,False,
sánn-tī-tāi,4,省值代,10,False,
sánn-tī-tāi,4,省治事,10,False,
sánn-tī-tāi,4,省治代,10,False,
ún-tàng,4,穩當,25,False,"kautian,itaigi,taihoa,taijit"
ún-tàng,4,允凍,10,False,
ún-tàng,4,穩凍,10,False,
ún-tàng,4,𥝲凍,10,False,
tāng-khi-pîng,4,重攲旁,16,True,taijit
tāng-khi-pîng,4,重攲爿,16,False,taihoa
tāng-khi-pîng,4,重敧旁,16,True,kautian
tāng-khi-pîng,4,重敧爿,16,False,"kautian,itaigi,taihoa"
thīn,4,陣,100,False,
thīn,4,𢕣,100,False,
thīn,4,伨,50,False,"kautian,itaigi,taijit"
thīn,4,媵,50,True,"kautian,taihoa"
siông-īng,4,常用,1,False,taijit
siông-īng,4,常用詞,1,False,
siông-īng,4,常用辞,1,False,
siông-īng,4,常用辭,1,False,
tsherh,4,啜,50,False,khpoo
tsherh,4,嚽,50,False,khpoo
tsherh,4,撮,50,False,khpoo
tsherh,4,歠,50,False,khpoo
tshiò-hai-hai,4,笑hai-hai,16,False,
tshiò-hai-hai,4,笑咍咍,16,False,kautian
tshiò-hai-hai,4,笑咳咳,16,True,"kautian,taihoa"
tshiò-hai-hai,4,笑哈哈,16,False,taijit
sáng,4,摤,50,False,taijit
sáng,4,桑,50,False,kautian
sáng,4,聳,50,False,kautian
sáng,4,送,1,False,
sann-kāng,4,參仝,25,False,taihoa
sann-kāng,4,相弄,25,False,taijit
sann-kāng,4,相仝,1,False,
sann-kāng,4,相共,1,True,taijit
phuì,4,屁,400,False,"kautian,taihoa,taijit"
phuì,4,呸,300,False,kautian
phuì,4,吐,50,False,taihoa
phuì,4,唾,11,False,taijit
khuann-á-sī,4,寬仔是,16,False,taihoa
khuann-á-sī,4,寬仔迅,16,False,taijit
khuann-á-sī,4,寛仔是,10,False,
khuann-á-sī,4,寛仔示,10,False,
hmh,4,哼,50,False,kautian
hmh,4,摁,50,False,kautian
hmh,4,撼,50,False,taijit
hmh,4,歙,50,False,taihoa
sèr,4,涗,50,False,khpoo
sèr,4,稅,50,False,kautian
sèr,4,細,50,False,khpoo
sèr,4,賽,50,False,khpoo
ké-tshuè,4,粿粞,25,False,"kautian,taijit"
ké-tshuè,4,粿𥽕,25,True,kautian
ké-tshuè,4,餜粞,25,True,kautian
ké-tshuè,4,餜𥽕,25,True,kautian
thôo-thuànn,4,土炭,10,True,"kautian,taihoa,taijit"
thôo-thuànn,4,土碳,10,True,kautian
thôo-thuànn,4,塗炭,10,False,"kautian,itaigi,stti"
thôo-thuànn,4,塗碳,10,True,kautian
tshiūnn-phú,4,上䀟,25,True,kautian
tshiūnn-phú,4,上殕,25,False,"kautian,taihoa,stti"
tshiūnn-phú,4,上醭,25,True,kautian
tshiūnn-phú,4,上黴,25,False,taijit
tsiâu-ûn,4,僬勻,25,False,taihoa
tsiâu-ûn,4,齊勻,25,False,"kautian,taihoa"
tsiâu-ûn,4,齊巡,25,False,taijit
tsiâu-ûn,4,焦云,10,False,
tshi̍h-á,4,蠽仔,25,False,taihoa
tshi̍h-á,4,市仔,1,False,
tshi̍h-á,4,蠘仔,1,False,kautian
tshi̍h-á,4,𧉽仔,1,False,
sann-tsing,4,參爭,25,False,taihoa
sann-tsing,4,相爭,25,False,taijit
sann-tsing,4,相舂,25,False,taijit
sann-tsing,4,相衝,25,False,taijit
tī-teh,4,治レ,210,False,
tī-teh,4,治塊,210,False,
tī-teh,4,治礼,210,False,
tī-teh,4,在得,25,False,taijit
tshiàm,4,塹,50,False,taijit
tshiàm,4,韂,50,False,kautian
tshiàm,4,僣,0,False,kautian
tshiàm,4,僭,0,False,"kautian,taijit"
hue-lok-lok,4,花彔彔,16,False,kautian
hue-lok-lok,4,花漉漉,16,False,taihoa
hue-lok-lok,4,花菉菉,16,True,kautian
hue-lok-lok,4,花鹿鹿,16,False,taijit
tsiò,4,照,876,False,"kautian,taihoa,taijit"
tsiò,4,奏,50,False,kautian
tsiò,4,縐,50,False,kautian
tsiò,4,醮,50,False,"kautian,taihoa,taijit"
ni-tshuì-á,4,乳喙仔,16,True,kautian
ni-tshuì-á,4,乳嘴仔,16,True,kautian
ni-tshuì-á,4,奶喙仔,16,False,kautian
ni-tshuì-á,4,奶嘴仔,16,True,"kautian,taihoa"
phànn,4,冇,350,False,"kautian,taihoa,taijit"
phànn,4,帊,50,False,kautian
phànn,4,袙,50,False,kautian
phànn,4,怕,1,False,"kautian,taijit"
tô-tô,4,掏掏,25,False,taijit
tô-tô,4,逃逃,25,False,taijit
tô-tô,4,陶陶,25,False,taijit
tô-tô,4,駝駝,25,False,taijit
bē-tsia̍h-bē-khùn,4,袂吃袂睏,12,True,kautian
bē-tsia̍h-bē-khùn,4,袂噍𣍐睏,12,True,kautian
bē-tsia̍h-bē-khùn,4,袂食袂睏,12,False,kautian
bē-tsia̍h-bē-khùn,4,𣍐食𣍐睏,12,True,kautian
khok-thâu,4,凸頭,25,True,kautian
khok-thâu,4,廓頭,25,True,kautian
khok-thâu,4,擴頭,25,False,"kautian,taihoa,taijit"
khok-thâu,4,鵠頭,10,False,
hue-bē-tiâu-ki,4,花袂牢枝,12,False,"kautian,taigitv"
hue-bē-tiâu-ki,4,花袂稠枝,12,True,kautian
hue-bē-tiâu-ki,4,花𣍐牢枝,12,True,kautian
hue-bē-tiâu-ki,4,花𣍐稠枝,12,True,kautian
hue-buē-tiâu-ki,4,花袂牢枝,12,False,"kautian,taigitv"
hue-buē-tiâu-ki,4,花袂稠枝,12,True,kautian
hue-buē-tiâu-ki,4,花𣍐牢枝,12,True,kautian
hue-buē-tiâu-ki,4,花𣍐稠枝,12,True,kautian
thūn,4,坉,150,False,kautian
thūn,4,呑,10,False,
thūn,4,塡,10,False,
thūn,4,填,10,False,taijit
thiānn,4,侹,50,False,kautian
thiānn,4,挺,50,False,taihoa
thiānn,4,支,50,False,taijit
thiānn,4,重,50,False,taijit
sai-khia,4,私傢,25,False,taihoa
sai-khia,4,私奇,10,False,"kautian,itaigi,taihoa"
sai-khia,4,私家,10,True,kautian
sai-khia,4,私敧,10,True,kautian
liân-ue̍h,4,聯劃,1,False,
liân-ue̍h,4,聯畫,1,False,
liân-ue̍h,4,連劃,1,False,
liân-ue̍h,4,連畫,1,False,
siûnn,4,𣻸,200,False,kautian
siûnn,4,常,50,False,taijit
siûnn,4,瘍,50,False,taihoa
siûnn,4,湘,1,False,
sìn-hō,4,信號,25,False,"kautian,taihoa,taijit"
sìn-hō,4,囟號,25,False,"taihoa,taijit"
sìn-hō,4,囪號,25,False,taihoa
sìn-hō,4,訊號,25,False,"kautian,taihoa"
sái,4,屎,4331,False,"kautian,itaigi,taihoa,taijit"
sái,4,使,2966,False,"kautian,taihoa,taijit"
sái,4,駛,2319,False,"kautian,taihoa,taijit"
sái,4,史,112,False,"kautian,taijit"
liân-ui̍h,4,聯劃,1,False,taijit
liân-ui̍h,4,聯畫,1,False,
liân-ui̍h,4,連劃,1,False,
liân-ui̍h,4,連畫,1,False,
thiāu,4,柱,350,False,"kautian,taihoa,taijit"
thiāu,4,𤶃,150,False,kautian
thiāu,4,庣,50,False,taijit
thiāu,4,祧,50,False,"kautian,taijit"
pǒo,4,哺,50,False,kautian
pǒo,4,步,50,False,kautian
pǒo,4,脯,50,False,khpoo
pǒo,4,部,50,False,khpoo
kânn,4,含,50,False,"kautian,taihoa,taijit"
kânn,4,唅,50,True,kautian
kânn,4,牪,10,False,
kânn,4,犇,10,False,
kòng-thuî-á,4,摃槌仔,16,False,"kautian,itaigi,taihoa,kungge"
kòng-thuî-á,4,摃鎚仔,10,False,
kòng-thuî-á,4,貢槌仔,10,False,
kòng-thuî-á,4,貢鎚仔,10,False,
tó-uī,4,刀位,641,False,
tó-uī,4,叨位,641,True,"kautian,taihoa"
tó-uī,4,何位,25,False,taijit
tó-uī,4,佗位,25,False,kautian
kâu,4,猴,1400,False,"kautian,taihoa,taijit"
kâu,4,侯,100,False,kautian
kâu,4,矦,50,False,kautian
kâu,4,緱,50,False,kautian
tshoh-kàn-kiāu,4,罵姦撟,16,False,taijit
tshoh-kàn-kiāu,4,肏姦撟,16,False,taihoa
tshoh-kàn-kiāu,4,𧮙姦撟,16,False,itaigi
tshoh-kàn-kiāu,4,操諫喬,10,False,
liâm-mi,4,粘乜,100,False,
liâm-mi,4,粘邊,100,False,
liâm-mi,4,臨邊,25,True,kautian
liâm-mi,4,連鞭,25,False,"kautian,taihoa"
nuī,4,楝,50,False,khpoo
nuī,4,荔,50,False,khpoo
nuī,4,鴒,50,False,khpoo
nuī,4,卵,1,False,"kautian,itaigi"
liâm-pinn,4,臨邊,25,False,taihoa
liâm-pinn,4,連邊,25,False,taihoa
liâm-pinn,4,連鞭,25,False,"kautian,itaigi,taihoa,taijit"
liâm-pinn,4,粘邊,10,False,
kè-siàu,4,價數,100,False,"kautian,taihoa"
kè-siàu,4,價賬,100,True,kautian
kè-siàu,4,過數,25,False,kautian
kè-siàu,4,過賬,25,True,"kautian,taijit"
hua̍h,4,伐,50,False,"kautian,taihoa"
hua̍h,4,跬,50,False,taijit
hua̍h,4,䞨,1,False,
hua̍h,4,化,1,False,
khoo-si-á,4,呼㗭也,16,True,kautian
khoo-si-á,4,呼㗭仔,16,True,kautian
khoo-si-á,4,呼噓也,16,True,kautian
khoo-si-á,4,呼噓仔,16,False,kautian
khoo-eh-á,4,呼呃仔,16,False,kautian
khoo-eh-á,4,呼噎仔,16,True,taijit
khoo-eh-á,4,匝呃仔,1,False,
khoo-eh-á,4,篐呃仔,1,False,
sak,4,捒,1302,False,kautian
sak,4,搡,1302,True,kautian
sak,4,摔,50,False,kautian
sak,4,束,11,False,
tī-sî,4,何時,25,False,taijit
tī-sî,4,底時,25,False,"kautian,taihoa"
tī-sî,4,值時,10,False,
tī-sî,4,治時,10,False,
huan-á-mua,4,番仔幔,16,False,kautian
huan-á-mua,4,番仔𧜞,16,True,kautian
huan-á-mua,4,蕃仔幔,16,True,kautian
huan-á-mua,4,蕃仔𧜞,16,True,kautian
tú-tú,4,拄拄,25,False,kautian
tú-tú,4,適適,25,False,taijit
tú-tú,4,抵抵,10,False,"taihoa,taijit"
tú-tú,4,𫔘𫔘,10,False,
ké-gâu,4,假賢,25,True,kautian
ké-gâu,4,假,25,False,taihoa
ké-gâu,4,假𠢕,25,False,kautian
ké-gâu,4,假爻,10,False,
tshiú-ńg,4,手䘼,25,False,kautian
tshiú-ńg,4,手袂,25,False,"taihoa,taijit"
tshiú-ńg,4,手,25,False,taihoa
tshiú-ńg,4,手袖,1,False,
tú-á,4,抵仔,100,False,
tú-á,4,𫔘仔,100,False,
tú-á,4,拄仔,25,False,kautian
tú-á,4,適仔,25,False,taijit
tú-tn̄g,4,抵搪,25,True,kautian
tú-tn̄g,4,抵撞,25,False,taihoa
tú-tn̄g,4,拄搪,25,False,kautian
tú-tn̄g,4,適撞,25,False,taijit
hiông,4,雄,2901,False,"kautian,taihoa,taijit"
hiông,4,顒,50,False,kautian
hiông,4,熊,0,False,kautian
hiông,4,融,0,False,kautian
tiām-tsīng,4,恬靜,25,False,"kautian,taihoa,taijit"
tiām-tsīng,4,扂靜,25,False,taihoa
tiām-tsīng,4,店靜,1,False,
tiām-tsīng,4,沾靜,1,False,
huan-tiám,4,番点,1,False,
huan-tiám,4,番點,1,False,
huan-tiám,4,翻点,1,False,
huan-tiám,4,翻點,1,False,"kautian,taihoa"
nn̄g,4,兩,2949,False,"kautian,taihoa"
nn̄g,4,二,1608,False,taijit
nn̄g,4,浪,1608,False,taijit
nn̄g,4,卵,850,False,"kautian,taihoa,taijit,stti"
tshiám,4,攕,150,False,"kautian,itaigi"
tshiám,4,鐕,0,False,"kautian,taijit"
tshiám,4,鐟,0,False,
tshiám,4,鐱,0,False,
tiânn,4,埕,600,False,"kautian,taihoa,taijit"
tiânn,4,庭,50,False,"kautian,taijit"
tiânn,4,呈,1,False,"kautian,taihoa,taijit"
tiânn,4,程,1,False,
tú-tshian,4,拄千,25,False,kautian
tú-tshian,4,適中,25,False,taijit
tú-tshian,4,抵千,1,False,
tú-tshian,4,𫔘千,1,False,
phà,4,怕,50,False,kautian
phà,4,焰,50,False,taijit
phà,4,葩,50,False,itaigi
phà,4,帕,0,False,kautian
huat-ínn,4,發穎,25,False,kautian
huat-ínn,4,發芛,25,False,taijit
huat-ínn,4,發蘖,25,False,itaigi
huat-ínn,4,發蘡,25,False,taihoa
buē-tsia̍h-buē-khùn,4,袂吃袂睏,12,True,kautian
buē-tsia̍h-buē-khùn,4,袂噍𣍐睏,12,True,kautian
buē-tsia̍h-buē-khùn,4,袂食袂睏,12,False,kautian
buē-tsia̍h-buē-khùn,4,𣍐食𣍐睏,12,True,kautian
tsiǔnn,4,丄,50,False,khpoo
tsiǔnn,4,上,50,False,kautian
tsiǔnn,4,癢,50,False,kautian
tsiǔnn,4,養,50,False,khpoo
phàng,4,胖,50,False,"kautian,taihoa,taijit"
phàng,4,打算,1,False,
phàng,4,拍算,1,False,
phàng,4,紡,1,False,
tī-tang-sî,4,何當時,16,False,taijit
tī-tang-sî,4,底當時,16,False,kautian
tī-tang-sî,4,值冬時,1,False,
tī-tang-sî,4,治冬時,1,False,
tsiǎm,4,漸,50,False,khpoo
tsiǎm,4,聻,50,False,khpoo
tsiǎm,4,蔪,50,False,khpoo
tsiǎm,4,螹,50,False,khpoo
sì-kha-á,4,四腳仔,16,True,"kautian,taihoa"
sì-kha-á,4,四跤仔,16,False,kautian
sì-kha-á,4,四骹仔,16,True,kautian
sì-kha-á,4,四脚仔,10,False,
phàn,4,盼,100,False,"kautian,taijit"
phàn,4,判,50,False,taihoa
phàn,4,襻,50,False,"kautian,taihoa,taijit"
phàn,4,闆,1,False,kautian
liâm-thôo,4,粘土,25,True,kautian
liâm-thôo,4,粘塗,25,True,kautian
liâm-thôo,4,黏土,25,True,"taihoa,taijit"
liâm-thôo,4,黏塗,25,False,kautian
tú-siàu,4,抵數,25,True,"kautian,taihoa"
tú-siàu,4,抵賬,25,True,"kautian,taijit"
tú-siàu,4,拄數,25,False,kautian
tú-siàu,4,拄賬,25,True,kautian
án-tsuánn,4,安盞,479,False,
án-tsuánn,4,按盞,479,False,
án-tsuánn,4,安怎,25,True,kautian
án-tsuánn,4,按怎,25,False,"kautian,itaigi,taihoa"
tùn-tenn,4,扽蹬,25,False,itaigi
tùn-tenn,4,頓蹬,25,False,"kautian,stti"
tùn-tenn,4,頓𩨑,25,True,kautian
tùn-tenn,4,屯㬹,10,False,
tùn-tinn,4,扽蹬,25,False,itaigi
tùn-tinn,4,扽靪,25,False,taijit
tùn-tinn,4,頓蹬,25,False,kautian
tùn-tinn,4,頓𩨑,25,True,kautian
kènn,4,桱,100,False,kautian
kènn,4,桁,50,False,taijit
kènn,4,径,1,False,
kènn,4,徑,1,False,
kèr,4,蕨,50,False,khpoo
kèr,4,過,50,False,kautian
kèr,4,髻,50,False,kautian
kèr,4,鱖,50,False,kautian
tú-hó,4,抵好,110,True,"kautian,taihoa"
tú-hó,4,𫔘好,110,False,
tú-hó,4,拄好,25,False,kautian
tú-hó,4,適好,25,False,taijit
tsiànn-pān,4,正扮,25,False,taihoa
tsiànn-pān,4,正範,25,False,"kautian,itaigi,taihoa"
tsiànn-pān,4,正辨,25,False,taijit
tsiànn-pān,4,正辦,10,False,
hàinn,4,幌,150,False,"kautian,itaigi,taihoa"
hàinn,4,擲,50,False,taijit
hàinn,4,咳,11,False,
hàinn,4,硯,11,False,
siān-lâng-á,4,蟮蟲仔,16,False,kautian
siān-lâng-á,4,蟺蟲仔,16,False,taihoa
siān-lâng-á,4,善尫仔,5,False,
siān-lâng-á,4,善虫仔,5,False,
liàn,4,輾,400,False,"kautian,taihoa"
liàn,4,攆,50,False,taihoa
liàn,4,厘,10,False,
liàn,4,連,10,False,
sī-tuā-lâng,4,示大人,100,False,
sī-tuā-lâng,4,序大人,16,False,"kautian,taihoa,taijit"
sī-tuā-lâng,4,序大儂,16,True,kautian
sī-tuā-lâng,4,視大人,16,True,kautian
siánn-tī-tāi,4,省值事,100,False,
siánn-tī-tāi,4,省值代,100,False,
siánn-tī-tāi,4,省治事,100,False,
siánn-tī-tāi,4,省治代,100,False,
thìng-hāu,4,thìng候,25,False,
thìng-hāu,4,等候,25,False,taijit
thìng-hāu,4,聽候,25,False,"kautian,taihoa"
thìng-hāu,4,聼候,10,False,
