hanzi,reading_count,tl,poj,frequency,is_variant,_sources
狗母沙,2,káu-bú-sua,káu-bú-soa,10,False,
狗母沙,2,káu-bó-sua,káu-bó-soa,1,False,
狗母,2,káu-bú,káu-bú,10,False,"kautian,taijit"
狗母,2,káu-bó,káu-bó,1,False,"kautian,taihoa"
狗抵,2,káu-tu,káu-tu,25,False,taijit
狗抵,2,káu-tú,káu-tú,25,False,taijit
狗尾黍,2,káu-bué-sé,káu-bóe-sé,16,False,taihoa
狗尾黍,2,káu-bé-sué,káu-bé-sóe,16,False,taijit
狗尾草,2,káu-bué-tsháu,káu-bóe-chháu,16,False,taihoa
狗尾草,2,káu-bé-tsháu,káu-bé-chháu,16,False,"sitbut,taijit"
狗奶草,2,káu-lin-tsháu,káu-lin-chháu,16,False,taijit
狗奶草,2,káu-ling-tsháu,káu-leng-chháu,16,False,taihoa
狐狸精,2,hôo-lî-tsiann,hô͘-lî-chiaⁿ,10,False,"kautian,taihoa,taijit"
狐狸精,2,hôo-lî-tsinn,hô͘-lî-chiⁿ,1,False,
狎褻,2,ap-siat,ap-siat,25,False,taijit
狎褻,2,a̍p-siat,a̍p-siat,25,False,taijit
狊,2,khik,khek,50,False,kautian
狊,2,kik,kek,50,False,kautian
狀態,2,tsōng-thài,chōng-thài,10,False,"kautian,taihoa,taijit"
狀態,2,tsōng-thāi,chōng-thāi,1,False,
狀元粿,2,tsiōng-guân-kué,chiōng-goân-kóe,16,False,"kautian,itaigi"
狀元粿,2,tsiōng-guân-ké,chiōng-goân-ké,16,False,"kautian,itaigi"
犁耙,2,luê-pê,lôe-pê,25,False,taijit
犁耙,2,lê-pê,lê-pê,25,False,taihoa
犁犁,2,lê-lê,lê-lê,10,False,
犁犁,2,luê-luê,lôe-lôe,1,False,taijit
玉石,2,gio̍k-se̍h,gio̍k-se̍h,25,False,taijit
玉石,2,gi̍k-tsio̍h,ge̍k-chio̍h,25,False,taijit
牽牛花,2,khan-gû-hue,khan-gû-hoe,16,False,"taihoa,taijit"
牽牛花,2,khian-giû-hue,khian-giû-hoe,16,False,taijit
牽扯勻去,2,khan-tshé-ûn-khì,khan-chhé-ûn-khì,12,False,taijit
牽扯勻去,2,khian-tshé-ûn-khì,khian-chhé-ûn-khì,12,False,taijit
牽扯,2,khan-tshé,khan-chhé,25,False,"taihoa,taijit"
牽扯,2,khian-tshé,khian-chhé,25,False,"taihoa,taijit"
牽成,2,khan-sîng,khan-sêng,100,False,"kautian,taihoa,taijit"
牽成,2,khan-tsiânn,khan-chiâⁿ,25,False,taihoa
牽強,2,khian-kióng,khian-kióng,25,False,taijit
牽強,2,khian-kiông,khian-kiông,25,False,taihoa
牽引,2,khan-ín,khan-ín,25,False,"kautian,taihoa,taijit"
牽引,2,khian-ín,khian-ín,25,False,"taihoa,taijit"
牽卡,2,khan-kha̍h,khan-kha̍h,25,True,kautian
牽卡,2,khan-kha̍p,khan-kha̍p,25,True,kautian
牽制,2,khan-tsè,khan-chè,25,False,"taigitv,taihoa"
牽制,2,khian-tsè,khian-chè,25,False,"kautian,taihoa,taijit"
牽仔,2,khan-á,khan-á,25,False,taihoa
牽仔,2,khian-á,khian-á,10,False,taihoa
牽,2,khan,khan,3217,False,"kautian,taihoa,taijit"
牽,2,khian,khian,21,False,"kautian,taijit"
牼,2,khing,kheng,50,False,kautian
牼,2,king,keng,50,False,kautian
特派員,2,ti̍k-phài-guân,te̍k-phài-goân,16,False,kautian
特派員,2,ti̍k-phài-uân,te̍k-phài-oân,16,False,"kautian,taihoa"
特派,2,thiau-phài,thiau-phài,25,False,taijit
特派,2,ti̍k-phài,te̍k-phài,25,False,"kautian,taihoa,taijit"
特權,2,ti̍k-khuân,te̍k-khoân,25,False,kautian
特權,2,ti̍k-kuân,te̍k-koân,25,False,"kautian,taihoa,taijit"
特有種,2,ti̍k-iú-tsióng,te̍k-iú-chióng,16,False,stti
特有種,2,ti̍k-iú-tsíng,te̍k-iú-chéng,16,False,"itaigi,stti"
特故意,2,thiau-kòo-ì,thiau-kò͘-ì,16,False,taijit
特故意,2,tiâu-kòo-ì,tiâu-kò͘-ì,16,False,taihoa
牽牛,2,khan-gû,khan-gû,25,False,"kautian,taihoa,taijit"
牽牛,2,khian-giû,khian-giû,25,False,taijit
牽猴的,2,khan-kâu-ê,khan-kâu-ê,16,False,taihoa
牽猴的,2,khan-kâu--ê,khan-kâu--ê,12,False,taijit
犁壁藤,2,luê-piah-tîn,lôe-piah-tîn,16,False,"sitbut,taijit"
犁壁藤,2,lê-piah-tîn,lê-piah-tîn,16,False,taihoa
牽的,2,khan-ê,khan-ê,25,False,taihoa
牽的,2,khan--ê,khan--ê,16,False,kautian
犁壁草,2,luê-piah-tsháu,lôe-piah-chháu,16,False,"sitbut,taijit"
犁壁草,2,lê-piah-tsháu,lê-piah-chháu,16,False,taihoa
犁壁刺,2,luê-piah-tshì,lôe-piah-chhì,16,False,"sitbut,taijit"
犁壁刺,2,lê-piah-tshì,lê-piah-chhì,16,False,taihoa
犁壁,2,luê-piah,lôe-piah,25,False,taijit
犁壁,2,lê-piah,lê-piah,25,False,taihoa
犀牛望月,2,sai-gû-bāng-ge̍h,sai-gû-bāng-ge̍h,12,False,itaigi
犀牛望月,2,sai-gû-bāng-gue̍h,sai-gû-bāng-goe̍h,12,False,itaigi
犀,2,sai,sai,50,False,kautian
犀,2,se,se,2,False,kautian
牿,2,khok,khok,50,False,kautian
牿,2,kiáu,kiáu,50,False,kautian
牾,2,ngôo,ngô͘,50,False,kautian
牾,2,ngōo,ngō͘,50,False,kautian
牽闔,2,khan-kha̍h,khan-kha̍h,25,False,kautian
牽闔,2,khan-kha̍p,khan-kha̍p,25,True,kautian
牽連,2,khan-liân,khan-liân,25,False,"kautian,taihoa,taijit"
牽連,2,khian-liân,khian-liân,25,False,taijit
牽豬哥,2,khan-ti-ko,khan-ti-ko,16,False,"kautian,taihoa,taijit"
牽豬哥,2,khan-tu-ko,khan-tu-ko,16,False,kautian
牽詩拔調,2,khan-si-pue̍h-tiāu,khan-si-poe̍h-tiāu,12,False,itaigi
牽詩拔調,2,khan-si-pui̍h-tiāu,khan-si-pu̍ih-tiāu,12,False,"itaigi,taijit"
牽聲拔調,2,khan-siann-pue̍h-tiāu,khan-siaⁿ-poe̍h-tiāu,12,False,itaigi
牽聲拔調,2,khan-siann-pui̍h-tiāu,khan-siaⁿ-pu̍ih-tiāu,12,False,itaigi
牽羹,2,khan-kenn,khan-keⁿ,25,False,"kautian,taihoa"
牽羹,2,khan-kinn,khan-kiⁿ,25,False,"kautian,taijit"
牽羅經,2,khan-lô-kenn,khan-lô-keⁿ,16,False,"kautian,itaigi"
牽羅經,2,khan-lô-kinn,khan-lô-kiⁿ,16,False,kautian
牽累,2,khan-luī,khan-lūi,25,False,taihoa
牽累,2,khian-luī,khian-lūi,25,False,taijit
狗蟻,2,káu-hiā,káu-hiā,100,False,"kautian,taihoa,taijit"
狗蟻,2,káu-hiǎ,káu-hiǎ,25,False,kautian
狗𩸶仔,2,káu-gām-á,káu-gām-á,16,False,kautian
狗𩸶仔,2,káu-kām-á,káu-kām-á,16,False,kautian
狘,2,huat,hoat,50,False,kautian
狘,2,ua̍t,oa̍t,50,False,kautian
獳,2,jû,jû,50,False,kautian
獳,2,lōo,lō͘,50,False,kautian
獬,2,hāi,hāi,50,False,kautian
獬,2,hǎi,hǎi,50,False,khpoo
獨輪車,2,to̍k-lián-tshia,to̍k-lián-chhia,16,False,taijit
獨輪車,2,to̍k-lûn-tshia,to̍k-lûn-chhia,16,False,taijit
獨居,2,to̍k-ki,to̍k-ki,25,False,taihoa
獨居,2,to̍k-ku,to̍k-ku,25,False,taijit
獨家,2,to̍k-ka,to̍k-ka,25,False,"kautian,taihoa"
獨家,2,to̍k-ke,to̍k-ke,25,False,taihoa
獨唱,2,to̍k-tshiòng,to̍k-chhiòng,25,False,taijit
獨唱,2,to̍k-tshiùnn,to̍k-chhiùⁿ,25,False,taihoa
獨一無二,2,to̍k-it-bû-jī,to̍k-it-bû-jī,12,False,"kautian,taihoa"
獨一無二,2,to̍k-it-bû-lī,to̍k-it-bû-lī,12,False,kautian
獨,2,to̍k,to̍k,3095,False,"kautian,taihoa,taijit"
獨,2,ta̍k,ta̍k,281,False,"kautian,taihoa,taijit"
獢,2,hiau,hiau,50,False,kautian
獢,2,kiau,kiau,50,False,kautian
獘,2,pè,pè,50,False,kautian
獘,2,pē,pē,50,False,kautian
獗,2,khuat,khoat,50,False,kautian
獗,2,kuè,kòe,50,False,kautian
獒,2,gô,gô,50,False,kautian
獒,2,ngôo,ngô͘,50,False,"kautian,taigitv"
獏,2,bi̍k,be̍k,50,False,kautian
獏,2,bôo,bô͘,50,False,kautian
獎賞,2,tsióng-sióng,chióng-sióng,25,False,taihoa
獎賞,2,tsióng-siúnn,chióng-siúⁿ,25,False,taijit
獎狀,2,tsióng-tsn̄g,chióng-chn̄g,25,False,"kautian,taihoa"
獎狀,2,tsiúnn-tsn̄g,chiúⁿ-chn̄g,25,False,taihoa
獎券,2,tsióng-kuàn,chióng-koàn,25,False,"kautian,taihoa"
獎券,2,tsióng-kǹg,chióng-kǹg,25,False,kautian
獲得,2,hi̍k-tik,he̍k-tek,25,False,itaigi
獲得,2,hi̍k-tit,he̍k-tit,25,False,"itaigi,taihoa"
獺,2,that,that,110,False,kautian
獺,2,thuah,thoah,100,False,"kautian,taihoa,taijit"
狡獪,2,káu-kuài,káu-koài,25,True,"kautian,taihoa"
狡獪,2,káu-kuè,káu-kòe,25,False,taijit
獻開開,2,hiàn-khui-khui,hiàn-khui-khui,16,False,taihoa
獻開開,2,hiàn-khui--khui,hiàn-khui--khui,12,False,taihoa
玉環,2,gio̍k-khuân,gio̍k-khoân,25,False,itaigi
玉環,2,gi̍k-khuân,ge̍k-khoân,25,False,"kautian,taihoa,taijit"
玉旨,2,gio̍k-tsí,gio̍k-chí,25,False,taijit
玉旨,2,gi̍k-tsí,ge̍k-chí,25,False,taijit
玉座,2,gio̍k-tsō,gio̍k-chō,25,False,taijit
玉座,2,gi̍k-tsō,ge̍k-chō,25,False,taijit
玉帶,2,gio̍k-tuà,gio̍k-tòa,25,True,taijit
玉帶,2,gi̍k-tuà,ge̍k-tòa,25,True,taijit
玉山主峰,2,gio̍k-san-tsú-hong,gio̍k-san-chú-hong,12,False,stti
玉山主峰,2,gio̍k-suann-tsú-hong,gio̍k-soaⁿ-chú-hong,12,False,stti
玉女,2,gio̍k-lí,gio̍k-lí,25,False,taihoa
玉女,2,gio̍k-lú,gio̍k-lú,25,False,taijit
玉城丹尼,2,gio̍k-siânn tan-lî,gio̍k-siâⁿ tan-lî,12,False,taigitv
玉城丹尼,2,gio̍k-siânn tan-nî,gio̍k-siâⁿ tan-nî,12,False,taigitv
玉仔,2,gio̍k-á,gio̍k-á,25,False,kautian
玉仔,2,gi̍k-á,ge̍k-á,25,False,"kautian,taihoa"
玉,2,gio̍k,gio̍k,1197,False,"kautian,taihoa,taijit"
玉,2,gi̍k,ge̍k,266,False,"kautian,taihoa,taijit"
率領,2,sut-líng,sut-léng,25,False,taihoa
率領,2,sut-niá,sut-niá,25,False,taihoa
率,2,lu̍t,lu̍t,750,False,"kautian,taihoa"
率,2,sut,sut,1,False,"kautian,taihoa,taijit"
玄武岩,2,hiân-bú-giâm,hiân-bú-giâm,16,False,stti
玄武岩,2,hiân-bú-gâm,hiân-bú-gâm,16,False,stti
玄武,2,guân-bú,goân-bú,25,False,taijit
玄武,2,hiân-bú,hiân-bú,25,False,"itaigi,taijit"
玄孫,2,guân-sun,goân-sun,25,False,"taihoa,taijit"
玄孫,2,hiân-sun,hiân-sun,25,False,taijit
玄參,2,guân-sim,goân-sim,25,False,"taihoa,taijit"
玄參,2,hiân-som,hiân-som,25,False,taijit
獅母,2,sai-bó,sai-bó,25,False,taihoa
獅母,2,sai-bú,sai-bú,25,True,taijit
獄官,2,ga̍k-kuann,ga̍k-koaⁿ,25,False,taijit
獄官,2,gi̍k-kuann,ge̍k-koaⁿ,25,False,taijit
獃,2,tai,tai,300,True,"kautian,taihoa"
獃,2,gâi,gâi,50,False,kautian
猶會使,2,iáu-ē-sái,iáu-ē-sái,16,False,taihoa
猶會使,2,iáu--ē-sái,iáu--ē-sái,12,False,itaigi
猒,2,iam,iam,50,False,kautian
猒,2,iàm,iàm,50,False,kautian
猎,2,tshiok,chhiok,50,False,kautian
猎,2,tsik,chek,50,False,kautian
狼狽,2,liông-puē,liông-pōe,1,False,"kautian,taihoa,taijit"
狼狽,2,lông-puē,lông-pōe,1,False,"kautian,taihoa,taijit"
狼,2,lông,lông,200,False,"kautian,taihoa,taijit"
狼,2,liông,liông,10,False,kautian
狻,2,suan,soan,50,False,kautian
狻,2,tsùn,chùn,50,False,kautian
狺,2,gîrn,gîrn,50,False,khpoo
狺,2,gûn,gûn,50,False,kautian
狹窄,2,ue̍h-tsik,oe̍h-chek,25,False,taijit
狹窄,2,ue̍h-tue̍h,oe̍h-toe̍h,25,False,taijit
狹櫼櫼,2,e̍h-tsinn-tsinn,e̍h-chiⁿ-chiⁿ,16,False,kautian
狹櫼櫼,2,ue̍h-tsinn-tsinn,oe̍h-chiⁿ-chiⁿ,16,False,kautian
狹掙掙,2,e̍h-tsinn-tsinn,e̍h-chiⁿ-chiⁿ,16,True,taihoa
狹掙掙,2,ue̍h-tsinn-tsinn,oe̍h-chiⁿ-chiⁿ,16,True,taijit
狶,2,hi,hi,50,False,kautian
狶,2,hí,hí,50,False,kautian
狳,2,îr,îr,50,False,khpoo
狳,2,û,û,50,False,khpoo
独,2,ta̍k,ta̍k,424,False,
独,2,to̍k,to̍k,10,False,
狩,2,siù,siù,50,False,kautian
狩,2,siú,siú,50,False,kautian
狣,2,tiāu,tiāu,50,False,khpoo
狣,2,tiǎu,tiǎu,50,False,khpoo
狡詐,2,káu-tsà,káu-chà,25,False,taijit
狡詐,2,káu-tsè,káu-chè,25,False,taihoa
猖,2,tshiang,chhiang,50,False,kautian
猖,2,tshiong,chhiong,50,False,kautian
猖狂,2,tshiang-kông,chhiang-kông,25,False,taihoa
猖狂,2,tshiong-kông,chhiong-kông,25,False,"taihoa,taijit"
猛強強,2,bíng-khiàng-khiàng,béng-khiàng-khiàng,16,False,taijit
猛強強,2,bíng-kiàng-kiàng,béng-kiàng-kiàng,16,False,taihoa
猫葉,2,ba̍h-hio̍h,ba̍h-hio̍h,1,False,
猫葉,2,bā-hio̍h,bā-hio̍h,1,False,
猶太人,2,iú-thài-lâng,iú-thài-lâng,16,False,taihoa
猶太人,2,iû-thài-lâng,iû-thài-lâng,10,False,itaigi
猴神,2,kâu-sîn,kâu-sîn,25,False,"taihoa,taijit"
猴神,2,kâu-sîng,kâu-sêng,25,False,taihoa
猴死囝仔,2,kâu-sí-gín-ná,kâu-sí-gín-ná,1,False,
猴死囝仔,2,kâu-sí-gín-á,kâu-sí-gín-á,1,False,
猴栗,2,kâu-la̍t,kâu-la̍t,25,False,taihoa
猴栗,2,kâu-li̍k,kâu-le̍k,25,False,taihoa
猴囝仔,2,kâu-gín-ná,kâu-gín-ná,1,False,
猴囝仔,2,kâu-gín-á,kâu-gín-á,1,True,taijit
猱,2,jiû,jiû,50,False,kautian
猱,2,lô,lô,50,False,kautian
猪血粿,2,ti-hueh-kué,ti-hoeh-kóe,10,False,
猪血粿,2,ti-huih-ké,ti-huih-ké,5,False,
猛火,2,mé-hué,mé-hóe,25,False,"kautian,taihoa"
猛火,2,mé-hé,mé-hé,25,False,kautian
猪血,2,ti-hueh,ti-hoeh,10,False,
猪血,2,ti-huih,ti-huih,5,False,
猪肉,2,ti-bah,ti-bah,100,False,
猪肉,2,tu-bah,tu-bah,1,False,
猥,2,ue,oe,50,False,kautian
猥,2,ué,óe,50,False,khpoo
猢,2,hôo,hô͘,50,False,kautian
猢,2,ôo,ô͘,50,False,kautian
猜謎,2,tshai-bê,chhai-bê,25,False,taihoa
猜謎,2,tshai-bī,chhai-bī,25,False,taijit
猛醒,2,mé-tshínn,mé-chhíⁿ,25,False,kautian
猛醒,2,mé-tshénn,mé-chhéⁿ,10,False,"kautian,taihoa"
特持,2,thiau-tî,thiau-tî,25,False,taijit
特持,2,tiâu-tî,tiâu-tî,25,False,taihoa
特意故,2,thiau-ì-kòo,thiau-ì-kò͘,16,False,taijit
特意故,2,tiâu-ì-kòo,tiâu-ì-kò͘,16,False,taihoa
特意,2,thiau-ì,thiau-ì,25,False,taijit
特意,2,ti̍k-ì,te̍k-ì,25,False,taihoa
燧人,2,suī-jîn,sūi-jîn,25,False,taijit
燧人,2,sūi-jîn,sūi-jîn,25,False,itaigi
營養素,2,îng-iáng-sòo,êng-iáng-sò͘,16,False,taihoa
營養素,2,îng-ióng-sòo,êng-ióng-sò͘,16,False,stti
營養師,2,îng-iáng-su,êng-iáng-su,16,False,taihoa
營養師,2,îng-ióng-su,êng-ióng-su,16,False,kautian
營養,2,îng-ióng,êng-ióng,10,False,"kautian,taijit"
營養,2,îng-iáng,êng-iáng,1,False,taihoa
營營飛,2,iānn-iānn-pue,iāⁿ-iāⁿ-poe,10,False,
營營飛,2,iānn-iānn-pe,iāⁿ-iāⁿ-pe,1,False,
燙著,2,thǹg-tio̍h,thǹg-tio̍h,25,False,"taihoa,taijit"
燙著,2,thǹg--tio̍h,thǹg--tio̍h,16,False,taihoa
燙菜,2,thn̄g-tshài,thn̄g-chhài,25,False,taihoa
燙菜,2,thǹg-tshài,thǹg-chhài,25,False,taijit
燙凊糜,2,thn̄g-tshìn-muâi,thn̄g-chhìn-moâi,16,False,taihoa
燙凊糜,2,thn̄g-tshìn-muê,thn̄g-chhìn-môe,16,False,taihoa
燖鍡,2,tīm-e,tīm-e,25,True,kautian
燖鍡,2,tīm-ue,tīm-oe,25,True,kautian
燖鍋,2,tīm-e,tīm-e,25,False,kautian
燖鍋,2,tīm-ue,tīm-oe,25,False,kautian
燕麥奶,2,iàn-be̍h-ling,iàn-be̍h-leng,16,False,taigitv
燕麥奶,2,iàn-be̍h-ni,iàn-be̍h-ni,16,False,taigitv
燕尾服,2,iàn-bué-ho̍k,iàn-bóe-ho̍k,16,False,taihoa
燕尾服,2,iàn-bí-ho̍k,iàn-bí-ho̍k,16,False,taijit
燕仔,2,ìnn--á,ìⁿ--á,16,False,kautian
燕仔,2,ìnn-á,ìⁿ-á,1,False,"kautian,taihoa,taijit"
燔,2,huan,hoan,50,False,kautian
燔,2,huân,hoân,50,False,kautian
燒雞管,2,sio-ke-kńg,sio-ke-kńg,16,False,taihoa
燒雞管,2,sio-kue-kńg,sio-koe-kńg,16,False,taijit
燒酒雞,2,sio-tsiú-ke,sio-chiú-ke,16,False,kautian
燒酒雞,2,sio-tsiú-kue,sio-chiú-koe,16,False,kautian
燥燥,2,phoo-phoo,pho͘-pho͘,25,False,taijit
燥燥,2,sò-sò,sò-sò,25,False,taijit
燭,2,tsik,chek,250,False,"kautian,taihoa,taijit"
燭,2,tsiok,chiok,50,False,kautian
爰,2,uân,oân,50,False,"kautian,taijit"
爰,2,uān,oān,50,False,kautian
燻強強,2,hun-kiàng-kiàng,hun-kiàng-kiàng,16,False,taijit
燻強強,2,hun-kiāng-kiāng,hun-kiāng-kiāng,16,False,"taihoa,taijit"
爬龍船,2,pê-lîng-tsûn,pê-lêng-chûn,10,False,
爬龍船,2,pê-liông-tsûn,pê-liông-chûn,1,False,
爫,2,jiáu,jiáu,50,False,khpoo
爫,2,liáu,liáu,50,False,khpoo
爪牙,2,jiáu-gâ,jiáu-gâ,25,False,taijit
爪牙,2,jiáu-gê,jiáu-gê,1,False,taihoa
爛髓髓,2,nuā-tshué-tshué,nōa-chhóe-chhóe,16,False,taihoa
爛髓髓,2,nuā-tshé-tshé,nōa-chhé-chhé,16,False,taijit
爛疥,2,nuā-kuè,nōa-kòe,25,False,taijit
爛疥,2,nuā-kài,nōa-kài,25,False,taihoa
爛溝糜仔,2,nuā--kau--muê--á,nōa--kau--môe--á,7,False,itaigi
爛溝糜仔,2,nuā-kau-bê-á,nōa-kau-bê-á,1,False,kautian
爛溝糜,2,nuā-kau-bê,nōa-kau-bê,1,False,taijit
爛溝糜,2,nuā-koo-bê,nōa-ko͘-bê,1,False,
爛心,2,lān-sim,lān-sim,25,False,taijit
爛心,2,nuā-sim,nōa-sim,25,False,"sitbut,taijit"
爛去,2,nuā-khì,nōa-khì,25,False,taihoa
爛去,2,nuā--khì,nōa--khì,16,False,taijit
爓,2,iâm,iâm,50,False,kautian
爓,2,iām,iām,50,False,kautian
爍日,2,nah-ji̍t,nah-ji̍t,25,True,kautian
爍日,2,nah-li̍t,nah-li̍t,25,True,kautian
爆發,2,pho̍k-huat,pho̍k-hoat,25,False,taihoa
爆發,2,po̍k-huat,po̍k-hoat,1,False,"kautian,taihoa"
爆爆,2,piak-piak,piak-piak,25,False,taijit
爆爆,2,pia̍k-pia̍k,pia̍k-pia̍k,25,False,taijit
爆油,2,piak-iû,piak-iû,25,False,taihoa
爆油,2,po̍k-iû,po̍k-iû,25,False,taihoa
燾,2,tô,tô,50,False,kautian
燾,2,tō,tō,50,False,kautian
燒賣,2,siau-māi,siau-māi,25,False,"taihoa,taijit"
燒賣,2,sio-māi,sio-māi,25,False,taijit
燒著,2,sio-tio̍h,sio-tio̍h,25,False,"kautian,taijit"
燒著,2,sio--tio̍h,sio--tio̍h,16,False,taihoa
燒罐,2,sio-kuàn,sio-koàn,25,False,"kautian,taihoa,taijit"
燒罐,2,sior-kuàn,sior-koàn,25,False,kautian
燒烙,2,siau-lō,siau-lō,25,False,taihoa
燒烙,2,sio-lō,sio-lō,25,False,"kautian,taihoa"
燃火,2,hiânn-hué,hiâⁿ-hóe,25,False,kautian
燃火,2,hiânn-hé,hiâⁿ-hé,25,False,kautian
燃料棒,2,jiân-liāu-pāng,jiân-liāu-pāng,16,False,taigitv
燃料棒,2,liân-liāu-pāng,liân-liāu-pāng,16,False,taigitv
燃料,2,jiân-liāu,jiân-liāu,25,False,"kautian,taihoa,stti"
燃料,2,liân-liāu,liân-liāu,25,False,kautian
燂,2,thâm,thâm,50,False,kautian
燂,2,tsiâm,chiâm,50,False,kautian
燀,2,siān,siān,50,False,kautian
燀,2,tshian,chhian,50,False,kautian
熾爁,2,sih-nah,sih-nah,25,True,kautian
熾爁,2,sih-nà,sih-nà,25,False,taihoa
熱點,2,jia̍t-tiám,jia̍t-tiám,25,False,taigitv
熱點,2,lia̍t-tiám,lia̍t-tiám,25,False,taigitv
熱門,2,jia̍t-mn̂g,jia̍t-mn̂g,25,False,"kautian,taihoa"
熱門,2,lia̍t-mn̂g,lia̍t-mn̂g,25,False,kautian
熱誠,2,jia̍t-sîng,jia̍t-sêng,25,False,"kautian,taihoa,taijit"
熱誠,2,lia̍t-sîng,lia̍t-sêng,25,False,"kautian,taihoa"
熱衫,2,jua̍h-sann,joa̍h-saⁿ,25,False,"taihoa,taijit"
熱衫,2,lua̍h-sann,loa̍h-saⁿ,25,False,taihoa
熱蘭遮城,2,jia̍t-liân-jia-sîng,jia̍t-liân-jia-sêng,12,False,itaigi
熱蘭遮城,2,jia̍t-lân-jia-siânn,jia̍t-lân-jia-siâⁿ,12,False,itaigi
熱舞,2,jia̍t-bú,jia̍t-bú,25,False,"kautian,stti"
熱舞,2,lia̍t-bú,lia̍t-bú,25,False,kautian
熱翕翕,2,jua̍h-hip-hip,joa̍h-hip-hip,16,False,"kautian,taihoa"
熱翕翕,2,lua̍h-hip-hip,loa̍h-hip-hip,16,False,kautian
熱線,2,jia̍t-suànn,jia̍t-sòaⁿ,25,False,"kautian,taihoa"
熱線,2,lia̍t-suànn,lia̍t-sòaⁿ,25,False,kautian
熱結仔,2,jia̍t-kat-á,jia̍t-kat-á,16,False,taijit
熱結仔,2,jua̍h-kat-á,joa̍h-kat-á,16,False,taihoa
燃燒,2,hiânn-sio,hiâⁿ-sio,25,False,taihoa
燃燒,2,jiân-sio,jiân-sio,25,False,taihoa
燈具,2,ting-khū,teng-khū,25,False,kautian
燈具,2,ting-kū,teng-kū,25,False,kautian
燈挑,2,ting-thiau,teng-thiau,25,False,taihoa
燈挑,2,ting-thio,teng-thio,25,False,taijit
燉雞,2,tīm-kue,tīm-koe,25,False,taijit
燉雞,2,tūn-ke,tūn-ke,25,False,taihoa
燒烘烘,2,sio-hong-hong,sio-hong-hong,16,False,taihoa
燒烘烘,2,sio-hōng-hōng,sio-hōng-hōng,16,False,"kautian,taihoa"
燒灰,2,sio-he,sio-he,25,False,taijit
燒灰,2,sio-hu,sio-hu,25,True,taijit
燒火,2,sio-hué,sio-hóe,25,False,taihoa
燒火,2,sio-hé,sio-hé,25,False,taijit
燒氣,2,sio-khuì,sio-khùi,25,False,"taihoa,taijit"
燒氣,2,sio-khì,sio-khì,25,False,"kautian,taihoa,taijit"
燎,2,liâu,liâu,11,False,kautian
燎,2,liāu,liāu,10,False,kautian
燍,2,sir,sir,50,False,khpoo
燍,2,su,su,50,False,khpoo
燉燉,2,tīm-tīm,tīm-tīm,25,False,taijit
燉燉,2,tūn-tūn,tūn-tūn,25,False,taijit
燈火,2,ting-hué,teng-hóe,25,False,"kautian,taihoa"
燈火,2,ting-hé,teng-hé,25,False,"kautian,taijit"
燈謎,2,ting-bê,teng-bê,25,False,taihoa
燈謎,2,ting-bē,teng-bē,25,False,taijit
燈罩,2,ting-tà,teng-tà,25,False,"kautian,taihoa,taijit"
燈罩,2,ting-tàu,teng-tàu,25,True,"taihoa,taijit"
燈籠花,2,ting-láng-hue,teng-láng-hoe,16,False,"taihoa,taijit"
燈籠花,2,ting-nâ-hue,teng-nâ-hoe,16,False,taihoa
燈籃仔花,2,ting-nâ-á-hoe,teng-nâ-á-hoe,12,False,itaigi
燈籃仔花,2,ting-nâ-á-hue,teng-nâ-á-hoe,12,False,"kautian,taijit,stti"
燈火罩,2,ting-hué-tà,teng-hóe-tà,16,False,"taihoa,kungge"
燈火罩,2,ting-hé-tà,teng-hé-tà,16,False,taijit
燈火盞,2,ting-hué-tsuánn,teng-hóe-chóaⁿ,16,False,taihoa
燈火盞,2,ting-hé-tsuánn,teng-hé-chóaⁿ,16,False,taijit
爭權奪利,2,tsing-khuân-tua̍t-lī,cheng-khoân-toa̍t-lī,12,False,kautian
爭權奪利,2,tsing-kuân-tua̍t-lī,cheng-koân-toa̍t-lī,12,False,kautian
爲,2,uī,ūi,1138,False,khpoo
爲,2,uî,ûi,1,False,khpoo
特工,2,thiau-kang,thiau-kang,25,False,taijit
特工,2,tiâu-kang,tiâu-kang,25,False,taihoa
牛膝,2,giû-tshik,giû-chhek,25,False,"sitbut,taihoa,taijit"
牛膝,2,giû-tship,giû-chhip,25,False,taijit
牛罵頭,2,gû-má-thâu,gû-má-thâu,16,False,kautian
牛罵頭,2,gû-mâ-thâu,gû-mâ-thâu,16,False,kautian
牛皮膠,2,gû-phuê-ka,gû-phôe-ka,16,False,taihoa
牛皮膠,2,gû-phê-ka,gû-phê-ka,16,False,taijit
牛皮糖,2,gû-phuê-thn̂g,gû-phôe-thn̂g,16,False,taihoa
牛皮糖,2,gû-phê-thn̂g,gû-phê-thn̂g,16,False,taijit
牛犅𨂿,2,gû-káng-uainnh,gû-káng-oaiⁿh,16,False,kautian
牛犅𨂿,2,gû-káng-uâinn,gû-káng-oâiⁿ,16,False,itaigi
牛犁耙,2,gû-luê-pê,gû-lôe-pê,16,False,taijit
牛犁耙,2,gû-lê-pē,gû-lê-pē,16,False,taihoa
牛津,2,giû-tin,giû-tin,1,False,
牛津,2,gû-tin,gû-tin,1,False,
牛母芝刺,2,gû-bó-tsi-tshì,gû-bó-chi-chhì,12,False,itaigi
牛母芝刺,2,gû-bú-tsi-tshì,gû-bú-chi-chhì,12,True,taijit
