hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
陣痛,tsūn-thiànn,chūn-thiàⁿ,25,True,True,False,False,False,False,False,False,False,False
陂烏,pi-oo,pi-o͘,25,True,False,False,False,False,False,True,False,False,False
雞椆,kue-tiâu,koe-tiâu,25,True,True,False,False,False,False,False,False,False,False
阿渣,a-tsa,a-cha,25,True,True,False,False,False,False,False,False,False,False
阿姐,a-tsí,a-tsí,25,True,True,False,False,False,False,False,False,False,False
阿咾,o-ló,o-ló,25,True,True,False,False,False,False,False,False,False,False
阿及,a-kah,a-kah,25,True,False,False,False,False,True,False,False,False,False
關輦,kuan-lián,koan-lián,25,True,False,False,False,False,False,True,False,False,False
關嘴,kuainn-tshuì,koaiⁿ-chhùi,25,True,False,False,False,False,True,False,False,False,False
闖講,tshuàn-kóng,chhoàn-kóng,25,True,True,False,False,False,False,False,False,False,False
陳瑤,tân-iâu,tân-iâu,25,True,False,False,True,False,False,False,False,False,False
陳瑩,tân-îng,tân-êng,25,True,False,False,True,False,False,False,False,False,False
陳菊,tân-kiok,tân-kiok,25,True,False,False,True,False,False,False,False,False,False
陳誠,tân-síng,tân-síng,25,True,False,False,True,False,False,False,False,False,False
雞椆,ke-tiâu,ke-tiâu,25,True,True,False,False,False,True,False,False,False,False
雞掩,kue-am,koe-am,25,True,False,False,False,False,False,True,False,False,False
雞掩,ke-am,ke-am,25,True,False,False,False,False,True,False,False,False,False
雞子,kue-kiánn,koe-kiáⁿ,25,True,False,False,False,False,False,True,False,False,False
雞嘴,kue-tshuì,koe-chhùi,25,True,False,False,False,False,False,True,False,False,False
雜念,tsa̍p-liām,cha̍p-liām,25,True,True,False,False,False,False,False,False,False,False
雙腳,siang-kha,siang-kha,25,True,False,False,False,False,True,True,False,False,False
雙旁,siang-pîng,siang-pêng,25,True,True,False,False,False,True,False,False,False,False
隱龜,ún-ku,ún-ku,25,True,True,False,False,False,False,True,False,False,False
隱密,ín-bi̍t,ín-bi̍t,25,True,False,False,False,False,True,False,False,False,False
隱匿,ín-bih,ín-bih,25,True,False,False,False,False,True,False,False,False,False
隨即,suî-tsik,sûi-chek,25,True,False,False,False,False,False,True,False,False,False
陶砂,tuâ-sua,tôa-soa,25,True,False,False,False,False,False,True,False,False,False
陳進,tân-tsìn,tân-chìn,25,True,False,False,True,False,False,False,False,False,False
陳赫,tân-hik,tân-hek,25,True,False,False,True,False,False,False,False,False,False
青桐,tshenn-tông,chheⁿ-tông,25,True,False,False,False,False,True,False,False,False,False
青梅,tshinn-m̂,chhiⁿ-m̂,25,True,False,False,False,False,False,True,False,False,False
青鵻,tshenn-tsui,chheⁿ-chui,25,True,False,False,False,False,True,False,False,False,False
青蛙,tshinn-kue,chhiⁿ-koe,25,True,False,False,False,False,False,True,False,False,False
青醬,tshenn-tsiùnn,chheⁿ-chiùⁿ,25,True,False,True,False,False,False,False,False,False,False
青車,tshinn-ku,chhiⁿ-ku,25,True,False,False,False,False,False,True,False,False,False
青象,tshinn-tshiūnn,chhiⁿ-chhiūⁿ,25,True,False,False,False,False,False,True,False,False,False
青豆,tshinn-tāu,chhiⁿ-tāu,25,True,False,False,False,False,False,True,False,False,False
青蟲,tshenn-thâng,chheⁿ-thâng,25,True,False,False,False,False,True,False,False,False,False
青蟬,tshinn-siân,chhiⁿ-siân,25,True,False,False,False,False,False,True,False,False,False
青螺,tshinn-lê,chhiⁿ-lê,25,True,False,False,False,False,False,True,False,False,False
青蛇,tshenn-tsuâ,chheⁿ-chôa,25,True,False,False,False,False,True,False,False,False,False
青金,tshenn-kim,chheⁿ-kim,25,True,False,False,False,False,True,False,False,False,False
青虳,tshinn-ioh,chhiⁿ-ioh,25,True,False,False,False,False,False,True,False,False,False
青虳,tshenn-ioh,chheⁿ-ioh,25,True,False,False,False,False,True,False,False,False,False
青蘭,tshinn-lân,chhiⁿ-lân,25,True,False,False,False,False,False,True,False,False,False
青薸,tshenn-phiô,chheⁿ-phiô,25,True,False,False,False,False,True,False,False,False,False
青葙,tshenn-siunn,chheⁿ-siuⁿ,25,True,False,False,False,False,True,False,False,False,False
青萍,tshinn-phiô,chhiⁿ-phiô,25,True,False,False,False,True,False,True,False,False,False
青荷,tshinn-o,chhiⁿ-o,25,True,False,False,False,True,False,True,False,False,False
青醬,tshinn-tsiùnn,chhiⁿ-chiùⁿ,25,True,False,True,False,False,False,False,False,False,False
青金,tshinn-kim,chhiⁿ-kim,25,True,False,False,False,False,False,True,False,False,False
青椒,tshenn-tsio,chheⁿ-chio,25,True,False,False,False,False,True,False,False,False,False
青頂,tshinn-tíng,chhiⁿ-tíng,25,True,False,False,False,False,False,True,False,False,False
青鱗,tshinn-lân,chhiⁿ-lân,25,True,False,False,False,False,False,True,False,False,False
青鱗,tshenn-lân,chheⁿ-lân,25,True,False,False,False,False,True,False,False,False,False
青鰻,tshinn-muâ,chhiⁿ-môa,25,True,False,False,False,False,False,True,False,False,False
青驚,tshinn-kiann,chhiⁿ-kiaⁿ,25,True,True,False,False,False,False,False,False,False,False
青驚,tshenn-kiann,chheⁿ-kiaⁿ,25,True,True,False,False,False,False,False,False,False,False
青馬,tshinn-bé,chhiⁿ-bé,25,True,False,False,False,False,False,True,False,False,False
青飛,tshinn-hui,chhiⁿ-hui,25,True,False,False,True,False,False,False,False,False,False
青面,tshinn-bīn,chhiⁿ-bīn,25,True,False,False,False,False,False,True,False,False,False
青銅,tshenn-tâng,chheⁿ-tâng,25,True,False,False,False,False,True,False,False,False,False
青面,tshenn-bīn,chheⁿ-bīn,25,True,False,False,False,False,True,False,False,False,False
青靛,tshinn-tiān,chhiⁿ-tiān,25,True,False,False,False,False,False,True,False,False,False
青青,tshinn-tshinn,chhiⁿ-chhiⁿ,25,True,False,False,False,False,False,True,False,False,False
青雞,tshenn-ke,chheⁿ-ke,25,True,False,False,False,False,True,False,False,False,False
青鏢,tshinn-pio,chhiⁿ-pio,25,True,False,False,False,False,False,True,False,False,False
青鏢,tshenn-pio,chheⁿ-pio,25,True,False,False,False,False,True,False,False,False,False
青銅,tshinn-tâng,chhiⁿ-tâng,25,True,False,False,False,False,False,True,False,False,False
青荒,tshenn-hng,chheⁿ-hng,25,True,False,False,False,False,True,False,False,False,False
青花,tshinn-hue,chhiⁿ-hoe,25,True,False,False,True,False,False,False,False,False,False
青花,tshenn-hue,chheⁿ-hoe,25,True,False,False,True,False,True,False,False,False,False
青猴,tshenn-kâu,chheⁿ-kâu,25,True,True,False,False,False,False,False,False,False,False
青疏,tshinn-soo,chhiⁿ-so͘,25,True,True,False,False,False,False,False,False,False,False
青甘,tshenn-kam,chheⁿ-kam,25,True,False,False,False,False,True,False,False,False,False
青玉,tshinn-gi̍k,chhiⁿ-ge̍k,25,True,False,False,False,False,False,True,False,False,False
青玉,tshenn-gio̍k,chheⁿ-gio̍k,25,True,False,False,False,False,True,False,False,False,False
青獅,tshinn-sai,chhiⁿ-sai,25,True,False,False,False,False,False,True,False,False,False
青獅,tshenn-sai,chheⁿ-sai,25,True,False,False,False,False,True,False,False,False,False
青猴,tshinn-kâu,chhiⁿ-kâu,25,True,True,False,False,False,False,False,False,False,False
青狂,tshinn-kông,chhiⁿ-kông,25,True,True,False,False,False,False,False,False,False,False
青臊,tshenn-tshau,chheⁿ-chhau,25,True,True,False,False,False,False,False,False,False,False
青狂,tshenn-kông,chheⁿ-kông,25,True,True,False,False,False,True,False,False,False,False
青燭,tshinn-tsik,chhiⁿ-chek,25,True,False,False,False,False,False,True,False,False,False
青火,tshinn-hé,chhiⁿ-hé,25,True,False,False,False,False,False,True,False,False,False
青瀨,tshinn-luā,chhiⁿ-lōa,25,True,False,False,False,False,False,True,False,False,False
青欉,tshenn-tsâng,chheⁿ-châng,25,True,False,False,False,False,True,False,False,False,False
青楓,tshinn-png,chhiⁿ-png,25,True,False,False,False,True,False,True,False,False,False
青楓,tshenn-png,chheⁿ-png,25,True,False,False,False,False,True,False,False,False,False
青疑,tshenn-gî,chheⁿ-gî,25,True,False,False,False,False,True,False,False,False,False
青白,tshenn-pe̍h,chheⁿ-pe̍h,25,True,False,False,False,False,True,False,False,False,False
青白,tshinn-pe̍h,chhiⁿ-pe̍h,25,True,False,False,False,False,False,True,False,False,False
青瞑,tshinn-mî,chhiⁿ-mî,25,True,True,False,False,False,False,True,False,False,False
青臊,tshe-tshau,chhe-chhau,25,True,True,False,False,False,False,False,False,False,False
青膏,tshinn-ko,chhiⁿ-ko,25,True,False,False,False,False,False,True,False,False,False
青缸,tshinn-kng,chhiⁿ-kng,25,True,False,False,False,False,False,True,False,False,False
青綠,tshenn-li̍k,chheⁿ-le̍k,25,True,False,False,False,False,True,False,False,False,False
青粒,tshinn-lia̍p,chhiⁿ-lia̍p,25,True,False,False,False,False,False,True,False,False,False
青箱,tshinn-siunn,chhiⁿ-siuⁿ,25,True,False,False,False,False,False,True,False,False,False
青筆,tshenn-pit,chheⁿ-pit,25,True,False,False,False,False,True,False,False,False,False
青竹,tshinn-tik,chhiⁿ-tek,25,True,False,False,False,False,False,True,False,False,False
青竹,tshenn-tik,chheⁿ-tek,25,True,False,False,False,False,True,False,False,False,False
青稿,tshinn-kó,chhiⁿ-kó,25,True,False,False,False,False,False,True,False,False,False
青稞,tshinn-kho,chhiⁿ-kho,25,True,False,True,False,False,False,False,False,False,False
青稞,tshenn-kho,chheⁿ-kho,25,True,False,True,False,False,False,False,False,False,False
青磁,tshinn-huî,chhiⁿ-hûi,25,True,False,False,False,False,False,True,False,False,False
青石,tshinn-tsio̍h,chhiⁿ-chio̍h,25,True,False,False,False,False,False,True,False,False,False
青石,tshenn-tsio̍h,chheⁿ-chio̍h,25,True,False,False,False,False,True,False,False,False,False
闊嘴,khuah-tshuì,khoah-chhùi,25,True,False,False,False,False,True,True,False,False,False
閼泔,at-ám,at-ám,25,True,True,False,False,False,False,False,False,False,False
閱念,ua̍t-liām,oa̍t-liām,25,True,False,False,False,False,True,False,False,False,False
適即,tú-tsiah,tú-chiah,25,True,False,False,False,False,False,True,False,False,False
部分,pōo-hūn,pō͘-hūn,25,True,True,False,False,False,True,False,False,False,False
邪念,siâ-liām,siâ-liām,25,True,False,False,False,False,True,True,False,False,False
那著,ná-tio̍h,ná-tio̍h,25,True,True,False,False,False,True,False,False,False,False
還賬,hîng-siàu,hêng-siàu,25,True,False,False,False,False,False,True,False,False,False
遮罩,jia-tàu,jia-tàu,25,True,False,True,False,False,False,False,False,False,False
遮截,lia-tsa̍h,lia-cha̍h,25,True,True,False,False,False,False,False,False,False,False
遮呢,tsiah-nī,chiah-nī,25,True,True,False,False,False,False,False,False,False,False
遐呢,hiah-nī,hiah-nī,25,True,True,False,False,False,False,False,False,False,False
都統,too-thóng,to͘-thóng,25,True,False,False,False,False,False,True,False,False,False
過賬,kè-siàu,kè-siàu,25,True,True,False,False,False,False,True,False,False,False
過賬,kuè-siàu,kòe-siàu,25,True,True,False,False,False,False,False,False,False,False
過貓,kueh-niau,koeh-niau,25,True,True,False,False,False,False,False,False,False,False
過腳,kè-kha,kè-kha,25,True,False,False,False,False,False,True,False,False,False
過腳,kuè-kha,kòe-kha,25,True,False,False,False,False,True,False,False,False,False
過孔,kè-khang,kè-khang,25,True,False,False,False,False,False,True,False,False,False
過嘴,kè-tshuì,kè-chhùi,25,True,True,False,False,False,False,True,False,False,False
都在,to-teh,to-teh,25,True,False,False,False,False,False,True,False,False,False
鄙才,bái-tsâi,bái-châi,25,True,True,False,False,False,False,False,False,False,False
閣卡,koh-khah,koh-khah,25,True,True,False,False,False,False,False,False,False,False
醪膏,lô-ko,lô-ko,25,True,False,False,False,False,True,False,False,False,False
重紃,tîng-sûn,têng-sûn,25,True,True,False,False,False,True,False,False,False,False
重担,tāng-tànn,tāng-tàⁿ,25,True,True,False,False,False,False,False,False,False,False
重噍,tiōng-tsia̍h,tiōng-chia̍h,25,True,True,False,False,False,False,False,False,False,False
重吃,tiōng-tsia̍h,tiōng-chia̍h,25,True,True,False,False,False,False,False,False,False,False
里布,lí-pòo,lí-pò͘,25,True,False,False,False,False,True,False,False,False,False
醭醭,phú-phú,phú-phú,25,True,True,False,False,False,False,False,False,False,False
醭色,phú-sik,phú-sek,25,True,True,False,False,False,False,False,False,False,False
醪-手,lô-kô,lô-kô,25,True,False,False,False,False,True,False,False,False,False
鄭帶,tēnn-tuà,tēⁿ-tòa,25,True,False,False,False,False,True,False,False,False,False
醒嘴,tshínn-tshuì,tshínn-chhùi,25,True,False,False,False,False,False,True,False,False,False
醒嘴,tshénn-tshuì,chhéⁿ-chhùi,25,True,False,False,False,False,True,False,False,False,False
醋母,tshòo-bú,chhò͘-bú,25,True,False,False,False,False,False,True,False,False,False
酸痛,sng-thiànn,sng-thiàⁿ,25,True,False,False,False,False,True,False,False,False,False
酸噎,sng-eh,sng-eh,25,True,False,False,False,False,False,True,False,False,False
酥聲,sau-siann,sau-siaⁿ,25,True,True,False,False,False,True,False,False,False,False
酒虎,tsiú-hóo,chiú-hó͘,25,True,False,False,False,False,True,True,False,False,False
過嘴,kuè-tshuì,kòe-chhùi,25,True,True,False,False,False,True,False,False,False,False
過喟,kè-khuì,kè-khùi,25,True,True,False,False,False,False,False,False,False,False
過喟,kuè-khuì,kòe-khùi,25,True,True,False,False,False,False,False,False,False,False
返返,tńg-tńg,tńg-tńg,25,True,False,False,False,False,False,True,False,False,False
追封,tui-hong,tui-hong,25,True,False,False,False,False,True,True,False,False,False
迮錢,jiok-tsînn,jiok-chîⁿ,25,True,False,False,False,False,True,False,False,False,False
迫賬,pik-siàu,pek-siàu,25,True,False,False,False,False,False,True,False,False,False
迫偎,pik-uá,pek-óa,25,True,True,False,False,False,False,False,False,False,False
迦著,khia-tio̍h,khia-tio̍h,25,True,False,False,False,False,True,False,False,False,False
迦孔,khia-khang,khia-khang,25,True,False,False,False,False,False,True,False,False,False
返頭,tńg-thâu,tńg-thâu,25,True,False,False,False,False,True,True,False,False,False
返返,tuínn-tuínn,tuínn-tuínn,25,True,False,False,False,False,False,True,False,False,False
過分,kè-hūn,kè-hūn,25,True,False,False,False,False,False,True,False,False,False
近偎,kūn-uá,kūn-óa,25,True,True,False,False,False,False,False,False,False,False
近偎,kīn-uá,kīn-óa,25,True,True,False,False,False,False,False,False,False,False
迅速,sī-suā,sī-sōa,25,True,True,False,False,False,True,True,False,False,False
迄陣,hit-tsūn,hit-chūn,25,True,True,False,False,False,False,False,False,False,False
迄跡,hit-liah,hit-liah,25,True,True,False,False,False,False,False,False,False,False
迄瞬,hit-tsūn,hit-chūn,25,True,True,False,False,False,False,False,False,False,False
迄暫,hit-tsām,hit-chām,25,True,True,False,False,False,False,False,False,False,False
追念,tui-liām,tui-liām,25,True,False,False,False,False,True,True,False,False,False
追迮,tui-jik,tui-jek,25,True,False,False,False,False,True,False,False,False,False
退輦,thè-lián,thè-lián,25,True,False,False,False,False,False,True,False,False,False
逆味,ke̍h-bī,ke̍h-bī,25,True,True,False,False,False,False,False,False,False,False
過分,kuè-hūn,kòe-hūn,25,True,False,False,False,False,True,False,False,False,False
