tl,hanzi,frequency,poj
sam-sam-pat-pat,三三八八,12,sam-sam-pat-pat
sann-put-tsìng-sî,三不正時,12,saⁿ-put-chèng-sî
sann-ê-puànn-lâng,三个半人,12,saⁿ-ê-pòaⁿ-lâng
sann-lâng-nn̄g-bīn,三人兩面,12,saⁿ-lâng-nn̄g-bīn
sann-tsoh-sì-hioh,三作四歇,12,saⁿ-choh-sì-hioh
sann-tsò-sì-hioh,三做四歇,12,saⁿ-chò-sì-hioh
sann-nn̄g-kù-uē,三兩句話,12,saⁿ-nn̄g-kù-ōe
sann-nn̄g-kang-á,三兩工仔,12,saⁿ-nn̄g-kang-á
sam-pat-ting-tong,三八叮咚,12,sam-pat-teng-tong
sam-pat-ting-tang,三八叮噹,12,sam-pat-teng-tang
sam-pat-li-lo,三八哩囉,12,sam-pat-li-lo
sam-pat-tsa-bóo,三八查某,12,sam-pat-cha-bó͘
sann-tsa̍p-e-huinn,三十下昏,12,saⁿ-cha̍p-e-huiⁿ
sann-tsa̍p-tiunn-lê,三十張犁,12,saⁿ-cha̍p-tiuⁿ-lê
sam-kok-ián-gī,三國演義,12,sam-kok-ián-gī
sam-kok-tíng-li̍p,三國鼎立,12,sam-kok-téng-li̍p
sann-tuā-huat-jîn,三大法人,12,saⁿ-tōa-hoat-jîn
sam-kuan-tāi-tè,三官大帝,12,sam-koan-tāi-tè
sam-pó-gân-tshī,三寶顏市,12,sam-pó-gân-chhī
sann-nî-tsi̍t-jūn,三年一閏,12,saⁿ-nî-chi̍t-jūn
sann-uan-nn̄g-uat,三彎兩斡,12,saⁿ-oan-nn̄g-oat
sann-uan-nn̄g-tsuán,三彎兩轉,12,saⁿ-oan-nn̄g-choán
sam-sim-lióng-ì,三心兩意,12,sam-sim-lióng-ì
sann-khàu-sì-khàu,三扣四扣,12,saⁿ-khàu-sì-khàu
sann-kíng-sì-kíng,三揀四揀,12,saⁿ-kéng-sì-kéng
sam-kàu-kiú-liû,三教九流,12,sam-kàu-kiú-liû
sann-ji̍t-bán-moo,三日挽毛,12,saⁿ-ji̍t-bán-mo͘
sann-ji̍t-pha̍k-bāng,三日曝網,12,saⁿ-ji̍t-pha̍k-bāng
sann-kenn-puànn-mê,三更半暝,12,saⁿ-keⁿ-pòaⁿ-mê
sann-kenn-mê-puànn,三更暝半,12,saⁿ-keⁿ-mê-pòaⁿ
sann-kinn-mî-puànn,三更暝半,12,saⁿ-kiⁿ-mî-pòaⁿ
sann-pue-nn̄g-ko,三杯卵糕,12,saⁿ-poe-nn̄g-ko
sam-bîn-tsú-gī,三民主義,12,sam-bîn-chú-gī
sann-kài-kong-senn,三界公生,12,saⁿ-kài-kong-seⁿ
sann-huan-ngóo-tshù,三番五次,12,saⁿ-hoan-ngó͘-chhù
sam-hông-ngóo-tè,三皇五帝,12,sam-hông-ngó͘-tè
sann-tíng-jī-hō,三等二號,12,saⁿ-téng-jī-hō
sann-tshin-la̍k-jīn,三親六認,12,saⁿ-chhin-la̍k-jīn
sam-kuan-ngóo-hok,三觀五覆,12,sam-koan-ngó͘-hok
sann-kak-la̍k-king,三角六肩,12,saⁿ-kak-la̍k-keng
sann-kak-niû-á,三角娘仔,12,saⁿ-kak-niû-á
sann-kak-keh-á,三角格仔,12,saⁿ-kak-keh-á
sann-giân-lióng-gí,三言兩語,12,saⁿ-giân-lióng-gí
sann-tshiánn-gōo-tshuì,三請五喙,12,saⁿ-chhiáⁿ-gō͘-chhùi
sann-kha-niû-á,三跤娘仔,12,saⁿ-kha-niû-á
sann-lián-á-tshia,三輪仔車,12,saⁿ-lián-á-chhia
sann-lián-tshia-á,三輪車仔,12,saⁿ-lián-chhia-á
sann-tshian-sì-tshian,三遷四遷,12,saⁿ-chhian-sì-chhian
sann-tn̂g-nn̄g-té,三長兩短,12,saⁿ-tn̂g-nn̄g-té
sam-kuan-lióng-ì,三關兩意,12,sam-koan-lióng-ì
sann-tsiah-ti-á,三隻豬仔,12,saⁿ-chiah-ti-á
sann-thâu-nn̄g-bīn,三頭兩面,12,saⁿ-thâu-nn̄g-bīn
sam-kòo-mâu-lôo,三顧茅蘆,12,sam-kò͘-mâu-lô͘
sam-tshan-put-tōo,三餐不度,12,sam-chhan-put-tō͘
tsiūnn-tsiūnn-lo̍h-lo̍h,上上落落,12,chiūⁿ-chiūⁿ-lo̍h-lo̍h
siāng-bué--ê,上尾的,12,siāng-bóe--ê
siōng-hái-moo-hē,上海毛蟹,12,siōng-hái-mo͘-hē
tsiūnn-iam-ke-lâ,上閹雞膋,12,chiūⁿ-iam-ke-lâ
siōng-thâu-tsi̍t-ē,上頭一下,12,siōng-thâu-chi̍t-ē
tsiūnn-thâu-tsiūnn-bīn,上頭上面,12,chiūⁿ-thâu-chiūⁿ-bīn
ē-puànn-tàu-á,下半晝仔,12,ē-pòaⁿ-tàu-á
ē-puànn-poo-á,下半晡仔,12,ē-pòaⁿ-po͘-á
ē-tuā-tsīng-me̍h,下大靜脈,12,ē-tōa-chēng-me̍h
ē-pái-bē-sái,下擺袂使,12,ē-pái-bē-sái
ē-tàu-sî-á,下晝時仔,12,ē-tàu-sî-á
ē-poo-sî-á,下晡時仔,12,ē-po͘-sî-á
e-poo-tiám-sim,下晡點心,12,e-po͘-tiám-sim
hē-than-hē-ô,下蟶下蚵,12,hē-than-hē-ô
ē-kha-tshiú-lâng,下跤手人,12,ē-kha-chhiú-lâng
ē-kha-ta̍h-tsng,下跤踏庄,12,ē-kha-ta̍h-chng
put-pat-put-tshit,不八不七,12,put-pat-put-chhit
put-kiōng-tè-thian,不共戴天,12,put-kiōng-tè-thian
put-khó-ti-lūn,不可知論,12,put-khó-ti-lūn
put-pîng-tsi-bîng,不平之鳴,12,put-pêng-chi-bêng
put-tsîng-put-guān,不情不願,12,put-chêng-put-goān
put-lok-put-sok,不橐不束,12,put-lok-put-sok
put-tsí-á-hó,不止仔好,12,put-chí-á-hó
put-síng-jîn-sū,不省人事,12,put-séng-jîn-sū
put-ti-sóo-ûn,不知所云,12,put-ti-só͘-ûn
put-iok-jî-tông,不約而同,12,put-iok-jî-tông
put-io̍h-jî-jú,不藥而癒,12,put-io̍h-jî-jú
put-kiàn-thian-ông,不見天王,12,put-kiàn-thian-ông
put-sik-sî-bū,不識時務,12,put-sek-sî-bū
put-tham-put-tshú,不貪不取,12,put-tham-put-chhú
put-su-siōng-hā,不輸上下,12,put-su-siōng-hā
put-sok-tsi-kheh,不速之客,12,put-sok-chi-kheh
put-lī-sam-pó,不離三寶,12,put-lī-sam-pó
put-lī-puànn-pōo,不離半步,12,put-lī-pòaⁿ-pō͘
sè-sin-tāi-ha̍k,世新大學,12,sè-sin-tāi-ha̍k
sè-kí-tè-kok,世紀帝國,12,sè-kí-tè-kok
tiong-kok-tāi-lio̍k,中國大陸,12,tiong-kok-tāi-lio̍k
tiong-kok-liāu-lí,中國料理,12,tiong-kok-liāu-lí
tiong-iong-tai-ha̍k,中央大學,12,tiong-iong-tai-ha̍k
tiong-tōo-sit-lîng,中度失能,12,tiong-tō͘-sit-lêng
tiong-tíng-kha-tau,中等跤兜,12,tiong-téng-kha-tau
tiong-thi-mī-hún,中麶麵粉,12,tiong-thi-mī-hún
tsú-kuân-tsing-gī,主權爭議,12,chú-koân-cheng-gī
kú-nî-pah-tsài,久年百載,12,kú-nî-pah-chài
kú-nî-bān-tāi,久年萬代,12,kú-nî-bān-tāi
it-tsōng-kiat-tn̂g,乙狀結腸,12,it-chōng-kiat-tn̂g
mi-hîng-ah-pà,乜形壓霸,12,mi-hêng-ah-pà
kiú-kiú-ha̍p-sòo,九九合數,12,kiú-kiú-ha̍p-sò͘
káu-nî-it-kuàn,九年一貫,12,káu-nî-it-koàn
káu-gue̍h-tiông-iâng,九月重陽,12,káu-goe̍h-tiông-iâng
kiú-kui-sîng-huat,九歸乘法,12,kiú-kui-sêng-hoat
kiú-kui-suàn-huat,九歸算法,12,kiú-kui-soàn-hoat
káu-lê-á-hue,九螺仔花,12,káu-lê-á-hoe
kiú-thôo-liông-siám,九頭龍閃,12,kiú-thô͘-liông-siám
khit-tsia̍h-tsò-kī,乞食做忌,12,khit-chia̍h-chò-kī
iā-beh-kòo-tsûn,也欲顧船,12,iā-beh-kò͘-chûn
iā-beh-kòo-tsài,也欲顧載,12,iā-beh-kò͘-chài
kan-á-kan-sun,乾仔乾孫,12,kan-á-kan-sun
hōo-lāng-khi-hū,予人欺負,12,hō͘-lāng-khi-hū
hōo-la-khoo-á,予啦箍仔,12,hō͘-la-kho͘-á
hōo-ta--lah,予焦啦,12,hō͘-ta--lah
sū-kiānn-sī-kài,事件視界,12,sū-kiāⁿ-sī-kài
sū-siōng-tē-pênn,事象地平,12,sū-siōng-tē-pêⁿ
jī-pat-ka-jîn,二八佳人,12,jī-pat-ka-jîn
jī-phín-uánn-kong,二品碗公,12,jī-phín-óaⁿ-kong
jī-sì-sió-sî,二四小時,12,jī-sì-sió-sî
jī-kip-tshī-tiûnn,二級市場,12,jī-kip-chhī-tiûⁿ
jī-lōo-tshù-tāi,二路厝貸,12,jī-lō͘-chhù-tāi
hōo-thik-sū-kiān,互斥事件,12,hō͘-thek-sū-kiān
gôo-hun-gôo-hun,五分五分,12,gô͘-hun-gô͘-hun
gōo-hun-gōo-hun,五分五分,12,gō͘-hun-gō͘-hun
gōo-hun-á-tshia,五分仔車,12,gō͘-hun-á-chhia
gōo-tshe-tsuí-lōo,五叉水路,12,gō͘-chhe-chúi-lō͘
ngóo-hîng-phuè-tah,五形配搭,12,ngó͘-hêng-phòe-tah
gōo-ji̍t-tseh-hōo,五日節雨,12,gō͘-ji̍t-cheh-hō͘
gōo-sî-tsò-io̍h,五時做藥,12,gō͘-sî-chò-io̍h
gōo-kenn-thàu-tsá,五更透早,12,gō͘-keⁿ-thàu-chá
ngóo-tso̍k-ok-sè,五濁惡世,12,ngó͘-cho̍k-ok-sè
gōo-iânn-gōo-thiann,五營五廳,12,gō͘-iâⁿ-gō͘-thiaⁿ
ngóo-jiáu-kim-ing,五爪金英,12,ngó͘-jiáu-kim-eng
ngóo-tuán-sinn-tiunn,五短生張,12,ngó͘-toán-siⁿ-tiuⁿ
ngóo-té-senn-tiunn,五短生張,12,ngó͘-té-seⁿ-tiuⁿ
ngóo-tsōng-lio̍k-hú,五臟六腑,12,ngó͘-chōng-lio̍k-hú
gōo-hue-gōo-hue,五花五花,12,gō͘-hoe-gō͘-hoe
ngóo-hue-tsa̍p-sik,五花十色,12,ngó͘-hoe-cha̍p-sek
ngóo-hóo-hā-san,五虎下山,12,ngó͘-hó͘-hā-san
ngóo-kak-tāi-hā,五角大廈,12,ngó͘-kak-tāi-hā
ngóo-kak-tuā-lâu,五角大樓,12,ngó͘-kak-tōa-lâu
gōo-kha-kiàn-hiān,五跤見現,12,gō͘-kha-kiàn-hiān
ngóo-luî-kòng-sí,五雷摃死,12,ngó͘-lûi-kòng-sí
ngóo-luî-kài-tíng,五雷蓋頂,12,ngó͘-lûi-kài-téng
ngóo-má-hun-si,五馬分屍,12,ngó͘-má-hun-si
tsénn-té-tsuí-ke,井底水雞,12,chéⁿ-té-chúi-ke
tsénn-té-koo-tai,井底鮕鮘,12,chéⁿ-té-ko͘-tai
a-pik-la-hán,亞伯拉罕,12,a-pek-la-hán
a-sài-pài-jiân,亞塞拜然,12,a-sài-pài-jiân
a-jia̍t-bâi-tsiànn,亞熱眉正,12,a-jia̍t-bâi-chiàⁿ
bông-bīng-thian-gâi,亡命天涯,12,bông-bēng-thian-gâi
hāi-tsāi-hāi-tsāi,亥在亥在,12,hāi-chāi-hāi-chāi
tîng-tîng-gio̍k-li̍p,亭亭玉立,12,têng-têng-gio̍k-li̍p
jîn-ting-hi-bî,人丁稀微,12,jîn-teng-hi-bî
jîn-tsi-siông-tsîng,人之常情,12,jîn-chi-siông-chêng
lâng-lâi-kheh-khì,人來客去,12,lâng-lâi-kheh-khì
jîn-bīng-kuan-thian,人命關天,12,jîn-bēng-koan-thian
lâng-tshuì-siāng-to̍k,人喙上毒,12,lâng-chhùi-siāng-to̍k
lâng-tshuì-to̍k-to̍k,人喙毒毒,12,lâng-chhùi-to̍k-to̍k
jîn-tē-lióng-soo,人地兩疏,12,jîn-tē-lióng-so͘
jîn-tē-senn-soo,人地生疏,12,jîn-tē-seⁿ-so͘
lâng-guā-ū-lâng,人外有人,12,lâng-gōa-ū-lâng
jîn-san-jîn-hái,人山人海,12,jîn-san-jîn-hái
lâng-kang-tshau-té,人工抄底,12,lâng-kang-chhau-té
lâng-kang-phah-tsíng,人工拍種,12,lâng-kang-phah-chéng
jîn-kang-tì-lêng,人工智能,12,jîn-kang-tì-lêng
jîn-kang-liû-sán,人工流產,12,jîn-kang-liû-sán
jîn-kang-phùn-kháu,人工糞口,12,jîn-kang-phùn-kháu
jîn-tsîng-líng-luán,人情冷暖,12,jîn-chêng-léng-loán
jîn-tsîng-gī-lí,人情義理,12,jîn-chêng-gī-lí
lâng-kuân-hàn-tuā,人懸漢大,12,lâng-koân-hàn-tōa
jîn-bûn-tē-kíng,人文地景,12,jîn-bûn-tē-kéng
lâng-khó-tsu̍t-tsu̍t,人洘秫秫,12,lâng-khó-chu̍t-chu̍t
lâng-muá-sì-suann,人滿四山,12,lâng-móa-sì-soaⁿ
lâng-bô-sóng-khuài,人無爽快,12,lâng-bô-sóng-khoài
jîn-sing-jû-hì,人生如戲,12,jîn-seng-jû-hì
lâng-siann-hiàm-huah,人聲喊喝,12,lâng-siaⁿ-hiàm-hoah
jîn-tsō-tì-huì,人造智慧,12,jîn-chō-tì-hùi
jîn-tsō-uē-gí,人造話語,12,jîn-chō-ōe-gí
jîn-tsō-gí-giân,人造語言,12,jîn-chō-gí-giân
jîn-tsō-gú-giân,人造語言,12,jîn-chō-gú-giân
jîn-kan-tsing-huat,人間蒸發,12,jîn-kan-cheng-hoat
jîn-tsè-bāng-lōo,人際網路,12,jîn-chè-bāng-lō͘
hù-tsu-tong-lîu,付諸東流,12,hù-chu-tong-liû
kāng-tiâu-tsuí-ê,仝條水个,12,kāng-tiâu-chúi-ê
kâng-khuán-khuànn-thāi,仝款看待,12,kâng-khoán-khòaⁿ-thāi
kâng-iânn--ê,仝營的,12,kâng-iâⁿ--ê
kāng-iânn--ê,仝營的,12,kāng-iâⁿ--ê
kâng-tīn--ê,仝陣的,12,kâng-tīn--ê
kāng-tīn--ê,仝陣的,12,kāng-tīn--ê
tāi-tsì-tuā-tiâu,代誌大條,12,tāi-chì-tōa-tiâu
tāi-tsì-tuā-uánn,代誌大碗,12,tāi-chì-tōa-óaⁿ
tāi-tsì-uai-tsâi,代誌歪臍,12,tāi-chì-oai-châi
tāi-tsì-m̄-hó,代誌毋好,12,tāi-chì-m̄-hó
tāi-tsì-hiàn-hue,代誌現花,12,tāi-chì-hiàn-hoe
í-to̍k-kong-to̍k,以毒攻毒,12,í-to̍k-kong-to̍k
í-kuí-tsiū-kuí,以鬼就鬼,12,í-kúi-chiū-kúi
khì-gia̍p-kuán-lí,企業管理,12,khì-gia̍p-koán-lí
i-tsa-kha-iá,伊查跤也,12,i-cha-kha-iá
thīn--lâng-ah,伨人矣,12,thīn--lâng-ah
pik-lū-sik-li̍k,伯呂色勒,12,pek-lū-sek-le̍k
tī-tshù--lí,佇厝裡,12,tī-chhù--lí
kē-siu-ji̍p-hōo,低收入戶,12,kē-siu-ji̍p-hō͘
kē-í-thâu-á,低椅頭仔,12,kē-í-thâu-á
kē-thi-mī-hún,低黐麵粉,12,kē-thi-mī-hún
û-tân-gua̍t-ing,余陳月瑛,12,û-tân-goa̍t-eng
hu̍t-lo̍k-i-ti̍k,佛洛伊德,12,hu̍t-lo̍k-i-te̍k
tsò-tsa̍p-la̍k-huè,作十六歲,12,chò-cha̍p-la̍k-hòe
tsò-tsa̍p-la̍k-hè,作十六歲,12,chò-cha̍p-la̍k-hè
lí-tī-tó-uī,你佇佗位,12,lí-tī-tó-ūi
lí-hiann-guá-tī,你兄我弟,12,lí-hiaⁿ-góa-tī
lí-kiò-siánn-miâ,你叫啥名,12,lí-kiò-siáⁿ-miâ
lí-leh-tshòng-siánn,你咧創啥,12,lí-leh-chhòng-siáⁿ
lí-teh-tshòng-siánn,你咧創啥,12,lí-teh-chhòng-siáⁿ
lí-teh-kóng-siánn,你咧講啥,12,lí-teh-kóng-siáⁿ
lí-mā-khah-hó,你嘛卡好,12,lí-mā-khah-hó
lí-mā-ē-sái,你嘛會使,12,lí-mā-ē-sái
lí-khiā-tó-uī,你徛佗位,12,lí-khiā-tó-ūi
lí-ài--guá,你愛我,12,lí-ài--góa
lí-sī-siánn-lâng,你是啥人,12,lí-sī-siáⁿ-lâng
lí-ū-kàu-hāi,你有夠害,12,lí-ū-kàu-hāi
lí-beh-khì-toh,你欲去佗,12,lí-beh-khì-toh
lí-sí-guá-ua̍h,你死我活,12,lí-sí-góa-oa̍h
lí-liu-guá-suan,你溜我旋,12,lí-liu-góa-soan
lí-ê-ì-kiàn,你的意見,12,lí-ê-ì-kiàn
lí-tsin-kî-kuài,你真奇怪,12,lí-chin-kî-koài
lí-tsiânn-iân-tâu,你誠緣投,12,lí-chiâⁿ-iân-tâu
lí-kóng--leh,你講咧,12,lí-kóng--leh
li-tsiòk-thó-ià,你足討厭,12,li-chiòk-thó-ià
kah-lí-tī-tāi,佮你底代,12,kah-lí-tī-tāi
kah-piān--ê,佮便的,12,kah-piān--ê
kah-ì-ê-lâng,佮意的人,12,kah-ì-ê-lâng
tìnn-sann-kak-ba̍k,佯三角目,12,tìⁿ-saⁿ-kak-ba̍k
tìnn-khong-tìnn-siáu,佯悾佯痟,12,tìⁿ-khong-tìⁿ-siáu
tènn-siáu-la̍k-tian,佯痟搦顛,12,tèⁿ-siáu-la̍k-tian
tìnn-siáu-la̍k-tian,佯痟搦顛,12,tìⁿ-siáu-la̍k-tian
sái-tò-thua-to,使倒拖刀,12,sái-tò-thoa-to
sái-tò-thâu-thuî,使倒頭槌,12,sái-tò-thâu-thûi
sái-tshiūnn--ê,使象的,12,sái-chhiūⁿ--ê
lâi-tsiá-tong-siū,來者當受,12,lâi-chiá-tong-siū
lē-hîng-kong-sū,例行公事,12,lē-hêng-kong-sū
i-i-ua̍t-ua̍t,依依曰曰,12,i-i-oa̍t-oa̍t
tshim-khuân-hîng-uî,侵權行為,12,chhim-khoân-hêng-ûi
piān-lī-siong-tiàm,便利商店,12,piān-lī-siong-tiàm
piān-huè-tshī-tiûnn,便貨市場,12,piān-hòe-chhī-tiûⁿ
sio̍k-sio̍k-á-pēnn,俗俗仔病,12,sio̍k-sio̍k-á-pēⁿ
sio̍k-kè-hâng-khong,俗價航空,12,sio̍k-kè-hâng-khong
sio̍k-hue-lîng-ki,俗飛行機,12,sio̍k-hoe-lêng-ki
pó-kiàn-tiong-sim,保健中心,12,pó-kiàn-tiong-sim
pó-pún-ki-kim,保本基金,12,pó-pún-ki-kim
siu-lí-phah-hù,修女拍富,12,siu-lí-phah-hù
siu-lú-phah-hù,修女拍富,12,siu-lú-phah-hù
siu-lí-se-thang,修理紗窗,12,siu-lí-se-thang
kò-jîn-tsu-liāu,個人資料,12,kò-jîn-chu-liāu
kò-jîn-tiān-náu,個人電腦,12,kò-jîn-tiān-náu
kò-lîn-tiān-náu,個人電腦,12,kò-lîn-tiān-náu
tò-tshiú-á-kuái,倒手仔枴,12,tò-chhiú-á-koái
tò-tshiú-á-kâu,倒手仔猴,12,tò-chhiú-á-kâu
tò-tshiú-á-uáinn,倒手仔𨂿,12,tò-chhiú-á-oáiⁿ
tò-tshiú-kuái-á,倒手枴仔,12,tò-chhiú-koái-á
tò-tshiú-káu-á,倒手狗仔,12,tò-chhiú-káu-á
tó-lî-tian-táu,倒籬顛斗,12,tó-lî-tian-táu
tò-tńg--lâi,倒轉來,12,tò-tńg--lâi
tò-tńg--khì,倒轉去,12,tò-tńg--khì
tò-tńg--khù,倒轉去,12,tò-tńg--khù
tò-thâu-sǹg-sî,倒頭算時,12,tò-thâu-sǹg-sî
tò-hong-luē-hái,倒風內海,12,tò-hong-lōe-hái
uá--kuè-lâi,倚--過-來,12,óa--kòe-lâi
uá-mn̂g-thê-tok,倚門提督,12,óa-mn̂g-thê-tok
tsioh-khak-tsiūnn-tshī,借殼上市,12,chioh-khak-chiūⁿ-chhī
sông-koh-àu-lông,倯閣漚郎,12,sông-koh-àu-lông
ké-jîn-ké-gī,假仁假義,12,ké-jîn-ké-gī
ké-lîn-ké-gī,假仁假義,12,ké-lîn-ké-gī
ké-sian-ké-tak,假仙假觸,12,ké-sian-ké-tak
ké-iánn-gîn-hâng,假影銀行,12,ké-iáⁿ-gîn-hâng
ká-ji̍t-niā-niā,假日爾爾,12,ká-ji̍t-niā-niā
ká-li̍t-niā-niā,假日爾爾,12,ká-li̍t-niā-niā
ké-bīn-khî-sū,假面騎士,12,ké-bīn-khî-sū
ké-kuí-la̍k-kuài,假鬼六怪,12,ké-kúi-la̍k-koài
tsò--hōo-lâng,做予人,12,chò--hō͘-lâng
tsò--lâng-ah,做人矣,12,chò--lâng-ah
tsuè-kiānn--ê,做件的,12,chòe-kiāⁿ--ê
tsò-kiānn--ê,做件的,12,chò-kiāⁿ--ê
tsò-hué-khì-sí,做伙去死,12,chò-hóe-khì-sí
tsò-som-tsò-kuì,做參做桂,12,chò-som-chò-kùi
tsò-thôo-tsuí-ê,做塗水的,12,chò-thô͘-chúi-ê
tsò-ba̍k-sai-hū,做木師傅,12,chò-ba̍k-sai-hū
tsò-khong-khì-tiûnn,做空氣場,12,chò-khong-khì-tiûⁿ
tsò-lo̍k-bô-kak,做鹿無角,12,chò-lo̍k-bô-kak
tsò-ku-bô-bué,做龜無尾,12,chò-ku-bô-bóe
thîng-tán-tò-uat,停等倒斡,12,thêng-tán-tò-oat
thîng-tshia-keh-á,停車格仔,12,thêng-chhia-keh-á
kiān-khong-tiong-sim,健康中心,12,kiān-khong-tiong-sim
thau-lâi-ám-khì,偷來黯去,12,thau-lâi-ám-khì
thau-ni-thau-liàm,偷拈偷捻,12,thau-ni-thau-liàm
thau-uānn-kài-liām,偷換概念,12,thau-ōaⁿ-kài-liām
tsui-sok--ê,催速的,12,chui-sok--ê
tsông-tsìng-lâng-tsînn,傱眾人錢,12,chông-chèng-lâng-chîⁿ
thuân-suat-tuì-kuat,傳說對決,12,thoân-soat-tùi-koat
thuân--khí-khì,傳起去,12,thoân--khí-khì
thuân--khí-lih,傳起去,12,thoân--khí-lih
siong-sim-tsiú-tiàm,傷心酒店,12,siong-sim-chiú-tiàm
siūnn-hàm--lah,傷譀啦,12,siūⁿ-hàm--lah
hiau-hīng--ooh,僥行喔,12,hiau-hēng--o͘h
ik-tsáinn-kim-sîng,億載金城,12,ek-cháiⁿ-kim-sêng
khiām-lîng-kiám-thàn,儉能減碳,12,khiām-lêng-kiám-thàn
khiām-tiān-kiám-thàn,儉電減碳,12,khiām-tiān-kiám-thàn
gām-tsîm-tán-hāu,儑蟳等鱟,12,gām-chîm-tán-hāu
gām-thâu-hô-bé,儑頭河馬,12,gām-thâu-hô-bé
ín--lâng-ah,允人矣,12,ín--lâng-ah
ín-tshuí-ín-tsi̍h,允喙允舌,12,ín-chhúi-ín-chi̍h
guân-sú-thian-tsun,元始天尊,12,goân-sú-thian-chun
hiann-tī-tsí-bē,兄弟姊妹,12,hiaⁿ-tī-chí-bē
hiann-tī-tsí-muē,兄弟姊妹,12,hiaⁿ-tī-chí-mōe
tshiong-ní-put-bûn,充耳不聞,12,chhiong-ní-put-bûn
sing-hiânn-hōo-sio,先燃予燒,12,seng-hiâⁿ-hō͘-sio
kng-ha̍p-tsok-iōng,光合作用,12,kng-ha̍p-chok-iōng
kuinn-thinn-pe̍h-ji̍t,光天白日,12,kuiⁿ-thiⁿ-pe̍h-ji̍t
khik-lí-bí-à,克里米亞,12,khek-lí-bí-à
bián-siah-iân-pit,免削鉛筆,12,bián-siah-iân-pit
bián-muī-mā-tsai,免問嘛知,12,bián-mūi-mā-chai
bián-i̍k-hē-thóng,免疫系統,12,bián-e̍k-hē-thóng
bián-kóng-mā-tsai,免講嘛知,12,bián-kóng-mā-chai
thòo-kak-ku-moo,兔角龜毛,12,thò͘-kak-ku-mo͘
tàu-ê-ti̍t-ti̍t,兜的直直,12,tàu-ê-ti̍t-ti̍t
ji̍p-tshuì-tsiū-hu,入喙就烌,12,ji̍p-chhùi-chiū-hu
ji̍p-tshuì-suî-iûnn,入喙隨溶,12,ji̍p-chhùi-sûi-iûⁿ
ji̍p-tsîng-ji̍p-lí,入情入理,12,ji̍p-chêng-ji̍p-lí
ji̍p-hiong-suî-sio̍k,入鄉隨俗,12,ji̍p-hiong-sûi-sio̍k
lāi-suann-tshut-tsuí,內山出水,12,lāi-soaⁿ-chhut-chúi
lāi-suann-kuann-tsin,內山菅榛,12,lāi-soaⁿ-koaⁿ-chin
tsuân-bîn-kiān-pó,全民健保,12,choân-bîn-kiān-pó
tsuân-puânn-kiám-thó,全盤檢討,12,choân-pôaⁿ-kiám-thó
nn̄g-sann-lián-tshiú,兩三輾手,12,nn̄g-saⁿ-lián-chhiú
nn̄g-sann-lián-tńg,兩三輾轉,12,nn̄g-saⁿ-lián-tńg
nn̄g-ê-puànn-tshiú,兩个半手,12,nn̄g-ê-pòaⁿ-chhiú
nn̄g-kù-puànn-uē,兩句半話,12,nn̄g-kù-pòaⁿ-ōe
nn̄g-tshuì-puànn-tsi̍h,兩喙半舌,12,nn̄g-chhùi-pòaⁿ-chi̍h
nn̄g-pōo-tshit-á,兩步七仔,12,nn̄g-pō͘-chhit-á
nn̄g-tuānn-tò-uat,兩段倒斡,12,nn̄g-tōaⁿ-tò-oat
nn̄g-pîng-tshuì-phué,兩爿喙䫌,12,nn̄g-pêng-chhùi-phóe
nn̄g-pîng-tshuì-phé,兩爿喙䫌,12,nn̄g-pêng-chhùi-phé
nn̄g-ang-á-bóo,兩翁仔某,12,nn̄g-ang-á-bó͘
pat-sian-lo̍k-hn̂g,八仙樂園,12,pat-sian-lo̍k-hn̂g
pat-hong-hûn-tsi̍p,八方雲集,12,pat-hong-hûn-chi̍p
pat-tiân-ú-it,八田與一,12,pat-tiân-ú-it
peh-kak-huê-hiunn,八角茴香,12,peh-kak-hôe-hiuⁿ
peh-kak-kim-puânn,八角金盤,12,peh-kak-kim-pôaⁿ
peh-kha-bîn-tshn̂g,八跤眠床,12,peh-kha-bîn-chhn̂g
kong-kiōng-tiûnn-sóo,公共場所,12,kong-kiōng-tiûⁿ-só͘
kong-kiōng-tiān-sī,公共電視,12,kong-kiōng-tiān-sī
kong-ke-ang-sài,公家翁婿,12,kong-ke-ang-sài
kong-bîn-tâu-phiò,公民投票,12,kong-bîn-tâu-phiò
kong-huì-tsiap-tsìng,公費接種,12,kong-hùi-chiap-chèng
kong-huì-tsù-siā,公費注射,12,kong-hùi-chù-siā
lio̍k-lio̍k-tāi-sūn,六六大順,12,lio̍k-lio̍k-tāi-sūn
la̍k-tsa̍p-tsio̍h-suann,六十石山,12,la̍k-cha̍p-chio̍h-soaⁿ
la̍k-sî-tsò-tsio̍h,六時做石,12,la̍k-sî-chò-chio̍h
la̍k-ku-lí-siā,六龜里社,12,la̍k-ku-lí-siā
kā-lâng-khi-hū,共人欺負,12,kā-lâng-khi-hū
ping-bé-ang-á,兵馬尪仔,12,peng-bé-ang-á
phànn-kóng-á-tsháu,冇管仔草,12,phàⁿ-kóng-á-chháu
phànn-tsîm-giâ-láng,冇蟳夯籠,12,phàⁿ-chîm-giâ-láng
phànn-tsîm-bô-ko,冇蟳無膏,12,phàⁿ-chîm-bô-ko
tsheh-hîng-tiān-náu,冊型電腦,12,chheh-hêng-tiān-náu
tsheh--tsū-á,冊苴仔,12,chheh--chū-á
