tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
tshing-bîng-tsháu,清明草,16,chheng-bêng-chháu,tshingbing5tshau2,chhengbeng5chhau2,tshingbingtshau,chhengbengchhau
un-tsiu-sam,溫州杉,16,un-chiu-sam,untsiusam,unchiusam,untsiusam,unchiusam
muá-thian-sing,滿天星,16,móa-thian-seng,mua2thiansing,moa2thianseng,muathiansing,moathianseng
muá-suann-âng,滿山紅,16,móa-soaⁿ-âng,mua2suannang5,moa2soannang5,muasuannang,moasoannang
tshat-tshit-tshiū,漆七樹,16,chhat-chhit-chhiū,tshattshittshiu7,chhatchhitchhiu7,tshattshittshiu,chhatchhitchhiu
tsiunn-linn-á,漿乳仔,16,chiuⁿ-liⁿ-á,tsiunnlinna2,chiunnlinna2,tsiunnlinna,chiunnlinna
siap-á-tshiū,澁仔樹,16,siap-á-chhiū,siapa2tshiu7,siapa2chhiu7,siapatshiu,siapachhiu
te̍k-lân-tsháu,澤蘭草,16,te̍k-lân-chháu,tek8lan5tshau2,tek8lan5chhau2,teklantshau,teklanchhau
hé-sio-kua,火燒柯,16,hé-sio-koa,he2siokua,he2siokoa,hesiokua,hesiokoa
hé-kn̂g-tik,火管竹,16,hé-kn̂g-tek,he2kng5tik,he2kng5tek,hekngtik,hekngtek
phàu-á-tsháu,炮仔草,16,phàu-á-chháu,phau3a2tshau2,phau3a2chhau2,phauatshau,phauachhau
uî-hōo-sian,為候仙,16,ûi-hō͘-sian,ui5hoo7sian,ui5hoo7sian,uihoosian,uihoosian
oo-á-tshài,烏仔菜,16,o͘-á-chhài,ooa2tshai3,ooa2chhai3,ooatshai,ooachhai
oo-tshì-á,烏刺仔,16,o͘-chhì-á,ootshi3a2,oochhi3a2,ootshia,oochhia
oo-tshì-kiô,烏刺茄,16,o͘-chhì-kiô,ootshi3kio5,oochhi3kio5,ootshikio,oochhikio
oo-tsí-kiô,烏子茄,16,o͘-chí-kiô,ootsi2kio5,oochi2kio5,ootsikio,oochikio
oo-sim-tsio̍h,烏心石,16,o͘-sim-chio̍h,oosimtsioh8,oosimchioh8,oosimtsioh,oosimchioh
oo-tshâi-á,烏材仔,16,o͘-chhâi-á,ootshai5a2,oochhai5a2,ootshaia,oochhaia
oo-tshâi-khī,烏材柿,16,o͘-chhâi-khī,ootshai5khi7,oochhai5khi7,ootshaikhi,oochhaikhi
oo-kam-á,烏柑仔,16,o͘-kam-á,ookama2,ookama2,ookama,ookama
oo-hun-hue,烏煙花,16,o͘-hun-hoe,oohunhue,oohunhoe,oohunhue,oohunhoe
oo-tinn-á,烏甜仔,16,o͘-tiⁿ-á,ootinna2,ootinna2,ootinna,ootinna
oo-tshân-oo,烏田烏,16,o͘-chhân-o͘,ootshan5oo,oochhan5oo,ootshanoo,oochhanoo
oo-phê-tê,烏皮茶,16,o͘-phê-tê,oophe5te5,oophe5te5,oophete,oophete
oo-tik-á,烏竹仔,16,o͘-tek-á,ootika2,ooteka2,ootika,ooteka
oo-hio̍h-iū,烏葉柚,16,o͘-hio̍h-iū,oohioh8iu7,oohioh8iu7,oohiohiu,oohiohiu
oo-kue-bú,烏雞母,16,o͘-koe-bú,ookuebu2,ookoebu2,ookuebu,ookoebu
oo-bīn-bé,烏面馬,16,o͘-bīn-bé,oobin7be2,oobin7be2,oobinbe,oobinbe
oo-hî-hue,烏魚花,16,o͘-hî-hoe,oohi5hue,oohi5hoe,oohihue,oohihoe
oo-kue-kut,烏鷄骨,16,o͘-koe-kut,ookuekut,ookoekut,ookuekut,ookoekut
bô-kun-tsháu,無根草,16,bô-kun-chháu,bo5kuntshau2,bo5kunchhau2,bokuntshau,bokunchhau
bû-hua-kô,無花果,16,bû-hoa-kô,bu5huako5,bu5hoako5,buhuako,buhoako
bô-thâu-hiunn,無頭香,16,bô-thâu-hiuⁿ,bo5thau5hiunn,bo5thau5hiunn,bothauhiunn,bothauhiunn
ting-á-tsháu,燈仔草,16,teng-á-chháu,tinga2tshau2,tenga2chhau2,tingatshau,tengachhau
ting-sim-tsháu,燈心草,16,teng-sim-chháu,tingsimtshau2,tengsimchhau2,tingsimtshau,tengsimchhau
ting-phing-á,燈秤仔,16,teng-pheng-á,tingphinga2,tengphenga2,tingphinga,tengphenga
ting-phîng-hue,燈秤花,16,teng-phêng-hoe,tingphing5hue,tengpheng5hoe,tingphinghue,tengphenghoe
ting-tshing-hue,燈稱花,16,teng-chheng-hoe,tingtshinghue,tengchhenghoe,tingtshinghue,tengchhenghoe
nuānn-sim-bo̍k,爛心木,16,nōaⁿ-sim-bo̍k,nuann7simbok8,noann7simbok8,nuannsimbok,noannsimbok
gû-lin-pông,牛乳房,16,gû-lin-pông,gu5linpong5,gu5linpong5,gulinpong,gulinpong
gû-lin-tshiū,牛乳樹,16,gû-lin-chhiū,gu5lintshiu7,gu5linchhiu7,gulintshiu,gulinchhiu
gû-sái-tê,牛屎茶,16,gû-sái-tê,gu5sai2te5,gu5sai2te5,gusaite,gusaite
giû-sim-lâi,牛心梨,16,giû-sim-lâi,giu5simlai5,giu5simlai5,giusimlai,giusimlai
gû-kak-uai,牛角歪,16,gû-kak-oai,gu5kakuai,gu5kakoai,gukakuai,gukakoai
gû-kak-hue,牛角花,16,gû-kak-hoe,gu5kakhue,gu5kakhoe,gukakhue,gukakhoe
gû-tùn-tsháu,牛頓草,16,gû-tùn-chháu,gu5tun3tshau2,gu5tun3chhau2,gutuntshau,gutunchhau
gû-kut-á,牛骨仔,16,gû-kut-á,gu5kuta2,gu5kuta2,gukuta,gukuta
gû-tsang-tshì,牛鬃刺,16,gû-chang-chhì,gu5tsangtshi3,gu5changchhi3,gutsangtshi,guchangchhi
luê-piah-tshì,犁壁刺,16,lôe-piah-chhì,lue5piahtshi3,loe5piahchhi3,luepiahtshi,loepiahchhi
luê-piah-tsháu,犁壁草,16,lôe-piah-chháu,lue5piahtshau2,loe5piahchhau2,luepiahtshau,loepiahchhau
luê-piah-tîn,犁壁藤,16,lôe-piah-tîn,lue5piahtin5,loe5piahtin5,luepiahtin,loepiahtin
káu-bé-tsháu,狗尾草,16,káu-bé-chháu,kau2be2tshau2,kau2be2chhau2,kaubetshau,kaubechhau
káu-sái-kue,狗屎瓜,16,káu-sái-koe,kau2sai2kue,kau2sai2koe,kausaikue,kausaikoe
káu-lia̍p-bí,狗粒米,16,káu-lia̍p-bí,kau2liap8bi2,kau2liap8bi2,kauliapbi,kauliapbi
káu-kha-tuê,狗腳蹄,16,káu-kha-tôe,kau2khatue5,kau2khatoe5,kaukhatue,kaukhatoe
káu-kut-á,狗骨仔,16,káu-kut-á,kau2kuta2,kau2kuta2,kaukuta,kaukuta
káu-kut-siau,狗骨消,16,káu-kut-siau,kau2kutsiau,kau2kutsiau,kaukutsiau,kaukutsiau
ti-bú-lin,猪母乳,16,ti-bú-lin,tibu2lin,tibu2lin,tibulin,tibulin
ti-bú-tsháu,猪母草,16,ti-bú-chháu,tibu2tshau2,tibu2chhau2,tibutshau,tibuchhau
ti-kha-lâm,猪脚楠,16,ti-kha-lâm,tikhalam5,tikhalam5,tikhalam,tikhalam
kâu-huann-hí,猴歡喜,16,kâu-hoaⁿ-hí,kau5huannhi2,kau5hoannhi2,kauhuannhi,kauhoannhi
ông-put-liû,王不留,16,ông-put-liû,ong5putliu5,ong5putliu5,ongputliu,ongputliu
tin-tiong-pit,珍中筆,16,tin-tiong-pit,tintiongpit,tintiongpit,tintiongpit,tintiongpit
tsu-á-tsháu,珠仔草,16,chu-á-chháu,tsua2tshau2,chua2chhau2,tsuatshau,chuachhau
pan-tsi-tshiū,班芝樹,16,pan-chi-chhiū,pantsitshiu7,panchichhiu7,pantsitshiu,panchichhiu
liû-kiû-tik,琉球竹,16,liû-kiû-tek,liu5kiu5tik,liu5kiu5tek,liukiutik,liukiutek
kue-tsi-tsháu,瓜子草,16,koe-chi-chháu,kuetsitshau2,koechichhau2,kuetsitshau,koechichhau
ìng-tshài-hông,甕菜黃,16,èng-chhài-hông,ing3tshai3hong5,eng3chhai3hong5,ingtshaihong,engchhaihong
kam-a-bi̍t,甘仔蜜,16,kam-a-bi̍t,kamabit8,kamabit8,kamabit,kamabit
kam-á-bìt,甘仔蜜,16,kam-á-bìt,kama2bit3,kama2bit3,kamabit,kamabit
tinn-á-puânn,甜仔盤,16,tiⁿ-á-pôaⁿ,tinna2puann5,tinna2poann5,tinnapuann,tinnapoann
tshinn-to-tsháu,生刀草,16,chhiⁿ-to-chháu,tshinntotshau2,chhinntochhau2,tshinntotshau,chhinntochhau
tshinn-to-io̍h,生刀藥,16,chhiⁿ-to-io̍h,tshinntoioh8,chhinntoioh8,tshinntoioh,chhinntoioh
tshinn-ki-hiunn,生支香,16,chhiⁿ-ki-hiuⁿ,tshinnkihiunn,chhinnkihiunn,tshinnkihiunn,chhinnkihiunn
tshân-oo-tsháu,田烏草,16,chhân-o͘-chháu,tshan5ootshau2,chhan5oochhau2,tshanootshau,chhanoochhau
tshân-ōo-á,田芋仔,16,chhân-ō͘-á,tshan5oo7a2,chhan5oo7a2,tshanooa,chhanooa
tshân-pinn-tsháu,田邊草,16,chhân-piⁿ-chháu,tshan5pinntshau2,chhan5pinnchhau2,tshanpinntshau,chhanpinnchhau
tshân-hiunn-tsháu,田香草,16,chhân-hiuⁿ-chháu,tshan5hiunntshau2,chhan5hiunnchhau2,tshanhiunntshau,chhanhiunnchhau
ting-khiā-u,登竪杇,16,teng-khiā-u,tingkhia7u,tengkhia7u,tingkhiau,tengkhiau
ting-lông-tsháu,登郎草,16,teng-lông-chháu,tinglong5tshau2,tenglong5chhau2,tinglongtshau,tenglongchhau
pe̍h-kî-tshun,白其春,16,pe̍h-kî-chhun,peh8ki5tshun,peh8ki5chhun,pehkitshun,pehkichhun
pe̍h-pû-á,白匏仔,16,pe̍h-pû-á,peh8pu5a2,peh8pu5a2,pehpua,pehpua
pe̍h-kāu-phoh,白厚朴,16,pe̍h-kāu-phoh,peh8kau7phoh,peh8kau7phoh,pehkauphoh,pehkauphoh
pe̍h-poo-kiunn,白埔姜,16,pe̍h-po͘-kiuⁿ,peh8pookiunn,peh8pookiunn,pehpookiunn,pehpookiunn
pe̍h-khun-tsháu,白昆草,16,pe̍h-khun-chháu,peh8khuntshau2,peh8khunchhau2,pehkhuntshau,pehkhunchhau
pe̍h-tshîng-peh,白松柏,16,pe̍h-chhêng-peh,peh8tshing5peh,peh8chheng5peh,pehtshingpeh,pehchhengpeh
pe̍h-káu-tsan,白校櫕,16,pe̍h-káu-chan,peh8kau2tsan,peh8kau2chan,pehkautsan,pehkauchan
pe̍h-tshiū-á,白樹仔,16,pe̍h-chhiū-á,peh8tshiu7a2,peh8chhiu7a2,pehtshiua,pehchhiua
pe̍h-sia̍h-liû,白石榴,16,pe̍h-sia̍h-liû,peh8siah8liu5,peh8siah8liu5,pehsiahliu,pehsiahliu
pe̍h-tsí-soo,白紫蘇,16,pe̍h-chí-so͘,peh8tsi2soo,peh8chi2soo,pehtsisoo,pehchisoo
pe̍h-bah-iū,白肉柚,16,pe̍h-bah-iū,peh8bahiu7,peh8bahiu7,pehbahiu,pehbahiu
pe̍h-bah-tshîng,白肉榕,16,pe̍h-bah-chhêng,peh8bahtshing5,peh8bahchheng5,pehbahtshing,pehbahchheng
pe̍h-bah-tāu,白肉豆,16,pe̍h-bah-tāu,peh8bahtau7,peh8bahtau7,pehbahtau,pehbahtau
pe̍h-hue-tsháu,白花草,16,pe̍h-hoe-chháu,peh8huetshau2,peh8hoechhau2,pehhuetshau,pehhoechhau
pe̍h-khóo-thiāu,白苦柱,16,pe̍h-khó͘-thiāu,peh8khoo2thiau7,peh8khoo2thiau7,pehkhoothiau,pehkhoothiau
pe̍h-kiok-hue,白菊花,16,pe̍h-kiok-hoe,peh8kiokhue,peh8kiokhoe,pehkiokhue,pehkiokhoe
pe̍h-pi-sián,白萆蘚,16,pe̍h-pi-sián,peh8pisian2,peh8pisian2,pehpisian,pehpisian
pe̍h-hio̍h-ē,白葉下,16,pe̍h-hio̍h-ē,peh8hioh8e7,peh8hioh8e7,pehhiohe,pehhiohe
pe̍h-hio̍h-á,白葉仔,16,pe̍h-hio̍h-á,peh8hioh8a2,peh8hioh8a2,pehhioha,pehhioha
pe̍h-hio̍h-iū,白葉柚,16,pe̍h-hio̍h-iū,peh8hioh8iu7,peh8hioh8iu7,pehhiohiu,pehhiohiu
pe̍h-tsi̍t-lê,白蒺藜,16,pe̍h-chi̍t-lê,peh8tsit8le5,peh8chit8le5,pehtsitle,pehchitle
peh-tsû-nn̂g,白薯榔,16,peh-chû-nn̂g,pehtsu5nng5,pehchu5nng5,pehtsunng,pehchunng
pe̍h-hiong-hù,白香附,16,pe̍h-hiong-hù,peh8hionghu3,peh8hionghu3,pehhionghu,pehhionghu
pe̍h-bé-sái,白馬屎,16,pe̍h-bé-sái,peh8be2sai2,peh8be2sai2,pehbesai,pehbesai
pe̍h-hōng-tshài,白鳳菜,16,pe̍h-hōng-chhài,peh8hong7tshai3,peh8hong7chhai3,pehhongtshai,pehhongchhai
pe̍h-kue-kè,白鷄冠,16,pe̍h-koe-kè,peh8kueke3,peh8koeke3,pehkueke,pehkoeke
pe̍h-kue-iû,白鷄油,16,pe̍h-koe-iû,peh8kueiu5,peh8koeiu5,pehkueiu,pehkoeiu
pah-ji̍t-tsháu,百日草,16,pah-ji̍t-chháu,pahjit8tshau2,pahjit8chhau2,pahjittshau,pahjitchhau
pah-jit-tshinn,百日青,16,pah-jit-chhiⁿ,pahjittshinn,pahjitchhinn,pahjittshinn,pahjitchhinn
hông-tè-tāu,皇帝豆,16,hông-tè-tāu,hong5te3tau7,hong5te3tau7,hongtetau,hongtetau
ah-bú-tsháu,益母草,16,ah-bú-chháu,ahbu2tshau2,ahbu2chhau2,ahbutshau,ahbuchhau
siunn-si-á,相思仔,16,siuⁿ-si-á,siunnsia2,siunnsia2,siunnsia,siunnsia
hiong-si-siū,相思樹,16,hiong-si-siū,hiongsisiu7,hiongsisiu7,hiongsisiu,hiongsisiu
siunn-su-tsháu,相思草,16,siuⁿ-su-chháu,siunnsutshau2,siunnsuchhau2,siunnsutshau,siunnsuchhau
tsin-hong-tîn,真風藤,16,chin-hong-tîn,tsinhongtin5,chinhongtin5,tsinhongtin,chinhongtin
tsìnn-tik-á,矢竹仔,16,chìⁿ-tek-á,tsinn3tika2,chinn3teka2,tsinntika,chinnteka
tsio̍h-lîng-kū,石柃舅,16,chio̍h-lêng-kū,tsioh8ling5ku7,chioh8leng5ku7,tsiohlingku,chiohlengku
tsio̍h-tsu-á,石珠仔,16,chio̍h-chu-á,tsioh8tsua2,chioh8chua2,tsiohtsua,chiohchua
tsio̍h-tik-á,石竹仔,16,chio̍h-tek-á,tsioh8tika2,chioh8teka2,tsiohtika,chiohteka
tsio̍h-tshiong-pô,石菖蒲,16,chio̍h-chhiong-pô,tsioh8tshiongpo5,chioh8chhiongpo5,tsiohtshiongpo,chiohchhiongpo
tsio̍h-tshiong-pôo,石菖蒲,16,chio̍h-chhiong-pô͘,tsioh8tshiongpoo5,chioh8chhiongpoo5,tsiohtshiongpoo,chiohchhiongpoo
tsio̍h-thâu-iū,石頭柚,16,chio̍h-thâu-iū,tsioh8thau5iu7,chioh8thau5iu7,tsiohthauiu,chiohthauiu
phuà-pòo-tsí,破布子,16,phòa-pò͘-chí,phua3poo3tsi2,phoa3poo3chi2,phuapootsi,phoapoochi
phuà-pòo-bo̍k,破布木,16,phòa-pò͘-bo̍k,phua3poo3bok8,phoa3poo3bok8,phuapoobok,phoapoobok
uánn-kong-hue,碗公花,16,óaⁿ-kong-hoe,uann2konghue,oann2konghoe,uannkonghue,oannkonghoe
uánn-lîng-tshiū,碗龍樹,16,óaⁿ-lêng-chhiū,uann2ling5tshiu7,oann2leng5chhiu7,uannlingtshiu,oannlengchhiu
mn̂g-huē-bak,磅蟹目,16,mn̂g-hōe-bak,mng5hue7bak,mng5hoe7bak,mnghuebak,mnghoebak
mn̂g-huē-tsháu,磅蟹草,16,mn̂g-hōe-chháu,mng5hue7tshau2,mng5hoe7chhau2,mnghuetshau,mnghoechhau
bō-á-tsháu,磨仔草,16,bō-á-chháu,bo7a2tshau2,bo7a2chhau2,boatshau,boachhau
hok-tsiu-sam,福州杉,16,hok-chiu-sam,hoktsiusam,hokchiusam,hoktsiusam,hokchiusam
tsu̍t-bí-tsháu,秫米草,16,chu̍t-bí-chháu,tsut8bi2tshau2,chut8bi2chhau2,tsutbitshau,chutbichhau
hi-tshiam-tsháu,稀簽草,16,hi-chhiam-chháu,hitshiamtshau2,hichhiamchhau2,hitshiamtshau,hichhiamchhau
tshuan-san-liông,穿山龍,16,chhoan-san-liông,tshuansanliong5,chhoansanliong5,tshuansanliong,chhoansanliong
tik-á-tshài,竹仔菜,16,tek-á-chhài,tika2tshai3,teka2chhai3,tikatshai,tekachhai
tik-á-hio̍h,竹仔葉,16,tek-á-hio̍h,tika2hioh8,teka2hioh8,tikahioh,tekahioh
tik-tsat-hông,竹節黃,16,tek-chat-hông,tiktsathong5,tekchathong5,tiktsathong,tekchathong
tik-hio̍h-lâm,竹葉楠,16,tek-hio̍h-lâm,tikhioh8lam5,tekhioh8lam5,tikhiohlam,tekhiohlam
pit-á-tsháu,筆仔草,16,pit-á-chháu,pita2tshau2,pita2chhau2,pitatshau,pitachhau
pit-tâng-tshiū,筆筒樹,16,pit-tâng-chhiū,pittang5tshiu7,pittang5chhiu7,pittangtshiu,pittangchhiu
pit-lô-tsí,筆羅子,16,pit-lô-chí,pitlo5tsi2,pitlo5chi2,pitlotsi,pitlochi
kun-thâu-tik,筋頭竹,16,kun-thâu-tek,kunthau5tik,kunthau5tek,kunthautik,kunthautek
tsat-tsat-âng,節節紅,16,chat-chat-âng,tsattsatang5,chatchatang5,tsattsatang,chatchatang
tsat-tsat-hue,節節花,16,chat-chat-hoe,tsattsathue,chatchathoe,tsattsathue,chatchathoe
tîn-tik-á,籐竹仔,16,tîn-tek-á,tin5tika2,tin5teka2,tintika,tinteka
bí-nâ-tsháu,米籃草,16,bí-nâ-chháu,bi2na5tshau2,bi2na5chhau2,binatshau,binachhau
tshoo-khng-á,粗糠仔,16,chho͘-khng-á,tshookhnga2,chhookhnga2,tshookhnga,chhookhnga
tshoo-khng-kak,粗糠壳,16,chho͘-khng-kak,tshookhngkak,chhookhngkak,tshookhngkak,chhookhngkak
pùn-ki-tîn,糞箕藤,16,pùn-ki-tîn,pun3kitin5,pun3kitin5,punkitin,punkitin
âng-lin-tsháu,紅乳草,16,âng-lin-chháu,ang5lintshau2,ang5linchhau2,anglintshau,anglinchhau
âng-kāu-khak,紅厚殼,16,âng-kāu-khak,ang5kau7khak,ang5kau7khak,angkaukhak,angkaukhak
âng-tsí-á,紅子仔,16,âng-chí-á,ang5tsi2a2,ang5chi2a2,angtsia,angchia
âng-sim-á,紅心仔,16,âng-sim-á,ang5sima2,ang5sima2,angsima,angsima
âng-tshîng-peh,紅松柏,16,âng-chhêng-peh,ang5tshing5peh,ang5chheng5peh,angtshingpeh,angchhengpeh
âng-káu-tsan,紅校櫕,16,âng-káu-chan,ang5kau2tsan,ang5kau2chan,angkautsan,angkauchan
âng-mn̂g-tsháu,紅毛草,16,âng-mn̂g-chháu,ang5mng5tshau2,ang5mng5chhau2,angmngtshau,angmngchhau
âng-tām-pí,紅淡比,16,âng-tām-pí,ang5tam7pi2,ang5tam7pi2,angtampi,angtampi
âng-tsu-á,紅珠仔,16,âng-chu-á,ang5tsua2,ang5chua2,angtsua,angchua
âng-tsu-bo̍k,紅珠木,16,âng-chu-bo̍k,ang5tsubok8,ang5chubok8,angtsubok,angchubok
âng-tshân-oo,紅田烏,16,âng-chhân-o͘,ang5tshan5oo,ang5chhan5oo,angtshanoo,angchhanoo
âng-phê-kua,紅皮柯,16,âng-phê-koa,ang5phe5kua,ang5phe5koa,angphekua,angphekoa
âng-sia̍h-liû,紅石榴,16,âng-sia̍h-liû,ang5siah8liu5,ang5siah8liu5,angsiahliu,angsiahliu
âng-tsí-soo,紅紫蘇,16,âng-chí-so͘,ang5tsi2soo,ang5chi2soo,angtsisoo,angchisoo
âng-bah-tōo,紅肉杜,16,âng-bah-tō͘,ang5bahtoo7,ang5bahtoo7,angbahtoo,angbahtoo
âng-ka-tang,紅茄苳,16,âng-ka-tang,ang5katang,ang5katang,angkatang,angkatang
âng-tshài-thâu,紅菜頭,16,âng-chhài-thâu,ang5tshai3thau5,ang5chhai3thau5,angtshaithau,angchhaithau
âng-pi-muâ,紅蓖麻,16,âng-pi-môa,ang5pimua5,ang5pimoa5,angpimua,angpimoa
âng-ì-á,紅薏仔,16,âng-ì-á,ang5i3a2,ang5i3a2,angia,angia
âng-bīn-huan,紅面番,16,âng-bīn-hoan,ang5bin7huan,ang5bin7hoan,angbinhuan,angbinhoan
âng-kut-tsuâ,紅骨蛇,16,âng-kut-chôa,ang5kuttsua5,ang5kutchoa5,angkuttsua,angkutchoa
âng-hōng-tshài,紅鳳菜,16,âng-hōng-chhài,ang5hong7tshai3,ang5hong7chhai3,anghongtshai,anghongchhai
âng-kue-iû,紅鷄油,16,âng-koe-iû,ang5kueiu5,ang5koeiu5,angkueiu,angkoeiu
suè-hio̍h-lâm,細葉楠,16,sòe-hio̍h-lâm,sue3hioh8lam5,soe3hioh8lam5,suehiohlam,soehiohlam
sù-bî-tsháu,絮薇草,16,sù-bî-chháu,su3bi5tshau2,su3bi5chhau2,subitshau,subichhau
si-suànn-tsháu,絲線草,16,si-sòaⁿ-chháu,sisuann3tshau2,sisoann3chhau2,sisuanntshau,sisoannchhau
lik-san-ôo,綠珊瑚,16,lek-san-ô͘,liksanoo5,leksanoo5,liksanoo,leksanoo
tiû-tshun-hue,綢春花,16,tiû-chhun-hoe,tiu5tshunhue,tiu5chhunhoe,tiutshunhue,tiuchhunhoe
tàu-piah-hông,罩壁黃,16,tàu-piah-hông,tau3piahhong5,tau3piahhong5,taupiahhong,taupiahhong
iûnn-tài-lâi,羊帶來,16,iûⁿ-tài-lâi,iunn5tai3lai5,iunn5tai3lai5,iunntailai,iunntailai
iûnn-kang-tshì,羊牨刺,16,iûⁿ-kang-chhì,iunn5kangtshi3,iunn5kangchhi3,iunnkangtshi,iunnkangchhi
iûnn-kak-tāu,羊角豆,16,iûⁿ-kak-tāu,iunn5kaktau7,iunn5kaktau7,iunnkaktau,iunnkaktau
gī-nâ-puânn,義藍盤,16,gī-nâ-pôaⁿ,gi7na5puann5,gi7na5poann5,ginapuann,ginapoann
huan-hûn-tsháu,翻魂草,16,hoan-hûn-chháu,huanhun5tshau2,hoanhun5chhau2,huanhuntshau,hoanhunchhau
hī-kau-tsháu,耳鉤草,16,hī-kau-chháu,hi7kautshau2,hi7kauchhau2,hikautshau,hikauchhau
ian-tsi-hue,胭脂花,16,ian-chi-hoe,iantsihue,ianchihoe,iantsihue,ianchihoe
kha-bú-tsháu,脚母草,16,kha-bú-chháu,khabu2tshau2,khabu2chhau2,khabutshau,khabuchhau
kha-bak-tsháu,脚目草,16,kha-bak-chháu,khabaktshau2,khabakchhau2,khabaktshau,khabakchhau
kha-pe̍h-sún,腳白筍,16,kha-pe̍h-sún,khapeh8sun2,khapeh8sun2,khapehsun,khapehsun
sàn-huih-tsháu,臭天黃,16,sàn-huih-chháu,san3huihtshau2,san3huihchhau2,sanhuihtshau,sanhuihchhau
tshàu-sái-lâm,臭屎楠,16,chhàu-sái-lâm,tshau3sai2lam5,chhau3sai2lam5,tshausailam,chhausailam
tshàu-sái-kue,臭屎瓜,16,chhàu-sái-koe,tshau3sai2kue,chhau3sai2koe,tshausaikue,chhausaikoe
tshàu-tshuan-kiong,臭川芎,16,chhàu-chhoan-kiong,tshau3tshuankiong,chhau3chhoankiong,tshautshuankiong,chhauchhoankiong
tshàu-kám-tsháu,臭敢草,16,chhàu-kám-chháu,tshau3kam2tshau2,chhau3kam2chhau2,tshaukamtshau,chhaukamchhau
tshàu-khang-á,臭空仔,16,chhàu-khang-á,tshau3khanga2,chhau3khanga2,tshaukhanga,chhaukhanga
tshàu-tsho-tsháu,臭臊草,16,chhàu-chho-chháu,tshau3tshotshau2,chhau3chhochhau2,tshautshotshau,chhauchhochhau
tshàu-phû-iông,臭芙蓉,16,chhàu-phû-iông,tshau3phu5iong5,chhau3phu5iong5,tshauphuiong,chhauphuiong
ōo-koo-tsháu,芋菰草,16,ō͘-ko͘-chháu,oo7kootshau2,oo7koochhau2,ookootshau,ookoochhau
khóo-līng-kang,苦楝江,16,khó͘-lēng-kang,khoo2ling7kang,khoo2leng7kang,khoolingkang,khoolengkang
khóo-līng-kū,苦楝舅,16,khó͘-lēng-kū,khoo2ling7ku7,khoo2leng7ku7,khoolingku,khoolengku
khóo-kue-tsháu,苦瓜草,16,khó͘-koe-chháu,khoo2kuetshau2,khoo2koechhau2,khookuetshau,khookoechhau
khóo-nâ-puânn,苦藍盤,16,khó͘-nâ-pôaⁿ,khoo2na5puann5,khoo2na5poann5,khoonapuann,khoonapoann
ing-á-tsháu,英仔草,16,eng-á-chháu,inga2tshau2,enga2chhau2,ingatshau,engachhau
tang-e-tshài,苳萵菜,16,tang-e-chhài,tangetshai3,tangechhai3,tangetshai,tangechhai
hm̂-á-tsháu,茅仔草,16,hm̂-á-chháu,hm5a2tshau2,hm5a2chhau2,hmatshau,hmachhau
bâ-lî-tik,茅茹竹,16,bâ-lî-tek,ba5li5tik,ba5li5tek,balitik,balitek
ba̍k-nī-hue,茉莉花,16,ba̍k-nī-hoe,bak8ni7hue,bak8ni7hoe,baknihue,baknihoe
ka-pe̍h-sún,茭白筍,16,ka-pe̍h-sún,kapeh8sun2,kapeh8sun2,kapehsun,kapehsun
tê-sî-hông,茶匙黃,16,tê-sî-hông,te5si5hong5,te5si5hong5,tesihong,tesihong
tê-bí-tsháu,茶米草,16,tê-bí-chháu,te5bi2tshau2,te5bi2chhau2,tebitshau,tebichhau
tê-si-hông,茶絲黃,16,tê-si-hông,te5sihong5,te5sihong5,tesihong,tesihong
tâng-o-tshài,茼萵菜,16,tâng-o-chhài,tang5otshai3,tang5ochhai3,tangotshai,tangochhai
hô-lân-tsû,荷蘭薯,16,hô-lân-chû,ho5lan5tsu5,ho5lan5chu5,holantsu,holanchu
ho-lin-tāu,荷蘭豆,16,ho-lin-tāu,holintau7,holintau7,holintau,holintau
tshinn-hong-tsháu,菁方草,16,chhiⁿ-hong-chháu,tshinnhongtshau2,chhinnhongchhau2,tshinnhongtshau,chhinnhongchhau
kiok-hue-bo̍k,菊花木,16,kiok-hoe-bo̍k,kiokhuebok8,kiokhoebok8,kiokhuebok,kiokhoebok
tshài-to-tāu,菜刀豆,16,chhài-to-tāu,tshai3totau7,chhai3totau7,tshaitotau,chhaitotau
tshài-tsháu-thâu,菜草頭,16,chhài-chháu-thâu,tshai3tshau2thau5,chhai3chhau2thau5,tshaitshauthau,chhaichhauthau
bān-siū-kó,萬壽果,16,bān-siū-kó,ban7siu7ko2,ban7siu7ko2,bansiuko,bansiuko
bān-liân-siông,萬年松,16,bān-liân-siông,ban7lian5siong5,ban7lian5siong5,banliansiong,banliansiong
bān-kun-tsháu,萬斤草,16,bān-kun-chháu,ban7kuntshau2,ban7kunchhau2,bankuntshau,bankunchhau
bān-thô-hue,萬桃花,16,bān-thô-hoe,ban7tho5hue,ban7tho5hoe,banthohue,banthohoe
bān-tiám-kim,萬點金,16,bān-tiám-kim,ban7tiam2kim,ban7tiam2kim,bantiamkim,bantiamkim
e-á-tshài,萵仔菜,16,e-á-chhài,ea2tshai3,ea2chhai3,eatshai,eachhai
pián-thiok-tsháu,萹蓄草,16,pián-thiok-chháu,pian2thioktshau2,pian2thiokchhau2,pianthioktshau,pianthiokchhau
