tl,hanzi,frequency
hua-giân-khá-gú,花言巧語,5
khûn-tshài,芹菜,5
jio̍k,若,5
tsháu-tuē,草地,5
tshài-thâu-ké,菜頭粿,5
huâ-gú,華語,5
lôo-si,螺絲,5
huih-hîng,血型,5
huih-lōo,血路,5
kue-tshī,街市,5
kue-lōo,街路,5
piáu-sió-bē,表小妹,5
buē-hô,袂和,5
jio̍k,褥,5
kui-kú,規矩,5
kak-ngōo,覺悟,5
kái-seh,解說,5
kè-biô,計謀,5
kì-lo̍k,記錄,5
uē-tuê,話題,5
gú-bûn,語文,5
gú-im,語音,5
khò-thîng,課程,5
kuì-sam-sam,貴參參,5
tshiau-kè,超過,5
khin-siann-suè-seh,輕聲細說,5
û,輿,5
kūn-tāi,近代,5
thàu-tué,透底,5
kè-hūn,過份,5
kè-miâ,過名,5
kè-bín,過敏,5
keh,郭,5
gûn-kak-á,銀角仔,5
lo̍k-iánn,錄影,5
lo̍k-im,錄音,5
tn̂g-hè-siū,長歲壽,5
kàn-tsiap,間接,5
uán,阮,5
hū-kūn,附近,5
siang-sinn-á,雙生仔,5
tsa̍p-hè,雜貨,5
kue-nn̄g-ko,雞卵糕,5
kue-pâi,雞排,5
ke-bú,雞母,5
kue-bú,雞母,5
kue-bú-phê,雞母皮,5
kue-lâng,雞籠,5
kue-bah,雞肉,5
pà-kuân,霸權,5
bīn-kun,面巾,5
bīn-phê,面皮,5
sūn-sī,順序,5
kut-tshé,骨髓,5
niáu-tshú,鳥鼠,5
kiâm-soo-kue,鹹酥雞,5
bâ-tshiok,麻雀,5
kóo-tshe,鼓吹,5
lîng-gíng,龍眼,5
lîng-kut,龍骨,5
pē,倍,4
si,尸,4
pē,弊,4
si,書,4
pē,焙,4
si,舒,4
huan,蕃,4
huan,藩,4
si,須,4
huan,飜,4
tiong-guân,中元,3
tiong-guân,中原,3
kóo-kè,估價,3
kóo-kè,估計,3
tshik,側,3
hù,傅,3
tshik,册,3
phoo,坡,3
tshik,尺,3
lî,廬,3
luī,彙,3
tshik,慼,3
uân,援,3
phoo,波,3
tshik,漆,3
puē,珮,3
lî,璃,3
lî,离,3
khuà,罣,3
tshik,膝,3
tsiunn,蟑,3
siâm,蟾,3
uân,袁,3
lî,貍,3
tshik,赤,3
khí-khì,起去,3
khuà,跨,3
uân,轅,3
lî,釐,3
sam-sing,三牲,2
tsú-si̍k,主席,2
à,亜,2
à,亞,2
tông,仝,2
lū,侶,2
jî,俞,2
kuan,倌,2
tóo,倒,2
gê,倪,2
kai,偕,2
gió,偶,2
tông,僮,2
jî,儒,2
lē,儷,2
kong-bîng,光明,2
lāi-tuē,內地,2
lāi-tē,內地,2
hê,兮,2
tshiah-jī,刺字,2
tsiân-kim,前金,2
sing-ha̍k,升學,2
piān,卞,2
ik,厄,2
lē,厲,2
thóo-khuì,吐氣,2
thóo-tsi̍h,吐舌,2
hê,和,2
khok,哭,2
hi,唏,2
à,啞,2
kok-gí,國語,2
kok-gú,國語,2
pî,埤,2
kai,堦,2
tông,塘,2
hu,墟,2
tāi-an,大安,2
thian-tsin,天真,2
sit-khì,失去,2
gueh,夾,2
hê,奚,2
jî,如,2
kiang,姜,2
kuan,娟,2
siân,嬋,2
hu,孚,2
siù,守,2
khik,客,2
iông-ī,容易,2
liâu-á,寮仔,2
khik,尅,2
ong,尫,2
sú,屎,2
khàm-tíng,崁頂,2
tiùnn,帳,2
pênn-poo,平埔,2
kńg,廣,2
piān,弁,2
sú,徙,2
hok,復,2
piān,忭,2
se,恓,2
lū,慮,2
lē,戾,2
sóo-uī,所謂,2
ki-lîng,技能,2
ik,抑,2
tham,探,2
thàm-thâu,探頭,2
tsiap-sio̍k,接續,2
tsiap-sio̍k,接觸,2
hê,携,2
tik,摘,2
tōng-kiû,撞球,2
hê,攜,2
tóo,斗,2
hú,斧,2
i̍k-king,易經,2
kiáu,晈,2
n̄g,暈,2
ūn,暈,2
bōo,暮,2
hi,曦,2
ē-sái-tit,會使得,2
ē-kham-tit,會堪得,2
tshng,村,2
gî-pê,枇杷,2
khî-pê,枇杷,2
se,栖,2
thô-á-hn̂g,桃仔園,2
se,棲,2
iûnn-muî,楊梅,2
jî,榆,2
ki-lîng,機能,2
khiàm-iōng,欠用,2
hi,欷,2
tsiànn-im,正音,2
pháinn-thinn,歹天,2
siong,殤,2
si̍k-tsí,汐止,2
piān,汴,2
iân-lōo,沿路,2
tsù-im,注音,2
hái-hong,海風,2
lē,淚,2
thiam-ting,添丁,2
phài,湃,2
siong,湘,2
tam,湛,2
làm-á,湳仔,2
tik,滴,2
lé,澧,2
lū,濾,2
oo-liông,烏龍,2
lo̍k,烙,2
bô-liáu-sî,無了時,2
bô-hān,無限,2
hi,熙,2
tun,燉,2
pa,爸,2
se,犀,2
siù,琇,2
jî,瑜,2
sú,璽,2
iōng-huat,用法,2
īng-huat,用法,2
hê,畦,2
ī-gī,異議,2
tông,疼,2
lē,癘,2
kiáu,皦,2
tsin-ài,真愛,2
lē,礪,2
lé,礼,2
tóo,禱,2
lē,禲,2
hu,稃,2
tun,窀,2
tông,筒,2
siong,箱,2
tan,簞,2
tông,糖,2
khong,糠,2
lē,糲,2
siù,綉,2
li̍k-sik,綠色,2
hi,羲,2
ong,翁,2
tam,耽,2
thuah,脫,2
hú,腑,2
hok,腹,2
jî,茹,2
lē,荔,2
gueh,莢,2
lo̍k-ngóo,落伍,2
kiang,薑,2
sih,薛,2
gió,藕,2
io̍h-tse,藥劑,2
io̍h-tse,藥渣,2
hu,虛,2
lê-á,螺仔,2
huē,蟹,2
lé,蠡,2
kai,街,2
hok,複,2
kuan,覌,2
thóo,討,2
hú,許,2
kuí-kè,詭計,2
khè,課,2
tun,諄,2
thâm,譚,2
piàn-hîng,變形,2
hê,蹊,2
khuè,蹶,2
sin-sè,身世,2
lo̍k,轆,2
piān,辦,2
hok,郝,2
pōo-uī,部位,2
ūn,鄆,2
lo̍k,酪,2
tan,釘,2
hú,釜,2
lîng-á,鈴仔,2
tông,銅,2
lū,鑢,2
khui-to,開刀,2
kuan,関,2
iam-ke,閹雞,2
iam-kue,閹雞,2
tsīng,阱,2
kàng-kē,降低,2
lē,隷,2
lo̍k,雒,2
siang-bīn,雙面,2
siang-thâu,雙頭,2
hê,霞,2
ūn,韵,2
tíng-ji̍t,頂日,2
tsia̍h-mn̍gh,食物,2
siù,首,2
hok,馥,2
kuan,鰥,2
lé,鱧,2
lē,鱱,2
ing-ko,鶯歌,2
ing-ko,鸚哥,2
iâm-tiânn,鹽埕,2
lo̍k,麓,2
sú,黍,2
kah-á,䘥仔,1
tsi̍t-puànn-pái-á,一半擺仔,1
it-tàn,一旦,1
it-khài,一概,1
it-lia̍p-it,一粒一,1
it-tì,一致,1
tshit-tóo,七堵,1
tshit-niû-má,七娘媽,1
tshit-tshenn-suann,七星山,1
sam-tsân-á,三層仔,1
sam-bûn-hî,三文魚,1
sann-kak,三角,1
sann-kak-íng,三角湧,1
siōng-guân,上元,1
hā-guân,下元,1
hā-huān,下凡,1
ē-si,下司,1
ē-ji̍t-á,下日仔,1
e-hng-àm,下昏暗,1
hā-suí,下水,1
hā-liû,下流,1
hā-pan,下班,1
hē-lo̍h,下落,1
hā-khò,下課,1
put-tān,不但,1
put-jû,不如,1
put-tap-put-tshit,不答不七,1
put-kuán-sî,不管時,1
put-lūn,不論,1
phi,丕,1
sè-sio̍k,世俗,1
sè-tsîng,世情,1
sè-kí,世紀,1
lióng,两,1
kiu,丩,1
tiong-hô,中和,1
tiong-ha̍k,中學,1
tiong-o̍h,中學,1
tiong-san,中山,1
tiong-sìng,中性,1
tiong-se-khu,中西區,1
tiòng-hong,中風,1
tan-tiân,丹田,1
tsú-lâng,主人,1
tsú-li̍k,主力,1
tsú-tsái,主宰,1
tsú-tsáinn,主宰,1
tsú-kiàn,主見,1
tsú-kuan,主觀,1
tsú-pān,主辦,1
tsú-tuê,主題,1
tsú-thé,主體,1
tom,丼,1
gāi,乂,1
ngāi,乂,1
kú-nî,久年,1
hoo,乎,1
mih,乜,1
káu-tè-tshù,九塊厝,1
káu-kháng,九孔,1
khit-tsia̍h,乞食,1
jí,乳,1
luān-lâi,亂來,1
luān-kóng,亂講,1
sū-bū-sóo,事務所,1
jī-pat-tsuí,二八水,1
jī-tsáinn,二指,1
jī-tsuí,二水,1
u,于,1
ngóo-tsí-suann,五指山,1
gōo-ji̍t-tseh,五日節,1
gōo-ge̍h-tsueh,五月節,1
gōo-gue̍h-tseh,五月節,1
ngóo-kok,五穀,1
ngóo-kim,五金,1
a-iân,亞鉛,1
bông-hûn,亡魂,1
kau-tiāng,交仗,1
kau-tiōng,交仗,1
kau-tsiap,交接,1
kau-i̍k,交易,1
kau-thuè,交替,1
kau-thè,交替,1
liōng,亮,1
jîn-sam,人參,1
jîn-som,人參,1
jîn-guân,人員,1
lâng-kang,人工,1
jîn-bûn,人文,1
jîn-kan,人間,1
jîn-tik,仁德,1
jîn-gī,仁義,1
tann-á,今仔,1
tiōng,仗,1
hù-tshut,付出,1
sian-thô,仙桃,1
tāi-bîng-sû,代名詞,1
tāi-thuè,代替,1
í-ki̍p,以及,1
giáng,仰,1
tiōng,仲,1
jīm-hô,任何,1
hūn-tsú,份子,1
khì-tôo,企圖,1
tsiòng,众,1
tshun-tshiú,伸手,1
thí,佇,1
uī-tì,位置,1
te,低,1
kē-im,低音,1
tsū-tsí,住址,1
tsū-sóo,住所,1
hôo,何,1
siâ,佘,1
i̍k,佚,1
hu̍t-tsóo,佛祖,1
tsok-bûn,作文,1
tsok-gia̍p,作業,1
puē-ho̍k,佩服,1
i̍k,佾,1
sú-bīng,使命,1
sái-lōng,使弄,1
sú-iōng-lâng,使用人,1
sú-iōng-tsiá,使用者,1
lâi-sè,來世,1
lâi-pin,來賓,1
kiong-ìng,供應,1
kiong-kip,供給,1
i-uá,依倚,1
i-lāi,依賴,1
i-nāi,依賴,1
bú-jio̍k,侮辱,1
hâu,侯,1
pân-gî,便宜,1
hē-hāng,係項,1
tshiok-tsìn,促進,1
tsùn,俊,1
sio̍k-gān,俗諺,1
pó-tshî,保持,1
pó-tsiànn,保正,1
pó-liû,保留,1
pó-kuán,保管,1
pó-tsiòng,保障,1
sìn-sit,信息,1
sìn-lāi,信賴,1
sìn-nāi,信賴,1
siu-hīng,修行,1
tò-tshiú-kuáinn-á,倒手拐仔,1
tò-thâu-senn,倒頭生,1
hāu-suán-jîn,候選人,1
hóng,倣,1
guê,倪,1
lûn-lí,倫理,1
ta̍t-tit,值得,1
ké-pâu,假包,1
ké-iánn,假影,1
uí-tāi,偉大,1
tsuè-tuā-tsuí,做大水,1
tsò-tuā-tsuí,做大水,1
tsuè-kang-á,做工仔,1
tsuè-hì,做戲,1
tsò-hì,做戲,1
tsuè-tsuí,做水,1
tsò-tsuí,做水,1
tsuè-huat,做法,1
tsò-huat,做法,1
tsuè-sit,做穡,1
tsuè-tsiò,做醮,1
thîng-tsí,停止,1
tsing-thàm,偵探,1
ngóo-siōng,偶像,1
thio,偷,1
ka-lé,傀儡,1
pī-pān,備辦,1
thuân-pò,傳播,1
thuân-pòo,傳播,1
thuân-tō,傳道,1
hiau-hīng,僥倖,1
tshiàm-khuân,僭權,1
tshiàm-kuân,僭權,1
tsiàm-khuân,僭權,1
tsiàm-kuân,僭權,1
jû-ka,儒家,1
iu-sian,優先,1
iu-thāi,優待,1
giám,儼,1
giám-ngē,儼硬,1
ín-tsún,允准,1
guân-siau,元宵,1
guân-tsiáng,元掌,1
guân-tsióng,元掌,1
guân-khì,元氣,1
hiann-ko,兄哥,1
hiann-só,兄嫂,1
tshiong-buán,充滿,1
tshiong-tsiok,充足,1
hiong-tshiú,兇手,1
sian-jîn,先人,1
sian-sinn-niû,先生娘,1
sian-ti,先知,1
sian-puè,先輩,1
sian-tsìn,先進,1
sian-hong,先鋒,1
kong-tshái,光彩,1
kong-kíng,光景,1
kng-ku̍t,光滑,1
khik-khui,克虧,1
ji̍p-tshù,入厝,1
ji̍p-tiûnn,入場,1
luē-tsāi,內在,1
lāi-tsāi,內在,1
lāi-guā,內外,1
lāi-suann,內山,1
lāi-uî,內惟,1
lāi-ôo,內湖,1
tsuân-jiân,全然,1
tsuân-bīn,全面,1
lióng-lân,兩難,1
pat-kuà,八卦,1
kong-khik,公克,1
kong-kiōng,公共,1
kong-bū,公務,1
kong-bū-guân,公務員,1
kong-lî,公厘,1
kong-ik,公益,1
kong-jīn,公認,1
kiōng-tông,共同,1
kiōng-sik,共識,1
kî-tiong,其中,1
tián-hîng,典型,1
phànn-tshiú,冇手,1
tsài-pán,再版,1
tsài-kiàn,再見,1
mōo-hiám,冒險,1
kuan-kun,冠軍,1
thióng,冢,1
ping-suann,冰山,1
ping-thn̂g,冰糖,1
hóng,况,1
líng-tòng,冷凍,1
lîng-tî,凌遲,1
tàng-sng,凍霜,1
huān-nā,凡若,1
huān-kan,凡間,1
hān-kan,凡間,1
tshut-tsuí,出水,1
tshut-phia̍h,出癖,1
tshut-huat,出發,1
tshut-buē,出賣,1
tshut-bē,出賣,1
tshut-lōo,出路,1
tshut-īnn,出院,1
too,刀,1
thiau-lân,刁難,1
tiau-lân,刁難,1
hun-pia̍t,分別,1
pun-tiunn,分張,1
hun-tshiú,分手,1
hun-bîng,分明,1
hun-sik,分析,1
hun-lia̍t,分裂,1
hun-tsing,分鐘,1
pun-khui,分開,1
hîng-sū,刑事,1
hîng-hua̍t,刑罰,1
tshoo-luân,初戀,1
bín,刡,1
pia̍t-tsong,別莊,1
lī-tshī,利市,1
lī-sit,利息,1
tòo,到,1
kàu-kî,到期,1
tsè-ho̍k,制服,1
tshì-pho,刺波,1
tshì-kue,刺瓜,1
tshiah-sng,刺酸,1
khik-po̍k,刻薄,1
tsū-nî,前年,1
tsiân-sin,前身,1
tsiân-puè,前輩,1
tsiân-hong,前鋒,1
iam,剦,1
i̍k,劃,1
kio̍k-pún,劇本,1
liû,劉,1
kiàm-thâm,劍潭,1
la̍t-thâu,力頭,1
kong-lîng,功能,1
ka-ji̍p,加入,1
ka-iû,加油,1
ka-thiam,加添,1
ke-thinn,加添,1
ke-uē,加話,1
kiap-sòo,劫數,1
hāu,効,1
kīng,勁,1
bián-lē,勉勵,1
tōng-tsok,動作,1
tōng-li̍k,動力,1
tōng-ki,動機,1
sìng-lī,勝利,1
lôo,勞,1
sè-li̍k,勢力,1
sè-bīn,勢面,1
sè-thâu,勢頭,1
khîn-khiām,勤儉,1
khûn-khiām,勤儉,1
pau-hâm,包含,1
pau-kó,包果,1
pau-tsióng-tê,包種茶,1
pau-ún,包穩,1
pau-ho̍k,包袱,1
pau-tsong,包裝,1
pau-kó,包裹,1
pau-niá,包領,1
hiong,匈,1
pû-á,匏仔,1
huà-tsio̍h,化石,1
pak-ki̍k,北極,1
pak-bí,北美,1
pak-mn̂g-sū,北門嶼,1
a̍p,匣,1
huí-luī,匪類,1
kuī,匱,1
li̍k,匿,1
khi,區,1
khu-pia̍t,區別,1
tsa̍p-tsn̂g,十全,1
tshian-bān,千萬,1
tshian-lí-gán,千里眼,1
gōo-sî,午時,1
ngóo-sî,午時,1
puàn-tsú,半子,1
puànn-pîng-suann,半屏山,1
puàn-tó,半島,1
puànn-tháng-sái,半桶屎,1
puànn-lōo-tik,半路竹,1
puàn-suī,半遂,1
puànn-iam-iûnn,半陰陽,1
puànn-iam-iûnn-á,半陰陽仔,1
pi-lâm,卑南,1
pi-lâm-khe,卑南溪,1
pi-phí,卑鄙,1
hia̍p-tsōo,協助,1
lâm-pak,南北,1
lâm-tūn,南屯,1
lâm-tsiu,南州,1
lâm-ki̍k,南極,1
lâm-iûnn,南洋,1
lâm-káng,南港,1
lâm-ò,南澳,1
lâm-kuán,南管,1
lâm-tsīng,南靖,1
phok-lám-huē,博覽會,1
pok-kuà,卜卦,1
khah-phìnn,卡片,1
khah-tshia,卡車,1
gông,卬,1
ìn-á,印仔,1
ìn-suat,印刷,1
guî-ki,危機,1
tsik-sî,即時,1
nuī,卵,1
kuìnn,卷,1
sut,卹,1
khing,卿,1
guân-tsuân,原全,1
guân-tsāi,原在,1
guân-sí,原始,1
guân-tsú,原子,1
guân-hîng,原形,1
guân-bûn,原文,1
guân-liāu,原料,1
guân-tsá,原早,1
guân-pán,原版,1
guân-lí,原理,1
guân-thâu,原頭,1
hā,厦,1
iam,厭,1
sam,參,1
tsham-ú,參與,1
iú-siān,友善,1
huán-siā,反射,1
huán-kám,反感,1
huán-puē,反背,1
tsik-kong,叔公,1
siū-tsuē,受罪,1
siū-lān,受難,1
puān-luān,叛亂,1
kháu-king,口供,1
kháu-bī,口味,1
kháu-pe̍h,口白,1
kháu-gí,口語,1
kháu-gú,口語,1
kóo-tián,古典,1
kù-tāu,句讀,1
kù-tiám,句點,1
līng-ji̍t,另日,1
tsí-hó,只好,1
tsí-iàu,只要,1
khó-í,可以,1
khó-ài,可愛,1
tâi-sû,台詞,1
sai-kong-giang,司公鈃,1
su-tôo,司徒,1
tông-sū,同事,1
tâng-sāi,同姒,1
tông-ha̍k,同學,1
miâ-pâi,名牌,1
bîng-sû,名詞,1
āu-lí,后里,1
thóo-thóo,吐吐,1
hiòng-tsiân,向前,1
kun-tsú,君子,1
gîm-si,吟詩,1
phí,否,1
hónn-jīn,否認,1
hóo-jīn,否認,1
hâm-tshiàu,含笑,1
tsuīnn,吮,1
khip-ín,吸引,1
tiânn,呈,1
tsiù,呪,1
hap,呷,1
hoo-io̍k,呼籲,1
hoo-im,呼音,1
hôo,和,1
hô-kái,和解,1
hô-sūn,和順,1
tsiù-tshàm,咒讖,1
ka-pi-sik,咖啡色,1
tship,咠,1
phín-hīng,品行,1
há-má-sing,哈馬星,1
guân-guē,員外,1
uân-guē,員外,1
ko-ko,哥哥,1
tok-ku,啄龜,1
siong-liông,商量,1
būn-tap,問答,1
la,啦,1
siān-huà,善化,1
hám,喊,1
song-sū,喪事,1
sòng-sit,喪失,1
sû,嗣,1
siông,嘗,1
ta-pa-nî,噍吧哖,1
khì-khū,器具,1
khì-kū,器具,1
sò,噪,1
giâm-siok,嚴肅,1
giáng,嚷,1
giat,囓,1
sù-kuì,四季,1
sù-hái,四海,1
sì-ôo,四湖,1
sì-tîng-khe,四重溪,1
huê-ìng,回應,1
hê-phue,回批,1
huê-siu,回收,1
huê-hok,回覆,1
hê-hok,回覆,1
in-kó,因果,1
in-sòo,因素,1
khùn-jiáu,困擾,1
khùn-khóo,困苦,1
kòo-tīng,固定,1
kok-tiong,國中,1
kok-sió,國小,1
kok-tōo,國度,1
kok-kài,國界,1
uî-lôo,圍爐,1
huînn,園,1
thóo-kong-á,土公仔,1
thóo-tshenn,土星,1
tsāi-sè,在世,1
tsāi-sik-lí,在室女,1
tuē-hā,地下,1
tē-hā,地下,1
tuē-hā-sik,地下室,1
tē-hā-sik,地下室,1
tuē-uī,地位,1
tuē-tôo,地圖,1
tuē-ki,地基,1
tē-ki,地基,1
tuē-ga̍k,地獄,1
tsùn-kau,圳溝,1
hún,坋,1
gám-á,坎仔,1
khám-á,坎仔,1
tsē-siâm,坐禪,1
tsē-siân,坐禪,1
khing,坑,1
khun,坤,1
thán-tó,坦倒,1
thán-tshua̍h,坦斜,1
thán-huînn,坦橫,1
thán-pe̍h,坦白,1
thán-pi̍k,坦白,1
thán-ti̍t,坦直,1
phîng,坪,1
pà,垻,1
sîng-hông,城隍,1
poo-kiunn,埔姜,1
ki-tuē,基地,1
ki-tē,基地,1
ki-tok,基督,1
ki-kim,基金,1
khun,堃,1
kian-kòo,堅固,1
tiûnn-tuē,場地,1
tiûnn-tē,場地,1
thôo-bah,塗肉,1
thôo-ún,塗蚓,1
sat-phīnn,塞鼻,1
tiân,填,1
ùn-á,塭仔,1
tî,墀,1
bōng-khòng,墓壙,1
bōo-pâi,墓牌,1
tsing-ka,增加,1
ba̍k-hīnn,墨硯,1
ba̍k-tsa̍t-á,墨賊仔,1
ap-pik,壓迫,1
hôo,壷,1
hā-thinn,夏天,1
hē-tsì,夏至,1
guā-lâi,外來,1
guā-kong,外公,1
guā-kok,外國,1
guā-guā,外外,1
guā-má,外媽,1
guē-sing,外甥,1
guā-kuan,外觀,1
too,多,1
to-tsîng,多情,1
iā-kíng,夜景,1
tāi-jîn,大人,1
tuā-hîng,大型,1
tuā-o̍h,大學,1
tuā-liâu,大寮,1
tāi-tūn-suann,大屯山,1
tuā-sū,大嶼,1
tāi-sú,大暑,1
tuā-nâ,大林,1
tuā-lâu,大樓,1
tuā-tsuí,大水,1
tuā-hái,大海,1
tāi-kah-khe,大甲溪,1
tuā-ba̍k-kàng,大目降,1
tuā-siā,大社,1
tuā-sè-siān,大細腎,1
tuā-tōo,大肚,1
tuā-thuí,大腿,1
tāi-tō-kong,大道公,1
tāi-pōo-hūn,大部份,1
tāi-lí-khi̍t,大里杙,1
tāi-thé,大體,1
thinn-sài,天使,1
thinn-kong,天公,1
thian-tuē,天地,1
thian-tē,天地,1
thinn-tuē,天地,1
thinn-tē,天地,1
thian-tîng,天庭,1
thian-ì,天意,1
thinn-ì,天意,1
thian-tsâi,天才,1
thian-bûn,天文,1
thinn-sî,天時,1
thian-gâi,天涯,1
thian-jiân,天然,1
thinn-pinn,天邊,1
thài-pó,太保,1
thài-thài,太太,1
thài-ki̍k,太極,1
thài-pi̍k-tshenn,太白星,1
thài-kàm,太監,1
thài-mâ-lí,太麻里,1
hu-tshe,夫妻,1
kuái,夬,1
sit-luân,失戀,1
sit-iok,失約,1
sit-puê,失陪,1
sit-tiān,失電,1
iam,奄,1
khuè-hiann,契兄,1
khè-hiann,契兄,1
tshia-hua,奢華,1
hùn-tàu,奮鬥,1
lôo-tsâi,奴才,1
lôo-lē,奴隸,1
kan-sîn,奸臣,1
kan-hiông,奸雄,1
hó-miā,好命,1
hònn-kî,好奇,1
hó-hó,好好,1
hó-tit,好得,1
hó-lé,好禮,1
jû-tshú,如此,1
kīm-pô,妗婆,1
tòo,妬,1
bē-sài,妹婿,1
muāi-sài,妹婿,1
koo-pô,姑婆,1
uí-guân,委員,1
iâu,姚,1
khiong,姜,1
ti̍t-á,姪仔,1
in-iân,姻緣,1
niû-á,娘仔,1
gî,娛,1
buán,娩,1
tshū,娶,1
liô,婁,1
lôo,婁,1
hun-in,婚姻,1
jūn,媆,1
muâi-lâng,媒人,1
muî-lâng,媒人,1
sit,媳,1
má-tsóo-king,媽祖宮,1
jūn,嫩,1
tsí-á,子仔,1
tsú-kiong,子宮,1
khiat,孑,1
jī-tián,字典,1
jī-hîng,字型,1
jī-sènn,字姓,1
jī-bōo,字幕,1
jī-thé,字體,1
tsûn-tsāi,存在,1
tsûn-sim,存心,1
tshūn-sí,存死,1
hàu-koo,孝孤,1
hà-thn̄g,孝杖,1
hàu-lâm,孝男,1
bīng,孟,1
koo-ta̍k,孤獨,1
o̍h-á,學仔,1
ha̍k-miâ,學名,1
o̍h-tn̂g,學堂,1
ha̍k-li̍k,學歷,1
ha̍k-si̍p,學習,1
ú-tiū,宇宙,1
an-tah,安搭,1
an-ún,安穩,1
an-tsong,安裝,1
uân-kang,完工,1
uân-tsíng,完整,1
tōng,宕,1
tsong-tso̍k,宗族,1
kuann-si,官司,1
kuann-guân,官員,1
kuann-uē,官話,1
tīng-gī,定義,1
tīng-kui,定規,1
uán-jiân,宛然,1
kheh-tsàn,客棧,1
khik-kuan,客觀,1
kheh-tsiáu,客鳥,1
sit,室,1
iàn-huē,宴會,1
siau-iā,宵夜,1
ke-hé,家伙,1
ke-lāi,家內,1
ke-ke-hōo-hōo,家家戶戶,1
ke-āu,家後,1
ka-tso̍k,家族,1
iông-ún,容允,1
sok-sià,宿舍,1
siok-tuê,宿題,1
tsi̍k-bo̍k,寂寞,1
kià-senn-á,寄生仔,1
khiò,寇,1
hù-hōo,富戶,1
hù-jū,富裕,1
hù-kuì-kak,富貴角,1
hân-líng,寒冷,1
hân-liû,寒流,1
si̍t,寔,1
tshím-thâu,寢頭,1
si̍t-lē,實例,1
si̍t-bū,實務,1
si̍t-hiān,實現,1
si̍t-hîng,實行,1
si̍t-tsiān,實踐,1
si̍t-tsè,實際,1
lîng-khó,寧可,1
sím-tsa,審查,1
siá-jī,寫字,1
siá-si̍t,寫實,1
siá-tsin,寫真,1
pó-táu,寶斗,1
pó-kuì,寶貴,1
hong-kiàn,封建,1
hong-só,封鎖,1
tsiàng-tsâi,將才,1
tsiòng-tsâi,將才,1
tsuan-lī,專利,1
tsuan-ka,專家,1
tsuan-sim,專心,1
tsuan-nuâ,專欄,1
tsuan-tióng,專長,1
tuì-put-khí,對不起,1
tuì-huán,對反,1
tuì-hong,對方,1
tuì-tshik,對策,1
tuì-uē,對話,1
tuì-tâm,對談,1
tuì-tiōng,對重,1
siáu-jîn,小人,1
siáu-sú-á,小使仔,1
sió-tsím,小嬸,1
sió-sòo,小數,1
siáu-sú,小暑,1
sió-káng,小港,1
sió-buán,小滿,1
siáu-suat,小說,1
siàu-lí,少女,1
siàu-iâ,少爺,1
iû-kî,尤其,1
tsiū-kīn,就近,1
tsiū-kūn,就近,1
lî-koo,尼姑,1
nî-koo,尼姑,1
bué-tsíng-tsáinn-á,尾指指仔,1
bué-sau,尾梢,1
bé-sau,尾梢,1
bé-gê,尾牙,1
jiō-ôo,尿壺,1
ki̍k,局,1
khut-sè,屈勢,1
si-thé,屍體,1
sái-ha̍k,屎礐,1
sái-ha̍k-á,屎礐仔,1
ki̍k,屐,1
ban-á,屘仔,1
tôo-sat,屠殺,1
tsân-tshù,層次,1
lí-li̍k,履歷,1
lí-li̍k-pió,履歷表,1
suann-niû-á,山娘仔,1
san-ko,山歌,1
san-bîng-hái-sè,山盟海誓,1
suann-me̍h,山脈,1
bîn,岷,1
tó-sū,島嶼,1
tsông-pài,崇拜,1
khi,崎,1
kiā-á,崎仔,1
khun,崑,1
lūn-á,崙仔,1
gâm,巖,1
gâm,巗,1
sûn-lô,巡邏,1
kang-khū,工具,1
kang-tîng,工程,1
kang-tîng-su,工程師,1
tsó-iū,左右,1
tsó-iânn,左營,1
kháu,巧,1
bû,巫,1
tsha-pia̍t,差別,1
tshī-khu,市區,1
tshī-tsháu,市草,1
pi̍k,帛,1
tè-kok,帝國,1
tè-ông,帝王,1
sai-hiann,師兄,1
su-hū,師父,1
tiòng,帳,1
tuà-hà,帶孝,1
tài-sue,帶衰,1
siông-iōng,常用,1
uî,幃,1
kan-lo̍k,干樂,1
kan-puè,干貝,1
piânn-tseh,平仄,1
pîng-huân,平凡,1
pênn-tâi,平台,1
pîng-tâi,平台,1
pîng-kin,平均,1
pîng-kun,平均,1
pênn-thánn,平坦,1
pîng-siông,平常,1
pîng-siông-sî-á,平常時仔,1
pênn-tsiànn,平正,1
pênn-iûnn,平洋,1
pîng-sòo-sî,平素時,1
pîng-hîng,平衡,1
pîng-tsīng,平靜,1
nî-tāi,年代,1
nî-tau,年兜,1
nî-tseh,年節,1
nî-tsueh,年節,1
huàn-sióng,幻想,1
iù-siù,幼秀,1
iù-tī-hn̂g,幼稚園,1
iù-mī-mī,幼麵麵,1
kí-hô,幾何,1
tsong,庄,1
tsng-thâu,庄頭,1
pì-iū,庇佑,1
tiàm-á,店仔,1
khng,康,1
tû-pâng,廚房,1
huè-tî,廢除,1
huì-tî,廢除,1
huì-tû,廢除,1
kóng-gī,廣義,1
lû,廬,1
ti̍k,廸,1
kiàn-bu̍t,建物,1
kiàn-tio̍k,建築,1
kiàn-siat,建設,1
i̍k,弋,1
sit,式,1
ín-tōo,引渡,1
ín-iōng,引用,1
ín-tsìn,引進,1
ín-hûn,引魂,1
ín-tshuā,引𤆬,1
tē-hū-á,弟婦仔,1
tiang,張,1
kiâng,強,1
kiâng,强,1
kióng,强,1
bî-lô-káng,彌陀港,1
