prev_word,next_word,next_tl,count,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
小,姐,tsiá,285,1,0,1,0,1,1,0,0,0
返,去,khì,285,1,0,0,0,0,1,0,0,0
仔,目,ba̍k,284,1,0,1,1,1,1,1,0,0
機,會,huē,284,1,0,0,0,1,1,0,1,0
網,路,lōo,284,1,0,1,0,1,0,0,1,0
𣍐,記,kì,284,1,0,0,0,0,0,0,0,0
𣍐,記得,kì-tit,284,1,0,0,0,0,0,0,0,0
夥,計,kì,283,1,0,1,0,1,1,0,0,0
扑,算,sǹg,282,1,0,0,0,0,0,0,0,0
拍,算,sǹg,282,1,0,1,0,0,0,0,0,0
雞,屎,sái,282,1,0,1,0,1,1,1,0,0
代,誌,tsì,281,1,0,1,0,1,1,0,0,0
八,寶,pó,281,0,0,1,0,1,1,0,0,0
公,仔,á,281,1,0,1,0,1,1,0,0,0
地,理,lí,281,1,0,1,0,1,1,0,1,0
工,課,khuè,281,1,1,1,0,1,1,1,0,0
仔,錢,tsînn,280,1,0,1,0,1,1,0,0,0
有,時仔,sî-á,280,1,0,0,0,1,1,0,0,0
牛,角,kak,280,1,1,1,1,1,1,1,0,0
絲,仔,á,280,1,0,1,0,1,1,1,0,0
趣,味,bī,280,1,0,1,0,1,1,0,0,0
磚,仔,á,279,1,0,1,0,1,1,0,0,0
貓,仔,á,279,1,0,1,0,1,1,0,0,0
輾,轉,tńg,279,1,0,1,0,1,0,0,0,0
厝,邊,pinn,278,1,0,1,0,1,1,0,0,0
大,箍,khoo,278,1,0,1,0,1,1,0,1,0
電,腦,náu,278,1,1,1,0,1,0,0,1,0
加,減,kiám,277,1,0,1,0,1,1,0,1,0
道,理,lí,277,1,0,1,0,1,1,0,1,0
症,頭,thâu,276,1,0,1,0,1,1,0,1,0
一,切,tshè,275,1,0,0,0,1,1,0,0,0
火,炭,thuànn,275,1,0,1,1,1,1,1,1,0
雞,胿,kui,275,1,0,1,0,0,0,0,0,0
天,地,tē,274,1,0,1,0,1,1,0,1,0
好,額,gia̍h,272,1,1,1,0,1,1,0,1,0
妹,仔,á,272,1,0,1,0,0,1,0,0,0
胭,脂,tsi,272,1,1,1,1,1,1,1,0,0
袂,曉,hiáu,271,1,0,1,0,0,0,0,0,0
地,基,ki,270,1,0,1,0,1,1,0,0,0
夭,壽,siū,270,1,0,1,0,1,1,0,0,0
鱸,鰻,muâ,270,1,0,1,0,1,1,0,0,0
做,人,lâng,269,1,0,1,0,1,1,0,0,0
振,動,tāng,269,1,0,1,0,1,1,0,1,0
金,剛,kong,269,1,0,1,0,1,1,1,1,0
另,外,guā,268,1,0,1,0,1,1,0,0,0
牛,乳,ling,268,1,0,0,0,0,1,0,0,0
可,能,lîng,267,1,0,1,0,1,0,0,0,0
帽,仔,á,267,1,0,0,1,1,1,1,0,0
樹,仔,á,267,1,0,1,1,1,1,1,1,0
儂,客,kheh,266,1,0,0,0,0,0,0,0,0
生,死,sí,266,1,0,0,0,1,1,0,0,0
入,來,lâi,265,1,0,1,0,1,1,0,0,0
單,字,jī,265,1,0,1,0,1,1,0,0,0
環,境,kíng,265,1,0,0,0,1,0,0,1,0
走,馬,bé,265,1,0,1,1,1,1,0,0,0
過,山,suann,265,0,0,1,1,1,1,0,0,0
阿,巴,pa,265,0,0,0,0,0,0,0,0,0
阿,爸,pa,265,1,0,1,0,1,1,0,0,0
龍,船,tsûn,265,1,1,0,1,1,1,0,0,0
圓,仔,á,264,1,0,1,1,1,1,1,0,0
夭,閣,koh,264,0,0,0,0,0,0,0,0,0
新,聞,bûn,264,1,0,1,0,1,1,0,1,0
過,來,lâi,264,1,0,0,0,1,0,0,0,0
刺,仔,á,263,1,0,1,1,1,1,0,0,0
愛,情,tsîng,263,1,0,0,0,1,1,0,0,0
甘,愿,guān,263,0,0,0,0,0,0,0,0,0
鐵,仔,á,263,1,0,1,1,1,1,1,0,0
喙,齒,khí,262,1,0,1,0,0,0,1,1,0
如,來,lâi,262,1,0,0,0,1,1,0,0,1
白,話字,uē-jī,262,1,0,1,0,1,0,0,1,0
話,字,jī,262,1,0,1,0,1,0,0,1,0
對,頭,thâu,261,1,0,1,0,1,1,0,0,0
無,意,ì,261,1,0,1,0,1,1,0,0,0
秫,米,bí,261,1,1,1,1,1,1,0,0,0
蕃,薯,tsî,261,1,0,1,0,1,1,0,0,0
路,頭,thâu,261,1,0,1,0,1,1,0,0,0
一,个,ê,260,1,0,1,0,0,0,0,0,0
食,飯,pn̄g,260,1,0,1,0,1,1,1,0,0
奶,茶,tê,259,1,1,1,0,0,0,0,0,0
昨,日,ji̍t,259,1,0,0,0,1,1,0,0,0
會,用,īng,259,1,0,0,0,1,1,0,0,0
八,角,kak,258,1,1,1,1,1,1,0,1,0
大,細,suè,258,1,0,0,0,0,1,0,0,0
媽,祖,tsóo,258,1,0,1,0,1,1,0,1,0
日,晝,tàu,258,1,0,0,0,1,1,0,0,0
蛤,仔,á,257,1,0,1,0,1,1,0,1,0
現,象,siōng,256,1,0,1,0,1,1,0,1,0
電,影,iánn,256,1,0,1,0,1,0,0,0,0
頭,壳,khak,256,0,0,0,0,0,0,0,0,0
亜,未,bē,255,0,0,0,0,0,0,0,0,0
亞,未,bē,255,0,0,0,0,0,0,0,0,0
國,民,bîn,254,1,0,1,0,1,1,0,1,0
韓,國,kok,254,0,0,1,0,1,1,0,0,0
服,務,bū,253,1,0,1,0,1,0,0,1,0
路,尾,bé,253,1,0,0,0,0,1,0,0,0
字,頭,thâu,252,0,0,1,0,0,1,0,0,0
對,面,bīn,252,1,0,1,0,1,1,0,0,0
林,投,tâu,252,1,0,0,1,1,1,0,0,0
柱,仔,á,252,1,0,1,1,1,1,0,1,0
落,雨,hōo,252,1,0,1,0,1,1,0,0,0
仔,店,tiàm,251,1,0,1,0,1,1,0,0,0
枝,仔,á,251,1,0,1,1,1,1,0,1,0
荷,蘭,lân,251,0,0,1,1,1,1,0,1,0
袂,去,khì,251,0,0,1,0,0,0,0,0,0
夫,人,jîn,250,1,0,0,0,1,1,1,0,1
正,月,gue̍h,250,1,0,1,0,1,0,0,0,0
無,論,lūn,250,1,0,0,0,1,1,0,0,0
竹,篙,ko,250,1,0,1,0,1,1,0,1,0
若,多,tsē,250,0,0,0,0,0,1,0,0,0
無,路,lōo,249,1,0,1,0,1,1,0,0,0
白,賊,tsha̍t,249,1,0,1,0,1,1,0,0,0
秤,頭,thâu,249,1,0,1,0,1,1,0,0,0
客,氣,khì,248,1,0,1,0,1,1,0,0,0
綠,豆,tāu,248,1,0,1,1,1,1,0,0,0
麻,雀,tshiok,248,1,0,0,0,1,1,0,0,0
一,生,sing,247,1,0,0,0,1,1,0,0,0
尾,手,tshiú,247,1,0,1,0,1,1,0,0,0
映,望,bāng,247,1,0,0,0,1,0,0,0,0
瞈,望,bāng,247,0,0,0,0,0,0,0,0,0
神,經,king,247,1,1,1,0,1,1,0,1,0
中,間,kan,246,1,0,1,0,1,1,0,0,0
家,己,kī,246,1,0,1,0,1,1,0,0,0
會,記,kì,246,1,0,0,0,1,0,0,0,0
橐,仔,á,246,1,0,1,0,1,1,0,1,0
民,族,tso̍k,246,1,0,1,0,1,1,0,1,0
祖,公,kong,246,1,0,1,0,1,1,0,0,0
蕨,貓,niau,246,1,1,0,0,1,1,0,0,0
一,世,sì,245,1,0,0,0,1,1,0,0,0
心,適,sik,245,1,0,1,0,1,1,0,0,0
糞,埽,sò,245,1,1,1,0,1,1,0,1,0
臭,油,iû,245,1,0,1,0,1,1,0,0,0
臺,灣,uân,245,0,0,1,0,0,0,1,1,0
鎖,匙,sî,245,1,0,1,1,1,1,0,0,0
成,功,kong,244,1,0,0,0,1,1,0,1,0
柑,仔,á,244,1,0,1,1,1,1,0,1,0
科,技,ki,244,1,0,1,0,1,0,0,1,0
馬,鈴,lîng,244,1,1,1,0,1,1,0,0,0
三,不,put,243,1,1,1,0,1,1,0,0,0
四,角,kak,243,0,1,1,0,1,1,0,1,0
小,說,suat,243,1,0,1,0,1,1,0,1,0
毛,管,kńg,243,1,0,1,0,1,1,0,0,0
生,驚,kiann,243,1,0,1,0,1,1,0,0,0
皇,帝,tè,243,1,0,1,1,1,1,0,0,0
紅,毛,mn̂g,243,1,0,1,1,1,1,0,1,0
衆,人,lâng,243,0,0,0,0,0,0,0,0,0
會,仔,á,242,1,0,0,0,1,1,0,0,0
牌,仔,á,242,1,0,1,0,1,1,0,1,0
看,覓,māi,242,1,0,1,0,1,0,0,0,0
骨,頭,thâu,242,1,0,1,0,1,1,0,0,0
基,督,tok,241,1,0,1,0,1,1,0,1,0
帕,仔,á,241,1,0,1,0,1,1,0,0,0
番,薯,tsû,241,1,1,1,1,0,1,0,0,0
身,體,thé,241,1,0,1,0,1,1,0,1,0
仔,跤,kha,240,1,0,1,0,0,0,1,0,0
天,頂,tíng,240,1,0,1,0,1,1,0,1,0
空,課,khuè,240,0,0,0,0,1,0,0,0,0
美,國,kok,240,1,1,1,0,1,1,0,0,0
面,前,tsîng,239,1,0,0,0,1,1,0,0,0
病,院,īnn,238,1,0,1,0,1,1,0,0,0
條,仔,á,237,1,0,1,0,1,1,0,1,0
洗,手,tshiú,237,1,0,1,0,1,1,0,0,1
葫,蘆,lôo,237,1,0,1,1,1,1,1,0,0
角,仔,á,237,1,1,1,1,1,1,1,1,0
斗,仔,á,236,1,0,1,0,0,1,0,0,0
會,失,sit,236,1,0,1,0,1,0,0,0,1
菊,花,hue,235,1,0,0,1,1,1,0,0,0
仔,紙,tsuá,234,1,1,1,0,1,1,1,0,0
感,謝,siā,234,1,0,1,0,1,1,0,1,0
目,眉,bâi,234,1,1,0,0,1,1,0,0,0
隔,壁,piah,234,1,0,1,0,1,1,0,0,0
麥,仔,á,234,1,0,1,1,1,1,0,0,0
仔,再,tsài,233,1,0,0,0,1,1,0,0,0
外,口,kháu,233,1,0,1,0,1,1,0,0,0
心,頭,thâu,233,1,0,1,0,1,1,0,0,0
甚,麼,mi̍h,233,0,0,0,0,0,1,0,0,0
石,仔,á,233,1,0,1,0,1,1,1,0,0
礼,拜,pài,233,0,0,0,0,0,0,0,0,0
襪,仔,á,233,1,0,1,0,1,0,0,0,0
設,計,kè,233,1,0,1,0,1,1,1,1,0
陰,陽,iông,233,1,0,1,0,1,1,0,0,0
鴨,腳,kha,233,0,0,0,1,1,1,0,0,0
政,治,tī,232,1,0,1,0,1,1,0,1,0
無,法,huat,232,1,0,1,0,1,1,0,0,0
進,黨,tóng,232,0,0,1,0,1,1,0,0,0
台,北,pak,231,0,0,0,0,1,1,0,0,0
松,柏,peh,231,0,0,1,1,1,1,0,0,0
出,門,mn̂g,230,1,0,1,0,1,1,0,0,0
出,外,guā,230,1,0,1,0,1,1,0,0,0
結,果,kó,230,1,0,0,0,1,1,0,1,0
茨,邊,pinn,230,1,0,0,0,0,0,0,0,0
袂,赴,hù,230,1,0,1,0,0,0,0,0,0
元,帥,suè,229,0,0,0,0,1,1,0,0,0
拭,仔,á,229,1,1,1,0,1,1,0,0,0
歷,史,sú,229,1,0,0,0,1,1,0,1,0
淡,薄,po̍h,229,1,0,0,0,1,1,0,0,0
花,蓮,lian,229,1,0,0,0,1,0,0,0,0
金,魚,hî,229,1,0,1,1,1,1,0,0,0
指,頭仔,thâu-á,228,1,0,1,0,1,1,0,0,0
毋,捌,bat,228,0,0,1,0,0,0,0,0,0
相,拍,phah,228,1,0,1,0,0,1,0,1,0
看,無,bô,228,1,0,1,0,1,1,0,0,0
菜,脯,póo,228,1,0,1,0,1,1,0,0,0
貨,仔,á,228,1,0,1,0,0,1,0,0,0
電,視,sī,228,1,0,1,0,1,0,0,1,0
不,時,sî,227,1,0,0,0,1,1,0,0,0
小,可,khuá,227,1,0,1,0,1,0,0,0,0
仔,子,tsí,226,1,0,0,0,1,1,0,0,0
個,月,ge̍h,226,0,0,0,0,0,1,0,0,0
失,禮,lé,226,1,0,1,0,1,1,0,0,1
思,念,liām,226,1,0,1,0,1,1,0,0,1
香,港,káng,226,1,0,1,0,1,1,1,1,0
鬧,熱,lia̍t,226,1,0,1,0,1,0,0,0,0
鳳,梨,lâi,226,0,0,0,0,0,1,0,0,0
五,色,sik,225,1,0,0,0,1,1,0,0,0
位,數,sòo,225,0,0,0,0,1,0,0,1,0
君,子,tsú,225,1,0,1,1,1,1,0,0,0
姊,妹,bē,225,1,0,1,0,1,1,0,0,0
烏,面,bīn,225,1,0,1,1,1,1,0,0,0
網,仔,á,225,1,1,1,0,1,1,1,1,0
鉛,筆,pit,225,1,0,1,0,1,1,1,1,0
伙,仔,á,224,1,0,1,0,0,1,0,1,0
公,司,si,224,1,0,1,0,1,1,0,0,0
參,宿,siù,224,0,0,0,0,0,0,0,1,0
糕,仔,á,224,1,0,1,0,1,1,0,0,0
而,且,tshiánn,224,1,0,1,0,1,1,0,0,0
讀,册,tsheh,224,0,0,0,0,0,0,0,0,0
需,要,iàu,224,1,0,0,0,1,0,0,0,0
印,仔,á,223,1,0,1,0,1,1,1,0,0
洗,面,bīn,223,1,1,1,0,1,1,0,0,1
人,物,bu̍t,222,1,0,1,0,1,1,1,1,0
塑,膠,ka,222,1,0,1,0,1,0,1,1,0
手,平,pîng,222,0,0,0,0,0,1,0,0,0
漸,漸,tsiām,222,1,0,0,0,1,1,0,0,0
生,份,hūn,222,1,0,1,0,1,1,0,0,0
腸,仔,á,222,1,0,0,0,1,1,0,0,0
芙,蓉,iông,222,0,0,1,1,1,1,0,0,0
親,成,tsiânn,222,1,0,0,0,1,1,0,0,0
二,十,tsa̍p,221,0,0,1,0,0,1,0,0,0
八,仙,sian,221,1,0,1,0,1,1,1,0,0
尾,溜,liu,221,1,0,1,0,1,1,0,1,1
手,機,ki,221,1,0,1,0,1,0,0,0,0
牛,奶,ni,221,1,1,1,0,1,0,0,0,0
生,炒,tshá,221,0,0,0,0,0,1,0,0,0
虎,頭,thâu,221,1,0,1,1,1,1,0,0,0
金,絲,si,221,1,0,0,0,1,1,0,0,0
鬼,鬼,kuí,221,1,0,0,0,1,1,0,0,0
人,字,jī,220,0,0,0,0,1,1,1,0,0
傳,統,thóng,220,1,0,0,0,1,0,0,1,0
喜,个,ê,220,0,0,0,0,0,0,0,0,0
如,此,tshú,220,1,0,1,0,1,1,0,0,0
孤,單,tuann,220,1,0,1,0,1,1,0,0,0
珊,瑚,ôo,220,1,0,0,1,1,1,1,1,0
省,值,tī,220,0,0,0,0,0,0,0,0,0
省,治,tī,220,0,0,0,0,0,0,0,0,0
等,待,thāi,220,1,0,0,0,1,1,0,0,0
許,个,ê,220,0,0,0,0,0,0,0,0,0
貧,惰,tuānn,220,1,0,1,0,0,0,0,0,0
顛,倒,tò,220,1,0,1,0,1,1,0,0,0
過,頭,thâu,219,1,1,0,0,1,1,0,0,1
雞,爪,jiáu,219,1,0,0,0,1,1,0,0,0
工,業,gia̍p,218,1,0,1,0,1,1,0,1,0
老,人,lâng,218,1,0,1,0,1,1,0,1,0
雞,鵤,kak,218,1,0,1,0,0,1,1,0,0
山,區,khu,217,1,0,0,0,1,0,0,0,0
死,死,sí,217,1,0,1,0,1,1,0,0,0
細,聲,siann,217,1,0,1,0,1,1,0,1,0
豬,屎,sái,217,0,0,1,1,1,1,0,0,0
仔,腳,kha,216,1,0,0,0,1,1,0,0,0
姑,不,put,216,1,0,0,0,1,1,0,0,0
歇,睏,khùn,216,1,0,1,0,1,1,0,0,0
清,氣,khì,216,1,0,1,0,1,1,0,0,0
無,卡,khah,216,0,0,0,0,1,0,0,0,0
爸,爸,pa,216,1,0,0,0,0,0,0,0,0
總,統,thóng,216,1,0,0,0,1,1,0,1,0
說,多,to,216,1,0,0,0,1,1,0,0,1
說,多謝,to-siā,216,1,0,0,0,1,1,0,0,1
青,紅,âng,216,1,0,0,0,1,0,0,0,0
下,早,tsái,214,1,0,1,0,0,0,0,0,0
字,紙,tsuá,214,1,0,1,0,1,1,0,1,0
工,夫,hu,214,1,0,1,0,1,1,0,0,0
敢,是,sī,214,1,0,1,0,1,1,0,0,0
正,月,ge̍h,214,1,0,0,0,0,1,0,0,0
袂,用得,īng-tit,214,1,0,1,0,0,0,0,0,0
傀,儡,lé,213,1,0,1,0,1,1,0,1,0
加,再,tsài,213,0,0,0,0,0,0,0,0,0
嘴,舌,tsi̍h,213,1,0,0,0,1,1,0,0,0
無,夠,kàu,213,1,0,1,0,1,0,0,0,0
營,業,gia̍p,213,1,0,1,0,1,1,0,0,0
生,仔,á,213,1,0,1,0,1,1,0,0,0
蚊,罩,tà,213,1,0,0,0,1,1,0,0,0
蟲,仔,á,213,1,0,1,0,1,1,0,0,0
跤,仔,á,213,1,1,1,0,0,0,0,1,0
鉸,剪,tsián,213,1,0,1,0,1,1,0,0,0
七,仔,á,212,1,1,1,0,1,1,0,0,0
三,十,tsa̍p,212,0,0,1,0,1,1,0,0,0
佗,位,uī,212,1,0,1,0,1,0,0,0,0
價,數,siàu,212,1,0,1,0,1,0,0,0,0
冬,瓜,kue,212,1,0,1,1,1,1,1,0,0
欲,暗,àm,212,1,0,1,0,1,0,0,0,0
民,主,tsú,212,1,0,1,0,1,1,0,1,0
笠,仔,á,212,1,0,0,0,1,1,1,0,0
阿,母,bó,212,1,0,0,0,1,0,0,0,0
作,用,iōng,211,1,0,1,0,1,1,0,1,0
高,麗,lê,211,1,0,1,1,1,1,0,0,0
含,慢,bān,210,0,0,0,0,0,0,0,0,0
大,声,siann,210,0,0,0,0,0,0,0,0,0
失,礼,lé,210,0,0,0,0,0,0,0,0,0
棺,柴,tshâ,210,1,0,1,0,1,1,0,1,0
治,塊,teh,210,0,0,0,0,0,0,0,0,0
治,礼,teh,210,0,0,0,0,0,0,0,0,0
雞,腳,kha,210,1,0,0,0,1,1,0,0,0
鼠,麴,khak,210,1,0,0,1,1,1,0,0,0
嘴,仔,á,209,1,0,0,0,1,1,0,0,0
恁,娘,niâ,209,1,0,1,0,1,1,0,0,0
擗,仔,á,209,1,0,1,0,1,0,0,0,0
李,仔,á,209,1,0,1,1,1,1,0,0,0
枕,頭,thâu,209,1,0,1,0,1,1,1,0,0
樹,奶,ling,209,1,0,1,0,1,0,1,0,0
胳,下,ē,209,1,0,1,0,1,1,0,0,0
蚊,仔,á,209,1,0,0,1,1,1,0,0,0
親,情,tsiânn,209,1,0,0,0,1,0,0,0,0
鐵,甲,kah,209,1,0,1,0,1,1,0,0,0
仔,門,mn̂g,208,1,0,1,0,1,1,0,0,0
獨,立,li̍p,208,1,0,1,0,1,1,0,0,0
白,頭,thâu,208,1,0,0,0,1,1,0,1,0
粿,仔,á,208,1,1,1,0,0,1,0,0,0
透,早,tsá,208,1,0,1,0,1,1,0,0,0
風,颱,thai,208,1,0,1,1,1,1,0,1,0
做,堆,tui,207,1,0,1,0,1,1,0,0,0
地,方,hng,207,1,0,1,0,1,1,0,1,0
大,水,tsuí,207,1,1,1,1,1,1,0,1,0
樹,林,nâ,207,1,0,1,0,1,1,0,0,0
第,二,jī,207,1,0,1,0,1,1,0,1,0
調,查,tsa,207,1,0,0,0,1,1,0,1,0
中,心,sim,206,1,0,1,0,1,1,0,1,0
作,穡,sit,206,1,0,1,0,0,1,0,1,0
尻,脊,tsiah,206,1,1,1,0,1,1,0,0,0
日,子,tsí,206,1,0,1,0,1,1,0,0,0
犁,頭,thâu,206,1,0,1,0,1,1,0,0,0
算,盤,puânn,206,1,0,1,0,1,1,1,0,0
雞,肉,bah,206,1,1,1,0,1,1,0,0,0
午,時,sî,205,1,0,0,1,1,1,0,0,0
叔,伯,peh,205,1,0,1,0,1,1,0,0,0
無,時,sî,205,1,0,1,0,1,1,0,0,0
百,姓,sènn,205,1,0,0,0,1,0,0,0,0
荔,枝,tsi,205,1,0,1,1,1,1,0,0,0
鴨,母,bó,205,1,0,1,0,1,0,0,0,0
鼠,仔,á,205,1,1,1,0,1,1,0,1,0
主,義,gī,204,1,0,1,0,1,1,0,1,0
烏,暗,àm,204,1,0,1,0,1,1,0,0,0
經,濟,tsè,204,1,0,1,0,1,1,0,1,0
蘋,果,kó,204,1,1,1,0,1,1,0,0,0
蝶,仔,á,204,1,1,1,1,1,1,0,0,0
佛,祖,tsóo,203,1,0,1,0,1,1,0,0,0
囉,嗦,so,203,1,0,1,0,1,1,0,0,0
塗,豆,tāu,203,1,1,1,0,0,0,0,0,0
尾,囝,kiánn,203,1,0,0,0,1,1,0,0,0
某,人,lâng,203,1,0,0,0,1,1,0,0,0
着,愛,ài,203,0,0,0,0,0,0,0,0,0
紅,頭,thâu,203,1,0,1,0,1,1,0,1,0
腹,內,lāi,203,1,0,1,0,1,1,0,0,0
世,儂,lâng,202,1,0,0,0,0,0,0,0,0
桌,頭,thâu,202,1,0,1,0,1,1,0,0,0
梳,妝,tsng,202,1,1,1,0,1,1,0,0,0
毛,蟲,thâng,202,1,0,1,0,1,1,0,0,0
狀,元,guân,202,1,0,1,0,1,1,0,0,0
番,麥,be̍h,202,1,1,1,0,1,1,0,1,0
空,氣,khì,202,1,0,1,0,1,1,0,1,0
菠,薐,lîng,202,1,0,1,1,1,0,0,0,0
豬,肉,bah,202,1,0,1,1,1,1,0,0,0
𣍐,用,īng,202,1,0,0,0,0,0,0,0,0
𣍐,用得,īng-tit,202,1,0,0,0,0,0,0,0,0
仔,布,pòo,201,1,0,0,0,1,1,0,0,0
共,人,lâng,201,0,0,1,0,1,1,0,0,0
几,那,nā,201,0,0,0,0,0,0,0,0,0
天,氣,khì,201,1,0,0,0,1,1,0,1,0
幾,那,nā,201,0,0,0,0,0,0,0,0,0
後,手,tshiú,201,1,0,0,0,1,1,0,0,0
戶,口,kháu,201,1,0,1,0,1,1,0,1,0
旦,再,tsài,201,0,0,0,0,0,0,0,0,0
胸,坎,khám,201,1,1,1,0,1,1,0,1,0
車,仔,á,201,1,0,1,0,1,1,1,0,0
那,再,tsài,201,0,0,0,0,0,0,0,0,0
銀,朱,tsu,201,0,0,0,0,1,1,0,0,0
鹿,角,kak,201,1,0,1,0,1,1,0,0,0
也,是,sī,200,0,0,0,0,0,0,0,0,0
二,点,tiám,200,0,0,0,0,0,0,0,0,0
二,點,tiám,200,0,0,0,0,0,0,0,0,0
兮,晡,poo,200,1,0,0,0,0,0,0,0,0
基,進,tsìn,200,0,0,0,0,0,0,0,0,0
好,食,tsia̍h,200,1,0,1,0,1,1,0,0,0
抵,仔好,á-hó,200,0,0,0,0,0,0,0,0,0
普,通,thong,200,1,0,1,0,1,1,0,0,0
母,草,tsháu,200,1,0,0,1,1,1,0,0,0
民,進,tsìn,200,0,0,0,0,1,0,0,0,0
無,恰,khah,200,0,0,0,0,0,0,0,0,0
示,大,tuā,200,0,0,0,0,0,0,0,0,0
紅,灯,ting,200,0,0,0,0,0,0,0,0,0
舍,舍,sià,200,0,0,0,0,0,0,0,0,0
袂,呆,bái,200,0,0,0,0,0,0,0,0,0
身,軀邊,khu-pinn,200,1,0,0,0,1,0,0,0,0
軀,邊,pinn,200,1,0,0,0,1,0,0,0,0
進,党,tóng,200,0,0,0,0,0,0,0,0,0
食,飽,pá,200,1,0,1,0,1,1,0,0,0
𫔘,仔好,á-hó,200,0,0,0,0,0,0,0,0,0
市,仔,á,199,1,0,1,0,1,1,0,0,0
桐,油,iû,199,1,0,0,0,1,1,1,0,0
罕,得,tit,199,1,0,1,0,1,1,0,0,0
身,命,miā,199,1,0,0,0,1,1,0,0,0
電,子,tsú,199,1,1,1,0,1,0,1,1,0
饅,頭,thâu,199,1,0,0,0,1,1,0,0,0
會,記得,kì-tit,198,1,0,0,0,1,0,0,0,0
枋,仔,á,198,1,1,1,0,1,1,1,1,0
架,仔,á,198,1,0,1,0,1,1,1,1,0
磨,仔,á,198,1,0,1,1,1,1,1,0,0
能,記,kì,198,0,0,0,0,0,1,0,0,0
能,記得,kì-tit,198,0,0,0,0,0,1,0,0,0
袂,輸,su,198,1,0,1,0,0,0,0,0,0
釘,仔,á,198,1,0,1,0,1,1,1,0,0
兔,仔,á,197,1,0,0,1,1,1,0,0,0
台,語,gú,197,0,0,1,0,0,0,0,0,0
四,腳,kha,197,1,0,0,0,1,1,0,0,0
子,弟,tē,197,1,0,0,0,1,1,0,0,0
桃,花,hue,197,1,0,1,1,1,1,0,0,0
烏,薰,hun,197,0,0,0,0,1,1,0,0,0
白,菜,tshài,197,1,0,0,1,1,1,0,1,0
窟,仔,á,197,1,0,1,0,1,1,0,0,0
紅,目,ba̍k,197,1,0,1,0,1,1,0,1,0
賺,食,tsia̍h,197,1,0,0,0,1,1,0,0,0
跤,手,tshiú,197,1,0,1,0,0,0,0,0,0
開,腳,kha,197,1,0,0,0,1,1,0,0,0
頂,面,bīn,197,1,0,1,0,1,1,0,0,0
頭,一,tsi̍t,197,0,0,1,0,1,1,0,0,0
下,半,puànn,196,1,1,1,0,1,1,0,0,0
司,阜,hū,196,0,0,0,0,0,1,0,0,0
好,勢,sè,196,1,0,1,0,0,1,0,0,0
工,課,khè,196,1,0,0,0,0,1,0,0,0
生,字,jī,196,0,0,0,0,0,1,0,1,0
蕃,仔,á,196,1,0,0,1,0,0,0,0,0
魚,翅,tshì,196,1,0,1,0,1,1,0,0,0
做,一,tsi̍t,195,1,0,1,0,1,1,0,0,0
天,下,hā,195,1,0,1,0,1,1,0,0,0
火,腿,thuí,195,1,1,0,0,1,1,0,0,1
無,閒,îng,195,1,0,1,0,1,1,0,0,0
相,對,tuì,195,1,0,1,0,1,1,0,0,0
骰,仔,á,195,1,0,0,0,1,1,0,1,0
亂,使,sú,194,1,0,1,0,1,1,0,0,0
工,作,tsok,194,1,0,1,0,1,0,1,1,0
王,爺,iâ,194,1,0,1,0,1,1,0,0,0
粗,糠,khng,194,1,0,1,1,1,1,0,0,0
豚,仔,á,194,1,0,0,0,1,1,0,0,0
鴟,鴞,hio̍h,194,1,0,1,0,0,1,0,0,0
上,目,ba̍k,193,1,0,1,0,1,1,0,0,0
了,了,liáu,193,1,0,1,0,1,1,0,0,0
大,母,bú,193,0,0,0,0,0,1,0,0,0
掃,帚,tshiú,193,1,0,1,0,1,1,0,0,0
無,人,lâng,193,1,1,1,0,1,1,0,0,0
龍,仔,á,193,1,0,1,0,1,1,0,0,0
𥰔,仔,á,193,1,0,1,0,0,0,1,1,0
教,示,sī,192,1,0,1,0,1,1,0,0,0
機,器,khì,192,1,0,1,0,1,1,0,0,0
玲,瓏,long,192,1,0,0,0,1,0,0,0,0
耳,草,tsháu,192,0,0,0,1,1,1,0,0,0
被,仔,á,192,1,0,0,0,0,0,0,0,0
變,無,bô,192,1,0,1,0,1,1,0,0,0
須,要,iàu,192,0,0,0,0,0,0,0,0,0
打,馬,má,191,1,0,1,0,1,1,0,0,0
月,內,lāi,191,1,0,0,0,1,1,0,0,0
火,灰,hu,191,0,0,0,0,1,1,0,0,0
落,水,tsuí,191,1,0,1,0,1,1,0,0,0
豬,跤,kha,191,1,0,1,0,0,0,1,0,0
貨,車,tshia,191,1,0,0,0,1,1,0,0,1
以,後,āu,190,1,0,1,0,1,1,0,0,0
啥,物,mih,190,1,0,1,0,1,0,0,0,0
柿,仔,á,190,1,0,1,1,1,1,1,1,0
清,楚,tshó,190,1,0,1,0,1,1,0,0,0
薄,仔,á,190,1,0,1,0,1,1,1,0,0
一,枝,ki,189,0,0,1,1,1,1,0,0,0
怎,樣,iūnn,189,1,0,0,0,1,1,0,0,0
悲,哀,ai,189,1,0,1,0,1,1,0,0,0
方,式,sik,189,1,0,0,0,1,0,0,1,0
水,仙,sian,189,1,0,1,1,1,1,0,0,0
臨,時,sî,189,1,0,1,0,1,1,0,1,1
荷,包,pau,189,1,0,0,0,1,1,0,0,0
袂,到,kàu,189,1,0,1,0,0,0,0,0,0
