"DictWordID","PojUnicode","PojUnicodeOthers","PojInput","PojInputOthers","HanLoTaibunPoj","KipUnicode","KipUnicodeOthers","KipInput","KipInputOthers","HanLoTaibunKip","HoaBun"
"70654","sio-piáⁿ","","sio-piann2","","燒餅","sio-piánn","","sio-piann2","","燒餅","燒餅"
"70655","sio-piáⁿ","","sio-piann2","","燒餅","sio-piánn","","sio-piann2","","燒餅","鍋盔"
"70656","sio-piàⁿ","","sio-piann3","","相拚","sio-piànn","","sio-piann3","","相拚","較勁"
"70657","sio-po","","sio-po","","相褒","sio-po","","sio-po","","相褒","互相讚美"
"70658","sio-pò-chhùi","","sio-po3-chhui3","","相報嘴","sio-pò-tshuì","","sio-po3-tshui3","","相報嘴","口耳相傳"
"70659","sio-poah","","sio-poah","","相撥","sio-puah","","sio-puah","","相撥","融通"
"70660","sio-poa̍h-keng","","sio-poah8-keng","","相拔肩","sio-pua̍h-king","","sio-puah8-king","","相拔肩","勾肩搭背"
"70661","sio-póe-hōe","","sio-poe2-hoe7","","相掰會","sio-pué-huē","","sio-pue2-hue7","","相掰會","打招呼"
"70662","sio-pōe-biū","saⁿ-pōe-biū","sio-poe7-biu7","sann-poe7-biu7","相背謬","sio-puē-biū","sann-puē-biū","sio-pue7-biu7","sann-pue7-biu7","相背謬","相左"
"70663","sio-pōe-biū","saⁿ-pōe-biū","sio-poe7-biu7","sann-poe7-biu7","相背謬","sio-puē-biū","sann-puē-biū","sio-pue7-biu7","sann-pue7-biu7","相背謬","齟齲"
"70664","sio-poh-chhùi","","sio-poh-chhui3","","相駁嘴","sio-poh-tshuì","","sio-poh-tshui3","","相駁嘴","口角"
"70665","sio-poh-chhùi","","sio-poh-chhui3","","相駁嘴","sio-poh-tshuì","","sio-poh-tshui3","","相駁嘴","鬥嘴"
"70666","sio-pōng","","sio-pong7","","相碰","sio-pōng","","sio-pong7","","相碰","衝突"
"70667","sio-po͘","","sio-poo","","燒埔","sio-poo","","sio-poo","","燒埔","放荒"
"70668","sio-sàng","","sio-sang3","","相送","sio-sàng","","sio-sang3","","相送","相送"
"70669","sio-sàng","","sio-sang3","","相送","sio-sàng","","sio-sang3","","相送","贈送"
"70670","sio-sí","","sio-si2","","燒死","sio-sí","","sio-si2","","燒死","燒死"
"70671","sio-sî","","sio-si5","","相辭","sio-sî","","sio-si5","","相辭","作別"
"70672","sio-sî","","sio-si5","","相辭","sio-sî","","sio-si5","","相辭","告別"
"70673","sio-sî","","sio-si5","","相辭","sio-sî","","sio-si5","","相辭","告辭"
"70674","sio-sî","","sio-si5","","相辭","sio-sî","","sio-si5","","相辭","拜辭"
"70675","sio-sî","","sio-si5","","相辭","sio-sî","","sio-si5","","相辭","相辭"
"70676","sio-sî","","sio-si5","","相辭","sio-sî","","sio-si5","","相辭","辭行"
"70677","sio-sià","","sio-sia3","","相卸","sio-sià","","sio-sia3","","相卸","互相洩底"
"70678","sio-siah","","sio-siah","","相削","sio-siah","","sio-siah","","相削","較勁"
"70679","sio-siám","","sio-siam2","","相閃","sio-siám","","sio-siam2","","相閃","錯身而過"
"70680","sio-siám-chhia","","sio-siam2-chhia","","相閃車","sio-siám-tshia","","sio-siam2-tshia","","相閃車","交會車"
"70681","sio-siám-chhia","","sio-siam2-chhia","","相閃車","sio-siám-tshia","","sio-siam2-tshia","","相閃車","會車"
"70682","sio-siám-chhia","","sio-siam2-chhia","","相閃車","sio-siám-tshia","","sio-siam2-tshia","","相閃車","錯車"
"70683","sio-siám-sin","","sio-siam2-sin","","相閃身","sio-siám-sin","","sio-siam2-sin","","相閃身","錯肩而過"
"70684","sio-siám-sin","","sio-siam2-sin","","相閃身","sio-siám-sin","","sio-siam2-sin","","相閃身","擦身而過"
"70685","sio-siám-sin","","sio-siam2-sin","","相閃身","sio-siám-sin","","sio-siam2-sin","","相閃身","擦肩而過"
"70686","sio-siâng","","sio-siang5","","相siâng","sio-siâng","","sio-siang5","","相siâng","相像"
"70687","sio-siâng","","sio-siang5","","相像","sio-siâng","","sio-siang5","","相像","一樣"
"70688","sio-siâng","","sio-siang5","","相像","sio-siâng","","sio-siang5","","相像","相同"
"70689","sio-siâng","","sio-siang5","","相像","sio-siâng","","sio-siang5","","相像","相似"
"70690","sio-siâng","","sio-siang5","","相像","sio-siâng","","sio-siang5","","相像","相若"
"70691","sio-siâng","","sio-siang5","","相像","sio-siâng","","sio-siang5","","相像","相等"
"70692","sio-siāng","","sio-siang7","","相像","sio-siāng","","sio-siang7","","相像","相同"
"70693","sio-siāng","","sio-siang7","","相像","sio-siāng","","sio-siang7","","相像","相像"
"70694","sio-sim","","sio-sim","","燒心","sio-sim","","sio-sim","","燒心","醋心"
"70695","sio-sim-ô͘","","sio-sim-oo5","","燒心壺","sio-sim-ôo","","sio-sim-oo5","","燒心壺","茶炊"
"70696","sio-sòa","","sio-soa3","","相sòa","sio-suà","","sio-sua3","","相suà","相率"
"70697","sio-sòa","","sio-soa3","","相sòa","sio-suà","","sio-sua3","","相suà","接續"
"70698","sio-sòa","","sio-soa3","","相紲","sio-suà","","sio-sua3","","相紲","一個接一個"
"70699","sio-sòa","","sio-soa3","","相紲","sio-suà","","sio-sua3","","相紲","相繼"
"70700","sio-sòa","","sio-soa3","","相紲","sio-suà","","sio-sua3","","相紲","接二連三"
"70701","sio-sòa","","sio-soa3","","相紲","sio-suà","","sio-sua3","","相紲","接續"
"70702","sio-sòa","","sio-soa3","","相紲","sio-suà","","sio-sua3","","相紲","連續"
"70703","sio-sòa-lâi","","sio-soa3-lai5","","相紲來","sio-suà-lâi","","sio-sua3-lai5","","相紲來","川流不息"
"70704","sio-sòe-cháu","","sio-soe3-chau2","","相賽走","sio-suè-tsáu","","sio-sue3-tsau2","","相賽走","作鳥獸散"
"70705","sio-sòe-cháu","","sio-soe3-chau2","","相賽走","sio-suè-tsáu","","sio-sue3-tsau2","","相賽走","競相走避"
"70706","sio-su","","sio-su","","相輸","sio-su","","sio-su","","相輸","打睹"
"70707","sio-su","","sio-su","","相輸","sio-su","","sio-su","","相輸","打賭"
"70708","sio-sûi","","sio-sui5","","相隨","sio-suî","","sio-sui5","","相隨","相隨"
"70709","sio-su-iâⁿ","","sio-su-iann5","","相輸贏","sio-su-iânn","","sio-su-iann5","","相輸贏","打賭"
"70710","sio-sut-lō͘","","sio-sut-loo7","","相摔路","sio-sut-lōo","","sio-sut-loo7","","相摔路","相左"
"70711","sio-sut-lō͘","","sio-sut-loo7","","相摔路","sio-sut-lōo","","sio-sut-loo7","","相摔路","錯身而過"
"70712","sio-ta̍h","","sio-tah8","","相踏","sio-ta̍h","","sio-tah8","","相踏","交尾"
"70713","sio-ta̍h-thut","","sio-tah8-thut","","相踏脫","sio-ta̍h-thut","","sio-tah8-thut","","相踏脫","自相矛盾"
"70714","sio-tak","","sio-tak","","相tak","sio-tak","","sio-tak","","相tak","互相牴撞"
"70715","sio-tak-chhùi","saⁿ-tak-chhùi","sio-tak-chhui3","sann-tak-chhui3","相觸嘴","sio-tak-tshuì","sann-tak-tshuì","sio-tak-tshui3","sann-tak-tshui3","相觸嘴","口舌之爭"
"70716","sio-tak-chhùi","saⁿ-tak-chhùi","sio-tak-chhui3","sann-tak-chhui3","相觸嘴","sio-tak-tshuì","sann-tak-tshuì","sio-tak-tshui3","sann-tak-tshui3","相觸嘴","口角"
"70717","sio-tāⁿ-gō͘","","sio-tann7-goo7","","相誕誤","sio-tānn-gōo","","sio-tann7-goo7","","相誕誤","陰錯陽差"
"70718","sio-tâng","","sio-tang5","","相同","sio-tâng","","sio-tang5","","相同","相同"
"70719","sio-tàu","","sio-tau3","","相鬥","sio-tàu","","sio-tau3","","相鬥","搭檔"
"70720","sio-tê","","sio-te5","","燒茶","sio-tê","","sio-te5","","燒茶","熱茶"
"70721","sio-tê","","sio-te5","","燒茶","sio-tê","","sio-te5","","燒茶","燒"
"70722","sio-têng-tha̍h","","sio-teng5-thah8","","相重疊","sio-tîng-tha̍h","","sio-ting5-thah8","","相重疊","重疊"
"70723","sio-tha̍h","","sio-thah8","","相疊","sio-tha̍h","","sio-thah8","","相疊","相疊"
"70724","sio-thâi","","sio-thai5","","相","sio-thâi","","sio-thai5","","相","互相砍殺"
"70725","sio-thâi","","sio-thai5","","相","sio-thâi","","sio-thai5","","相","打仗"
"70726","sio-thâi","","sio-thai5","","相","sio-thâi","","sio-thai5","","相","相殺"
"70727","sio-thâi","","sio-thai5","","相","sio-thâi","","sio-thai5","","相","廝殺"
"70728","sio-thâi","","sio-thai5","","相","sio-thâi","","sio-thai5","","相","戰爭"
"70729","sio-thàm-thâu","","sio-tham3-thau5","","相探頭","sio-thàm-thâu","","sio-tham3-thau5","","相探頭","關切"
"70730","sio-thàn","","sio-than3","","相趁","sio-thàn","","sio-than3","","相趁","比照"
"70731","sio-thàn","","sio-than3","","相趁","sio-thàn","","sio-than3","","相趁","仿效"
"70732","sio-thàn","","sio-than3","","相趁","sio-thàn","","sio-than3","","相趁","模仿"
"70733","sio-thàu","saⁿ-thàu","sio-thau3","sann-thau3","相透","sio-thàu","sann-thàu","sio-thau3","sann-thau3","相透","相通"
"70734","sio-thàu","saⁿ-thàu","sio-thau3","sann-thau3","相透","sio-thàu","sann-thàu","sio-thau3","sann-thau3","相透","攙兌"
"70735","sio-thè","sio-thòe","sio-the3","sio-thoe3","相替","sio-thè","sio-thuè","sio-the3","sio-thue3","相替","更換"
"70736","sio-thè-ōaⁿ","sio-thòe-ōaⁿ","sio-the3-oann7","sio-thoe3-oann7","相替換","sio-thè-uānn","sio-thuè-uānn","sio-the3-uann7","sio-thue3-uann7","相替換","交互"
"70737","sio-thè-ōaⁿ","sio-thòe-ōaⁿ","sio-the3-oann7","sio-thoe3-oann7","相替換","sio-thè-uānn","sio-thuè-uānn","sio-the3-uann7","sio-thue3-uann7","相替換","交替"
"70738","sio-thè-ōaⁿ","sio-thòe-ōaⁿ","sio-the3-oann7","sio-thoe3-oann7","相替換","sio-thè-uānn","sio-thuè-uānn","sio-the3-uann7","sio-thue3-uann7","相替換","輪流"
"70739","sio-thè-ōaⁿ","sio-thòe-ōaⁿ","sio-the3-oann7","sio-thoe3-oann7","相替換","sio-thè-uānn","sio-thuè-uānn","sio-the3-uann7","sio-thue3-uann7","相替換","輪換"
"70740","sio-thiàⁿ-sioh","","sio-thiann3-sioh","","相疼惜","sio-thiànn-sioh","","sio-thiann3-sioh","","相疼惜","相惜"
"70741","sio-thin","","sio-thin","","相thin","sio-thin","","sio-thin","","相thin","相配"
"70742","sio-thiⁿ","","sio-thinn","","相添","sio-thinn","","sio-thinn","","相添","添加"
"70743","sio-thiⁿ","","sio-thinn","","相添","sio-thinn","","sio-thinn","","相添","湊合"
"70744","sio-thīn","","sio-thin7","","相媵","sio-thīn","","sio-thin7","","相媵","匹配"
"70745","sio-thīn","","sio-thin7","","相媵","sio-thīn","","sio-thin7","","相媵","交往"
"70746","sio-thīn","","sio-thin7","","相媵","sio-thīn","","sio-thin7","","相媵","往來"
"70747","sio-thīn","","sio-thin7","","相媵","sio-thīn","","sio-thin7","","相媵","許配"
"70748","sio-thīn","","sio-thin7","","相媵","sio-thīn","","sio-thin7","","相媵","媵"
"70749","sio-thng","","sio-thng","","燒湯","sio-thng","","sio-thng","","燒湯","熱湯"
"70750","sio-thng","","sio-thng","","燒湯","sio-thng","","sio-thng","","燒湯","燒"
"70751","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","火辣辣"
"70752","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","火燙"
"70753","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","灼熱"
"70754","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","滾熱"
"70755","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","滾燙"
"70756","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","熱呼呼"
"70757","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","熱辣辣"
"70758","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","sio-thǹg-thǹg","","sio-thng3-thng3","","燒燙燙","熱騰騰"
"70759","sio-thong","","sio-thong","","相通","sio-thong","","sio-thong","","相通","相通"
"70760","sio-thóng-thâu","","sio-thong2-thau5","","相捅頭","sio-thóng-thâu","","sio-thong2-thau5","","相捅頭","關切"
"70761","sio-thong-khì","","sio-thong-khi3","","相通氣","sio-thong-khì","","sio-thong-khi3","","相通氣","串氣"
"70762","sio-thut-lō͘","","sio-thut-loo7","","相脫路","sio-thut-lōo","","sio-thut-loo7","","相脫路","兩相天"
"70763","sio-thut-lō͘","","sio-thut-loo7","","相脫路","sio-thut-lōo","","sio-thut-loo7","","相脫路","相左"
"70764","sio-thut-lō͘","","sio-thut-loo7","","相脫路","sio-thut-lōo","","sio-thut-loo7","","相脫路","錯身而過"
"70765","sio-tî-put-hā","","sio-ti5-put-ha7","","相持不下","sio-tî-put-hā","","sio-ti5-put-ha7","","相持不下","相持不下"
"70766","sio--tiāu","","sio--tiau7","","燒掉","sio--tiāu","","sio--tiau7","","燒掉","燒掉"
"70767","sio--tio̍h","","sio--tioh8","","燒著","sio--tio̍h","","sio--tioh8","","燒著","灼傷"
"70768","sio--tio̍h","","sio--tioh8","","燒著","sio--tio̍h","","sio--tioh8","","燒著","燒灼"
"70769","sio-tn̄g","","sio-tng7","","相tn̄g","sio-tn̄g","","sio-tng7","","相tn̄g","相遇"
"70770","sio-tn̄g","","sio-tng7","","相搪","sio-tn̄g","","sio-tng7","","相搪","相逢"
"70771","sio-tn̄g","","sio-tng7","","相撞","sio-tn̄g","","sio-tng7","","相撞","碰面"
"70772","sio-tn̄g-thâu","","sio-tng7-thau5","","相撞頭","sio-tn̄g-thâu","","sio-tng7-thau5","","相撞頭","碰頭"
"70773","sio-tòa","","sio-toa3","","相帶","sio-tuà","","sio-tua3","","相帶","交尾"
"70774","sio-tòa-tio̍h","","sio-toa3-tioh8","","相帶著","sio-tuà-tio̍h","","sio-tua3-tioh8","","相帶著","另眼相待"
"70775","sio-tòa-tio̍h","","sio-toa3-tioh8","","相帶著","sio-tuà-tio̍h","","sio-tua3-tioh8","","相帶著","特別待遇"
"70776","sio-tòa-tio̍h","","sio-toa3-tioh8","","相帶著","sio-tuà-tio̍h","","sio-tua3-tioh8","","相帶著","記念舊情"
"70777","sio-tòe","sio-tè","sio-toe3","sio-te3","相綴","sio-tuè","sio-tè","sio-tue3","sio-te3","相綴","一個接一個"
"70778","sio-tò͘","","sio-too3","","相tò͘","sio-tòo","","sio-too3","","相tòo","傳染"
"70779","sio-tú","","sio-tu2","","相tú","sio-tú","","sio-tu2","","相tú","相遇"
"70780","sio-tú","","sio-tu2","","相抵","sio-tú","","sio-tu2","","相抵","相抵"
"70781","sio-tú-thâu","","sio-tu2-thau5","","相抵頭","sio-tú-thâu","","sio-tu2-thau5","","相抵頭","相碰頭"
"70782","sio-tú-thâu","","sio-tu2-thau5","","相抵頭","sio-tú-thâu","","sio-tu2-thau5","","相抵頭","碰頭"
"70783","sio-tùi-bīn","","sio-tui3-bin7","","相對面","sio-tuì-bīn","","sio-tui3-bin7","","相對面","相向"
"70784","sio-tùi-hiòng","","sio-tui3-hiong3","","相對向","sio-tuì-hiòng","","sio-tui3-hiong3","","相對向","對連"
"70785","sio-tùi-hiòng","","sio-tui3-hiong3","","相對向","sio-tuì-hiòng","","sio-tui3-hiong3","","相對向","對過"
"70786","sio-tùi-thâu","","sio-tui3-thau5","","相對頭","sio-tuì-thâu","","sio-tui3-thau5","","相對頭","面對面"
"70787","sio-tùi-thâu","","sio-tui3-thau5","","相對頭","sio-tuì-thâu","","sio-tui3-thau5","","相對頭","當面"
"70788","sio-ūi","","sio-ui7","","相衛","sio-uī","","sio-ui7","","相衛","袒護"
"70789","sip","","sip","","濕","sip","","sip","","濕","潮濕"
"70790","si̍p-choân","","sip8-choan5","","十全","si̍p-tsuân","","sip8-tsuan5","","十全","十全"
"70791","si̍p-jī-chhé","","sip8-ji7-chhe2","","十字扯","si̍p-jī-tshé","","sip8-ji7-tshe2","","十字扯","十字結"
"70792","si̍p-jī-gí","si̍p-jī-gú","sip8-ji7-gi2","sip8-ji7-gu2","十字語","si̍p-jī-gí","si̍p-jī-gú","sip8-ji7-gi2","sip8-ji7-gu2","十字語","縱橫字謎遊戲"
"70793","si̍p-jī-hò͘","","sip8-ji7-hoo3","","十字互","si̍p-jī-hòo","","sip8-ji7-hoo3","","十字互","十字結"
"70794","si̍p-jī-kè","","sip8-ji7-ke3","","十字架","si̍p-jī-kè","","sip8-ji7-ke3","","十字架","十字架"
"70795","si̍p-jī-lō͘","cha̍p-jī-lō͘","sip8-ji7-loo7","chap8-ji7-loo7","十字路","si̍p-jī-lōo","tsa̍p-jī-lōo","sip8-ji7-loo7","tsap8-ji7-loo7","十字路","十字路"
"70796","si̍p-koàn","","sip8-koan3","","習慣","si̍p-kuàn","","sip8-kuan3","","習慣","習慣"
"70797","si̍p-pán-á","","sip8-pan2-a2","","十扳仔","si̍p-pán-á","","sip8-pan2-a2","","十扳仔","扳手"
"70798","si̍p-pat-á","","sip8-pat-a2","","十八仔","si̍p-pat-á","","sip8-pat-a2","","十八仔","骰子"
"70799","si̍p-tê","si̍p-tôe","sip8-te5","sip8-toe5","習題","si̍p-tê","si̍p-tuê","sip8-te5","sip8-tue5","習題","習題"
"70800","sip-chhù","","sip-chhu3","","穸厝","sip-tshù","","sip-tshu3","","穸厝","停屍間"
"70801","sip-chín","","sip-chin2","","濕疹","sip-tsín","","sip-tsin2","","濕疹","濕疹"
"70802","sip-chi̍t-ē","","sip-chit8-e7","","濕一下","sip-tsi̍t-ē","","sip-tsit8-e7","","濕一下","小酌"
"70803","si-pō","","si-po7","","施暴","si-pō","","si-po7","","施暴","施暴"
"70804","sip-sià","","sip-sia3","","濕瀉","sip-sià","","sip-sia3","","濕瀉","慢性腸炎"
"70805","sip-sián","","sip-sian2","","濕癬","sip-sián","","sip-sian2","","濕癬","濕疹"
"70806","sip-sip","","sip-sip","","濕濕","sip-sip","","sip-sip","","濕濕","濕濕"
"70807","si-si","","si-si","","絲絲","si-si","","si-si","","絲絲","纖細"
"70808","si-siá","","si-sia2","","施捨","si-siá","","si-sia2","","施捨","施捨"
"70809","si-si-á","","si-si-a2","","絲絲仔","si-si-á","","si-si-a2","","絲絲仔","微細"
"70810","si-siat","","si-siat","","施設","si-siat","","si-siat","","施設","設施"
"70811","si-si-chhoah","","si-si-chhoah","","si-si-chhoah","si-si-tshuah","","si-si-tshuah","","si-si-chhoah","哆嗦"
"70812","si-si-se̍h-se̍h","","si-si-seh8-seh8","","si-si-se̍h-se̍h","si-si-se̍h-se̍h","","si-si-seh8-seh8","","si-si-se̍h-se̍h","動作快速"
"70813","si-si-se̍h-se̍h","","si-si-seh8-seh8","","si-si-se̍h-se̍h","si-si-se̍h-se̍h","","si-si-seh8-seh8","","si-si-se̍h-se̍h","摳搜"
"70814","si-soah","","si-soah","","si刷","si-suah","","si-suah","","si刷","斯須"
"70815","si-sòaⁿ-chháu","","si-soann3-chhau2","","絲線草","si-suànn-tsháu","","si-suann3-tshau2","","絲線草","水蔗草"
"70816","si-sòaⁿ-chháu","","si-soann3-chhau2","","絲線草","si-suànn-tsháu","","si-suann3-tshau2","","絲線草","牛筋草"
"70817","si-sòaⁿ-chháu","","si-soann3-chhau2","","絲線草","si-suànn-tsháu","","si-suann3-tshau2","","絲線草","糯米草"
"70818","si-sòaⁿ-tiàu-cheng","","si-soann3-tiau3-cheng","","絲線吊銅","si-suànn-tiàu-tsing","","si-suann3-tiau3-tsing","","絲線吊銅","千鈞一髮"
"70819","si-soat","","si-soat","","si刷","si-suat","","si-suat","","si刷","窸窣"
"70820","si-sû","","si-su5","","詩詞","si-sû","","si-su5","","詩詞","詩詞"
"70821","sit","","sit","","失","sit","","sit","","失","失"
"70822","sit","","sit","","式","sit","","sit","","式","式"
"70823","sit","","sit","","息","sit","","sit","","息","息"
"70824","sit","","sit","","熄","sit","","sit","","熄","熄"
"70825","sit","","sit","","穡","sit","","sit","","穡","工作"
"70826","sit","","sit","","穡","sit","","sit","","穡","穡"
"70827","si̍t","","sit8","","食","si̍t","","sit8","","食","食"
"70828","si̍t","","sit8","","實","si̍t","","sit8","","實","實"
"70829","si̍t","","sit8","","實","si̍t","","sit8","","實","實際"
"70830","si̍t","","sit8","","翼","si̍t","","sit8","","翼","翼"
"70831","si̍t-á","","sit8-a2","","翅仔","si̍t-á","","sit8-a2","","翅仔","翅子"
"70832","si̍t-á","","sit8-a2","","翼仔","si̍t-á","","sit8-a2","","翼仔","翅膀"
"70833","si̍t-bîn","","sit8-bin5","","殖民","si̍t-bîn","","sit8-bin5","","殖民","殖民"
"70834","si̍t-bîn-tē","si̍t-bîn-tōe","sit8-bin5-te7","sit8-bin5-toe7","殖民地","si̍t-bîn-tē","si̍t-bîn-tuē","sit8-bin5-te7","sit8-bin5-tue7","殖民地","殖民地"
"70835","si̍t-bū","","sit8-bu7","","實務","si̍t-bū","","sit8-bu7","","實務","實務"
"70836","si̍t-bu̍t","chia̍h-mi̍h","sit8-but8","chiah8-mih8","食物","si̍t-bu̍t","tsia̍h-mi̍h","sit8-but8","tsiah8-mih8","食物","食物"
"70837","si̍t-bu̍t","chia̍h-mi̍h","sit8-but8","chiah8-mih8","食物","si̍t-bu̍t","tsia̍h-mi̍h","sit8-but8","tsiah8-mih8","食物","食品"
"70838","si̍t-bu̍t","","sit8-but8","","植物","si̍t-bu̍t","","sit8-but8","","植物","植物"
"70839","si̍t-bu̍t","","sit8-but8","","實物","si̍t-bu̍t","","sit8-but8","","實物","實物"
"70840","si̍t-bu̍t-hn̂g","","sit8-but8-hng5","","植物園","si̍t-bu̍t-hn̂g","","sit8-but8-hng5","","植物園","植物園"
"70841","si̍t-bu̍t-jîn","","sit8-but8-jin5","","植物人","si̍t-bu̍t-jîn","","sit8-but8-jin5","","植物人","植物人"
"70842","si̍t-chāi","","sit8-chai7","","實在","si̍t-tsāi","","sit8-tsai7","","實在","真的"
"70843","si̍t-chāi","","sit8-chai7","","實在","si̍t-tsāi","","sit8-tsai7","","實在","務實"
"70844","si̍t-chāi","","sit8-chai7","","實在","si̍t-tsāi","","sit8-tsai7","","實在","實在"
"70845","si̍t-chāi-bô","","sit8-chai7-bo5","","實在無","si̍t-tsāi-bô","","sit8-tsai7-bo5","","實在無","實無"
