tl,hanzi,frequency,poj
ìm-sing,蔭生,25,ìm-seng
ìm-sin,蔭紳,25,ìm-sin
ìm-kóo,蔭股,25,ìm-kó͘
ìm-ìm,蔭蔭,25,ìm-ìm
ìm-sin,蔭身,25,ìm-sin
khòo-hue,蔻花,25,khò͘-hoe
pè-khì,蔽氣,25,pè-khì
pè-pè,蔽蔽,25,pè-pè
huan-tshinn,蕃菁,25,hoan-chhiⁿ
han-tsû,蕃薯,25,han-chû
tsio-pòo,蕉布,25,chio-pò͘
tsio-kuah,蕉葛,25,chio-koah
tsio-sann,蕉衫,25,chio-saⁿ
kiô-tshài,蕎菜,25,kiô-chhài
kiô-be̍h,蕎麥,25,kiô-be̍h
lōo-giō,蕗蕎,25,lō͘-giō
kè-hún,蕨粉,25,kè-hún
tōng-hū,蕩婦,25,tōng-hū
tōng-sán,蕩產,25,tōng-sán
tōng-tsīn,蕩盡,25,tōng-chīn
bû-tshing,蕪菁,25,bû-chheng
siau-tiâu,蕭條,25,siau-tiâu
siau-lâng,蕭榔,25,siau-lâng
siau-hô,蕭河,25,siau-hô
siau-sap,蕭颯,25,siau-sap
ìng-tsuí,蕹水,25,èng-chúi
ìng-pùn,蕹糞,25,èng-pùn
ìng-puî,蕹肥,25,èng-pûi
ìng-tshài,蕹菜,25,èng-chhài
po̍k-hōng,薄俸,25,po̍k-hōng
po̍h-lī,薄利,25,po̍h-lī
po̍k-bīng,薄命,25,po̍k-bēng
po̍h-tshuì,薄嘴,25,po̍h-chhùi
po̍h-piah,薄壁,25,po̍h-piah
po̍k-jio̍k,薄弱,25,po̍k-jio̍k
po̍k-thāi,薄待,25,po̍k-thāi
po̍k-tsîng,薄情,25,po̍k-chêng
po̍h-pínn,薄扁,25,po̍h-píⁿ
po̍h-pang,薄枋,25,po̍h-pang
po̍k-iàn,薄燕,25,po̍k-iàn
po̍h-phê,薄皮,25,po̍h-phê
po̍h-hok,薄福,25,po̍h-hok
po̍k-hok,薄福,25,po̍k-hok
po̍h-lé,薄禮,25,po̍h-lé
po̍h-tsuá,薄紙,25,po̍h-chóa
po̍h-mo̍oh,薄膜,25,po̍h-mo̍͘h
po̍h-tê,薄茶,25,po̍h-tê
po̍h-hò,薄荷,25,po̍h-hò
po̍h-po̍h,薄薄,25,po̍h-po̍h
po̍h-hun,薄薰,25,po̍h-hun
po̍h-phē,薄被,25,po̍h-phē
po̍h-tsiú,薄酒,25,po̍h-chiú
po̍h-tsînn,薄錢,25,po̍h-chîⁿ
po̍h-piánn,薄餅,25,po̍h-piáⁿ
ì-jîn,薏仁,25,ì-jîn
ì-bí,薏米,25,ì-bí
ì-í,薏苡,25,ì-í
kiunn-bua̍h,薑末,25,kiuⁿ-boa̍h
kiunn-bú,薑母,25,kiuⁿ-bú
kiunn-tsuí,薑水,25,kiuⁿ-chúi
kiunn-tsiap,薑汁,25,kiuⁿ-chiap
kiunn-thng,薑湯,25,kiuⁿ-thng
kiunn-kâu,薑猴,25,kiuⁿ-kâu
kiunn-hún,薑粉,25,kiuⁿ-hún
kiunn-thn̂g,薑糖,25,kiuⁿ-thn̂g
kiunn-si,薑絲,25,kiuⁿ-si
kiunn-gê,薑芽,25,kiuⁿ-gê
kiunn-n̂g,薑黃,25,kiuⁿ-n̂g
tshiûnn-bî,薔薇,25,chhiûⁿ-bî
tsiàn-tsú,薦主,25,chiàn-chú
tsiàn-lâng,薦人,25,chiàn-lâng
tsiàn-ín,薦引,25,chiàn-ín
tsiàn-pua̍t,薦拔,25,chiàn-poa̍t
tsiàn-su,薦書,25,chiàn-su
tsiàn-a̍p,薦盒,25,chiàn-a̍p
tsiàn-tsóo,薦祖,25,chiàn-chó͘
tsiàn-kú,薦舉,25,chiàn-kú
tsiàn-tsiàn,薦薦,25,chiàn-chiàn
sin-hōng,薪俸,25,sin-hōng
sin-suí,薪水,25,sin-súi
tsû-táu,薯斗,25,chû-táu
tsû-nn̂g,薯榔,25,chû-nn̂g
tsû-tāu,薯豆,25,chû-tāu
hun-tsháu,薰草,25,hun-chháu
hun-tô,薰陶,25,hun-tô
tsià-kháu,藉口,25,chià-kháu
tsià-miâ,藉名,25,chià-miâ
tsià-tshiú,藉手,25,chià-chhiú
tsià-iōng,藉用,25,chià-iōng
tsià-tshing,藉稱,25,chià-chheng
tsià-tuan,藉端,25,chià-toan
tsià-sik,藉索,25,chià-sek
tsià-tsià,藉藉,25,chià-chià
tsià-giân,藉言,25,chià-giân
tsià-sû,藉詞,25,chià-sû
tsià-uē,藉話,25,chià-ōe
lâm-lîng,藍綾,25,lâm-lêng
lâm-sik,藍色,25,lâm-sek
lâm-kòng,藍貢,25,lâm-kòng
lâm-tshing,藍青,25,lâm-chheng
lâm-tiān,藍靛,25,lâm-tiān
lâm-tíng,藍頂,25,lâm-téng
lâm-lîng,藍鴒,25,lâm-lêng
khǹg-hē,藏下,25,khǹg-hē
khǹg-uàn,藏怨,25,khǹg-oàn
tsông-ì,藏意,25,chông-ì
tsông-tsuat,藏拙,25,chông-choat
tsông-su,藏書,25,chông-su
khǹg-kuan,藏棺,25,khǹg-koan
khǹg-pōo,藏步,25,khǹg-pō͘
khǹg-hè,藏歲,25,khǹg-hè
tsông-pán,藏版,25,chông-pán
khǹg-tsû,藏薯,25,khǹg-chû
khǹg-khǹg,藏藏,25,khǹg-khǹg
tsông-tsông,藏藏,25,chông-chông
khǹg-king,藏間,25,khǹg-keng
biáu-sī,藐視,25,biáu-sī
ngāu-tsat,藕節,25,ngāu-chat
ngāu-hún,藕粉,25,ngāu-hún
gē-ki,藝妓,25,gē-ki
gē-tuànn,藝妲,25,gē-tòaⁿ
gē-pîng,藝棚,25,gē-pêng
gē-su̍t,藝術,25,gē-su̍t
gē-niū,藝量,25,gē-niū
gī-niū,藝量,25,gī-niū
gē-koh,藝閣,25,gē-koh
tîn-nn̂g,藤䯖,25,tîn-nn̂g
tîn-tshn̂g,藤床,25,tîn-chhn̂g
tîn-pōo,藤捗,25,tîn-pō͘
tîn-phóng,藤搻,25,tîn-phóng
tîn-tsím,藤枕,25,tîn-chím
tîn-toh,藤桌,25,tîn-toh
tîn-tiâu,藤條,25,tîn-tiâu
tîn-kùn,藤棍,25,tîn-kùn
tîn-í,藤椅,25,tîn-í
tîn-pâi,藤牌,25,tîn-pâi
tîn-gû,藤牛,25,tîn-gû
tîn-phê,藤皮,25,tîn-phê
tîn-nâ,藤籃,25,tîn-nâ
tîn-tsháu,藤草,25,tîn-chháu
tîn-tshio̍h,藤蓆,25,tîn-chhio̍h
tîn-tsû,藤薯,25,tîn-chû
tîn-kiō,藤轎,25,tîn-kiō
tîn-ting,藤釘,25,tîn-teng
tîn-pinn,藤鞭,25,tîn-piⁿ
tîn-n̂g,藤黃,25,tîn-n̂g
io̍h-uân,藥丸,25,io̍h-oân
io̍h-tan,藥丹,25,io̍h-tan
io̍h-kè,藥價,25,io̍h-kè
io̍h-tsheh,藥冊,25,io̍h-chheh
io̍h-hun,藥分,25,io̍h-hun
io̍h-tsián,藥剪,25,io̍h-chián
io̍h-sî,藥匙,25,io̍h-sî
io̍h-bī,藥味,25,io̍h-bī
io̍h-tuann,藥單,25,io̍h-toaⁿ
io̍h-lok,藥囊,25,io̍h-lok
io̍h-înn,藥圓,25,io̍h-îⁿ
io̍h-pô,藥婆,25,io̍h-pô
io̍h-kio̍k,藥局,25,io̍h-kio̍k
io̍h-thiap,藥帖,25,io̍h-thiap
io̍h-tiàm,藥店,25,io̍h-tiàm
io̍h-ín,藥引,25,io̍h-ín
io̍h-sìng,藥性,25,io̍h-sèng
io̍h-tsa̍h,藥截,25,io̍h-cha̍h
io̍h-pâng,藥房,25,io̍h-pâng
io̍h-suánn,藥散,25,io̍h-sóaⁿ
io̍h-liāu,藥料,25,io̍h-liāu
io̍h-hng,藥方,25,io̍h-hng
io̍h-su,藥書,25,io̍h-su
io̍h-bua̍h,藥末,25,io̍h-boa̍h
io̍h-tsâi,藥材,25,io̍h-châi
io̍h-tsai,藥栽,25,io̍h-chai
io̍h-tiâu,藥條,25,io̍h-tiâu
io̍h-tsàn,藥棧,25,io̍h-chàn
io̍h-tû,藥櫥,25,io̍h-tû
io̍h-tsâng,藥欉,25,io̍h-châng
io̍h-to̍k,藥毒,25,io̍h-to̍k
io̍h-khì,藥氣,25,io̍h-khì
io̍h-tsuí,藥水,25,io̍h-chúi
io̍h-tse,藥渣,25,io̍h-che
io̍h-thng,藥湯,25,io̍h-thng
io̍h-tái,藥滓,25,io̍h-tái
io̍h-phìnn,藥片,25,io̍h-phìⁿ
io̍h-pâi,藥牌,25,io̍h-pâi
io̍h-ông,藥王,25,io̍h-ông
io̍h-phê,藥皮,25,io̍h-phê
io̍h-siunn,藥箱,25,io̍h-siuⁿ
io̍h-phōo,藥簿,25,io̍h-phō͘
io̍h-láng,藥籠,25,io̍h-láng
io̍h-tshiam,藥籤,25,io̍h-chhiam
io̍h-hún,藥粉,25,io̍h-hún
io̍h-phoh,藥粕,25,io̍h-phoh
io̍h-tsuá,藥紙,25,io̍h-chóa
io̍h-kuàn,藥罐,25,io̍h-koàn
io̍h-ko,藥膏,25,io̍h-ko
io̍h-phòo,藥舖,25,io̍h-phò͘
io̍h-tê,藥茶,25,io̍h-tê
io̍h-tsháu,藥草,25,io̍h-chháu
io̍h-hóo,藥虎,25,io̍h-hó͘
io̍h-tshu,藥蛆,25,io̍h-chhu
io̍h-hâng,藥行,25,io̍h-hâng
io̍h-huì,藥費,25,io̍h-hùi
io̍h-tsu,藥資,25,io̍h-chu
io̍h-kau,藥郊,25,io̍h-kau
io̍h-tsiú,藥酒,25,io̍h-chiú
io̍h-tsiùnn,藥醬,25,io̍h-chiùⁿ
io̍h-kóo,藥鈷,25,io̍h-kó͘
io̍h-tsînn,藥錢,25,io̍h-chîⁿ
io̍h-e,藥鍋,25,io̍h-e
io̍h-sng,藥閂,25,io̍h-sng
io̍h-thâu,藥頭,25,io̍h-thâu
io̍h-piánn,藥餅,25,io̍h-piáⁿ
phuan-tsú,藩主,25,phoan-chú
tsû-u,藷蕷,25,chû-u
lôo-kam,蘆柑,25,lô͘-kam
lôo-kiat,蘆橘,25,lô͘-kiat
lôo-tik,蘆竹,25,lô͘-tek
lôo-sún,蘆筍,25,lô͘-sún
lôo-hue,蘆花,25,lô͘-hoe
lôo-tik,蘆荻,25,lô͘-tek
lôo-uí,蘆葦,25,lô͘-úi
lôo-hē,蘆薈,25,lô͘-hē
lôo-tîn,蘆藤,25,lô͘-tîn
lôo-sué,蘆黍,25,lô͘-sóe
soo-tóo,蘇堵,25,so͘-tó͘
soo-ba̍k,蘇墨,25,so͘-ba̍k
soo-tsiu,蘇州,25,so͘-chiu
soo-khiáu,蘇巧,25,so͘-khiáu
soo-tánn,蘇打,25,so͘-táⁿ
soo-bo̍k,蘇木,25,so͘-bo̍k
soo-hâng,蘇杭,25,so͘-hâng
soo-khì,蘇氣,25,so͘-khì
soo-ò,蘇澳,25,so͘-ò
soo-sóng,蘇爽,25,so͘-sóng
soo-pán,蘇版,25,so͘-pán
soo-gi̍k,蘇玉,25,so͘-ge̍k
soo-puânn,蘇盤,25,so͘-pôaⁿ
soo-tsian,蘇箋,25,so͘-chian
soo-io,蘇腰,25,so͘-io
soo-kha,蘇腳,25,so͘-kha
soo-soo,蘇蘇,25,so͘-so͘
soo-pôo,蘇袍,25,so͘-pô͘
soo-thih,蘇鐵,25,so͘-thih
pîn-pô,蘋婆,25,pîn-pô
pông-kó,蘋果,25,pông-kó
lân-tik,蘭竹,25,lân-tek
lân-hue,蘭花,25,lân-hoe
lân-sin,蘭莘,25,lân-sin
lân-kòng,蘭貢,25,lân-kòng
tsànn-ji̍t,蘸日,25,chàⁿ-ji̍t
tsàm-tsuí,蘸水,25,chàm-chúi
tsànn-tsuí,蘸水,25,chàⁿ-chúi
tsànn-iû,蘸油,25,chàⁿ-iû
tsàm-kha,蘸腳,25,chàm-kha
tsàm-tsàm,蘸蘸,25,chàm-chàm
tsàm-tuē,蘸蹄,25,chàm-tōe
nâ-po̍k,蘿蔔,25,nâ-po̍k
hóo-sian,虎仙,25,hó͘-sian
hóo-tshì,虎刺,25,hó͘-chhì
hóo-eh,虎厄,25,hó͘-eh
hóo-kháu,虎口,25,hó͘-kháu
hóo-ui,虎威,25,hó͘-ui
hóo-tsiòng,虎將,25,hó͘-chiòng
hóo-siū,虎巢,25,hó͘-siū
hóo-bō,虎帽,25,hó͘-bō
hóo-ah,虎押,25,hó͘-ah
hóo-tsióng,虎掌,25,hó͘-chióng
hóo-pan,虎斑,25,hó͘-pan
hóo-thiōng,虎杖,25,hó͘-thiōng
hóo-pńg,虎榜,25,hó͘-pńg
hóo-tû,虎櫥,25,hó͘-tû
hóo-jiáu,虎爪,25,hó͘-jiáu
hóo-iâ,虎爺,25,hó͘-iâ
hóo-lông,虎狼,25,hó͘-lông
hóo-sai,虎獅,25,hó͘-sai
hóo-sa,虎砂,25,hó͘-sa
hóo-sîn,虎神,25,hó͘-sîn
hóo-hia̍t,虎穴,25,hó͘-hia̍t
hóo-hû,虎符,25,hó͘-hû
hóo-lô,虎羅,25,hó͘-lô
hóo-hue,虎花,25,hó͘-hoe
hóo-m̄,虎莓,25,hó͘-m̄
hóo-io̍h,虎藥,25,hó͘-io̍h
hóo-hóo,虎虎,25,hó͘-hó͘
hóo-pà,虎豹,25,hó͘-pà
hóo-niau,虎貓,25,hó͘-niau
hóo-tsiò,虎醮,25,hó͘-chiò
hóo-ê,虎鞋,25,hó͘-ê
hóo-thâu,虎頭,25,hó͘-thâu
hóo-kut,虎骨,25,hó͘-kut
hóo-tshiu,虎鬚,25,hó͘-chhiu
hóo-hî,虎魚,25,hó͘-hî
hóo-khí,虎齒,25,hó͘-khí
gio̍k-thāi,虐待,25,gio̍k-thāi
gio̍k-tsìng,虐政,25,gio̍k-chèng
gi̍k-bú,虐母,25,ge̍k-bú
khiân-pô,虔婆,25,khiân-pô
khiân-sim,虔心,25,khiân-sim
khiân-ì,虔意,25,khiân-ì
khiân-kìng,虔敬,25,khiân-kèng
khiân-tshiò,虔笑,25,khiân-chhiò
khiân-sîng,虔誠,25,khiân-sêng
tshú-sè,處世,25,chhú-sè
tshú-sū,處事,25,chhú-sū
tshú-hun,處分,25,chhú-hun
tshú-hîng,處刑,25,chhú-hêng
tshú-hô,處和,25,chhú-hô
tshú-sū,處士,25,chhú-sū
tshú-lú,處女,25,chhú-lú
tshú-tsiat,處折,25,chhú-chiat
tshú-tsám,處斬,25,chhú-chám
tshú-tuàn,處斷,25,chhú-toàn
tshú-hong,處方,25,chhú-hong
tshù-sú,處暑,25,chhù-sú
tshú-kuat,處決,25,chhú-koat
tshú-tī,處治,25,chhú-tī
tshú-lí,處理,25,chhú-lí
tshú-tsuē,處罪,25,chhú-chōe
tshú-tì,處置,25,chhú-tì
tshú-hua̍t,處罰,25,chhú-hoa̍t
tshù-tshù,處處,25,chhù-chhù
hu-thuân,虛傳,25,hu-thoân
hu-kè,虛價,25,hu-kè
hu-bîng,虛名,25,hu-bêng
hu-miâ,虛名,25,hu-miâ
hu-tuē,虛地,25,hu-tōe
hu-jī,虛字,25,hu-jī
hu-si̍t,虛實,25,hu-si̍t
hu-tué,虛底,25,hu-tóe
hu-tōo,虛度,25,hu-tō͘
hu-jio̍k,虛弱,25,hu-jio̍k
hu-lám,虛弱,25,hu-lám
hu-sim,虛心,25,hu-sim
hu-sún,虛損,25,hu-sún
hu-îng,虛榮,25,hu-êng
hu-hôo,虛浮,25,hu-hô͘
hu-hé,虛火,25,hu-hé
hu-bû,虛無,25,hu-bû
hu-jia̍t,虛熱,25,hu-jia̍t
hu-khong,虛空,25,hu-khong
hu-kip,虛級,25,hu-kip
hu-bûn,虛聞,25,hu-bûn
hu-kha,虛腳,25,hu-kha
hu-hua,虛華,25,hu-hoa
hu-giân,虛言,25,hu-giân
hu-sû,虛詞,25,hu-sû
hu-huì,虛費,25,hu-hùi
hu-tāng,虛重,25,hu-tāng
hu-hâm,虛銜,25,hu-hâm
hu-khuah,虛闊,25,hu-khoah
gû-khiu,虞丘,25,gû-khiu
hō-līng,號令,25,hō-lēng
hō-tsuè,號做,25,hō-chòe
hō-kioh,號卻,25,hō-kioh
hō-kiò,號叫,25,hō-kiò
hō-miâ,號名,25,hō-miâ
hō-guā,號外,25,hō-gōa
hō-pâng,號房,25,hō-pâng
hō-siu,號收,25,hō-siu
hō-khip,號泣,25,hō-khip
hō-phàu,號炮,25,hō-phàu
hō-tâng,號筒,25,hō-tâng
hō-phōo,號簿,25,hō-phō͘
hō-hō,號號,25,hō-hō
hō-i,號衣,25,hō-i
hō-thâu,號頭,25,hō-thâu
hō-siú,號首,25,hō-siú
khui-sit,虧失,25,khui-sit
khui-tit,虧得,25,khui-tit
khui-sim,虧心,25,khui-sim
khui-sún,虧損,25,khui-sún
khui-pún,虧本,25,khui-pún
khui-luī,虧累,25,khui-lūi
ui-ui,虧虧,25,ui-ui
khui-hū,虧負,25,khui-hū
khīng-jiō,虹尿,25,khēng-jiō
hông-gê,虹霓,25,hông-gê
báng-á,蚊仔,25,báng-á
báng-tshuì,蚊嘴,25,báng-chhùi
báng-tiùnn,蚊帳,25,báng-tiùⁿ
báng-king,蚊弓,25,báng-keng
báng-sak,蚊摔,25,báng-sak
báng-sut,蚊摔,25,báng-sut
báng-hun,蚊燻,25,báng-hun
báng-hia,蚊瓠,25,báng-hia
báng-tà,蚊罩,25,báng-tà
báng-thâng,蚊蟲,25,báng-thâng
báng-hiunn,蚊香,25,báng-hiuⁿ
la̍h-tshiū,蚋樹,25,la̍h-chhiū
la̍h-tsháu,蚋草,25,la̍h-chháu
pāng-khak,蚌殼,25,pāng-khak
pāng-phiô,蚌瓢,25,pāng-phiô
tsáu-sat,蚤蝨,25,cháu-sat
khiu-ín,蚯蚓,25,khiu-ín
iû-tîng,蚰蜒,25,iû-têng
thē-lin,蚱乳,25,thē-lin
thē-puânn,蚱盤,25,thē-pôaⁿ
thē-kha,蚱腳,25,thē-kha
ô-á,蚵仔,25,ô-á
ô-tiânn,蚵埕,25,ô-tiâⁿ
ô-tui,蚵堆,25,ô-tui
ô-kuann,蚵干,25,ô-koaⁿ
ô-tû,蚵廚,25,ô-tû
ô-khak,蚵殼,25,ô-khak
ô-tshing,蚵清,25,ô-chheng
ô-te,蚵胎,25,ô-te
ô-pôo,蚵蒲,25,ô-pô͘
ô-pn̄g,蚵飯,25,ô-pn̄g
ô-kê,蚵鮭,25,ô-kê
ham-khak,蚶殼,25,ham-khak
ham-bah,蚶肉,25,ham-bah
tsiù-khang,蛀孔,25,chiù-khang
tsiù-hu̍t,蛀核,25,chiù-hu̍t
tsiù-thâng,蛀蟲,25,chiù-thâng
tsiù-kut,蛀骨,25,chiù-kut
tsiù-phīnn,蛀鼻,25,chiù-phīⁿ
tsiù-khí,蛀齒,25,chiù-khí
tsiù-ku,蛀龜,25,chiù-ku
tshu-hia,蛆瓠,25,chhu-hia
tshu-hóo,蛆虎,25,chhu-hó͘
tshu-thâng,蛆蟲,25,chhu-thâng
tshu-tē,蛆袋,25,chhu-tē
tsuâ-siong,蛇傷,25,chôa-siong
tsuâ-khang,蛇孔,25,chôa-khang
siâ-kó,蛇果,25,siâ-kó
tsuâ-khak,蛇殼,25,chôa-khak
tsuâ-phō,蛇苺,25,chôa-phō
tsuâ-io̍h,蛇藥,25,chôa-io̍h
siâ-thuè,蛇蛻,25,siâ-thòe
tsuâ-thuè,蛇蛻,25,chôa-thòe
tsuâ-bóng,蛇蟒,25,chôa-bóng
tsuâ-kóo,蛇蠱,25,chôa-kó͘
tsuâ-sin,蛇身,25,chôa-sin
tsuâ-tshiu,蛇鬚,25,chôa-chhiu
tsuâ-hông,蛇黃,25,chôa-hông
kau-lîng,蛟龍,25,kau-lêng
kap-kuai,蛤乖,25,kap-koai
kap-kài,蛤介,25,kap-kài
kap-á,蛤仔,25,kap-á
kap-kóo,蛤古,25,kap-kó͘
kap-kiú,蛤吸,25,kap-kiú
kap-lâ,蛤蜊,25,kap-lâ
sio̍k-kuî,蜀葵,25,sio̍k-kûi
so̍k-kuî,蜀葵,25,so̍k-kûi
sio̍k-gím,蜀錦,25,sio̍k-gím
phang-tshì,蜂刺,25,phang-chhì
phang-siū,蜂巢,25,phang-siū
phang-tû,蜂櫥,25,phang-tû
phang-ông,蜂王,25,phang-ông
phang-i̍h,蜂胰,25,phang-i̍h
phang-io,蜂腰,25,phang-io
phang-bi̍t,蜂蜜,25,phang-bi̍t
phang-hê,蜂蝦,25,phang-hê
phang-ia̍h,蜂蝶,25,phang-ia̍h
phang-gí,蜂蟻,25,phang-gí
phang-tsiam,蜂針,25,phang-chiam
sīn-lâu,蜃樓,25,sīn-lâu
giâ-kang,蜈蚣,25,giâ-kang
gôo-khî,蜈蜞,25,gô͘-khî
hu-iû,蜉蝣,25,hu-iû
lâ-á,蜊仔,25,lâ-á
ti-tu,蜘蛛,25,ti-tu
bi̍t-pâng,蜜房,25,bi̍t-pâng
bi̍t-liāu,蜜料,25,bi̍t-liāu
bi̍t-kam,蜜柑,25,bi̍t-kam
bi̍t-iū,蜜柚,25,bi̍t-iū
bi̍t-tsó,蜜棗,25,bi̍t-chó
bi̍t-tsuí,蜜水,25,bi̍t-chúi
bi̍t-àng,蜜甕,25,bi̍t-àng
bi̍t-thn̂g,蜜糖,25,bi̍t-thn̂g
bi̍t-phang,蜜蜂,25,bi̍t-phang
bi̍t-bi̍t,蜜蜜,25,bi̍t-bi̍t
bi̍t-la̍h,蜜蠟,25,bi̍t-la̍h
bi̍t-lōo,蜜路,25,bi̍t-lō͘
bi̍t-tsiàn,蜜餞,25,bi̍t-chiàn
bi̍t-n̂g,蜜黃,25,bi̍t-n̂g
khî-jiah,蜞跡,25,khî-jiah
khiong-lông,蜣螂,25,khiong-lông
tshing-lîng,蜻蛉,25,chheng-lêng
tshing-tîng,蜻蜓,25,chheng-têng
būn-thâng,蝒蟲,25,būn-thâng
si̍t-tuē,蝕地,25,si̍t-tōe
sit-ji̍t,蝕日,25,sit-ji̍t
sit-ge̍h,蝕月,25,sit-ge̍h
si̍t-pún,蝕本,25,si̍t-pún
si̍t-tsuí,蝕水,25,si̍t-chúi
si̍h-sûn,蝕紋,25,si̍h-sûn
hông-thiông,蝗蟲,25,hông-thiông
pián-hok,蝙蝠,25,pián-hok
hê-jîn,蝦仁,25,hê-jîn
hê-á,蝦仔,25,hê-á
hê-pi,蝦卑,25,hê-pi
hê-uân,蝦圓,25,hê-oân
hê-bé,蝦尾,25,hê-bé
hê-tsìnn,蝦煎,25,hê-chìⁿ
hê-kâu,蝦猴,25,hê-kâu
hê-lāng,蝦籠,25,hê-lāng
hê-bí,蝦米,25,hê-bí
hê-bah,蝦肉,25,hê-bah
hê-póo,蝦脯,25,hê-pó͘
hê-koo,蝦蛄,25,hê-ko͘
hâ-bôo,蝦蟆,25,hâ-bô͘
ām-buê,蝦蟆,25,ām-bôe
hê-tshinn,蝦青,25,hê-chhiⁿ
hê-tshiu,蝦鬚,25,hê-chhiu
hê-kuê,蝦鮭,25,hê-kôe
sat-bú,蝨母,25,sat-bú
sat-pìn,蝨篦,25,sat-pìn
bé-ia̍h,蝴蝶,25,bé-ia̍h
hôo-tia̍p,蝴蝶,25,hô͘-tia̍p
ôo-tia̍p,蝴蝶,25,ô͘-tia̍p
hôo-sîn,蝴蠅,25,hô͘-sîn
ia̍h-á,蝶仔,25,ia̍h-á
ia̍h-hue,蝶花,25,ia̍h-hoe
o-giû,蝸牛,25,o-giû
un-khûn,蝹囷,25,un-khûn
uan-iunn,螉蠮,25,oan-iuⁿ
hiông-thong,融通,25,hiông-thong
bîng-lîng,螟蛉,25,bêng-lêng
îng-hé,螢火,25,êng-hé
tshioh-phê,螫皮,25,chhioh-phê
tshioh-phoh,螫粕,25,chhioh-phoh
tshioh-tshioh,螫螫,25,chhioh-chhioh
tông-lông,螳螂,25,tông-lông
lê-á,螺仔,25,lê-á
lê-phí,螺庀,25,lê-phí
lê-tsn̄g,螺旋,25,lê-chn̄g
lê-khak,螺殼,25,lê-khak
lê-phiàn,螺片,25,lê-phiàn
lê-bí,螺米,25,lê-bí
lôo-si,螺絲,25,lô͘-si
lê-bah,螺肉,25,lê-bah
lê-tì,螺蒂,25,lê-tì
lê-lê,螺螺,25,lê-lê
lê-puè,螺貝,25,lê-pòe
lê-tiān,螺鈿,25,lê-tiān
lê-luī,螺類,25,lê-lūi
lê-tsang,螺鬃,25,lê-chang
tsiong-su,螽斯,25,chiong-su
tsong-tsû,螿蜍,25,chong-chû
sik-sut,蟋蟀,25,sek-sut
tshong-lông,蟑螂,25,chhong-lông
bang-kun,蟒巾,25,bang-kun
bóng-tsuâ,蟒蛇,25,bóng-chôa
bóng-i,蟒衣,25,bóng-i
bóng-phàu,蟒袍,25,bóng-phàu
bóng-kûn,蟒裙,25,bóng-kûn
bóng-ó,蟒襖,25,bóng-ó
phuân-thô,蟠桃,25,phoân-thô
huân-huân,蟠蟠,25,hoân-hoân
siân-á,蟬仔,25,siân-á
siân-gian,蟬妍,25,siân-gian
siân-thuè,蟬蛻,25,siân-thòe
siān-thâng,蟮蟲,25,siān-thâng
giô-tshuì,蟯嘴,25,giô-chhùi
thâng-káinn,蟲子,25,thâng-káiⁿ
thâng-sái,蟲屎,25,thâng-sái
thâng-si,蟲絲,25,thâng-si
thâng-kián,蟲繭,25,thâng-kián
thâng-tsháu,蟲草,25,thâng-chháu
thâng-tsiù,蟲蛀,25,thâng-chiù
thâng-hiā,蟲蟻,25,thâng-hiā
thâng-thuā,蟲豸,25,thâng-thōa
tsîm-uân,蟳丸,25,chîm-oân
tsîm-jîn,蟳仁,25,chîm-jîn
tsîm-kóng,蟳管,25,chîm-kóng
tsîm-kinn,蟳羹,25,chîm-kiⁿ
tsîm-bah,蟳肉,25,chîm-bah
tsîm-ko,蟳膏,25,chîm-ko
tsîm-tsâi,蟳臍,25,chîm-châi
tsîm-tshài,蟳菜,25,chîm-chhài
than-tiânn,蟶埕,25,than-tiâⁿ
than-kuann,蟶干,25,than-koaⁿ
than-khak,蟶殼,25,than-khak
hāi-uân,蟹丸,25,hāi-oân
hiā-siū,蟻巢,25,hiā-siū
siâm-sû,蟾蜍,25,siâm-sû
tsiunn-tsû,蟾蠩,25,chiuⁿ-chû
siâm-soo,蟾酥,25,siâm-so͘
sîn-á,蠅仔,25,sîn-á
sîn-hóo,蠅虎,25,sîn-hó͘
ô-lin,蠔乳,25,ô-lin
la̍h-tshì,蠟刺,25,la̍h-chhì
la̍h-tiâu,蠟條,25,la̍h-tiâu
la̍h-tsik,蠟燭,25,la̍h-chek
la̍h-puânn,蠟盤,25,la̍h-pôaⁿ
la̍h-tsian,蠟箋,25,la̍h-chian
la̍h-tsuá,蠟紙,25,la̍h-chóa
la̍h-tshiâng,蠟腸,25,la̍h-chhiâng
la̍h-tsià,蠟蔗,25,la̍h-chià
tshún-pūn,蠢笨,25,chhún-pūn
kóo-tsìng,蠱症,25,kó͘-chèng
kóo-tiòng,蠱脹,25,kó͘-tiòng
tshâm-nn̄g,蠶卵,25,chhâm-nn̄g
tshâm-inn,蠶嬰,25,chhâm-iⁿ
tshâm-sik,蠶室,25,chhâm-sek
tshâm-kè,蠶架,25,chhâm-kè
tshâm-gia̍p,蠶業,25,chhâm-gia̍p
tshâm-tsíng,蠶種,25,chhâm-chéng
tshâm-si,蠶絲,25,chhâm-si
tshâm-kián,蠶繭,25,chhâm-kián
tshâm-ngôo,蠶蛾,25,chhâm-ngô͘
tshâm-tāu,蠶豆,25,chhâm-tāu
tshân-tāu,蠶豆,25,chhân-tāu
tòo-gû,蠹魚,25,tò͘-gû
tòo-hî,蠹魚,25,tò͘-hî
