tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tshú-bé-hông,chhú-bé-hông,鼠尾黃,tshu-be-hong,chhu-be-hong,3,sitbut
tinn-á-puânn,tiⁿ-á-pôaⁿ,甜仔盤,tinn-a-puann,tiⁿ-a-poaⁿ,3,sitbut
gī-nâ-puânn,gī-nâ-pôaⁿ,義藍盤,gi-na-puann,gi-na-poaⁿ,3,sitbut
ku-tsiân-tsháu,ku-chiân-chháu,車前草,ku-tsian-tshau,ku-chian-chhau,3,sitbut
gōo-kun-tsháu,gō͘-kun-chháu,五根草,goo-kun-tshau,go͘-kun-chhau,3,sitbut
ah-tsih-hông,ah-chih-hông,鴨舌黃,ah-tsih-hong,ah-chih-hong,3,sitbut
hóo-tshì,hó͘-chhì,虎刺,hoo-tshi,ho͘-chhi,2,sitbut
káu-kut-á,káu-kut-á,狗骨仔,kau-kut-a,kau-kut-a,3,sitbut
suann-n̂g-ki,soaⁿ-n̂g-ki,山黃枝,suann-ng-ki,soaⁿ-ng-ki,3,sitbut
suann-n̂g-kinn,soaⁿ-n̂g-kiⁿ,山黃梔,suann-ng-kinn,soaⁿ-ng-kiⁿ,3,sitbut
n̂g-ki-hue,n̂g-ki-hoe,黃枝花,ng-ki-hue,ng-ki-hoe,3,sitbut
n̂g-ki,n̂g-ki,黃枝,ng-ki,ng-ki,2,sitbut
pe̍h-jîn,pe̍h-jîn,白仁,peh-jin,peh-jin,2,sitbut
pe̍h-lîn,pe̍h-lîn,白隣,peh-lin,peh-lin,2,sitbut
siān-po̍k,siān-po̍k,善薄,sian-pok,sian-pok,2,sitbut
káu-kut-siau,káu-kut-siau,狗骨消,kau-kut-siau,kau-kut-siau,3,sitbut
sian-tan,sian-tan,仙丹,sian-tan,sian-tan,2,sitbut
lám-jîn-kū,lám-jîn-kū,欖仁舅,lam-jin-ku,lam-jin-ku,3,sitbut
kue-tsi-tsháu,koe-chi-chháu,瓜子草,kue-tsi-tshau,koe-chi-chhau,3,sitbut
kue-sái-tîn,koe-sái-tîn,鷄屎藤,kue-sai-tin,koe-sai-tin,3,sitbut
kue-phang-tîn,koe-phang-tîn,鷄香藤,kue-phang-tin,koe-phang-tin,3,sitbut
tshì-á,chhì-á,刺仔,tshi-a,chhi-a,2,sitbut
phùn-seh,phùn-seh,噴雪,phun-seh,phun-seh,2,sitbut
tsuí-hûn-á,chúi-hûn-á,水魂仔,tsui-hun-a,chui-hun-a,3,sitbut
tsuí-kim-tiānn,chúi-kim-tiāⁿ,水金定,tsui-kim-tiann,chui-kim-tiaⁿ,3,sitbut
kim-gûn-hue,kim-gûn-hoe,金銀花,kim-gun-hue,kim-gun-hoe,3,sitbut
jím-tang-tîn,jím-tang-tîn,忍冬藤,jim-tang-tin,jim-tang-tin,3,sitbut
suann-ti-bah,soaⁿ-ti-bah,山豬肉,suann-ti-bah,soaⁿ-ti-bah,3,sitbut
âng-tsí-á,âng-chí-á,紅子仔,ang-tsi-a,ang-chi-a,3,sitbut
si-kue,si-koe,西瓜,si-kue,si-koe,2,sitbut
kim-kue,kim-koe,金瓜,kim-kue,kim-koe,2,sitbut
lîng-tshiu-tîn,lêng-chhiu-tîn,龍鬚藤,ling-tshiu-tin,leng-chhiu-tin,3,sitbut
pû-á,pû-á,匏仔,pu-a,pu-a,2,sitbut
hô-lôo-pû,hô-lô͘-pû,葫蘆匏,ho-loo-pu,ho-lo͘-pu,3,sitbut
tshài-kue,chhài-koe,菜瓜,tshai-kue,chhai-koe,2,sitbut
si-kue,si-koe,絲瓜,si-kue,si-koe,2,sitbut
suann-tshì-kue,soaⁿ-chhì-koe,山刺瓜,suann-tshi-kue,soaⁿ-chhi-koe,3,sitbut
khóo-kue,khó͘-koe,苦瓜,khoo-kue,kho͘-koe,2,sitbut
tshàu-sái-kue,chhàu-sái-koe,臭屎瓜,tshau-sai-kue,chhau-sai-koe,3,sitbut
nâ-tâu-koo,nâ-tâu-ko͘,林投菰,na-tau-koo,na-tau-ko͘,3,sitbut
bo̍k-pih-tsú,bo̍k-pih-chú,木鼈子,bok-pih-tsu,bok-pih-chu,3,sitbut
thian-tsháu,thian-chháu,天草,thian-tshau,thian-chhau,2,sitbut
káu-sái-kue,káu-sái-koe,狗屎瓜,kau-sai-kue,kau-sai-koe,3,sitbut
tshàu-kue,chhàu-koe,臭瓜,tshau-kue,chhau-koe,2,sitbut
tik-tsat-hông,tek-chat-hông,竹節黃,tik-tsat-hong,tek-chat-hong,3,sitbut
lâm-hong-tsháu,lâm-hong-chháu,南風草,lam-hong-tshau,lam-hong-chhau,3,sitbut
tshinn-o-tsháu,chhiⁿ-o-chháu,青萵草,tshinn-o-tshau,chhiⁿ-o-chhau,3,sitbut
tshinn-o,chhiⁿ-o,青荷,tshinn-o,chhiⁿ-o,2,sitbut
kak-tshài,kak-chhài,角菜,kak-tshai,kak-chhai,2,sitbut
hiānn,hiāⁿ,艾,hiann,hiaⁿ,1,sitbut
kî-gāi,kî-gāi,祈艾,ki-gai,ki-gai,2,sitbut
siong-si̍t-tsháu,siong-si̍t-chháu,傷食草,siong-sit-tshau,siong-sit-chhau,3,sitbut
khui-pî-tsháu,khui-pî-chháu,開脾草,khui-pi-tshau,khui-pi-chhau,3,sitbut
hâm-hong-tsháu,hâm-hong-chháu,咸豐草,ham-hong-tshau,ham-hong-chhau,3,sitbut
tông-tī-tsháu,tông-tī-chháu,同治草,tong-ti-tshau,tong-ti-chhau,3,sitbut
tāi-hông-tsháu,tāi-hông-chháu,大黃草,tai-hong-tshau,tai-hong-chhau,3,sitbut
kuà-tshiú-hiunn,kòa-chhiú-hiuⁿ,蓋手香,kua-tshiu-hiunn,koa-chhiu-hiuⁿ,3,sitbut
suann-pe̍h-tshài,soaⁿ-pe̍h-chhài,山白菜,suann-peh-tshai,soaⁿ-peh-chhai,3,sitbut
tsáu-bé-thai,cháu-bé-thai,走馬胎,tsau-be-thai,chau-be-thai,3,sitbut
thòo-hī-tsháu,thò͘-hī-chháu,兔耳草,thoo-hi-tshau,tho͘-hi-chhau,3,sitbut
kim-tsuánn,kim-chóaⁿ,金盞,kim-tsuann,kim-choaⁿ,2,sitbut
muá-thian-sing,móa-thian-seng,滿天星,mua-thian-sing,moa-thian-seng,3,sitbut
pe̍h-kiok-hue,pe̍h-kiok-hoe,白菊花,peh-kiok-hue,peh-kiok-hoe,3,sitbut
kiok-á,kiok-á,菊仔,kiok-a,kiok-a,2,sitbut
kiok-hue,kiok-hoe,菊花,kiok-hue,kiok-hoe,2,sitbut
kak-hue,kak-hoe,菊花,kak-hue,kak-hoe,2,sitbut
tang-e-tshài,tang-e-chhài,苳萵菜,tang-e-tshai,tang-e-chhai,3,sitbut
tâng-o-tshài,tâng-o-chhài,茼萵菜,tang-o-tshai,tang-o-chhai,3,sitbut
phah-bóo-tshài,phah-bó͘-chhài,打妻菜,phah-boo-tshai,phah-bo͘-chhai,3,sitbut
tang-o,tang-o,茼萵,tang-o,tang-o,2,sitbut
suann-kun-lîng,soaⁿ-kun-lêng,山根龍,suann-kun-ling,soaⁿ-kun-leng,3,sitbut
suann-kue-tshài,soaⁿ-koe-chhài,山瓜菜,suann-kue-tshai,soaⁿ-koe-chhai,3,sitbut
suann-pe-lîng,soaⁿ-pe-lêng,山菠薐,suann-pe-ling,soaⁿ-pe-leng,3,sitbut
tàu-piah-hông,tàu-piah-hông,罩壁黃,tau-piah-hong,tau-piah-hong,3,sitbut
ti-tshài-tsháu,ti-chhài-chháu,豬菜草,ti-tshai-tshau,ti-chhai-chhau,3,sitbut
oo-tshân-oo,o͘-chhân-o͘,烏田烏,oo-tshan-oo,o͘-chhan-o͘,3,sitbut
ting-khiā-u,teng-khiā-u,登竪杇,ting-khia-u,teng-khia-u,3,sitbut
hio̍h-ē-âng,hio̍h-ē-âng,葉下紅,hioh-e-ang,hioh-e-ang,3,sitbut
tuā-pe̍h-hue,tōa-pe̍h-hoe,大白花,tua-peh-hue,toa-peh-hoe,3,sitbut
la̍k-ge̍h-seh,la̍k-ge̍h-seh,六月雪,lak-geh-seh,lak-geh-seh,3,sitbut
te̍k-lân-tsháu,te̍k-lân-chháu,澤蘭草,tek-lan-tshau,tek-lan-chhau,3,sitbut
suann-ti̍k-lân,soaⁿ-te̍k-lân,山澤蘭,suann-tik-lan,soaⁿ-tek-lan,3,sitbut
sim-kong-tsháu,sim-kong-chháu,心廣草,sim-kong-tshau,sim-kong-chhau,3,sitbut
hiong-jû,hiong-jû,香茹,hiong-ju,hiong-ju,2,sitbut
âng-bīn-huan,âng-bīn-hoan,紅面番,ang-bin-huan,ang-bin-hoan,3,sitbut
tshing-bîng-tsháu,chheng-bêng-chháu,清明草,tshing-bing-tshau,chheng-beng-chhau,3,sitbut
tshú-khak,chhú-khak,鼠麴,tshu-khak,chhu-khak,2,sitbut
tshú-khak-tsháu,chhú-khak-chháu,鼠麴草,tshu-khak-tshau,chhu-khak-chhau,3,sitbut
âng-tshài,âng-chhài,紅菜,ang-tshai,ang-chhai,2,sitbut
âng-hōng-tshài,âng-hōng-chhài,紅鳳菜,ang-hong-tshai,ang-hong-chhai,3,sitbut
pe̍h-hōng-tshài,pe̍h-hōng-chhài,白鳳菜,peh-hong-tshai,peh-hong-chhai,3,sitbut
hiòng-ji̍t-kuî,hiòng-ji̍t-kûi,向日葵,hiong-jit-kui,hiong-jit-kui,3,sitbut
giâ-á-tsháu,giâ-á-chháu,鵞仔草,gia-a-tshau,gia-a-chhau,3,sitbut
thòo-á-tshài,thò͘-á-chhài,兔仔草,thoo-a-tshai,tho͘-a-chhai,3,sitbut
pôo-kong-ing,pô͘-kong-eng,蒲公英,poo-kong-ing,po͘-kong-eng,3,sitbut
giâ-á-tshài,giâ-á-chhài,鵞仔菜,gia-a-tshai,gia-a-chhai,3,sitbut
ing-á-tsháu,eng-á-chháu,英仔草,ing-a-tshau,eng-a-chhau,3,sitbut
to-siong-tsháu,to-siong-chháu,刀傷草,to-siong-tshau,to-siong-chhau,3,sitbut
e-á-tshài,e-á-chhài,萵仔菜,e-a-tshai,e-a-chhai,3,sitbut
suann-kiok,soaⁿ-kiok,山菊,suann-kiok,soaⁿ-kiok,2,sitbut
ti-sái-tshài,ti-sái-chhài,豬屎菜,ti-sai-tshai,ti-sai-chhai,3,sitbut
hi-tshiam-tsháu,hi-chhiam-chháu,稀簽草,hi-tshiam-tshau,hi-chhiam-chhau,3,sitbut
sann-pán-to,saⁿ-pán-to,三版刀,sann-pan-to,saⁿ-pan-to,3,sitbut
thih-kûn-thâu,thih-kûn-thâu,鐵拳頭,thih-kun-thau,thih-kun-thau,3,sitbut
kim-tsài-kau,kim-chài-kau,金再鈎,kim-tsai-kau,kim-chai-kau,3,sitbut
tshinn-ki-hiunn,chhiⁿ-ki-hiuⁿ,生支香,tshinn-ki-hiunn,chhiⁿ-ki-hiuⁿ,3,sitbut
liam-la̍t-á,liam-la̍t-á,拈力仔,liam-lat-a,liam-lat-a,3,sitbut
tsuâ-tsi̍h-hông,chôa-chi̍h-hông,蛇舌黃,tsua-tsih-hong,choa-chih-hong,3,sitbut
iûnn-tài-lâi,iûⁿ-tài-lâi,羊帶來,iunn-tai-lai,iuⁿ-tai-lai,3,sitbut
pah-ji̍t-tsháu,pah-ji̍t-chháu,百日草,pah-jit-tshau,pah-jit-chhau,3,sitbut
