tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
thuân-thé,thoân-thé,團體,thuan-the,thoan-the,2,taigitv
tit-hun,tit-hun,得分,tit-hun,tit-hun,2,taigitv
n̂g-pâi,n̂g-pâi,黃牌,ng-pai,ng-pai,2,taigitv
âng-pâi,âng-pâi,紅牌,ang-pai,ang-pai,2,taigitv
tiong-suànn,tiong-sòaⁿ,中線,tiong-suann,tiong-soaⁿ,2,taigitv
ké-tōng-tsok,ké-tōng-chok,假動作,ke-tong-tsok,ke-tong-chok,3,taigitv
huê-ha̍p,hôe-ha̍p,回合,hue-hap,hoe-hap,2,taigitv
hê-ha̍p,hê-ha̍p,回合,he-hap,he-hap,2,taigitv
teh-suànn,teh-sòaⁿ,硩線,teh-suann,teh-soaⁿ,2,taigitv
huān-kui,hoān-kui,犯規,huan-kui,hoan-kui,2,taigitv
tsìn-kip,chìn-kip,晉級,tsin-kip,chin-kip,2,taigitv
kuat-sài,koat-sài,決賽,kuat-sai,koat-sai,2,taigitv
tsún-kuat-sài,chún-koat-sài,準決賽,tsun-kuat-sai,chun-koat-sai,3,taigitv
tsik-hun-sài,chek-hun-sài,積分賽,tsik-hun-sai,chek-hun-sai,3,taigitv
kik-kiû,kek-kiû,擊球,kik-kiu,kek-kiu,2,taigitv
pâi-miâ-sài,pâi-miâ-sài,排名賽,pai-mia-sai,pai-mia-sai,3,taigitv
kò-jîn-sài,kò-jîn-sài,個人賽,ko-jin-sai,ko-jin-sai,3,taigitv
kò-lîn-sài,kò-lîn-sài,個人賽,ko-lin-sai,ko-lin-sai,3,taigitv
thuân-thé-sài,thoân-thé-sài,團體賽,thuan-the-sai,thoan-the-sai,3,taigitv
thiann-pâi,thiaⁿ-pâi,聽牌,thiann-pai,thiaⁿ-pai,2,taigitv
sài-bua̍t-tiám,sài-boa̍t-tiám,賽末點,sai-buat-tiam,sai-boat-tiam,3,taigitv
huat-kiû-khuân,hoat-kiû-khoân,發球權,huat-kiu-khuan,hoat-kiu-khoan,3,taigitv
huat-kiû-kuân,hoat-kiû-koân,發球權,huat-kiu-kuan,hoat-kiu-koan,3,taigitv
kha̍p-bāng,kha̍p-bāng,磕網,khap-bang,khap-bang,2,taigitv
lé-tooh,lé-to͘h,lé-tooh,le-tooh,le-to͘h,2,taigitv
tíng-puànn-tiûnn,téng-pòaⁿ-tiûⁿ,頂半場,ting-puann-tiunn,teng-poaⁿ-tiuⁿ,3,taigitv
ē-puànn-tiûnn,ē-pòaⁿ-tiûⁿ,下半場,e-puann-tiunn,e-poaⁿ-tiuⁿ,3,taigitv
khí-pháu-suànn,khí-pháu-sòaⁿ,起跑線,khi-phau-suann,khi-phau-soaⁿ,3,taigitv
tiong-tn̂g-pháu,tiong-tn̂g-pháu,中長跑,tiong-tng-phau,tiong-tng-phau,3,taigitv
tn̂g-pháu,tn̂g-pháu,長跑,tng-phau,tng-phau,2,taigitv
té-pháu,té-pháu,短跑,te-phau,te-phau,2,taigitv
puànn-má,pòaⁿ-má,半馬,puann-ma,poaⁿ-ma,2,taigitv
tsuân-má,choân-má,全馬,tsuan-ma,choan-ma,2,taigitv
piànn-sè-tshiong,piàⁿ-sè-chhiong,拚勢衝,piann-se-tshiong,piaⁿ-se-chhiong,3,taigitv
piànn-sì-tshiong,piàⁿ-sì-chhiong,拚勢衝,piann-si-tshiong,piaⁿ-si-chhiong,3,taigitv
phah-piànn-tshiong,phah-piàⁿ-chhiong,拍拚衝,phah-piann-tshiong,phah-piaⁿ-chhiong,3,taigitv
tiong-hong,tiong-hong,中鋒,tiong-hong,tiong-hong,2,taigitv
tiong-tiûnn,tiong-tiûⁿ,中場,tiong-tiunn,tiong-tiuⁿ,2,taigitv
siú-mn̂g-uân,siú-mn̂g-oân,守門員,siu-mng-uan,siu-mng-oan,3,taigitv
mn̂g-tsiòng,mn̂g-chiòng,門將,mng-tsiong,mng-chiong,2,taigitv
siā-mn̂g,siā-mn̂g,射門,sia-mng,sia-mng,2,taigitv
phāinn-siak,phāiⁿ-siak,揹摔,phainn-siak,phaiⁿ-siak,2,taigitv
siak-ki,siak-ki,摔技,siak-ki,siak-ki,2,taigitv
ap-tsè,ap-chè,壓制,ap-tse,ap-che,2,taigitv
it-sìng,it-sèng,一勝,it-sing,it-seng,2,taigitv
puànn-sìng,pòaⁿ-sèng,半勝,puann-sing,poaⁿ-seng,2,taigitv
khui-king,khui-keng,開弓,khui-king,khui-keng,2,taigitv
pàng-tsìnn,pàng-chìⁿ,放箭,pang-tsinn,pang-chiⁿ,2,taigitv
tsìnn-pé,chìⁿ-pé,箭靶,tsinn-pe,chiⁿ-pe,2,taigitv
pé-sim,pé-sim,靶心,pe-sim,pe-sim,2,taigitv
nāi-li̍k-sài,nāi-le̍k-sài,耐力賽,nai-lik-sai,nai-lek-sai,3,taigitv
khui-kiû,khui-kiû,開球,khui-kiu,khui-kiu,2,taigitv
huat-kiû,hoat-kiû,發球,huat-kiu,hoat-kiu,2,taigitv
sat-kiû,sat-kiû,殺球,sat-kiu,sat-kiu,2,taigitv
kài-lāi-kiû,kài-lāi-kiû,界內球,kai-lai-kiu,kai-lai-kiu,3,taigitv
kài-guā-kiû,kài-gōa-kiû,界外球,kai-gua-kiu,kai-goa-kiu,3,taigitv
sa̋n-sín,săn-sín,sa̋n-sín,san-sin,san-sin,2,taigitv
kio̍k,kio̍k,局,kiok,kiok,1,taigitv
hó-kiû,hó-kiû,好球,ho-kiu,ho-kiu,2,taigitv
bòo-lù,bò͘-lù,bòo-lù,boo-lu,bo͘-lu,2,taigitv
pháinn-kiû,pháiⁿ-kiû,歹球,phainn-kiu,phaiⁿ-kiu,2,taigitv
pó-ióng-phín,pó-ióng-phín,保養品,po-iong-phin,po-iong-phin,3,taigitv
pó-sip,pó-sip,保溼,po-sip,po-sip,2,taigitv
khì-kak-tsit,khì-kak-chit,去角質,khi-kak-tsit,khi-kak-chit,3,taigitv
tām-pan,tām-pan,淡斑,tam-pan,tam-pan,2,taigitv
tòng-jiâu,tòng-jiâu,擋皺,tong-jiau,tong-jiau,2,taigitv
tòng-liâu,tòng-liâu,擋皺,tong-liau,tong-liau,2,taigitv
tòng-nóo-huà,tòng-nó͘-hòa,擋老化,tong-noo-hua,tong-no͘-hoa,3,taigitv
khòng-thiāu-á,khòng-thiāu-á,抗𤶃仔,khong-thiau-a,khong-thiau-a,3,taigitv
iu-phuê,iu-phôe,釉皮,iu-phue,iu-phoe,2,taigitv
iu-phê,iu-phê,釉皮,iu-phe,iu-phe,2,taigitv
bí-pe̍h,bí-pe̍h,美白,bi-peh,bi-peh,2,taigitv
kng-bīn,kng-bīn,光面,kng-bin,kng-bin,2,taigitv
bū-bīn,bū-bīn,霧面,bu-bin,bu-bin,2,taigitv
tsu-kng,chu-kng,珠光,tsu-kng,chu-kng,2,taigitv
kim-ku̍t-kám,kim-ku̍t-kám,金滑感,kim-kut-kam,kim-kut-kam,3,taigitv
kim-sio̍k-kám,kim-sio̍k-kám,金屬感,kim-siok-kam,kim-siok-kam,3,taigitv
gán-song,gán-song,眼霜,gan-song,gan-song,2,taigitv
hōo-tshiú-song,hō͘-chhiú-song,護手霜,hoo-tshiu-song,ho͘-chhiu-song,3,taigitv
jú-i̍k,jú-e̍k,乳液,ju-ik,ju-ek,2,taigitv
lú-i̍k,lú-e̍k,乳液,lu-ik,lu-ek,2,taigitv
gîng-lōo,gêng-lō͘,凝露,ging-loo,geng-lo͘,2,taigitv
gîng-song,gêng-song,凝霜,ging-song,geng-song,2,taigitv
huà-tsong-tsuí,hòa-chong-chúi,化妝水,hua-tsong-tsui,hoa-chong-chui,3,taigitv
tsing-huâ-i̍k,cheng-hôa-e̍k,精華液,tsing-hua-ik,cheng-hoa-ek,3,taigitv
bīn-song,bīn-song,面霜,bin-song,bin-song,2,taigitv
mù-sìr,mù-sìr,mù-sìr,mu-sir,mu-sir,2,taigitv
bīn-mo̍oh,bīn-mo̍͘h,面膜,bin-mooh,bin-mo͘h,2,taigitv
gán-mo̍oh,gán-mo̍͘h,眼膜,gan-mooh,gan-mo͘h,2,taigitv
enn-á-iû,eⁿ-á-iû,嬰仔油,enn-a-iu,eⁿ-a-iu,3,taigitv
inn-á-iû,iⁿ-á-iû,嬰仔油,inn-a-iu,iⁿ-a-iu,3,taigitv
hué-hun-tsong,hóe-hun-chong,火薰妝,hue-hun-tsong,hoe-hun-chong,3,taigitv
hé-hun-tsong,hé-hun-chong,火薰妝,he-hun-tsong,he-hun-chong,3,taigitv
po̍h-tsong,po̍h-chong,薄妝,poh-tsong,poh-chong,2,taigitv
kāu-tsong,kāu-chong,厚妝,kau-tsong,kau-chong,2,taigitv
tsuân-tsong,choân-chong,全妝,tsuan-tsong,choan-chong,2,taigitv
sòo-gân,sò͘-gân,素顏,soo-gan,so͘-gan,2,taigitv
lāu-tsong,lāu-chong,老妝,lau-tsong,lau-chong,2,taigitv
au-bí-tsong,au-bí-chong,歐美妝,au-bi-tsong,au-bi-chong,3,taigitv
ji̍t-hē-tsong,ji̍t-hē-chong,日系妝,jit-he-tsong,jit-he-chong,3,taigitv
li̍t-hē-tsong,li̍t-hē-chong,日系妝,lit-he-tsong,lit-he-chong,3,taigitv
hân-hē-tsong,hân-hē-chong,韓系妝,han-he-tsong,han-he-chong,3,taigitv
sòo-gân-song,sò͘-gân-song,素顏霜,soo-gan-song,so͘-gan-song,3,taigitv
keh-lī-song,keh-lī-song,隔離霜,keh-li-song,keh-li-song,3,taigitv
tsong-tsîng-jú,chong-chêng-jú,妝前乳,tsong-tsing-ju,chong-cheng-ju,3,taigitv
tsong-tsîng-lú,chong-chêng-lú,妝前乳,tsong-tsing-lu,chong-cheng-lu,3,taigitv
phah-té-jú,phah-té-jú,拍底乳,phah-te-ju,phah-te-ju,3,taigitv
phah-tué-lú,phah-tóe-lú,拍底乳,phah-tue-lu,phah-toe-lu,3,taigitv
hông-pha̍k-jú,hông-pha̍k-jú,防曝乳,hong-phak-ju,hong-phak-ju,3,taigitv
hông-pha̍k-lú,hông-pha̍k-lú,防曝乳,hong-phak-lu,hong-phak-lu,3,taigitv
bb-song,bb-song,BB霜,bb-song,bb-song,2,taigitv
cc-song,cc-song,CC霜,cc-song,cc-song,2,taigitv
tsiām-tsân,chiām-chân,漸層,tsiam-tsan,chiam-chan,2,taigitv
tha̍h,tha̍h,疊,thah,thah,1,taigitv
tòo-ní,tò͘-ní,𪐞染,too-ni,to͘-ni,2,taigitv
tòo-ní-i̍k,tò͘-ní-e̍k,𪐞染液,too-ni-ik,to͘-ni-ek,3,taigitv
tòo-ní-tshíng,tò͘-ní-chhéng,𪐞染筅,too-ni-tshing,to͘-ni-chheng,3,taigitv
khioh,khioh,抾,khioh,khioh,1,taigitv
khioh-suànn,khioh-sòaⁿ,抾線,khioh-suann,khioh-soaⁿ,2,taigitv
ì,ì,ì,i,i,1,taigitv
tshi̍h,chhi̍h,揤,tshih,chhih,1,taigitv
tah-hún,tah-hún,搭粉,tah-hun,tah-hun,2,taigitv
tǹg-hún,tǹg-hún,頓粉,tng-hun,tng-hun,2,taigitv
ang-á-hún,ang-á-hún,尪仔粉,ang-a-hun,ang-a-hun,3,taigitv
hún-té,hún-té,粉底,hun-te,hun-te,2,taigitv
hún-tué,hún-tóe,粉底,hun-tue,hun-toe,2,taigitv
phah-hún-té,phah-hún-té,拍粉底,phah-hun-te,phah-hun-te,3,taigitv
buah-hún-té,boah-hún-té,抹粉底,buah-hun-te,boah-hun-te,3,taigitv
buah-bīn,boah-bīn,抹面,buah-bin,boah-bin,2,taigitv
buah-hún,boah-hún,抹粉,buah-hun,boah-hun,2,taigitv
hún-té-i̍k,hún-té-e̍k,粉底液,hun-te-ik,hun-te-ek,3,taigitv
tsuí-hún-ko,chúi-hún-ko,水粉膏,tsui-hun-ko,chui-hun-ko,3,taigitv
khàm-pan-ko,khàm-pan-ko,崁斑膏,kham-pan-ko,kham-pan-ko,3,taigitv
bí-tsong-nn̄g,bí-chong-nn̄g,美妝卵,bi-tsong-nng,bi-chong-nng,3,taigitv
hún-phok-á,hún-phok-á,粉撲仔,hun-phok-a,hun-phok-a,3,taigitv
hún-tshit-á,hún-chhit-á,粉拭仔,hun-tshit-a,hun-chhit-a,3,taigitv
hún-tiâu,hún-tiâu,粉條,hun-tiau,hun-tiau,2,taigitv
hún-ko,hún-ko,粉膏,hun-ko,hun-ko,2,taigitv
hún-piánn,hún-piáⁿ,粉餅,hun-piann,hun-piaⁿ,2,taigitv
tsuí-hún-piánn,chúi-hún-piáⁿ,水粉餅,tsui-hun-piann,chui-hun-piaⁿ,3,taigitv
tshî-tsong,chhî-chong,持妝,tshi-tsong,chhi-chong,2,taigitv
lak-tsong,lak-chong,落妝,lak-tsong,lak-chong,2,taigitv
phû-hún,phû-hún,浮粉,phu-hun,phu-hun,2,taigitv
kha̍h-hún,kha̍h-hún,卡粉,khah-hun,khah-hun,2,taigitv
ní-ba̍k-bâi,ní-ba̍k-bâi,染目眉,ni-bak-bai,ni-bak-bai,3,taigitv
tshiah-ba̍k-bâi,chhiah-ba̍k-bâi,刺目眉,tshiah-bak-bai,chhiah-bak-bai,3,taigitv
bū-ba̍k-bâi,bū-ba̍k-bâi,霧目眉,bu-bak-bai,bu-bak-bai,3,taigitv
phiau-ba̍k-bâi,phiau-ba̍k-bâi,飄目眉,phiau-bak-bai,phiau-bak-bai,3,taigitv
ba̍k-bâi-ka,ba̍k-bâi-ka,目眉膠,bak-bai-ka,bak-bai-ka,3,taigitv
ba̍k-bâi-pit,ba̍k-bâi-pit,目眉筆,bak-bai-pit,bak-bai-pit,3,taigitv
ba̍k-bâi-hún,ba̍k-bâi-hún,目眉粉,bak-bai-hun,bak-bai-hun,3,taigitv
ní-bâi-ko,ní-bâi-ko,染眉膏,ni-bai-ko,ni-bai-ko,3,taigitv
siu-bâi-to,siu-bâi-to,修眉刀,siu-bai-to,siu-bai-to,3,taigitv
oo-ba̍k-bâ,o͘-ba̍k-bâ,烏目眉,oo-bak-ba,o͘-bak-ba,3,taigitv
oo-tshiu-ba̍k,o͘-chhiu-ba̍k,烏鶖目,oo-tshiu-bak,o͘-chhiu-bak,3,taigitv
bô-tîng-sûn,bô-têng-sûn,無重巡,bo-ting-sun,bo-teng-sun,3,taigitv
tuann-sûn,toaⁿ-sûn,單巡,tuann-sun,toaⁿ-sun,2,taigitv
tîng-sûn,têng-sûn,重巡,ting-sun,teng-sun,2,taigitv
lāi-tîng-sûn,lāi-têng-sûn,內重巡,lai-ting-sun,lai-teng-sun,3,taigitv
tîng-sûn-tah,têng-sûn-tah,重巡貼,ting-sun-tah,teng-sun-tah,3,taigitv
tîng-sûn-ka,têng-sûn-ka,重巡膠,ting-sun-ka,teng-sun-ka,3,taigitv
ba̍k-kînn-suànn,ba̍k-kîⁿ-sòaⁿ,目墘線,bak-kinn-suann,bak-kiⁿ-soaⁿ,3,taigitv
ba̍k-tshái,ba̍k-chhái,目彩,bak-tshai,bak-chhai,2,taigitv
gán-iánn,gán-iáⁿ,眼影,gan-iann,gan-iaⁿ,2,taigitv
ba̍k-tshái-puânn,ba̍k-chhái-pôaⁿ,目彩盤,bak-tshai-puann,bak-chhai-poaⁿ,3,taigitv
gán-iánn-puânn,gán-iáⁿ-pôaⁿ,眼影盤,gan-iann-puann,gan-iaⁿ-poaⁿ,3,taigitv
po̍h-tshuì-tûn,po̍h-chhùi-tûn,薄喙脣,poh-tshui-tun,poh-chhui-tun,3,taigitv
kāu-tshuì-tûn,kāu-chhùi-tûn,厚喙脣,kau-tshui-tun,kau-chhui-tun,3,taigitv
tshuì-tûn-hûn,chhùi-tûn-hûn,喙脣痕,tshui-tun-hun,chhui-tun-hun,3,taigitv
hōo-tûn-ko,hō͘-tûn-ko,護脣膏,hoo-tun-ko,ho͘-tun-ko,3,taigitv
ian-tsi-pit,ian-chi-pit,胭脂筆,ian-tsi-pit,ian-chi-pit,3,taigitv
tshuì-tûn-bi̍t,chhùi-tûn-bi̍t,喙脣蜜,tshui-tun-bit,chhui-tun-bit,3,taigitv
tshuì-tûn-tshái,chhùi-tûn-chhái,喙脣彩,tshui-tun-tshai,chhui-tun-chhai,3,taigitv
tshuì-tûn-ko,chhùi-tûn-ko,喙脣膏,tshui-tun-ko,chhui-tun-ko,3,taigitv
tûn-suànn-pit,tûn-sòaⁿ-pit,脣線筆,tun-suann-pit,tun-soaⁿ-pit,3,taigitv
ní-tûn-i̍k,ní-tûn-e̍k,染脣液,ni-tun-ik,ni-tun-ek,3,taigitv
tshuì-tûn-mo̍oh,chhùi-tûn-mo̍͘h,喙脣膜,tshui-tun-mooh,chhui-tun-mo͘h,3,taigitv
ian-tsi,ian-chi,胭脂,ian-tsi,ian-chi,2,taigitv
àm-iánn,àm-iáⁿ,暗影,am-iann,am-iaⁿ,2,taigitv
siu-iông,siu-iông,修容,siu-iong,siu-iong,2,taigitv
phah-àm-iánn,phah-àm-iáⁿ,拍暗影,phah-am-iann,phah-am-iaⁿ,3,taigitv
phīnn-àm-iánn,phīⁿ-àm-iáⁿ,鼻暗影,phinn-am-iann,phiⁿ-am-iaⁿ,3,taigitv
uē-phīnn-iánn,ōe-phīⁿ-iáⁿ,畫鼻影,ue-phinn-iann,oe-phiⁿ-iaⁿ,3,taigitv
siu-iông-tiâu,siu-iông-tiâu,修容條,siu-iong-tiau,siu-iong-tiau,3,taigitv
siu-iông-song,siu-iông-song,修容霜,siu-iong-song,siu-iong-song,3,taigitv
kóo-tâng-hún,kó͘-tâng-hún,古銅粉,koo-tang-hun,ko͘-tang-hun,3,taigitv
tshuì-phué-kut,chhùi-phóe-kut,喙䫌骨,tshui-phue-kut,chhui-phoe-kut,3,taigitv
phōng-kó-ki,phōng-kó-ki,蘋果肌,phong-ko-ki,phong-ko-ki,3,taigitv
phōng-kó-kng,phōng-kó-kng,蘋果光,phong-ko-kng,phong-ko-kng,3,taigitv
phah-kng-tiâu,phah-kng-tiâu,拍光條,phah-kng-tiau,phah-kng-tiau,3,taigitv
phah-kng-ko,phah-kng-ko,拍光膏,phah-kng-ko,phah-kng-ko,3,taigitv
phah-kng-puânn,phah-kng-pôaⁿ,拍光盤,phah-kng-puann,phah-kng-poaⁿ,3,taigitv
phah-kng-hún,phah-kng-hún,拍光粉,phah-kng-hun,phah-kng-hun,3,taigitv
kim-hún,kim-hún,金粉,kim-hun,kim-hun,2,taigitv
tīng-tsong,tēng-chong,定妝,ting-tsong,teng-chong,2,taigitv
phòng-hún,phòng-hún,膨粉,phong-hun,phong-hun,2,taigitv
phòng-hún-piánn,phòng-hún-piáⁿ,膨粉餅,phong-hun-piann,phong-hun-piaⁿ,3,taigitv
sià-tsong,sià-chong,卸妝,sia-tsong,sia-chong,2,taigitv
sé-bīn-jú,sé-bīn-jú,洗面乳,se-bin-ju,se-bin-ju,3,taigitv
sià-tsong-iû,sià-chong-iû,卸妝油,sia-tsong-iu,sia-chong-iu,3,taigitv
sià-tsong-jú,sià-chong-jú,卸妝乳,sia-tsong-ju,sia-chong-ju,3,taigitv
sià-tsong-tsuí,sià-chong-chúi,卸妝水,sia-tsong-tsui,sia-chong-chui,3,taigitv
hún-tshì-giap,hún-chhì-giap,粉刺鋏,hun-tshi-giap,hun-chhi-giap,3,taigitv
huà-tsong-tâi,hòa-chong-tâi,化妝台,hua-tsong-tai,hoa-chong-tai,3,taigitv
se-tsng-tâi,se-chng-tâi,梳妝台,se-tsng-tai,se-chng-tai,3,taigitv
sue-tsng-tâi,soe-chng-tâi,梳妝台,sue-tsng-tai,soe-chng-tai,3,taigitv
huà-tsong-kiànn,hòa-chong-kiàⁿ,化妝鏡,hua-tsong-kiann,hoa-chong-kiaⁿ,3,taigitv
se-tsng-kiànn,se-chng-kiàⁿ,梳妝鏡,se-tsng-kiann,se-chng-kiaⁿ,3,taigitv
sue-tsng-kiànn,soe-chng-kiàⁿ,梳妝鏡,sue-tsng-kiann,soe-chng-kiaⁿ,3,taigitv
huà-tsong-mî,hòa-chong-mî,化妝棉,hua-tsong-mi,hoa-chong-mi,3,taigitv
huà-tsong-tshíng,hòa-chong-chhéng,化妝筅,hua-tsong-tshing,hoa-chong-chheng,3,taigitv
ba̍k-bâi-tshíng,ba̍k-bâi-chhéng,目眉筅,bak-bai-tshing,bak-bai-chheng,3,taigitv
tshu-kak-tshíng,chhu-kak-chhéng,趨角筅,tshu-kak-tshing,chhu-kak-chheng,3,taigitv
pênn-thâu-tshíng,pêⁿ-thâu-chhéng,平頭筅,penn-thau-tshing,peⁿ-thau-chheng,3,taigitv
pînn-thâu-tshíng,pîⁿ-thâu-chhéng,平頭筅,pinn-thau-tshing,piⁿ-thau-chheng,3,taigitv
sìnn-hîng-tshíng,sìⁿ-hêng-chhéng,扇形筅,sinn-hing-tshing,siⁿ-heng-chheng,3,taigitv
kńg-lê-tshíng,kńg-lê-chhéng,捲螺筅,kng-le-tshing,kng-le-chheng,3,taigitv
hái-mî-tshíng,hái-mî-chhéng,海綿筅,hai-mi-tshing,hai-mi-chheng,3,taigitv
mn̂g-tshíng,mn̂g-chhéng,毛筅,mng-tshing,mng-chheng,2,taigitv
hún-bué-tshíng,hún-bóe-chhéng,粉尾筅,hun-bue-tshing,hun-boe-chheng,3,taigitv
hún-bé-tshíng,hún-bé-chhéng,粉尾筅,hun-be-tshing,hun-be-chheng,3,taigitv
khioh-bīn-tshíng,khioh-bīn-chhéng,抾面筅,khioh-bin-tshing,khioh-bin-chheng,3,taigitv
khàm-pan-tshíng,khàm-pan-chhéng,崁斑筅,kham-pan-tshing,kham-pan-chheng,3,taigitv
phah-kng-tshíng,phah-kng-chhéng,拍光筅,phah-kng-tshing,phah-kng-chheng,3,taigitv
hún-té-tshíng,hún-té-chhéng,粉底筅,hun-te-tshing,hun-te-chheng,3,taigitv
hún-tué-tshíng,hún-tóe-chhéng,粉底筅,hun-tue-tshing,hun-toe-chheng,3,taigitv
phīnn-iánn-tshíng,phīⁿ-iáⁿ-chhéng,鼻影筅,phinn-iann-tshing,phiⁿ-iaⁿ-chheng,3,taigitv
gán-iánn-tshíng,gán-iáⁿ-chhéng,眼影筅,gan-iann-tshing,gan-iaⁿ-chheng,3,taigitv
ba̍k-tshái-tshíng,ba̍k-chhái-chhéng,目彩筅,bak-tshai-tshing,bak-chhai-chheng,3,taigitv
phòng-hún-tshíng,phòng-hún-chhéng,膨粉筅,phong-hun-tshing,phong-hun-chheng,3,taigitv
ē-ba̍k-khoo,ē-ba̍k-kho͘,下目箍,e-bak-khoo,e-bak-kho͘,3,taigitv
ē-ba̍k-ham,ē-ba̍k-ham,下目蚶,e-bak-ham,e-bak-ham,3,taigitv
ba̍k-sái-kau,ba̍k-sái-kau,目屎溝,bak-sai-kau,bak-sai-kau,3,taigitv
ba̍k-tsiu-thâu,ba̍k-chiu-thâu,目睭頭,bak-tsiu-thau,bak-chiu-thau,3,taigitv
ba̍k-sûn,ba̍k-sûn,目巡,bak-sun,bak-sun,2,taigitv
bông-kóo-sûn,bông-kó͘-sûn,蒙古巡,bong-koo-sun,bong-ko͘-sun,3,taigitv
oo-ba̍k-khoo,o͘-ba̍k-kho͘,烏目箍,oo-bak-khoo,o͘-bak-kho͘,3,taigitv
hún-tshì,hún-chhì,粉刺,hun-tshi,hun-chhi,2,taigitv
ē-hâi-suànn,ē-hâi-sòaⁿ,下頦線,e-hai-suann,e-hai-soaⁿ,3,taigitv
ē-hâi-kak,ē-hâi-kak,下頦角,e-hai-kak,e-hai-kak,3,taigitv
ba̍k-bué-hûn,ba̍k-bóe-hûn,目尾痕,bak-bue-hun,bak-boe-hun,3,taigitv
ba̍k-bé-hûn,ba̍k-bé-hûn,目尾痕,bak-be-hun,bak-be-hun,3,taigitv
gia̍h-thâu-hûn,gia̍h-thâu-hûn,攑頭痕,giah-thau-hun,giah-thau-hun,3,taigitv
huat-līng-hûn,hoat-lēng-hûn,法令痕,huat-ling-hun,hoat-leng-hun,3,taigitv
tshiò-hûn,chhiò-hûn,笑痕,tshio-hun,chhio-hun,2,taigitv
phīnn-thâu,phīⁿ-thâu,鼻頭,phinn-thau,phiⁿ-thau,2,taigitv
phīnn-si̍t,phīⁿ-si̍t,鼻翼,phinn-sit,phiⁿ-sit,2,taigitv
phīnn-io,phīⁿ-io,鼻腰,phinn-io,phiⁿ-io,2,taigitv
phīnn-thiāu,phīⁿ-thiāu,鼻柱,phinn-thiau,phiⁿ-thiau,2,taigitv
phīnn-to,phīⁿ-to,鼻刀,phinn-to,phiⁿ-to,2,taigitv
pó-sàng,pó-sàng,保送,po-sang,po-sang,2,taigitv
siang-sat,siang-sat,雙殺,siang-sat,siang-sat,2,taigitv
sann-sat,saⁿ-sat,三殺,sann-sat,saⁿ-sat,2,taigitv
huan,hoan,番,huan,hoan,1,taigitv
kòng,kòng,摃,kong,kong,1,taigitv
tánn-kik,táⁿ-kek,打擊,tann-kik,taⁿ-kek,2,taigitv
tâu-tshiú,tâu-chhiú,投手,tau-tshiu,tau-chhiu,2,taigitv
phit-tsiah,phit-chiah,phit-tsiah,phit-tsiah,phit-chiah,2,taigitv
póo-tshiú,pó͘-chhiú,捕手,poo-tshiu,po͘-chhiu,2,taigitv
khiá-tsiah,khiá-chiah,khiá-tsiah,khia-tsiah,khia-chiah,2,taigitv
iá-tshiú,iá-chhiú,野手,ia-tshiu,ia-chhiu,2,taigitv
guā-iá-tshiú,gōa-iá-chhiú,外野手,gua-ia-tshiu,goa-ia-chhiu,3,taigitv
siàn-tah,siàn-tah,siàn-tah,sian-tah,sian-tah,2,taigitv
lài-tooh,lài-to͘h,lài-tooh,lai-tooh,lai-to͘h,2,taigitv
lè-hù-tooh,lè-hù-to͘h,lè-hù-tooh,le-hu-tooh,le-hu-to͘h,3,taigitv
lāi-iá,lāi-iá,內野,lai-ia,lai-ia,2,taigitv
guā-iá,gōa-iá,外野,gua-ia,goa-ia,2,taigitv
tō-luí,tō-lúi,盜壘,to-lui,to-lui,2,taigitv
siang-hiáng-phàu,siang-hiáng-phàu,雙響炮,siang-hiang-phau,siang-hiang-phau,3,taigitv
hoo-mú-láng,ho͘-mú-láng,hoo-mú-láng,hoo-mu-lang,ho͘-mu-lang,3,taigitv
tsuân-luí-tánn,choân-lúi-táⁿ,全壘打,tsuan-lui-tann,choan-lui-taⁿ,3,taigitv
a̋m-phái-ah,ăm-phái-ah,a̋m-phái-ah,am-phai-ah,am-phai-ah,3,taigitv
tshâi-phuànn,chhâi-phòaⁿ,裁判,tshai-phuann,chhai-phoaⁿ,2,taigitv
hái-ti-siû,hái-ti-siû,海豬泅,hai-ti-siu,hai-ti-siu,3,taigitv
ia̍h-á-siû,ia̍h-á-siû,蝶仔泅,iah-a-siu,iah-a-siu,3,taigitv
lia̍h-ko-siû,lia̍h-ko-siû,掠篙泅,liah-ko-siu,liah-ko-siu,3,taigitv
tsuí-ke-siû,chúi-ke-siû,水雞泅,tsui-ke-siu,chui-ke-siu,3,taigitv
thán-tshiò-siû,thán-chhiò-siû,坦笑泅,than-tshio-siu,than-chhio-siu,3,taigitv
tshiok-sin-kiû,chhiok-sin-kiû,觸身球,tshiok-sin-kiu,chhiok-sin-kiu,3,taigitv
an-tánn,an-táⁿ,安打,an-tann,an-taⁿ,2,taigitv
tsiūnn-luí,chiūⁿ-lúi,上壘,tsiunn-lui,chiuⁿ-lui,2,taigitv
bat-tah,bat-tah,bat-tah,bat-tah,bat-tah,2,taigitv
tánn-kik-tsiá,táⁿ-kek-chiá,打擊者,tann-kik-tsia,taⁿ-kek-chia,3,taigitv
huá-sū-tooh,hóa-sū-to͘h,huá-sū-tooh,hua-su-tooh,hoa-su-to͘h,3,taigitv
