tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tsu-mi̍h-ki,chu-mi̍h-ki,輜物機,tsu-mih-ki,chu-mih-ki,3,itaigi
ba̍k-thâu-kat,ba̍k-thâu-kat,目頭結,bak-thau-kat,bak-thau-kat,3,itaigi
tsia̍h-pá-bē,chia̍h-pá-bē,食飽袂,tsiah-pa-be,chiah-pa-be,3,itaigi
iâu-khòng-ki,iâu-khòng-ki,遙控機,iau-khong-ki,iau-khong-ki,3,itaigi
pênn-pang,pêⁿ-pang,平枋,penn-pang,peⁿ-pang,2,itaigi
pînn-pang,pîⁿ-pang,平枋,pinn-pang,piⁿ-pang,2,itaigi
ún-hîng,ún-hêng,隱形,un-hing,un-heng,2,itaigi
ín-hîng,ín-hêng,隱形,in-hing,in-heng,2,itaigi
pún-uī,pún-ūi,本位,pun-ui,pun-ui,2,itaigi
tsián-jiông,chián-jiông,剪絨,tsian-jiong,chian-jiong,2,itaigi
phah-ting-á,phah-teng-á,拍釘仔,phah-ting-a,phah-teng-a,3,itaigi
tsuí-gi̍k,chúi-ge̍k,水逆,tsui-gik,chui-gek,2,itaigi
tsuí-tò,chúi-tò,水倒,tsui-to,chui-to,2,itaigi
oo-tóo-bái,o͘-tó͘-bái,oo-tóo-bái,oo-too-bai,o͘-to͘-bai,3,itaigi
oo-tóo-bái,o͘-tó͘-bái,烏肚䆀,oo-too-bai,o͘-to͘-bai,3,itaigi
kí-tiong-tsáinn,kí-tiong-cháiⁿ,指中指,ki-tiong-tsainn,ki-tiong-chaiⁿ,3,itaigi
ok-tsit,ok-chit,惡質,ok-tsit,ok-chit,2,itaigi
tshuì-kháu-uē,chhùi-kháu-ōe,喙口話,tshui-khau-ue,chhui-khau-oe,3,itaigi
uân-á,oân-á,uân-á,uan-a,oan-a,2,itaigi
khí-khì,khí-khì,起去,khi-khi,khi-khi,2,itaigi
khih-lih,khih-lih,起去,khih-lih,khih-lih,2,itaigi
lūn-tsin,lūn-chin,論真,lun-tsin,lun-chin,2,itaigi
sí-si,sí-si,死屍,si-si,si-si,2,itaigi
sńg-ī,sńg-ī,耍奕,sng-i,sng-i,2,itaigi
ī-sńg,ī-sńg,奕耍,i-sng,i-sng,2,itaigi
uì-tông,ùi-tông,畏同,ui-tong,ui-tong,2,itaigi
kiau-bân,kiau-bân,嬌蠻,kiau-ban,kiau-ban,2,itaigi
tò-pān,tò-pān,倒扮,to-pan,to-pan,2,itaigi
hia̍p-koh-sóng,hia̍p-koh-sóng,拹閣爽,hiap-koh-song,hiap-koh-song,3,itaigi
huat-ínn-tián,hoat-íⁿ-tián,發穎典,huat-inn-tian,hoat-iⁿ-tian,3,itaigi
hué-hôo,hóe-hô͘,火狐,hue-hoo,hoe-ho͘,2,itaigi
tòng-pha̍k-ko,tòng-pha̍k-ko,擋曝膏,tong-phak-ko,tong-phak-ko,3,itaigi
hông-pha̍k-ko,hông-pha̍k-ko,防曝膏,hong-phak-ko,hong-phak-ko,3,itaigi
tán-uat,tán-oat,等斡,tan-uat,tan-oat,2,itaigi
thah-lô-pâi,thah-lô-pâi,塔羅牌,thah-lo-pai,thah-lo-pai,3,itaigi
khīng,khēng,虹,khing,kheng,1,itaigi
phah-jī-puânn,phah-jī-pôaⁿ,拍字盤,phah-ji-puann,phah-ji-poaⁿ,3,itaigi
làu-khang-tsuā,làu-khang-chōa,落空逝,lau-khang-tsua,lau-khang-choa,3,itaigi
uân-kong-kuán,oân-kong-koán,圓栱館,uan-kong-kuan,oan-kong-koan,3,itaigi
pó-khó-bōng,pó-khó-bōng,寶可夢,po-kho-bong,po-kho-bong,3,itaigi
khah-bān--leh,khah-bān--leh,較慢咧,khah-ban--leh,khah-ban--leh,3,itaigi
sí-khì--ah,sí-khì--ah,死去矣,si-khi--ah,si-khi--ah,3,itaigi
tóo-muh,tó͘-muh,tóo-muh,too-muh,to͘-muh,2,itaigi
pì-kiat,pì-kiat,祕結,pi-kiat,pi-kiat,2,itaigi
mái-khuh,mái-khuh,mái-khuh,mai-khuh,mai-khuh,2,itaigi
kin-bah,kin-bah,筋肉,kin-bah,kin-bah,2,itaigi
píng-pak,péng-pak,反腹,ping-pak,peng-pak,2,itaigi
thiànn-hong,thiàⁿ-hong,疼風,thiann-hong,thiaⁿ-hong,2,itaigi
ê-á,ê-á,鞋仔,e-a,e-a,2,itaigi
tshì-juh,chhì-juh,tshì-juh,tshi-juh,chhi-juh,2,itaigi
siat-kè-su,siat-kè-su,設計師,siat-ke-su,siat-ke-su,3,itaigi
tuī-tn̂g,tūi-tn̂g,墜腸,tui-tng,tui-tng,2,itaigi
luān-sú-siūnn,loān-sú-siūⁿ,亂使想,luan-su-siunn,loan-su-siuⁿ,3,itaigi
hái-khiā,hái-khiā,海徛,hai-khia,hai-khia,2,itaigi
lân-san-bah,lân-san-bah,零星肉,lan-san-bah,lan-san-bah,3,itaigi
tsí-bí,chí-bí,紫米,tsi-bi,chi-bi,2,itaigi
náu-liû,náu-liû,腦瘤,nau-liu,nau-liu,2,itaigi
kha-āu-kin,kha-āu-kin,跤後跟,kha-au-kin,kha-au-kin,3,itaigi
siàm-jiō,siàm-jiō,滲尿,siam-jio,siam-jio,2,itaigi
tsāu-tsînn,chāu-chîⁿ,找錢,tsau-tsinn,chau-chiⁿ,2,itaigi
khuìnn-ua̍h,khùiⁿ-oa̍h,快活,khuinn-uah,khuiⁿ-oah,2,itaigi
ne-óng,ne-óng,嬭枉,ne-ong,ne-ong,2,itaigi
tshut-thâu-thinn,chhut-thâu-thiⁿ,出頭天,tshut-thau-thinn,chhut-thau-thiⁿ,3,itaigi
tang-hún,tang-hún,冬粉,tang-hun,tang-hun,2,itaigi
kiò-tiān-uē,kiò-tiān-ōe,叫電話,kio-tian-ue,kio-tian-oe,3,itaigi
tiong-lâng,tiong-lâng,中人,tiong-lang,tiong-lang,2,itaigi
sio-ke̍h,sio-ke̍h,相扴,sio-keh,sio-keh,2,itaigi
giâ-kê,giâ-kê,夯枷,gia-ke,gia-ke,2,itaigi
tsha̍k-ba̍k,chha̍k-ba̍k,鑿目,tshak-bak,chhak-bak,2,itaigi
thâu-gông-gông,thâu-gông-gông,頭楞楞,thau-gong-gong,thau-gong-gong,3,itaigi
khui-to-pâng,khui-to-pâng,開刀房,khui-to-pang,khui-to-pang,3,itaigi
pàng-sái,pàng-sái,放屎,pang-sai,pang-sai,2,itaigi
án-tsuánn-kóng,án-choáⁿ-kóng,按怎講,an-tsuann-kong,an-choaⁿ-kong,3,itaigi
tâi-lô,tâi-lô,台羅,tai-lo,tai-lo,2,itaigi
lóo-tsuâ,lóo-choâ,魯蛇,loo-tsua,loo-choa,2,itaigi
ī-hông-siā,ī-hông-siā,預防射,i-hong-sia,i-hong-sia,3,itaigi
kuì-hū-lâng,kuì-hū-lâng,貴婦人,kui-hu-lang,kui-hu-lang,3,itaigi
sió-khak-hīng,sió-khak-hēng,小確幸,sio-khak-hing,sio-khak-heng,3,itaigi
hông-pha̍k,hông-pha̍k,防曝,hong-phak,hong-phak,2,itaigi
tshit--ê,chhit--ê,七的,tshit--e,chhit--e,2,itaigi
kòng-kiû,kòng-kiû,摃球,kong-kiu,kong-kiu,2,itaigi
mî-á-ki,mî-á-ki,綿仔枝,mi-a-ki,mi-a-ki,3,itaigi
tio̍h-m̄-tio̍h,tio̍h-m̄-tio̍h,著毋著,tioh-m-tioh,tioh-m-tioh,3,itaigi
tì-tsiòng,tì-chiòng,智障,ti-tsiong,ti-chiong,2,itaigi
tsim-tsiok,chim-chiok,斟酌,tsim-tsiok,chim-chiok,2,itaigi
tiánn-pinn-liâm,tiáⁿ-piⁿ-liâm,鼎邊黏,tiann-pinn-liam,tiaⁿ-piⁿ-liam,3,itaigi
sim-tiān-tôo,sim-tiān-tô͘,心電圖,sim-tian-too,sim-tian-to͘,3,itaigi
sio̍k-bé,sio̍k-bé,俗買,siok-be,siok-be,2,itaigi
khin,khin,氫,khin,khin,1,itaigi
hāi,hāi,氦,hai,hai,1,itaigi
nái,nái,氖,nai,nai,1,itaigi
li̍k,le̍k,氯,lik,lek,1,itaigi
bí,bí,鎂,bi,bi,1,itaigi
hiù,hiù,溴,hiu,hiu,1,itaigi
phî,phî,鈹,phi,phi,1,itaigi
tik-hīng,tek-hēng,德行,tik-hing,tek-heng,2,itaigi
kám-á-tiàm,kám-á-tiàm,𥴊仔店,kam-a-tiam,kam-a-tiam,3,itaigi
tsok-sit,chok-sit,作息,tsok-sit,chok-sit,2,itaigi
bē-sóng,bē-sóng,袂爽,be-song,be-song,2,itaigi
ha̍k-ūn,ha̍k-ūn,學運,hak-un,hak-un,2,itaigi
ò-mn̂g,ò-mn̂g,澳門,o-mng,o-mng,2,itaigi
a-tsa,a-cha,腌臢,a-tsa,a-cha,2,itaigi
lah-sap,lah-sap,垃圾,lah-sap,lah-sap,2,itaigi
bûn-tshòng,bûn-chhòng,文創,bun-tshong,bun-chhong,2,itaigi
gín-á-hiann,gín-á-hiaⁿ,囡仔兄,gin-a-hiann,gin-a-hiaⁿ,3,itaigi
gín-á-tsé,gín-á-ché,囡仔姊,gin-a-tse,gin-a-che,3,itaigi
tshì-kui,chhì-kui,刺䲅,tshi-kui,chhi-kui,2,itaigi
suî-sin-tia̍p,sûi-sin-tia̍p,隨身碟,sui-sin-tiap,sui-sin-tiap,3,itaigi
ànn-thâu-tso̍k,àⁿ-thâu-cho̍k,向頭族,ann-thau-tsok,aⁿ-thau-chok,3,itaigi
kâu-thô-á,kâu-thô-á,猴桃仔,kau-tho-a,kau-tho-a,3,itaigi
sió-pîng-iú,sió-pêng-iú,小朋友,sio-ping-iu,sio-peng-iu,3,itaigi
iáu-siū,iáu-siū,夭壽,iau-siu,iau-siu,2,itaigi
mài-lo-so,mài-lo-so,莫囉嗦,mai-lo-so,mai-lo-so,3,itaigi
lâ-sâm,lâ-sâm,垃儳,la-sam,la-sam,2,itaigi
kiann-lâng,kiaⁿ-lâng,驚人,kiann-lang,kiaⁿ-lang,2,itaigi
ài-tâi-gí,ài-tâi-gí,愛臺語,ai-tai-gi,ai-tai-gi,3,itaigi
pho-khe-bóng,pho-khe-bóng,波科魍,pho-khe-bong,pho-khe-bong,3,itaigi
ut-lut,ut-lut,膃肭,ut-lut,ut-lut,2,itaigi
hái-tshat-ông,hái-chhat-ông,海賊王,hai-tshat-ong,hai-chhat-ong,3,itaigi
ba̍k-tsiu-kînn,ba̍k-chiu-kîⁿ,目睭墘,bak-tsiu-kinn,bak-chiu-kiⁿ,3,itaigi
uān-hîm,oān-hîm,浣熊,uan-him,oan-him,2,itaigi
tiàm-khang-ku,tiàm-khang-ku,踮空龜,tiam-khang-ku,tiam-khang-ku,3,itaigi
âm-khang-ku,âm-khang-ku,涵空龜,am-khang-ku,am-khang-ku,3,itaigi
too-king,to͘-keng,都更,too-king,to͘-keng,2,itaigi
khàm-hâ-ko,khàm-hâ-ko,崁瑕膏,kham-ha-ko,kham-ha-ko,3,itaigi
sio-kiû,sio-kiû,燒球,sio-kiu,sio-kiu,2,itaigi
hué-tshenn-bûn,hóe-chheⁿ-bûn,火星文,hue-tshenn-bun,hoe-chheⁿ-bun,3,itaigi
hé-tshinn-bûn,hé-chhiⁿ-bûn,火星文,he-tshinn-bun,he-chhiⁿ-bun,3,itaigi
nuā-sìng,nōa-sèng,爛性,nua-sing,noa-seng,2,itaigi
būn-pn̄g,būn-pn̄g,悶飯,bun-png,bun-png,2,itaigi
tshoo-tshuì,chho͘-chhùi,粗喙,tshoo-tshui,chho͘-chhui,2,itaigi
hái-thē,hái-thē,海䖳,hai-the,hai-the,2,itaigi
that-tó-ke,that-tó-ke,窒倒街,that-to-ke,that-to-ke,3,itaigi
muá-suann-phiânn,móa-soaⁿ-phiâⁿ,滿山坪,mua-suann-phiann,moa-soaⁿ-phiaⁿ,3,itaigi
tshiú-tsiān,chhiú-chiān,手賤,tshiu-tsian,chhiu-chian,2,itaigi
tsàn-tshâ-king,chàn-chhâ-keng,棧柴間,tsan-tsha-king,chan-chha-keng,3,itaigi
tshâ-tshù-á,chhâ-chhù-á,柴厝仔,tsha-tshu-a,chha-chhu-a,3,itaigi
pháinn-kut-té,pháiⁿ-kut-té,歹骨底,phainn-kut-te,phaiⁿ-kut-te,3,itaigi
khiām-tshuì,khiām-chhùi,儉喙,khiam-tshui,khiam-chhui,2,itaigi
an-tshin-pan,an-chhin-pan,安親班,an-tshin-pan,an-chhin-pan,3,itaigi
hù-kià,hù-kià,副寄,hu-kia,hu-kia,2,itaigi
kiam-kià,kiam-kià,兼寄,kiam-kia,kiam-kia,2,itaigi
pn̄g,pn̄g,飯,png,png,1,itaigi
pī-īn,pī-īn,避孕,pi-in,pi-in,2,itaigi
pī-ūn,pī-ūn,避孕,pi-un,pi-un,2,itaigi
thinn-ting,thiⁿ-teng,天燈,thinn-ting,thiⁿ-teng,2,itaigi
thian-ting,thian-teng,天燈,thian-ting,thian-teng,2,itaigi
li-kōo,li-kō͘,li-kōo,li-koo,li-ko͘,2,itaigi
tiān-sàu-tshiú,tiān-sàu-chhiú,電掃帚,tian-sau-tshiu,tian-sau-chhiu,3,itaigi
tho-lu-kî,tho-lu-kî,tho-lu-kî,tho-lu-ki,tho-lu-ki,3,itaigi
khip-tîn-khì,khip-tîn-khì,吸塵器,khip-tin-khi,khip-tin-khi,3,itaigi
tang-lóo,tang-ló͘,tang-lóo,tang-loo,tang-lo͘,2,itaigi
ling-khí,leng-khí,奶齒,ling-khi,leng-khi,2,itaigi
ni-khí,ni-khí,奶齒,ni-khi,ni-khi,2,itaigi
gín-á-khí,gín-á-khí,囡仔齒,gin-a-khi,gin-a-khi,3,itaigi
khip-tshing-khì,khip-chheng-khì,吸清器,khip-tshing-khi,khip-chheng-khi,3,itaigi
thóo-ní-kî,thó͘-ní-kî,土耳其,thoo-ni-ki,tho͘-ni-ki,3,itaigi
gô-lô-su,gô-lô-su,俄羅斯,go-lo-su,go-lo-su,3,itaigi
gô-lô,gô-lô,俄羅,go-lo,go-lo,2,itaigi
lōo-se-a,lō͘-se-a,露西亞,loo-se-a,lo͘-se-a,3,itaigi
sit-hóng-tsú,sit-hóng-chú,實況主,sit-hong-tsu,sit-hong-chu,3,itaigi
sio-khòo,sio-khòo,燒褲,sio-khoo,sio-khoo,2,itaigi
jua̍h-khòo,joa̍h-khòo,熱褲,juah-khoo,joah-khoo,2,itaigi
hū-kho,hū-kho,婦科,hu-kho,hu-kho,2,itaigi
tuā-bē-tiûnn,tōa-bē-tiûⁿ,大賣場,tua-be-tiunn,toa-be-tiuⁿ,3,itaigi
khai-káng-king,khai-káng-keng,開講間,khai-kang-king,khai-kang-keng,3,itaigi
thuân-su-suànn,thoân-su-sòaⁿ,傳輸線,thuan-su-suann,thoan-su-soaⁿ,3,itaigi
uì-kuânn,ùi-kôaⁿ,畏寒,ui-kuann,ui-koaⁿ,2,itaigi
phuê-hu-kho,phôe-hu-kho,皮膚科,phue-hu-kho,phoe-hu-kho,3,itaigi
phê-hu-kho,phê-hu-kho,皮膚科,phe-hu-kho,phe-hu-kho,3,itaigi
liān-sin-king,liān-sin-keng,練身間,lian-sin-king,lian-sin-keng,3,itaigi
ting-ji̍p,teng-ji̍p,登入,ting-jip,teng-jip,2,itaigi
kún-ká,kún-ká,滾絞,kun-ka,kun-ka,2,itaigi
ká-thiànn,ká-thiàⁿ,絞疼,ka-thiann,ka-thiaⁿ,2,itaigi
tsuí-kóo,chúi-kó͘,水鈷,tsui-koo,chui-ko͘,2,itaigi
phênn-ka-sū,phêⁿ-ka-sū,彭佳嶼,phenn-ka-su,pheⁿ-ka-su,3,itaigi
khut-kiông,khut-kiông,倔強,khut-kiong,khut-kiong,2,itaigi
siok-bo̍k,siok-bo̍k,寂寞,siok-bok,siok-bok,2,itaigi
sann-pó,saⁿ-pó,三寶,sann-po,saⁿ-po,2,itaigi
tsō-iū-bîng,chō-iū-bêng,座右銘,tso-iu-bing,cho-iu-beng,3,itaigi
nāi-bí,nāi-bí,奈米,nai-bi,nai-bi,2,itaigi
ku-kòo,ku-kò͘,龜顧,ku-koo,ku-ko͘,2,itaigi
tiàm-thâu,tiàm-thâu,店頭,tiam-thau,tiam-thau,2,itaigi
tiān-khip-á,tiān-khip-á,電吸仔,tian-khip-a,tian-khip-a,3,itaigi
tshiam-kàu,chhiam-kàu,簽到,tshiam-kau,chhiam-kau,2,itaigi
sàm-sóng,sàm-sóng,三爽,sam-song,sam-song,2,itaigi
se-bùn,se-bùn,se-bùn,se-bun,se-bun,2,itaigi
phō-khe-bóng,phō-khe-bóng,抱魁魍,pho-khe-bong,pho-khe-bong,3,itaigi
tsuí-ôo,chúi-ô͘,水壺,tsui-oo,chui-o͘,2,itaigi
tsù-kái,chù-kái,註解,tsu-kai,chu-kai,2,itaigi
thuân-sìn-suànn,thoân-sìn-sòaⁿ,傳訊線,thuan-sin-suann,thoan-sin-soaⁿ,3,itaigi
tshinn-koo-sòo,chhiⁿ-ko͘-sò͘,青菇素,tshinn-koo-soo,chhiⁿ-ko͘-so͘,3,itaigi
bih-miâ,bih-miâ,覕名,bih-mia,bih-mia,2,itaigi
tshàng-miâ,chhàng-miâ,藏名,tshang-mia,chhang-mia,2,itaigi
tsu-tai,chu-tai,書呆,tsu-tai,chu-tai,2,itaigi
n̂g-la̍h-á,n̂g-la̍h-á,黃蠟仔,ng-lah-a,ng-lah-a,3,itaigi
n̂g-thán,n̂g-thán,黃疸,ng-than,ng-than,2,itaigi
pháinn-tshuán-khuì,pháiⁿ-chhoán-khùi,歹喘氣,phainn-tshuan-khui,phaiⁿ-chhoan-khui,3,itaigi
tsheh-ku-á,chheh-ku-á,冊龜仔,tsheh-ku-a,chheh-ku-a,3,itaigi
tshiú-bīn-tâi,chhiú-bīn-tâi,手面台,tshiu-bin-tai,chhiu-bin-tai,3,itaigi
hàn-pó,hàn-pó,漢堡,han-po,han-po,2,itaigi
hām-bah-kap,hām-bah-kap,和肉敆,ham-bah-kap,ham-bah-kap,3,itaigi
sîn-king-kho,sîn-keng-kho,神經科,sin-king-kho,sin-keng-kho,3,itaigi
thuân--khí-lih,thoân--khí-lih,傳起去,thuan--khi-lih,thoan--khi-lih,3,itaigi
hûn-tíng,hûn-téng,雲頂,hun-ting,hun-teng,2,itaigi
hûn-tuan,hûn-toan,雲端,hun-tuan,hun-toan,2,itaigi
tshuā-lōo-ki,chhōa-lō͘-ki,𤆬路機,tshua-loo-ki,chhoa-lo͘-ki,3,itaigi
pih-kang,pih-kang,鱉公,pih-kang,pih-kang,2,itaigi
pih-bú,pih-bú,鱉母,pih-bu,pih-bu,2,itaigi
khí-bah-pho,khí-bah-pho,起肉波,khi-bah-pho,khi-bah-pho,3,itaigi
tsuân-liân,choân-liân,全聯,tsuan-lian,choan-lian,2,itaigi
hì-phā,hì-phā,肺疱,hi-pha,hi-pha,2,itaigi
oo-niau,o͘-niau,烏貓,oo-niau,o͘-niau,2,itaigi
soo-keh-lân,so͘-keh-lân,蘇格蘭,soo-keh-lan,so͘-keh-lan,3,itaigi
nâ-âu-kńg,nâ-âu-kńg,嚨喉管,na-au-kng,na-au-kng,3,itaigi
bah-phìnn,bah-phìⁿ,肉片,bah-phinn,bah-phiⁿ,2,itaigi
tsāi-lí-kiânn,chāi-lí-kiâⁿ,在你行,tsai-li-kiann,chai-li-kiaⁿ,3,itaigi
it-khá-thong,it-khá-thong,一卡通,it-kha-thong,it-kha-thong,3,itaigi
tshik-tshì,chhek-chhì,測試,tshik-tshi,chhek-chhi,2,itaigi
tuā-náu,tōa-náu,大腦,tua-nau,toa-nau,2,itaigi
mî-á-ki,mî-á-ki,棉仔枝,mi-a-ki,mi-a-ki,3,itaigi
huē-sit-lé,hōe-sit-lé,會失禮,hue-sit-le,hoe-sit-le,3,itaigi
tê-ki-á,tê-ki-á,茶機仔,te-ki-a,te-ki-a,3,itaigi
lōo-lê,lō͘-lê,露螺,loo-le,lo͘-le,2,itaigi
lô-li̍k-sū,lô-le̍k-sū,勞力士,lo-lik-su,lo-lek-su,3,itaigi
tsio̍h-un-luán,chio̍h-un-loán,石溫暖,tsioh-un-luan,chioh-un-loan,3,itaigi
sóng-tsáu,sóng-cháu,爽走,song-tsau,song-chau,2,itaigi
ta-piān-sóo,ta-piān-só͘,焦便所,ta-pian-soo,ta-pian-so͘,3,itaigi
ping-guân,peng-goân,冰原,ping-guan,peng-goan,2,itaigi
oo-phìnn,o͘-phìⁿ,烏片,oo-phinn,o͘-phiⁿ,2,itaigi
hiau,hiau,囂,hiau,hiau,1,itaigi
tsu,chu,珠,tsu,chu,1,itaigi
si̍p-kok-bí,si̍p-kok-bí,十穀米,sip-kok-bi,sip-kok-bi,3,itaigi
sè-tshut-á,sè-chhut-á,細齣仔,se-tshut-a,se-chhut-a,3,itaigi
lōo-tâi,lō͘-tâi,露台,loo-tai,lo͘-tai,2,itaigi
thâu-hîn,thâu-hîn,頭眩,thau-hin,thau-hin,2,itaigi
tuā-thâu-bú,tōa-thâu-bú,大頭拇,tua-thau-bu,toa-thau-bu,3,itaigi
âu,âu,喉,au,au,1,itaigi
hô-ní-bông,hô-ní-bông,荷爾蒙,ho-ni-bong,ho-ni-bong,3,itaigi
ho͘-lú-bóng,ho͘-lú-bóng,荷爾蒙,ho͘-lu-bong,ho͘-lu-bong,3,itaigi
kiânn-lōo-tsháu,kiâⁿ-lō͘-chháu,行路草,kiann-loo-tshau,kiaⁿ-lo͘-chhau,3,itaigi
tshàu-tshàu-hue,chhàu-chhàu-hoe,臭臭花,tshau-tshau-hue,chhau-chhau-hoe,3,itaigi
pà-ông-hue,pà-ông-hoe,霸王花,pa-ong-hue,pa-ong-hoe,3,itaigi
niau-láu-tuā,niau-láu-tōa,貓老大,niau-lau-tua,niau-lau-toa,3,itaigi
kâu-kuài,kâu-koài,猴怪,kau-kuai,kau-koai,2,itaigi
to̍k-tshì-thē,to̍k-chhì-thē,毒刺䖳,tok-tshi-the,tok-chhi-the,3,itaigi
phō-khí-moo,phō-khí-mo͘,抱起毛,pho-khi-moo,pho-khi-mo͘,3,itaigi
lián-kiû,lián-kiû,碾球,lian-kiu,lian-kiu,2,itaigi
tiān-hang-siunn,tiān-hang-siuⁿ,電烘箱,tian-hang-siunn,tian-hang-siuⁿ,3,itaigi
thâi-ti--ê,thâi-ti--ê,刣豬的,thai-ti--e,thai-ti--e,3,itaigi
to̍k-kak-sian,to̍k-kak-sian,獨角仙,tok-kak-sian,tok-kak-sian,3,itaigi
thih-gû-á,thih-gû-á,鐵牛仔,thih-gu-a,thih-gu-a,3,itaigi
tau-thâng,tau-thâng,兜蟲,tau-thang,tau-thang,2,itaigi
sún-ku,sún-ku,筍龜,sun-ku,sun-ku,2,itaigi
giâ-thih-lián,giâ-thih-lián,夯鐵輪,gia-thih-lian,gia-thih-lian,3,itaigi
lo̍k-kak-ku,lo̍k-kak-ku,鹿角龜,lok-kak-ku,lok-kak-ku,3,itaigi
tshiū-ku,chhiū-ku,樹龜,tshiu-ku,chhiu-ku,2,itaigi
tshâ-ku,chhâ-ku,柴龜,tsha-ku,chha-ku,2,itaigi
ta-sàu,ta-sàu,焦嗽,ta-sau,ta-sau,2,itaigi
sái-pue-khí,sái-poe-khí,屎桮齒,sai-pue-khi,sai-poe-khi,3,itaigi
hām-bîn,hām-bîn,陷眠,ham-bin,ham-bin,2,itaigi
giô--ê,giô--ê,蟯的,gio--e,gio--e,2,itaigi
tsìng-tsu,chèng-chu,種珠,tsing-tsu,cheng-chu,2,itaigi
io-tsiah-kut,io-chiah-kut,腰脊骨,io-tsiah-kut,io-chiah-kut,3,itaigi
hō-luh-bóng,hō-luh-bóng,hō-luh-bóng,ho-luh-bong,ho-luh-bong,3,itaigi
phō-khì-moh,phō-khì-moh,抱去瘼,pho-khi-moh,pho-khi-moh,3,itaigi
liú-lia̍h,liú-lia̍h,扭掠,liu-liah,liu-liah,2,itaigi
lio̍h-á-ū,lio̍h-á-ū,略仔有,lioh-a-u,lioh-a-u,3,itaigi
hô-bé,hô-bé,河馬,ho-be,ho-be,2,itaigi
ling-sûn,leng-sûn,奶巡,ling-sun,leng-sun,2,itaigi
suî-ē-thong,sûi-ē-thong,隨會通,sui-e-thong,sui-e-thong,3,itaigi
tuā-khoo-ting,tōa-kho͘-teng,大箍丁,tua-khoo-ting,toa-kho͘-teng,3,itaigi
nǹg-suann-tshí,nǹg-soaⁿ-chhí,軁山鼠,nng-suann-tshi,nng-soaⁿ-chhi,3,itaigi
ka-kī-lâi,ka-kī-lâi,家己來,ka-ki-lai,ka-ki-lai,3,itaigi
sió-kī-tàn,sió-kī-tàn,小巨蛋,sio-ki-tan,sio-ki-tan,3,itaigi
be̍h-tong-lô,be̍h-tong-lô,麥當勞,beh-tong-lo,beh-tong-lo,3,itaigi
tshuì-tûn-ko,chhùi-tûn-ko,喙脣膏,tshui-tun-ko,chhui-tun-ko,3,itaigi
ki-á-thn̂g,ki-á-thn̂g,枝仔糖,ki-a-thng,ki-a-thng,3,itaigi
tsíng-kah-tshái,chéng-kah-chhái,指甲彩,tsing-kah-tshai,cheng-kah-chhai,3,itaigi
lí-ài--guá,lí-ài--góa,你愛我,li-ai--gua,li-ai--goa,3,itaigi
kńg-tang,kńg-tang,廣東,kng-tang,kng-tang,2,itaigi
tiān-hang-lôo,tiān-hang-lô͘,電烘爐,tian-hang-loo,tian-hang-lo͘,3,itaigi
luî-tiān-kiû,lûi-tiān-kiû,雷電球,lui-tian-kiu,lui-tian-kiu,3,itaigi
gá-suh-tuânn,gá-suh-tôaⁿ,瓦斯彈,ga-suh-tuann,ga-suh-toaⁿ,3,itaigi
tshiám-hang-bah,chhiám-hang-bah,攕烘肉,tshiam-hang-bah,chhiam-hang-bah,3,itaigi
thàu-tsíng-á,thàu-chéng-á,透種仔,thau-tsing-a,thau-cheng-a,3,itaigi
iâu-khòng,iâu-khòng,遙控,iau-khong,iau-khong,2,itaigi
khok,khok,扣,khok,khok,1,itaigi
gue̍h-king,goe̍h-keng,月經,gueh-king,goeh-keng,2,itaigi
gue̍h-sìn,goe̍h-sìn,月信,gueh-sin,goeh-sin,2,itaigi
gue̍h-sū,goe̍h-sū,月事,gueh-su,goeh-su,2,itaigi
thian-kuì-suí,thian-kùi-súi,天癸水,thian-kui-sui,thian-kui-sui,3,itaigi
phài-tuā-tshenn,phài-tōa-chheⁿ,派大星,phai-tua-tshenn,phai-toa-chheⁿ,3,itaigi
bi̍t-pô,bi̍t-pô,密婆,bit-po,bit-po,2,itaigi
khí-moo-jī,khí-mo͘-jī,起毛字,khi-moo-ji,khi-mo͘-ji,3,itaigi
khîng-tsînn,khêng-chîⁿ,窮錢,khing-tsinn,kheng-chiⁿ,2,itaigi
bē-tàng-lāu,bē-tàng-lāu,袂當老,be-tang-lau,be-tang-lau,3,itaigi
tsông-tsînn,chông-chîⁿ,傱錢,tsong-tsinn,chong-chiⁿ,2,itaigi
phian-khe-khih,phian-khe-khih,偏溪缺,phian-khe-khih,phian-khe-khih,3,itaigi
phái-sòng,phái-sòng,Phái-sòng,phai-song,phai-song,2,itaigi
phah-sóng,phah-sóng,拍爽,phah-song,phah-song,2,itaigi
kha-tshng-tiàm,kha-chhng-tiàm,尻川店,kha-tshng-tiam,kha-chhng-tiam,3,itaigi
phu̍h-ting,phu̍h-teng,浡丁,phuh-ting,phuh-teng,2,itaigi
bān-tsáu,bān-cháu,慢走,ban-tsau,ban-chau,2,itaigi
tsing-lîng,cheng-lîng,精靈,tsing-ling,cheng-ling,2,itaigi
tshiah-hueh-kiû,chhiah-hoeh-kiû,赤血球,tshiah-hueh-kiu,chhiah-hoeh-kiu,3,itaigi
