tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tsioh-tuann,chioh-toaⁿ,借單,tsioh-tuann,chioh-toaⁿ,2,taihoa
tsio-jiá,chio-jiá,招惹,tsio-jia,chio-jia,2,taihoa
tsiok,chiok,足,tsiok,chiok,1,taihoa
tsiok,chiok,祝,tsiok,chiok,1,taihoa
tsiok,chiok,酌,tsiok,chiok,1,taihoa
tsiok,chiok,囑,tsiok,chiok,1,taihoa
tsiok-bîn,chiok-bîn,足眠,tsiok-bin,chiok-bin,2,taihoa
tsiok-bo̍k,chiok-bo̍k,矚目,tsiok-bok,chiok-bok,2,taihoa
tsiok-tsîng,chiok-chêng,酌情,tsiok-tsing,chiok-cheng,2,taihoa
tsiok-tshiah-kim,chiok-chhiah-kim,足赤金,tsiok-tshiah-kim,chiok-chhiah-kim,3,taihoa
tsiok-tshim,chiok-chhim,足深,tsiok-tshim,chiok-chhim,2,taihoa
tsiok-tshuì,chiok-chhùi,杓嘴,tsiok-tshui,chiok-chhui,2,taihoa
tsiok-tsiok,chiok-chiok,足足,tsiok-tsiok,chiok-chiok,2,taihoa
tsiok-gia̍h,chiok-gia̍h,足額,tsiok-giah,chiok-giah,2,taihoa
tsiok-guān,chiok-goān,足願,tsiok-guan,chiok-goan,2,taihoa
tsio-kha,chio-kha,招腳,tsio-kha,chio-kha,2,taihoa
tsiok-hā,chiok-hā,足下,tsiok-ha,chiok-ha,2,taihoa
tsio-kha-tshiú,chio-kha-chhiú,招腳手,tsio-kha-tshiu,chio-kha-chhiu,3,taihoa
tsio-khó,chio-khó,招考,tsio-kho,chio-kho,2,taihoa
tsiok-hó,chiok-hó,足好,tsiok-ho,chiok-ho,2,taihoa
tsiok-hō,chiok-hō,祝賀,tsiok-ho,chiok-ho,2,taihoa
tsiok-huè,chiok-hòe,足歲,tsiok-hue,chiok-hoe,2,taihoa
tsiok-hok,chiok-hok,祝福,tsiok-hok,chiok-hok,2,taihoa
tsiok-hù,chiok-hù,囑咐,tsiok-hu,chiok-hu,2,taihoa
tsiok-hun-kim,chiok-hun-kim,足分金,tsiok-hun-kim,chiok-hun-kim,3,taihoa
tsiok-ì,chiok-ì,足意,tsiok-i,chiok-i,2,taihoa
tsio-kiánn-sài,chio-kiáⁿ-sài,招囝婿,tsio-kiann-sai,chio-kiaⁿ-sai,3,taihoa
tsiok-io̍k,chiok-io̍k,芍藥,tsiok-iok,chiok-iok,2,taihoa
tsiok-kim,chiok-kim,足金,tsiok-kim,chiok-kim,2,taihoa
tsiok-kiû,chiok-kiû,足球,tsiok-kiu,chiok-kiu,2,taihoa
tsiok-kú,chiok-kú,足久,tsiok-ku,chiok-ku,2,taihoa
tsiok-oo-kim,chiok-o͘-kim,足烏金,tsiok-oo-kim,chiok-o͘-kim,3,taihoa
tsiok-pháinn,chiok-pháiⁿ,足歹,tsiok-phainn,chiok-phaiⁿ,2,taihoa
tsiok-pōo,chiok-pō͘,足部,tsiok-poo,chiok-po͘,2,taihoa
tsiok-sik-gîn,chiok-sek-gîn,足色銀,tsiok-sik-gin,chiok-sek-gin,3,taihoa
tsiok-siânn,chiok-siâⁿ,足成,tsiok-siann,chiok-siaⁿ,2,taihoa
tsiok-siânn-kim,chiok-siâⁿ-kim,足成金,tsiok-siann-kim,chiok-siaⁿ-kim,3,taihoa
tsiok-sim-guān,chiok-sim-goān,足心願,tsiok-sim-guan,chiok-sim-goan,3,taihoa
tsiok-siū,chiok-siū,祝壽,tsiok-siu,chiok-siu,2,taihoa
tsiok-sû,chiok-sû,祝詞,tsiok-su,chiok-su,2,taihoa
tsiok-sū,chiok-sū,爵士,tsiok-su,chiok-su,2,taihoa
tsiok-sū-ga̍k,chiok-sū-ga̍k,爵士樂,tsiok-su-gak,chiok-su-gak,3,taihoa
tsiok-tāng,chiok-tāng,足重,tsiok-tang,chiok-tang,2,taihoa
tsiok-thok,chiok-thok,囑託,tsiok-thok,chiok-thok,2,taihoa
tsiok-tiān,chiok-tiān,祝電,tsiok-tian,chiok-tian,2,taihoa
tsiok-tó,chiok-tó,祝禱,tsiok-to,chiok-to,2,taihoa
tsio-kui-tóng,chio-kui-tóng,招歸黨,tsio-kui-tong,chio-kui-tong,3,taihoa
tsio--lâi,chio--lâi,招來,tsio--lai,chio--lai,2,taihoa
tsio-lâng,chio-lâng,招人,tsio-lang,chio-lang,2,taihoa
tsio-lâng-bé,chio-lâng-bé,招人買,tsio-lang-be,chio-lang-be,3,taihoa
tsio-lâng-kheh,chio-lâng-kheh,招人客,tsio-lang-kheh,chio-lang-kheh,3,taihoa
tsio-lông,chio-lông,蕉農,tsio-long,chio-long,2,taihoa
tsiong,chiong,chiong,tsiong,chiong,1,taihoa
tsiong,chiong,終,tsiong,chiong,1,taihoa
tsiong,chiong,章,tsiong,chiong,1,taihoa
tsióng,chióng,種,tsiong,chiong,1,taihoa
tsióng,chióng,獎,tsiong,chiong,1,taihoa
tsióng-tsiong,chióng-chiong,獎章,tsiong-tsiong,chiong-chiong,2,taihoa
tsióng-tsióng,chióng-chióng,種種,tsiong-tsiong,chiong-chiong,2,taihoa
tsióng-tsn̄g,chióng-chn̄g,獎狀,tsiong-tsng,chiong-chng,2,taihoa
tsióng-tso̍k,chióng-cho̍k,種族,tsiong-tsok,chiong-chok,2,taihoa
tsióng-tsōo,chióng-chō͘,獎助,tsiong-tsoo,chiong-cho͘,2,taihoa
tsióng-ha̍k,chióng-ha̍k,獎學,tsiong-hak,chiong-hak,2,taihoa
tsióng-kim,chióng-kim,獎金,tsiong-kim,chiong-kim,2,taihoa
tsióng-kuàn,chióng-koàn,獎券,tsiong-kuan,chiong-koan,2,taihoa
tsióng-lē,chióng-lē,獎勵,tsiong-le,chiong-le,2,taihoa
tsióng-luī,chióng-lūi,種類,tsiong-lui,chiong-lui,2,taihoa
tsióng-pâi,chióng-pâi,獎牌,tsiong-pai,chiong-pai,2,taihoa
tsióng-phín,chióng-phín,獎品,tsiong-phin,chiong-phin,2,taihoa
tsióng-pue,chióng-poe,獎杯,tsiong-pue,chiong-poe,2,taihoa
tsióng-pue,chióng-poe,獎盃,tsiong-pue,chiong-poe,2,taihoa
tsióng-sióng,chióng-sióng,獎賞,tsiong-siong,chiong-siong,2,taihoa
tsióng-tîng,chióng-têng,獎懲,tsiong-ting,chiong-teng,2,taihoa
tsiòng,chiòng,將,tsiong,chiong,1,taihoa
tsiòng,chiòng,障,tsiong,chiong,1,taihoa
tsiòng-tsâi,chiòng-châi,將才,tsiong-tsai,chiong-chai,2,taihoa
tsiòng-gāi,chiòng-gāi,障礙,tsiong-gai,chiong-gai,2,taihoa
tsiòng-gāi-bu̍t,chiòng-gāi-bu̍t,障礙物,tsiong-gai-but,chiong-gai-but,3,taihoa
tsiòng-gī-īnn,chiòng-gī-īⁿ,眾議院,tsiong-gi-inn,chiong-gi-iⁿ,3,taihoa
tsiòng-īnn,chiòng-īⁿ,眾院,tsiong-inn,chiong-iⁿ,2,taihoa
tsiòng-líng,chiòng-léng,將領,tsiong-ling,chiong-leng,2,taihoa
tsiòng-līng,chiòng-lēng,將令,tsiong-ling,chiong-leng,2,taihoa
tsiòng-mn̂g,chiòng-mn̂g,將門,tsiong-mng,chiong-mng,2,taihoa
tsiòng-sing,chiòng-seng,眾生,tsiong-sing,chiong-seng,2,taihoa
tsiòng-sū,chiòng-sū,將士,tsiong-su,chiong-su,2,taihoa
tsiông,chiông,從,tsiong,chiong,1,taihoa
tsiông-tsìng,chiông-chèng,從政,tsiong-tsing,chiong-cheng,2,taihoa
tsiông-tsiân,chiông-chiân,從前,tsiong-tsian,chiong-chian,2,taihoa
tsiông-giâm,chiông-giâm,從嚴,tsiong-giam,chiong-giam,2,taihoa
tsiông-gia̍p,chiông-gia̍p,從業,tsiong-giap,chiong-giap,2,taihoa
tsiông-iu,chiông-iu,從優,tsiong-iu,chiong-iu,2,taihoa
tsiông-kán,chiông-kán,從簡,tsiong-kan,chiong-kan,2,taihoa
tsiông-khuan,chiông-khoan,從寬,tsiong-khuan,chiong-khoan,2,taihoa
tsiông-kong,chiông-kong,從公,tsiong-kong,chiong-kong,2,taihoa
tsiông-kun,chiông-kun,從軍,tsiong-kun,chiong-kun,2,taihoa
tsiông-sio̍k,chiông-sio̍k,從屬,tsiong-siok,chiong-siok,2,taihoa
tsiông-siong,chiông-siong,從商,tsiong-siong,chiong-siong,2,taihoa
tsiông-tiong,chiông-tiong,從中,tsiong-tiong,chiong-tiong,2,taihoa
tsiōng-guân,chiōng-goân,狀元,tsiong-guan,chiong-goan,2,taihoa
tsiōng-guân-hông,chiōng-goân-hông,狀元紅,tsiong-guan-hong,chiong-goan-hong,3,taihoa
tsiong-ài,chiong-ài,鍾愛,tsiong-ai,chiong-ai,2,taihoa
tsiong-tsîng,chiong-chêng,鍾情,tsiong-tsing,chiong-cheng,2,taihoa
tsiong-hián,chiong-hián,彰顯,tsiong-hian,chiong-hian,2,taihoa
tsiong-huà,chiong-hòa,彰化,tsiong-hua,chiong-hoa,2,taihoa
tsiong-huà-tshī,chiong-hòa-chhī,彰化市,tsiong-hua-tshi,chiong-hoa-chhi,3,taihoa
tsiong-huà-kuān,chiong-hòa-koān,彰化縣,tsiong-hua-kuan,chiong-hoa-koan,3,taihoa
tsiong-huà-lâng,chiong-hòa-lâng,彰化人,tsiong-hua-lang,chiong-hoa-lang,3,taihoa
tsiong-huat,chiong-hoat,章法,tsiong-huat,chiong-hoat,2,taihoa
tsiong-î,chiong-î,終於,tsiong-i,chiong-i,2,taihoa
tsiong-ji̍t,chiong-ji̍t,終日,tsiong-jit,chiong-jit,2,taihoa
tsiong-jú-si̍k,chiong-jú-se̍k,鐘乳石,tsiong-ju-sik,chiong-ju-sek,3,taihoa
tsiong-kî-bué,chiong-kî-bóe,終其尾,tsiong-ki-bue,chiong-ki-boe,3,taihoa
tsiong-kiat,chiong-kiat,終結,tsiong-kiat,chiong-kiat,2,taihoa
tsiong-kiat-tsiá,chiong-kiat-chiá,終結者,tsiong-kiat-tsia,chiong-kiat-chia,3,taihoa
tsiong-kiù,chiong-kiù,終究,tsiong-kiu,chiong-kiu,2,taihoa
tsiong-kui,chiong-kui,終歸,tsiong-kui,chiong-kui,2,taihoa
tsiong-kui-bué,chiong-kui-bóe,終歸尾,tsiong-kui-bue,chiong-kui-boe,3,taihoa
tsiong-pâi,chiong-pâi,章牌,tsiong-pai,chiong-pai,2,taihoa
tsiong-sin,chiong-sin,終身,tsiong-sin,chiong-sin,2,taihoa
tsiong-su,chiong-su,螽蟴,tsiong-su,chiong-su,2,taihoa
tsiong-tiám,chiong-tiám,終點,tsiong-tiam,chiong-tiam,2,taihoa
tsiong-tuan,chiong-toan,終端,tsiong-tuan,chiong-toan,2,taihoa
tsiong-tuan-ki,chiong-toan-ki,終端機,tsiong-tuan-ki,chiong-toan-ki,3,taihoa
tsio-uá,chio-óa,招倚,tsio-ua,chio-oa,2,taihoa
tsio-pâi,chio-pâi,招牌,tsio-pai,chio-pai,2,taihoa
tsio-pio,chio-pio,招標,tsio-pio,chio-pio,2,taihoa
tsio-sài,chio-sài,招婿,tsio-sai,chio-sai,2,taihoa
tsio-sing,chio-seng,招生,tsio-sing,chio-seng,2,taihoa
tsio-sing-lí,chio-seng-lí,招生理,tsio-sing-li,chio-seng-li,3,taihoa
tsio-tē,chio-tē,蕉袋,tsio-te,chio-te,2,taihoa
tsip,chip,chip,tsip,chip,1,taihoa
tsip,chip,執,tsip,chip,1,taihoa
tsip,chip,緝,tsip,chip,1,taihoa
tsi̍p,chi̍p,tsi̍p,tsip,chip,1,taihoa
tsi̍p,chi̍p,集,tsip,chip,1,taihoa
tsi̍p-tsò-hué,chi̍p-chò-hóe,集做夥,tsip-tso-hue,chip-cho-hoe,3,taihoa
tsi̍p-tsu,chi̍p-chu,集資,tsip-tsu,chip-chu,2,taihoa
tsi̍p-tsū,chi̍p-chū,集聚,tsip-tsu,chip-chu,2,taihoa
tsi̍p-ha̍p,chi̍p-ha̍p,集合,tsip-hap,chip-hap,2,taihoa
tsi̍p-huè,chi̍p-hòe,集貨,tsip-hue,chip-hoe,2,taihoa
tsi̍p-huē,chi̍p-hōe,集會,tsip-hue,chip-hoe,2,taihoa
tsi̍p-hùn,chi̍p-hùn,集訓,tsip-hun,chip-hun,2,taihoa
tsi̍p-kuân,chi̍p-koân,集權,tsip-kuan,chip-koan,2,taihoa
tsi̍p-uá,chi̍p-óa,集倚,tsip-ua,chip-oa,2,taihoa
tsi̍p-sîng,chi̍p-sêng,集成,tsip-sing,chip-seng,2,taihoa
tsi̍p-suànn-tsām,chi̍p-sòaⁿ-chām,集散站,tsip-suann-tsam,chip-soaⁿ-cham,3,taihoa
tsi̍p-suànn-tē,chi̍p-sòaⁿ-tē,集散地,tsip-suann-te,chip-soaⁿ-te,3,taihoa
tsi̍p-thé,chi̍p-thé,集體,tsip-the,chip-the,2,taihoa
tsi̍p-thuân,chi̍p-thoân,集團,tsip-thuan,chip-thoan,2,taihoa
tsi̍p-tiong,chi̍p-tiong,集中,tsip-tiong,chip-tiong,2,taihoa
tsip-tsìng,chip-chèng,執政,tsip-tsing,chip-cheng,2,taihoa
tsip-tsìng-tóng,chip-chèng-tóng,執政黨,tsip-tsing-tong,chip-cheng-tong,3,taihoa
tsip-tsiàu,chip-chiàu,執照,tsip-tsiau,chip-chiau,2,taihoa
tsip-tsi̍t-tshuì,chip-chi̍t-chhùi,唼一嘴,tsip-tsit-tshui,chip-chit-chhui,3,taihoa
tsip-gia̍p,chip-gia̍p,執業,tsip-giap,chip-giap,2,taihoa
tsip-hîng,chip-hêng,執行,tsip-hing,chip-heng,2,taihoa
tsip-hîng-tiúnn,chip-hêng-tiúⁿ,執行長,tsip-hing-tiunn,chip-heng-tiuⁿ,3,taihoa
tsi-phiò,chi-phiò,支票,tsi-phio,chi-phio,2,taihoa
tsip-huat,chip-hoat,執法,tsip-huat,chip-hoat,2,taihoa
tsi-phuè,chi-phòe,支配,tsi-phue,chi-phoe,2,taihoa
tsip-ì,chip-ì,執意,tsip-i,chip-i,2,taihoa
tsip-it,chip-it,執一,tsip-it,chip-it,2,taihoa
tsip-kàu,chip-kàu,執教,tsip-kau,chip-kau,2,taihoa
tsip-kuat,chip-koat,執訣,tsip-kuat,chip-koat,2,taihoa
tsip-kóo,chip-kó͘,執古,tsip-koo,chip-ko͘,2,taihoa
tsip-kóo-pán,chip-kó͘-pán,執古板,tsip-koo-pan,chip-ko͘-pan,3,taihoa
tsip-lo̍k,chip-lo̍k,緝鹿,tsip-lok,chip-lok,2,taihoa
tsip-ná,chip-ná,緝拿,tsip-na,chip-na,2,taihoa
tsi-pōo,chi-pō͘,支部,tsi-poo,chi-po͘,2,taihoa
tsip-phiah,chip-phiah,執癖,tsip-phiah,chip-phiah,2,taihoa
tsip-pit,chip-pit,執筆,tsip-pit,chip-pit,2,taihoa
tsip-póo,chip-pó͘,緝捕,tsip-poo,chip-po͘,2,taihoa
tsip-sí-kuat,chip-sí-koat,執死訣,tsip-si-kuat,chip-si-koat,3,taihoa
tsip-sí-pán,chip-sí-pán,執死板,tsip-si-pan,chip-si-pan,3,taihoa
tsip-tō,chip-tō,執導,tsip-to,chip-to,2,taihoa
tsip-uí-huē,chip-úi-hōe,執委會,tsip-ui-hue,chip-ui-hoe,3,taihoa
tsi-sî,chi-sî,之時,tsi-si,chi-si,2,taihoa
tsi-siāng,chi-siāng,之上,tsi-siang,chi-siang,2,taihoa
tsi-suànn,chi-sòaⁿ,支線,tsi-suann,chi-soaⁿ,2,taihoa
tsit,chit,脊,tsit,chit,1,taihoa
tsit,chit,得,tsit,chit,1,taihoa
tsit,chit,這,tsit,chit,1,taihoa
tsit,chit,質,tsit,chit,1,taihoa
tsit,chit,織,tsit,chit,1,taihoa
tsit,chit,職,tsit,chit,1,taihoa
tsi̍t,chi̍t,疾,tsit,chit,1,taihoa
tsi̍t-bâi-á,chi̍t-bâi-á,一眉仔,tsit-bai-a,chit-bai-a,3,taihoa
tsi̍t-ba̍k-á,chi̍t-ba̍k-á,一目仔,tsit-bak-a,chit-bak-a,3,taihoa
tsi̍t-ba̍k-sut,chi̍t-ba̍k-sut,一目瞬,tsit-bak-sut,chit-bak-sut,3,taihoa
tsi̍t-bīn,chi̍t-bīn,一面,tsit-bin,chit-bin,2,taihoa
tsi̍t-bīn-tó,chi̍t-bīn-tó,一面倒,tsit-bin-to,chit-bin-to,3,taihoa
tsi̍t-tsām-á,chi̍t-chām-á,一暫仔,tsit-tsam-a,chit-cham-a,3,taihoa
tsi̍t-tsâng-hiunn,chi̍t-châng-hiuⁿ,一欉香,tsit-tsang-hiunn,chit-chang-hiuⁿ,3,taihoa
tsi̍t-tsê,chi̍t-chê,一齊,tsit-tse,chit-che,2,taihoa
tsi̍t-tshénn,chi̍t-chhéⁿ,一醒,tsit-tshenn,chit-chheⁿ,2,taihoa
tsi̍t-tshiú,chi̍t-chhiú,一手,tsit-tshiu,chit-chhiu,2,taihoa
tsi̍t-tshǹg-á,chi̍t-chhǹg-á,一寸仔,tsit-tshng-a,chit-chhng-a,3,taihoa
tsi̍t-tshuàng,chi̍t-chhoàng,一闖,tsit-tshuang,chit-chhoang,2,taihoa
tsi̍t-tshok,chi̍t-chhok,一撮,tsit-tshok,chit-chhok,2,taihoa
tsi̍t-tshok-á,chi̍t-chhok-á,一撮仔,tsit-tshok-a,chit-chhok-a,3,taihoa
tsi̍t-tshok-á,chi̍t-chhok-á,一簇仔,tsit-tshok-a,chit-chhok-a,3,taihoa
tsi̍t-tshuì-khuì,chi̍t-chhùi-khùi,一嘴氣,tsit-tshui-khui,chit-chhui-khui,3,taihoa
tsi̍t-tsí,chi̍t-chí,一紙,tsit-tsi,chit-chi,2,taihoa
tsi̍t-tsiu,chi̍t-chiu,一周,tsit-tsiu,chit-chiu,2,taihoa
tsi̍t-tsuā,chi̍t-chōa,一迣,tsit-tsua,chit-choa,2,taihoa
tsi̍t-tsuā,chi̍t-chōa,一逝,tsit-tsua,chit-choa,2,taihoa
tsi̍t-tsù-hiunn,chi̍t-chù-hiuⁿ,一炷香,tsit-tsu-hiunn,chit-chu-hiuⁿ,3,taihoa
tsi̍t-tsūn,chi̍t-chūn,一陣,tsit-tsun,chit-chun,2,taihoa
tsi̍t-tsūn-á,chi̍t-chūn-á,一陣仔,tsit-tsun-a,chit-chun-a,3,taihoa
tsi̍t-tsūn-hong,chi̍t-chūn-hong,一陣風,tsit-tsun-hong,chit-chun-hong,3,taihoa
tsi̍t-ē,chi̍t-ē,一下,tsit-e,chit-e,2,taihoa
tsi̍t-ē-á,chi̍t-ē-á,一下子,tsit-e-a,chit-e-a,3,taihoa
tsi̍t-ē-á,chi̍t-ē-á,一下仔,tsit-e-a,chit-e-a,3,taihoa
tsi̍t-ē-tshiú,chi̍t-ē-chhiú,一下手,tsit-e-tshiu,chit-e-chhiu,3,taihoa
tsi̍t-gue̍h-guā,chi̍t-goe̍h-gōa,一月外,tsit-gueh-gua,chit-goeh-goa,3,taihoa
tsi̍t-gue̍h-thóng,chi̍t-goe̍h-thóng,一月捅,tsit-gueh-thong,chit-goeh-thong,3,taihoa
tsi̍t-gû-tshia,chi̍t-gû-chhia,一牛車,tsit-gu-tshia,chit-gu-chhia,3,taihoa
tsi̍t-hiánn,chi̍t-hiáⁿ,一顯,tsit-hiann,chit-hiaⁿ,2,taihoa
tsi̍t-hué,chi̍t-hóe,一夥,tsit-hue,chit-hoe,2,taihoa
tsi̍t-hong-bīn,chi̍t-hong-bīn,一方面,tsit-hong-bin,chit-hong-bin,3,taihoa
tsi̍t-hoo,chi̍t-ho͘,疾呼,tsit-hoo,chit-ho͘,2,taihoa
tsi̍t-iūnn,chi̍t-iūⁿ,一樣,tsit-iunn,chit-iuⁿ,2,taihoa
tsi̍t-kak,chi̍t-kak,一角,tsit-kak,chit-kak,2,taihoa
tsi̍t-kak-pak,chi̍t-kak-pak,一角剝,tsit-kak-pak,chit-kak-pak,3,taihoa
tsi̍t-káng-hong,chi̍t-káng-hong,一港風,tsit-kang-hong,chit-kang-hong,3,taihoa
tsi̍t-ke-kháu,chi̍t-ke-kháu,一家口,tsit-ke-khau,chit-ke-khau,3,taihoa
tsi̍t-kha,chi̍t-kha,一腳,tsit-kha,chit-kha,2,taihoa
tsi̍t-khí-nî,chi̍t-khí-nî,一紀年,tsit-khi-ni,chit-khi-ni,3,taihoa
tsi̍t-khian,chi̍t-khian,一圈,tsit-khian,chit-khian,2,taihoa
tsi̍t-khoo,chi̍t-kho͘,一箍,tsit-khoo,chit-kho͘,2,taihoa
tsi̍t-khoo-uî,chi̍t-kho͘-ûi,一箍圍,tsit-khoo-ui,chit-kho͘-ui,3,taihoa
tsi̍t-khuì,chi̍t-khùi,一氣,tsit-khui,chit-khui,2,taihoa
tsi̍t-khùn,chi̍t-khùn,一睏,tsit-khun,chit-khun,2,taihoa
tsi̍t-khùn-á,chi̍t-khùn-á,一睏仔,tsit-khun-a,chit-khun-a,3,taihoa
tsi̍t-khùn-tshiú,chi̍t-khùn-chhiú,一睏手,tsit-khun-tshiu,chit-khun-chhiu,3,taihoa
tsi̍t-khùn-lán,chi̍t-khùn-lán,一睏懶,tsit-khun-lan,chit-khun-lan,3,taihoa
tsi̍t-kiânn,chi̍t-kiâⁿ,一行,tsit-kiann,chit-kiaⁿ,2,taihoa
tsi̍t-kiānn,chi̍t-kiāⁿ,一件,tsit-kiann,chit-kiaⁿ,2,taihoa
tsi̍t-ki-hiunn,chi̍t-ki-hiuⁿ,一枝香,tsit-ki-hiunn,chit-ki-hiuⁿ,3,taihoa
tsi̍t-kuá,chi̍t-kóa,一寡,tsit-kua,chit-koa,2,taihoa
tsi̍t-kuá-á,chi̍t-kóa-á,一寡仔,tsit-kua-a,chit-koa-a,3,taihoa
tsi̍t-kuah,chi̍t-koah,一括,tsit-kuah,chit-koah,2,taihoa
tsi̍t-la̍k-bí,chi̍t-la̍k-bí,一搦米,tsit-lak-bi,chit-lak-bi,3,taihoa
tsi̍t-liàn,chi̍t-liàn,一輦,tsit-lian,chit-lian,2,taihoa
tsi̍t-lia̍p-tsu,chi̍t-lia̍p-chu,一粒珠,tsit-liap-tsu,chit-liap-chu,3,taihoa
tsi̍t-lōo,chi̍t-lō͘,一路,tsit-loo,chit-lo͘,2,taihoa
tsi̍t-lōo-tshú,chi̍t-lō͘-chhú,一路取,tsit-loo-tshu,chit-lo͘-chhu,3,taihoa
tsi̍t-lōo-siāng,chi̍t-lō͘-siāng,一路上,tsit-loo-siang,chit-lo͘-siang,3,taihoa
tsi̍t-mê-ji̍t,chi̍t-mê-ji̍t,一暝日,tsit-me-jit,chit-me-jit,3,taihoa
tsi̍t-ngauh-hāu,chi̍t-ngauh-hāu,一耦鱟,tsit-ngauh-hau,chit-ngauh-hau,3,taihoa
tsi̍t-niá,chi̍t-niá,一領,tsit-nia,chit-nia,2,taihoa
tsi̍t-nn̄g-ji̍t,chi̍t-nn̄g-ji̍t,一兩日,tsit-nng-jit,chit-nng-jit,3,taihoa
tsi̍t-nn̄g-kang,chi̍t-nn̄g-kang,一兩工,tsit-nng-kang,chit-nng-kang,3,taihoa
tsi̍t-pái,chi̍t-pái,一擺,tsit-pai,chit-pai,2,taihoa
tsi̍t-pak-hué,chi̍t-pak-hóe,一腹火,tsit-pak-hue,chit-pak-hoe,3,taihoa
tsi̍t-pîng,chi̍t-pêng,一爿,tsit-ping,chit-peng,2,taihoa
tsi̍t-pîng,chi̍t-pêng,一旁,tsit-ping,chit-peng,2,taihoa
tsi̍t-phâng-lâng,chi̍t-phâng-lâng,一篷人,tsit-phang-lang,chit-phang-lang,3,taihoa
tsi̍t-phí-á,chi̍t-phí-á,一庀仔,tsit-phi-a,chit-phi-a,3,taihoa
tsi̍t-phí-á,chi̍t-phí-á,一疕仔,tsit-phi-a,chit-phi-a,3,taihoa
tsi̍t-phìnn-phâng,chi̍t-phìⁿ-phâng,一片帆,tsit-phinn-phang,chit-phiⁿ-phang,3,taihoa
tsi̍t-pinn,chi̍t-piⁿ,一邊,tsit-pinn,chit-piⁿ,2,taihoa
tsi̍t-puànn-ji̍t,chi̍t-pòaⁿ-ji̍t,一半日,tsit-puann-jit,chit-poaⁿ-jit,3,taihoa
tsi̍t-puànn-kang,chi̍t-pòaⁿ-kang,一半工,tsit-puann-kang,chit-poaⁿ-kang,3,taihoa
tsi̍t-poo,chi̍t-po͘,一晡,tsit-poo,chit-po͘,2,taihoa
tsi̍t-pōo-tshú,chi̍t-pō͘-chhú,一步取,tsit-poo-tshu,chit-po͘-chhu,3,taihoa
tsi̍t-poo-kú,chi̍t-po͘-kú,一晡久,tsit-poo-ku,chit-po͘-ku,3,taihoa
tsi̍t-pû-jiō,chi̍t-pû-jiō,一垺尿,tsit-pu-jio,chit-pu-jio,3,taihoa
tsi̍t-sì-kè,chi̍t-sì-kè,一四界,tsit-si-ke,chit-si-ke,3,taihoa
tsi̍t-sì-lâng,chi̍t-sì-lâng,一世人,tsit-si-lang,chit-si-lang,3,taihoa
tsi̍t-sî,chi̍t-sî,一時,tsit-si,chit-si,2,taihoa
tsi̍t-sî-á,chi̍t-sî-á,一時仔,tsit-si-a,chit-si-a,3,taihoa
tsi̍t-si-á,chi̍t-si-á,一絲仔,tsit-si-a,chit-si-a,3,taihoa
tsi̍t-sóo-tsāi,chi̍t-só͘-chāi,一所在,tsit-soo-tsai,chit-so͘-chai,3,taihoa
tsi̍t-su,chi̍t-su,一軀,tsit-su,chit-su,2,taihoa
tsi̍t-sú,chi̍t-sú,疾駛,tsit-su,chit-su,2,taihoa
tsi̍t-sut-á,chi̍t-sut-á,一屑仔,tsit-sut-a,chit-sut-a,3,taihoa
tsi̍t-tah,chi̍t-tah,一搭,tsit-tah,chit-tah,2,taihoa
tsi̍t-táu,chi̍t-táu,一斗,tsit-tau,chit-tau,2,taihoa
tsi̍t-thàu,chi̍t-thàu,一透,tsit-thau,chit-thau,2,taihoa
tsi̍t-thîng-á,chi̍t-thêng-á,一停仔,tsit-thing-a,chit-theng-a,3,taihoa
tsi̍t-tiám-á,chi̍t-tiám-á,一點仔,tsit-tiam-a,chit-tiam-a,3,taihoa
tsi̍t-tia̍p-á,chi̍t-tia̍p-á,一霎仔,tsit-tiap-a,chit-tiap-a,3,taihoa
tsi̍t-tiap-kú,chi̍t-tiap-kú,一輒久,tsit-tiap-ku,chit-tiap-ku,3,taihoa
tsi̍t-tuì-sî,chi̍t-tùi-sî,一對時,tsit-tui-si,chit-tui-si,3,taihoa
tsit-á,chit-á,鯽仔,tsit-a,chit-a,2,taihoa
tsit-á-hî,chit-á-hî,鯽仔魚,tsit-a-hi,chit-a-hi,3,taihoa
tsit-ah,chit-ah,質押,tsit-ah,chit-ah,2,taihoa
tsit-āu-sin,chit-āu-sin,這後身,tsit-au-sin,chit-au-sin,3,taihoa
tsit-bū,chit-bū,職務,tsit-bu,chit-bu,2,taihoa
tsit-būn,chit-būn,質問,tsit-bun,chit-bun,2,taihoa
tsit-bu̍t,chit-bu̍t,織物,tsit-but,chit-but,2,taihoa
tsit-tsām,chit-chām,這站,tsit-tsam,chit-cham,2,taihoa
tsit-tsām-á,chit-chām-á,這站仔,tsit-tsam-a,chit-cham-a,3,taihoa
tsit-tsām-á,chit-chām-á,這暫仔,tsit-tsam-a,chit-cham-a,3,taihoa
tsit-tsām-sî,chit-chām-sî,這站時,tsit-tsam-si,chit-cham-si,3,taihoa
tsit-tsik,chit-chek,職責,tsit-tsik,chit-chek,2,taihoa
tsit-tshing,chit-chheng,職稱,tsit-tshing,chit-chheng,2,taihoa
tsit-tshì,chit-chhì,脊翅,tsit-tshi,chit-chhi,2,taihoa
