tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
a̍h-á,a̍h-á,盒仔,ah-a,ah-a,2,taijit
a̍h-gî,a̍h-gî,盒儀,ah-gi,ah-gi,2,taijit
a̍h-sī,a̍h-sī,亦是,ah-si,ah-si,2,taijit
ah-á,ah-á,鴨仔,ah-a,ah-a,2,taijit
ah-āu,ah-āu,押後,ah-au,ah-au,2,taijit
ah-bah,ah-bah,鴨肉,ah-bah,ah-bah,2,taijit
ah-bé,ah-bé,押尾,ah-be,ah-be,2,taijit
ah-bé-tshiú,ah-bé-chhiú,押尾手,ah-be-tshiu,ah-be-chhiu,3,taijit
ah-bé-tsiúnn,ah-bé-chiúⁿ,押尾槳,ah-be-tsiunn,ah-be-chiuⁿ,3,taijit
ah-bé-tsui,ah-bé-chui,鴨尾椎,ah-be-tsui,ah-be-chui,3,taijit
ah-bī,ah-bī,押味,ah-bi,ah-bi,2,taijit
ah-bú,ah-bú,鴨母,ah-bu,ah-bu,2,taijit
ah-bú-tsháu,ah-bú-chháu,益母草,ah-bu-tshau,ah-bu-chhau,3,taijit
ah-bú-tshiū,ah-bú-chhiū,鴨母樹,ah-bu-tshiu,ah-bu-chhiu,3,taijit
ah-bú-tshuì,ah-bú-chhùi,鴨母嘴,ah-bu-tshui,ah-bu-chhui,3,taijit
ah-bú-tsu,ah-bú-chu,鴨母珠,ah-bu-tsu,ah-bu-chu,3,taijit
ah-bú-it,ah-bú-it,鴨母乙,ah-bu-it,ah-bu-it,3,taijit
ah-bú-tê,ah-bú-tê,鴨母蹄,ah-bu-te,ah-bu-te,3,taijit
ah-bú-thâu,ah-bú-thâu,鴨母頭,ah-bu-thau,ah-bu-thau,3,taijit
ah-bú-tiâu,ah-bú-tiâu,鴨母潮,ah-bu-tiau,ah-bu-tiau,3,taijit
ah-tsāi,ah-chāi,押儎,ah-tsai,ah-chai,2,taijit
ah-tsàn,ah-chàn,押讚,ah-tsan,ah-chan,2,taijit
ah-tshì,ah-chhì,押壓,ah-tshi,ah-chhi,2,taijit
ah-tshioh,ah-chhioh,押尺,ah-tshioh,ah-chhioh,2,taijit
ah-tshuì-hông,ah-chhùi-hông,鴨嘴黃,ah-tshui-hong,ah-chhui-hong,3,taijit
ah-tshuì-phue,ah-chhùi-phoe,鴨嘴箆,ah-tshui-phue,ah-chhui-phoe,3,taijit
ah-tsi̍h-tsháu,ah-chi̍h-chháu,鴨舌草,ah-tsih-tshau,ah-chih-chhau,3,taijit
ah-tsi̍h-hông,ah-chi̍h-hông,鴨舌黃,ah-tsih-hong,ah-chih-hong,3,taijit
ah-tsioh,ah-chioh,押借,ah-tsioh,ah-chioh,2,taijit
ah-tsiúnn,ah-chiúⁿ,押槳,ah-tsiunn,ah-chiuⁿ,2,taijit
ah-tsiúnn,ah-chiúⁿ,鴨掌,ah-tsiunn,ah-chiuⁿ,2,taijit
ah-tsûn,ah-chûn,押船,ah-tsun,ah-chun,2,taijit
ah-i̍k,ah-e̍k,鴨液,ah-ik,ah-ek,2,taijit
ah-hè,ah-hè,押貨,ah-he,ah-he,2,taijit
ah-hè-kheh,ah-hè-kheh,押貨客,ah-he-kheh,ah-he-kheh,3,taijit
ah-hi̍k,ah-he̍k,鴨肉,ah-hik,ah-hek,2,taijit
ah-hiòng,ah-hiòng,押餉,ah-hiong,ah-hiong,2,taijit
ah-hîng,ah-hêng,鴨雄,ah-hing,ah-heng,2,taijit
ah-hîng-siann,ah-hêng-siaⁿ,鴨雄聲,ah-hing-siann,ah-heng-siaⁿ,3,taijit
ah-hō,ah-hō,押號,ah-ho,ah-ho,2,taijit
ah-huàn,ah-hoàn,鴨販,ah-huan,ah-hoan,2,taijit
ah-huān,ah-hoān,押犯,ah-huan,ah-hoan,2,taijit
ah-hu,ah-hu,押夫,ah-hu,ah-hu,2,taijit
a-hiann,a-hiaⁿ,阿兄,a-hiann,a-hiaⁿ,2,taijit
ah-ji̍h,ah-ji̍h,押壓,ah-jih,ah-jih,2,taijit
ah-ji̍t,ah-ji̍t,押日,ah-jit,ah-jit,2,taijit
ah-kang,ah-kang,鴨公,ah-kang,ah-kang,2,taijit
ah-kha,ah-kha,鴨腳,ah-kha,ah-kha,2,taijit
ah-kha-pê,ah-kha-pê,鴨腳爬,ah-kha-pe,ah-kha-pe,3,taijit
ah-kha-sik,ah-kha-sek,鴨腳稷,ah-kha-sik,ah-kha-sek,3,taijit
ah-kha-sue,ah-kha-soe,鴨腳黍,ah-kha-sue,ah-kha-soe,3,taijit
ah-kha-tê,ah-kha-tê,鴨腳蹄,ah-kha-te,ah-kha-te,3,taijit
ah-khuán,ah-khoán,押款,ah-khuan,ah-khoan,2,taijit
ah-kiān,ah-kiān,鴨腱,ah-kian,ah-kian,2,taijit
ah-kiān-tîn,ah-kiān-tîn,鴨腱籐,ah-kian-tin,ah-kian-tin,3,taijit
ah-kinn,ah-kiⁿ,鴨羹,ah-kinn,ah-kiⁿ,2,taijit
ah-kng,ah-kng,押扛,ah-kng,ah-kng,2,taijit
ah-kuán,ah-koán,押館,ah-kuan,ah-koan,2,taijit
ah-ku-á,ah-ku-á,鴨痀仔,ah-ku-a,ah-ku-a,3,taijit
ah-kuī-kim,ah-kūi-kim,押櫃金,ah-kui-kim,ah-kui-kim,3,taijit
ah-lah,ah-lah,押勒,ah-lah,ah-lah,2,taijit
ah-lam,ah-lam,鴨籠,ah-lam,ah-lam,2,taijit
ah-lik,ah-lek,押勒,ah-lik,ah-lek,2,taijit
ah-li̍k,ah-le̍k,鴨綠,ah-lik,ah-lek,2,taijit
ah-līng,ah-lēng,押令,ah-ling,ah-leng,2,taijit
ah-lo̍h,ah-lo̍h,押落,ah-loh,ah-loh,2,taijit
ah-lut-á,ah-lut-á,鴨甪仔,ah-lut-a,ah-lut-a,3,taijit
ah-nn̄g,ah-nn̄g,鴨卵,ah-nng,ah-nng,2,taijit
ah-nn̄g-bīn,ah-nn̄g-bīn,鴨卵面,ah-nng-bin,ah-nng-bin,3,taijit
ah-nn̄g-tshing,ah-nn̄g-chheng,鴨卵清,ah-nng-tshing,ah-nng-chheng,3,taijit
ah-nn̄g-tshinn,ah-nn̄g-chhiⁿ,鴨卵青,ah-nng-tshinn,ah-nng-chhiⁿ,3,taijit
ah-nn̄g-hîng,ah-nn̄g-hêng,鴨卵形,ah-nng-hing,ah-nng-heng,3,taijit
ah-nn̄g-jîn,ah-nn̄g-jîn,鴨卵仁,ah-nng-jin,ah-nng-jin,3,taijit
ah-nn̄g-sò,ah-nn̄g-sò,鴨卵燥,ah-nng-so,ah-nng-so,3,taijit
ah-pa,ah-pa,鴨羓,ah-pa,ah-pa,2,taijit
ah-pî,ah-pî,鴨脾,ah-pi,ah-pi,2,taijit
ah-pńg,ah-pńg,押榜,ah-png,ah-png,2,taijit
ah-pô,ah-pô,鴨婆,ah-po,ah-po,2,taijit
ah-put-tó,ah-put-tó,押不倒,ah-put-to,ah-put-to,3,taijit
ah-sái-sik,ah-sái-sek,鴨屎色,ah-sai-sik,ah-sai-sek,3,taijit
ah-sàng,ah-sàng,押送,ah-sang,ah-sang,2,taijit
ah-suah,ah-soah,押息,ah-suah,ah-soah,2,taijit
ah-suah,ah-soah,押煞,ah-suah,ah-soah,2,taijit
ah-sok,ah-sok,押束,ah-sok,ah-sok,2,taijit
ah-sóo,ah-só͘,押所,ah-soo,ah-so͘,2,taijit
ah-tang,ah-tang,鴨冬,ah-tang,ah-tang,2,taijit
ah-tang,ah-tang,押冬,ah-tang,ah-tang,2,taijit
