tl,hanzi,frequency
tsiú-bú,酒母,25
tsiú-pân,酒瓶,25
tsiú-au,酒甌,25
tsiú-àng,酒甕,25
tsiú-tinn,酒甜,25
tsiú-phiah,酒癖,25
tsiú-kan,酒矸,25
tsiú-tsing,酒精,25
tsiú-tsau,酒糟,25
tsiú-tshài,酒菜,25
tsiú-phuè,酒配,25
tsiú-phè,酒配,25
tsiú-tsuì,酒醉,25
tsiú-liōng,酒量,25
soo-io,酥腰,25
kà-bú,酵母,25
kànn-bó,酵母,25
kànn-bú,酵母,25
kànn-sòo,酵素,25
khok-hîng,酷刑,25
sng-bui,酸微,25
sng-kam,酸甘,25
sng-lam,酸甘,25
sng-sún,酸筍,25
sng-hōo,酸雨,25
am-kue,醃瓜,25
iâm-kue,醃瓜,25
âm-kue,醃瓜,25
am-kng,醃缸,25
iam-kng,醃缸,25
âm-kng,醃缸,25
tshòo-tháng,醋桶,25
síng-ngōo,醒悟,25
tshénn-gōo,醒悟,25
tshínn-gōo,醒悟,25
tshénn-ba̍k,醒目,25
tshínn-ba̍k,醒目,25
i-ha̍k,醫學,25
i-su,醫師,25
i-tī,醫治,25
i-sing,醫生,25
i-kài,醫界,25
i-liâu,醫療,25
i-io̍h,醫藥,25
i-su̍t,醫術,25
i-hōo,醫護,25
i-īnn,醫院,25
tsiùnn-liāu,醬料,25
tsiònn-kue,醬瓜,25
tsiùnn-kue,醬瓜,25
tsiùnn-tshài,醬菜,25
tsiùnn-kiâm,醬鹹,25
sik-tshut,釋出,25
sik-hiàn,釋憲,25
sik-hòng,釋放,25
sik-khia,釋迦,25
sik-khiau,釋迦,25
sik-kia,釋迦,25
sik-kiau,釋迦,25
lí-bîn,里民,25
lí-tiúnn,里長,25
tîng-lâi,重來,25
tîng-puē,重倍,25
tāng-siong,重傷,25
tāng-lāi,重利,25
tîng-kù,重句,25
tāng-hîng,重型,25
tiōng-tāi,重大,25
tîng-sûn,重巡,25
tiông-kiàn,重建,25
tiōng-sim,重心,25
tāng-tshiú,重手,25
tiông-pò,重播,25
tiông-pòo,重播,25
tîng-pò,重播,25
tîng-pòo,重播,25
tāng-tànn,重擔,25
tiông-tsíng,重整,25
tiông-sin,重新,25
tāng-pún,重本,25
tiông-hiān,重現,25
tiông-sing,重生,25
tîng-tha̍h,重疊,25
tāng-pēnn,重病,25
tāng-pīnn,重病,25
tiōng-bîn,重眠,25
tiōng-tshīng,重穿,25
tāng-tsuē,重罪,25
tîng-tânn,重耽,25
tāng-siann,重聲,25
tiông-ho̍k,重複,25
tiōng-iàu,重要,25
tiōng-sī,重視,25
tāng-liōng,重量,25
tiōng-tsînn,重錢,25
tiông-iông,重陽,25
tāng-im,重音,25
tiōng-tsia̍h,重食,25
tāng-kiâm,重鹹,25
tiōng-tiám,重點,25
iá-sam,野參,25
iá-bī,野味,25
iá-guā,野外,25
iá-sim,野心,25
iá-sìng,野性,25
iá-gû,野牛,25
iá-lông,野狼,25
iá-siù,野獸,25
iá-kiû,野球,25
iá-sing,野生,25
iá-hue,野花,25
iá-bân,野蠻,25
iá-tshan,野餐,25
iá-bé,野馬,25
niō-á,量仔,25
niū-á,量仔,25
liōng-sán,量產,25
kim-tsú,金主,25
kim-á,金仔,25
kim-kâm,金含,25
kim-kiánn,金囝,25
kim-hun,金婚,25
kim-sio̍k,金屬,25
kim-suann,金山,25
kim-lun,金崙,25
kim-lūn,金崙,25
kim-pè,金幣,25
kim-khòo,金庫,25
kim-táu,金斗,25
kim-tshenn,金星,25
kim-tshinn,金星,25
kim-khik,金曲,25
kim-khiok,金曲,25
kim-kam,金柑,25
kim-tiâu,金條,25
kim-tsó,金棗,25
kim-póng,金榜,25
kim-pńg,金榜,25
kim-ku̍t,金滑,25
kim-lôo,金爐,25
kim-pâi,金牌,25
kim-kue,金瓜,25
kim-po̍h,金箔,25
kim-hún,金粉,25
kim-tsuá,金紙,25
kim-sik,金色,25
kim-tsio,金蕉,25
kim-iông,金融,25
kim-sîn,金蠅,25
kim-giân,金言,25
kim-sin,金身,25
kim-kim,金金,25
kim-tsam,金針,25
kim-tsiam,金針,25
kim-tsînn,金錢,25
kim-gia̍h,金額,25
kim-hî,金魚,25
kim-hû,金魚,25
kim-n̂g,金黃,25
kim-tiánn,金鼎,25
kim-ku,金龜,25
ting-á,釘仔,25
tìng-kin,釘根,25
tìng-kun,釘根,25
tìng-tiám,釘點,25
tsiam-tuì,針對,25
tsiam-tsáinn,針指,25
tsiam-kù,針灸,25
tsiam-khang,針空,25
tsiam-tâng,針筒,25
tsam-tshia,針車,25
tsiam-tshia,針車,25
tsiam-thâu,針頭,25
tsiam-tsí,針黹,25
tsiam-phīnn,針鼻,25
tiò-iú,釣友,25
tiò-kuann,釣竿,25
tiò-tshêr,釣箠,25
tiò-ko,釣篙,25
tiò-kau,釣鉤,25
tiò-jī,釣餌,25
tiò-lī,釣餌,25
tiò-hî,釣魚,25
tiò-hû,釣魚,25
giang-á,鈃仔,25
tūn-to,鈍刀,25
tūn-tshī,鈍市,25
tūn-ba̍k,鈍目,25
liú-á,鈕仔,25
ńg-á,鈗仔,25
liâng-á,鈴仔,25
lîng-á,鈴仔,25
khînn-á,鉗仔,25
iân-tsí,鉛子,25
iân-tháng,鉛桶,25
iân-kiû,鉛球,25
iân-pit,鉛筆,25
iân-kóng,鉛管,25
iân-suànn,鉛線,25
iân-phiánn,鉛鉼,25
kau-á,鉤仔,25
kau-hī,鉤耳,25
kau-hīnn,鉤耳,25
ka-to,鉸刀,25
ka-tor,鉸刀,25
ka-tsián,鉸剪,25
ka-lián,鉸攆,25
pín-tsiam,鉼針,25
gîn-khì,銀器,25
gûn-khì,銀器,25
gîn-bōo,銀幕,25
gûn-bōo,銀幕,25
gîn-lâu,銀樓,25
gûn-lâu,銀樓,25
gîrn-hô,銀河,25
gûn-hô,銀河,25
gîn-phiò,銀票,25
gîn-phiòr,銀票,25
gîrn-phiò,銀票,25
gûn-phiò,銀票,25
gîn-tsuá,銀紙,25
gûn-tsuá,銀紙,25
gîn-sik,銀色,25
gûn-sik,銀色,25
gîn-hâng,銀行,25
gîrn-hâng,銀行,25
gûn-hâng,銀行,25
tshìng-tsí,銃子,25
tshìng-tshiú,銃手,25
tshìng-sat,銃殺,25
tshìng-khang,銃空,25
tshìng-io̍h,銃藥,25
tâng-lâng,銅人,25
tâng-sián,銅仙,25
tâng-siōng,銅像,25
tâng-pâi,銅牌,25
tâng-khuân,銅環,25
tâng-tshuah,銅礤,25
tâng-kóng,銅管,25
tâng-suànn,銅線,25
tâng-tsînn,銅錢,25
tâng-e,銅鍋,25
tâng-ue,銅鍋,25
tâng-lui,銅鐳,25
tâng-lô,銅鑼,25
tâng-tiánn,銅鼎,25
siau-siū,銷售,25
siau-lōo,銷路,25
siau-liōng,銷量,25
giap-á,鋏仔,25
tshim-á,鋟仔,25
tî-thâu,鋤頭,25
tû-thâu,鋤頭,25
mê-kak,鋩角,25
phoo-pâi,鋪排,25
phoo-lōo,鋪路,25
kì-á,鋸仔,25
kù-á,鋸仔,25
kì-khí,鋸齒,25
kù-khí,鋸齒,25
kǹg-gê,鋼牙,25
kǹg-khîm,鋼琴,25
kǹg-pit,鋼筆,25
kǹg-kin,鋼筋,25
kǹg-kun,鋼筋,25
kǹg-si,鋼絲,25
kǹg-ting,鋼釘,25
kǹg-thih,鋼鐵,25
lio̍k-tshú,錄取,25
lo̍k-tshú,錄取,25
lio̍k-iánn,錄影,25
lo̍k-iánn,錄影,25
lio̍k-iōng,錄用,25
lo̍k-iōng,錄用,25
lio̍k-tsè,錄製,25
lo̍k-tsè,錄製,25
lo̍k-im,錄音,25
tsînn-kin,錢根,25
tsînn-kun,錢根,25
tsînn-kuī,錢櫃,25
tsînn-tsuí,錢水,25
tsînn-tâng,錢筒,25
tsînn-siann,錢聲,25
tsînn-tsng,錢莊,25
tsînn-tsâi,錢財,25
tsînn-kǹg,錢貫,25
tsînn-kuan,錢關,25
tsînn-hāng,錢項,25
tsînn-gia̍h,錢額,25
tsînn-kuí,錢鬼,25
tsînn-muâ,錢鰻,25
tsînn-tshí,錢鼠,25
tsînn-tshú,錢鼠,25
gím-piau,錦標,25
kím-piau,錦標,25
gìm-ku,錦痀,25
gím-tsuâ,錦蛇,25
kím-tsuâ,錦蛇,25
sik-kháu,錫口,25
siah-tháng,錫桶,25
tshò-luān,錯亂,25
tshò-sit,錯失,25
tshò-tshiú,錯手,25
tshò-kak,錯覺,25
tshò-gōo,錯誤,25
tshò-ngōo,錯誤,25
pió-á,錶仔,25
liān-á,鍊仔,25
liân-thuànn,鍊炭,25
liān-thuànn,鍊炭,25
e-á,鍋仔,25
er-á,鍋仔,25
ue-á,鍋仔,25
thuàn-liān,鍛鍊,25
tuàn-liān,鍛鍊,25
tshiah-ki,鍤箕,25
keh-á,鍥仔,25
kueh-á,鍥仔,25
tsing-tionn,鍾張,25
tsing-tiunn,鍾張,25
tsiong-tionn,鍾張,25
tsiong-tiunn,鍾張,25
tsha-á,鎈仔,25
só-sî,鎖匙,25
sór-sî,鎖匙,25
só-tīng,鎖定,25
só-kńg,鎖管,25
só-mn̂g,鎖門,25
só-thâu,鎖頭,25
sór-thâu,鎖頭,25
tìn-uī,鎮位,25
tìn-tè,鎮地,25
tìn-ap,鎮壓,25
tìn-an,鎮安,25
tìn-bîn,鎮民,25
tìn-suah,鎮煞,25
tìn-lōo,鎮路,25
tìn-tiúnn,鎮長,25
tìn-tsīng,鎮靜,25
kiànn-tâi,鏡台,25
kiànn-khing,鏡框,25
kiànn-phìnn,鏡片,25
kiànn-thâu,鏡頭,25
tsām-á,鏨仔,25
tsām-thâu,鏨頭,25
luâ-pua̍h,鐃鈸,25
tsing-kán,鐘簡,25
tsiong-kán,鐘簡,25
thih-lâng,鐵人,25
thih-á,鐵仔,25
thih-thôo,鐵塗,25
thih-kang,鐵工,25
thih-kiāu,鐵撬,25
thih-pang,鐵枋,25
thih-ki,鐵枝,25
thih-tháng,鐵桶,25
thih-thuî,鐵槌,25
thih-kuī,鐵櫃,25
thih-kah,鐵甲,25
thih-thang,鐵窗,25
thih-sann,鐵衫,25
thih-tsit,鐵質,25
thih-lōo,鐵路,25
thih-lǒo,鐵路,25
thih-tō,鐵道,25
thih-ting,鐵釘,25
thih-sian,鐵鉎,25
thih-phiánn,鐵鉼,25
thih-tshiah,鐵鍤,25
thih-mn̂g,鐵門,25
thih-thâu,鐵頭,25
thih-bé,鐵馬,25
thih-khí,鐵齒,25
kàm-tīng,鑑定,25
kàm-sióng,鑑賞,25
siak-phānn,鑠奅,25
lù-á,鑢仔,25
lù-khah,鑢卡,25
lù-khá,鑢卡,25
tshîm-á,鑱仔,25
lô-kóo,鑼鼓,25
tsuìnn-á,鑽仔,25
tsǹg-á,鑽仔,25
tsǹg-bī,鑽沬,25
tsǹg-khang,鑽空,25
tsǹg-hī,鑽耳,25
tsǹg-hīnn,鑽耳,25
tsha̍k-á,鑿仔,25
tsha̍k-ba̍k,鑿目,25
tsha̍k-tsha̍k,鑿鑿,25
tn̂g-ńg,長䘼,25
tn̂g-kú,長久,25
tn̂g-miā,長命,25
tn̂g-siânn,長城,25
tn̂g-siū,長壽,25
tióng-tsú,長子,25
tióng-kuann,長官,25
tn̂g-kang,長工,25
tn̂g-nî,長年,25
tn̂g-tōo,長度,25
tsiáng-tsì,長志,25
tsióng-tsì,長志,25
tiúnn-pâng,長房,25
tn̂g-kî,長期,25
tn̂g-pún,長本,25
tn̂g-toh,長桌,25
tióng-lâm,長男,25
tn̂g-té,長短,25
tn̂g-suànn,長線,25
tióng-ló,長老,25
tiúnn-ló,長老,25
tn̂g-sann,長衫,25
tn̂g-kûn,長裙,25
tn̂g-khòo,長褲,25
tióng-puè,長輩,25
tn̂g-tôo,長途,25
tióng-tsìn,長進,25
mn̂g-kháu,門口,25
mn̂g-tshuì,門喙,25
mn̂g-khian,門圈,25
mn̂g-tshī,門市,25
bûn-tôo,門徒,25
bûn-hōo,門戶,25
mn̂g-hōo,門戶,25
mn̂g-sìnn,門扇,25
mn̂g-táu,門斗,25
mn̂g-kông,門栱,25
bîn-tān,門橂,25
mn̂g-pâi,門牌,25
mn̂g-gê,門牙,25
bûn-sing,門生,25
mn̂g-sîn,門神,25
mn̂g-phiò,門票,25
mn̂g-thang,門窗,25
mn̂g-lî,門簾,25
mn̂g-nî,門簾,25
mn̂g-phāng,門縫,25
mn̂g-liân,門聯,25
mn̂g-hō,門號,25
mn̂g-tsín,門診,25
mn̂g-lōo,門路,25
mn̂g-tshuànn,門閂,25
mn̂g-thâu,門頭,25
mn̂g-hong,門風,25
mn̂g-khí,門齒,25
siám-kng,閃光,25
siám-sih,閃爍,25
siám-tio̍h,閃著,25
siám-phiah,閃避,25
siám-pī,閃避,25
siám-khui,閃開,25
siám-tiān,閃電,25
siám-hong,閃風,25
pì-bōo,閉幕,25
pì-sù,閉思,25
khui-á,開仔,25
khui-kè,開價,25
khui-to,開刀,25
khai-tshòng,開創,25
khai-tōng,開動,25
khai-kháu,開口,25
khui-tshuì,開喙,25
khui-tuann,開單,25
khai-ki,開基,25
khai-khún,開墾,25
khai-sí,開始,25
khai-ha̍k,開學,25
khai-tián,開展,25
khui-tshī,開市,25
khai-bōo,開幕,25
khui-bōo,開幕,25
khui-tiàm,開店,25
khui-tîng,開庭,25
khai-tiong,開張,25
khai-tsiàn,開戰,25
khui-hōo,開戶,25
khui-thiah,開拆,25
khai-thok,開拓,25
khai-tshái,開採,25
khai-pò,開播,25
khai-pòo,開播,25
khai-tsi,開支,25
khai-hòng,開放,25
khui-huē,開會,25
khai-lóng,開朗,25
khui-toh,開桌,25
khai-gia̍p,開業,25
khui-pio,開標,25
khui-ki,開機,25
khui-tsiann,開正,25
khai-īng,開用,25
khai-huat,開發,25
khui-puânn,開盤,25
khui-phuà,開破,25
khui-phiò,開票,25
khui-khiàu,開竅,25
khai-tuan,開端,25
khui-siann,開聲,25
khui-pî,開脾,25
khui-tsho,開臊,25
khui-hue,開花,25
khui-ki,開裾,25
khui-ku,開裾,25
khai-siat,開設,25
khui-khò,開課,25
khai-káng,開講,25
khui-lōo,開路,25
khui-tshia,開車,25
khai-pān,開辦,25
khai-siau,開銷,25
khai-tsînn,開錢,25
khui-mn̂g,開門,25
khui-khui,開開,25
khui-khuah,開闊,25
khai-kuan,開關,25
khai-tî,開除,25
khai-tû,開除,25
khui-bīn,開面,25
jūn-gue̍h,閏月,25
lūn-ge̍h,閏月,25
lūn-ge̍rh,閏月,25
lūn-gue̍h,閏月,25
lūn-guē,閏月,25
lūn-gēr,閏月,25
îng-lâng,閒人,25
îng-kang,閒工,25
îng-huân,閒煩,25
îng-uē,閒話,25
îng-sin,閒身,25
îng-tsînn,閒錢,25
îng-king,閒間,25
king-á,間仔,25
kàn-tsiap,間接,25
king-keh,間格,25
kàn-tia̍p,間諜,25
tsa̍h-kng,閘光,25
tsa̍h-pîn,閘屏,25
tsa̍h-ji̍t,閘日,25
tsa̍h-li̍t,閘日,25
tsa̍h-lōo,閘路,25
tsa̍h-tshia,閘車,25
tsa̍h-hong,閘風,25
koh-tsài,閣再,25
koh-guân,閣員,25
koh-uân,閣員,25
koh-lâu,閣樓,25
koh-khah,閣較,25
làng-kang,閬工,25
làng-ge̍h,閬月,25
làng-gue̍h,閬月,25
làng-káng,閬港,25
làng-tsām,閬站,25
làng-phāng,閬縫,25
làng-liâu,閬蹘,25
ua̍t-tho̍k,閱讀,25
iam-ke,閹雞,25
iam-kue,閹雞,25
giâm-kun,閻君,25
giâm-ông,閻王,25
khuah-tshuì,闊喙,25
khuah-pak,闊腹,25
kuan-hē,關係,25
kuan-to,關刀,25
kuan-tshiat,關切,25
kuan-khah,關卡,25
kuan-san,關山,25
kuan-sim,關心,25
kuan-ài,關愛,25
kuan-huâi,關懷,25
kuan-î,關於,25
kuainn-ki,關機,25
kuinn-ki,關機,25
kuan-tsù,關注,25
kan-tāu,關渡,25
kuan-tsiàu,關照,25
kuan-suè,關稅,25
kuan-sè,關稅,25
kuan-tâng,關童,25
kuan-tsat,關節,25
kuan-liân,關聯,25
kuan-liân,關連,25
kuan-kiān,關鍵,25
kuainn-mn̂g,關門,25
kuinn-mn̂g,關門,25
uán-lī,阮呂,25
uán-lū,阮呂,25
uínn-lī,阮呂,25
ńg-lī,阮呂,25
ńg-lū,阮呂,25
hông-pī,防備,25
hông-siú,防守,25
hông-tsí,防止,25
hông-to̍k,防毒,25
hông-tsuí,防水,25
hông-tī,防治,25
hông-hué,防火,25
hông-hé,防火,25
hông-tsai,防災,25
hông-i̍k,防疫,25
hông-tō,防盜,25
hông-gū,防禦,25
hông-khong,防空,25
hông-huān,防範,25
hông-uē,防衛,25
hông-uī,防衛,25
hông-hōo,防護,25
tsóo-la̍t,阻力,25
tsóo-li̍k,阻力,25
tsóo-tòng,阻擋,25
tsóo-tsí,阻止,25
tsóo-gāi,阻礙,25
tsóo-keh,阻隔,25
a-tiūnn,阿丈,25
a-peh,阿伯,25
a-hiann,阿兄,25
a-kong,阿公,25
a-tsik,阿叔,25
a-kīm,阿妗,25
a-kǐm,阿妗,25
a-ḿ,阿姆,25
a-tsé,阿姊,25
a-tsí,阿姊,25
a-koo,阿姑,25
a-î,阿姨,25
a-niâ,阿娘,25
a-pô,阿婆,25
a-má,阿媽,25
a-só,阿嫂,25
a-sór,阿嫂,25
a-tsím,阿嬸,25
a-tsiàng,阿將,25
a-hú,阿府,25
a-sáng,阿桑,25
a-bó,阿母,25
a-bór,阿母,25
a-bú,阿母,25
a-pa,阿爸,25
a-pah,阿爸,25
a-pâ,阿爸,25
a-tia,阿爹,25
a-kâu,阿猴,25
a-tsóo,阿祖,25
a-kū,阿舅,25
a-kǔ,阿舅,25
a-sià,阿舍,25
a-se,阿西,25
hù-ka,附加,25
hū-ka,附加,25
hù-sio̍k,附屬,25
hū-sio̍k,附屬,25
hù-tài,附帶,25
hū-tài,附帶,25
hù-siat,附設,25
hū-siat,附設,25
hù-kīn,附近,25
hù-kūn,附近,25
hū-kīn,附近,25
hū-kūn,附近,25
hù-lio̍k,附錄,25
hù-lo̍k,附錄,25
kàng-kē,降低,25
kàng-kè,降價,25
kàng-un,降溫,25
kàng-lîm,降臨,25
kàng-lo̍h,降落,25
hān-tsè,限制,25
hān-tiānn,限定,25
hān-tōo,限度,25
ān-siàu,限數,25
hān-sî,限時,25
hān-kî,限期,25
hān-liōng,限量,25
hān-tiān,限電,25
hān-gia̍h,限額,25
īnn-khu,院區,25
īnn-sū,院士,25
īnn-huē,院會,25
īnn-hāu,院校,25
īnn-tiúnn,院長,25
tīn-tuē,陣地,25
tīn-tē,陣地,25
tīn-iông,陣容,25
tīn-iânn,陣營,25
tsūn-thiànn,陣疼,25
tsūn-hōo,陣雨,25
tīn-thâu,陣頭,25
tî-liáu,除了,25
tû-liáu,除了,25
tî-miâ,除名,25
tû-miâ,除名,25
tî-kuân,除權,25
tû-khuân,除權,25
tû-hui,除非,25
puê-phuānn,陪伴,25
puê-tuè,陪綴,25
puê-tè,陪綴,25
im-tuē,陰地,25
im-tē,陰地,25
im-hú,陰府,25
im-iánn,陰影,25
im-tik,陰德,25
im-àm,陰暗,25
im-li̍k,陰曆,25
im-pue,陰桮,25
im-biô,陰謀,25
im-bôo,陰謀,25
im-kan,陰間,25
im-iông,陰陽,25
im-hûn,陰魂,25
im-thim,陰鴆,25
tîn-lia̍t,陳列,25
tân-gôo,陳吳,25
tân-ngôo,陳吳,25
tân-lī,陳呂,25
tân-lū,陳呂,25
tîn-nî,陳年,25
tân-liāu,陳廖,25
tân-phênn,陳彭,25
tân-phînn,陳彭,25
tîn-tsîng,陳情,25
tân-lí,陳李,25
tîn-phî,陳皮,25
tîn-siat,陳設,25
tân-khóo,陳許,25
tân-koo,陳辜,25
tân-n̂g,陳黃,25
tân-uînn,陳黃,25
hām-khenn,陷坑,25
hām-khinn,陷坑,25
hām-hāi,陷害,25
hām-bîn,陷眠,25
hām-tsénn,陷阱,25
hām-tsínn,陷阱,25
lio̍k-tuē,陸地,25
lio̍k-tē,陸地,25
lio̍k-kiô,陸橋,25
lo̍k-kiô,陸橋,25
lio̍k-sio̍k,陸續,25
lio̍k-huì,陸費,25
lio̍k-pì,陸費,25
li̍k-huì,陸費,25
li̍k-pì,陸費,25
lio̍k-kun,陸軍,25
iông-tshun,陽春,25
iông-li̍k,陽曆,25
iông-kan,陽間,25
liông-tiân,隆田,25
liông-tiōng,隆重,25
tuī-ngóo,隊伍,25
tuī-iú,隊友,25
tuī-guân,隊員,25
tuī-uân,隊員,25
tuī-tiúnn,隊長,25
kai-tsân,階層,25
kai-tuānn,階段,25
kai-kip,階級,25
keh-piah,隔壁,25
keh-kang,隔工,25
keh-nî,隔年,25
keh-ji̍t,隔日,25
keh-li̍t,隔日,25
keh-mê,隔暝,25
keh-mî,隔暝,25
keh-jia̍t,隔熱,25
keh-lia̍t,隔熱,25
keh-kài,隔界,25
keh-pak,隔腹,25
keh-king,隔間,25
keh-lī,隔離,25
tsiòng-gāi,障礙,25
suî-piān,隨便,25
suî-tsāi,隨在,25
suî-āu,隨後,25
suî-ì,隨意,25
suî-tshiú,隨手,25
suî-sî,隨時,25
suî-ki,隨機,25
suî-iân,隨緣,25
suî-sin,隨身,25
hiám-á,險仔,25
hiám-hiám,險險,25
ún-ki,隱居,25
ún-ku,隱居,25
ún-ku,隱痀,25
ún-muâ,隱瞞,25
ún-su,隱私,25
ún-tsông,隱藏,25
tshiok-pan,雀斑,25
hiông-uí,雄偉,25
hiông-sim,雄心,25
hiông-hiông,雄雄,25
hiông-kut,雄骨,25
hiông-hông,雄黃,25
ngá-pâng,雅房,25
ngá-khì,雅氣,25
ngá-tì,雅緻,25
ngá-liōng,雅量,25
tsi̍p-tiong,集中,25
tsi̍p-ha̍p,集合,25
tsi̍p-thuân,集團,25
tsi̍p-huē,集會,25
tsi̍p-khuân,集權,25
tsi̍p-kuân,集權,25
tsi̍p-tsi̍p,集集,25
tsi̍p-thé,集體,25
thī-ke,雉雞,25
thī-kue,雉雞,25
tiau-siōng,雕像,25
tiau-khik,雕刻,25
tiau-sok,雕塑,25
sui-jiân,雖然,25
sui-liân,雖然,25
sui-bóng,雖罔,25
siang-lâng,雙人,25
siang-hiòng,雙向,25
siang-siânn,雙城,25
siang-tsàn,雙層,25
siang-tsân,雙層,25
siang-tshiú,雙手,25
siang-tánn,雙打,25
siang-hong,雙方,25
siang-khe,雙溪,25
siang-pîng,雙爿,25
siang-thuí,雙腿,25
siang-tshin,雙親,25
siang-iânn,雙贏,25
siang-liân,雙連,25
siang-tîng,雙重,25
siang-mn̂g,雙門,25
siang-bīn,雙面,25
siang-thâu,雙頭,25
tsa̍p-liām,雜唸,25
tsa̍p-tshap,雜插,25
tsa̍p-sè,雜細,25
tsa̍p-tsháu,雜草,25
tsa̍p-tsì,雜誌,25
tsa̍p-huè,雜貨,25
tsa̍p-hè,雜貨,25
tsa̍p-tsit,雜質,25
tsa̍p-im,雜音,25
ke-á,雞仔,25
kue-á,雞仔,25
kue-nuā,雞僆,25
ke-kang,雞公,25
kue-kang,雞公,25
ke-nn̄g,雞卵,25
kue-nn̄g,雞卵,25
ke-kńg,雞卷,25
kere-kńg,雞卷,25
kue-kńg,雞卷,25
ke-pâi,雞排,25
kue-pâi,雞排,25
ke-bong,雞摸,25
kue-bong,雞摸,25
kue-thô,雞桃,25
ke-jiû,雞榆,25
kue-liû,雞榆,25
ke-bó,雞母,25
ke-bór,雞母,25
ke-bú,雞母,25
kere-bú,雞母,25
kue-bó,雞母,25
kue-bú,雞母,25
ke-iû,雞油,25
kue-iû,雞油,25
ke-tse,雞災,25
kue-tse,雞災,25
kere-jiáu,雞爪,25
ke-tiâu,雞牢,25
kue-tiâu,雞牢,25
kue-ba̍k,雞目,25
kue-tsíng,雞種,25
ke-tshíng,雞筅,25
kue-tshíng,雞筅,25
ke-tshuê,雞箠,25
kue-tshê,雞箠,25
ke-lam,雞籠,25
ke-lâng,雞籠,25
kue-lam,雞籠,25
kue-lâng,雞籠,25
ke-tsing,雞精,25
kue-tsing,雞精,25
ke-tà,雞罩,25
kue-tà,雞罩,25
kere-ang,雞翁,25
kue-ang,雞翁,25
ke-si̍t,雞翼,25
kue-si̍t,雞翼,25
ke-bah,雞肉,25
kue-bah,雞肉,25
ke-kiān,雞胘,25
kue-kiān,雞胘,25
ke-hing,雞胸,25
kue-hing,雞胸,25
ke-kui,雞胿,25
kere-kui,雞胿,25
kue-kui,雞胿,25
kue-thûn,雞豚,25
ke-tsiú,雞酒,25
kue-tsiú,雞酒,25
ke-kuè,雞髻,25
kere-kèr,雞髻,25
kue-kerh,雞髻,25
kue-kè,雞髻,25
kue-kèr,雞髻,25
ke-kak,雞鵤,25
kue-kak,雞鵤,25
ke-tâi,雞𧉟,25
kere-tâi,雞𧉟,25
kue-tâi,雞𧉟,25
lī-pia̍t,離別,25
lî-kî,離奇,25
lī-hun,離婚,25
lī-tshiú,離手,25
lî-sàn,離散,25
lī-sàn,離散,25
lī-king,離經,25
lī-iân,離緣,25
lî-tsit,離職,25
lī-tsit,離職,25
lī-phóo,離譜,25
lī-khui,離開,25
lī-lī,離離,25
lân-sū,難事,25
lân-bián,難免,25
lân-tit,難得,25
lân-bông,難忘,25
lân-bōng,難忘,25
lān-bîn,難民,25
lân-sán,難產,25
lân-kuan,難關,25
lân-tuê,難題,25
lân-tê,難題,25
hōo-suànn,雨傘,25
hōo-mua,雨幔,25
hōo-pênn,雨棚,25
hōo-pînn,雨棚,25
hōo-tsuí,雨水,25
ú-suí,雨水,25
hōo-pe̍h,雨白,25
hōo-lē,雨笠,25
hōo-phâng,雨篷,25
hōo-i,雨衣,25
hōo-sann,雨衫,25
hōo-khòo,雨褲,25
hǒo-khòo,雨褲,25
hōo-jia,雨遮,25
hōo-lia,雨遮,25
hōo-tsa̍h,雨閘,25
hōo-erê,雨鞋,25
hōo-uê,雨鞋,25
hōo-ê,雨鞋,25
hǒo-uê,雨鞋,25
suat-san,雪山,25
suat-suann,雪山,25
suat-mua,雪幔,25
sap-bûn,雪文,25
sap-muî,雪文,25
hûn-ang,雲尪,25
lîng-kiānn,零件,25
lîng-siū,零售,25
lân-san,零星,25
luî-kong,雷公,25
luî-siā,雷射,25
luî-ta̍t,雷達,25
bông-bū,雺霧,25
tiān-sìn,電信,25
tiān-kong,電光,25
tiān-li̍k,電力,25
tiān-tōng,電動,25
tiān-tâi,電台,25
tiān-khì,電器,25
tiān-pò,電報,25
tiān-thôo,電塗,25
tiān-ap,電壓,25
tiān-tsú,電子,25
tiān-iánn,電影,25
tiān-thui,電梯,25
tiān-ki̍k,電極,25
tiān-ki,電機,25
tiān-khì,電氣,25
tiān-tî,電池,25
tiān-pho,電波,25
tiān-liû,電流,25
tiān-guân,電源,25
tiān-hué,電火,25
tiān-hé,電火,25
tiān-lôo,電爐,25
tiān-gán,電眼,25
tiān-tsû,電磁,25
tiān-suànn,電線,25
tiān-lám,電纜,25
tiān-kuàn,電罐,25
tiān-náu,電腦,25
tiān-sī,電視,25
tiān-sìn,電訊,25
tiān-uē,電話,25
tiān-lōo,電路,25
tiān-tshia,電車,25
tiān-lîng,電鈴,25
tiān-pió,電錶,25
tiān-ko,電鍋,25
tiān-tsóo,電阻,25
tiān-hong,電風,25
su-kiû,需求,25
su-iàu,需要,25
tân-luî,霆雷,25
tsìn-tōng,震動,25
tsìn-tōng,震盪,25
ho̍k-luān,霍亂,25
sng-á,霜仔,25
sng-ki,霜枝,25
sng-kàng,霜降,25
sng-seh,霜雪,25
sng-hong,霜風,25
bū-tsuí,霧水,25
bū-bū,霧霧,25
lòo-tsuí,露水,25
lōo-tsuí,露水,25
lǒo-tsuí,露水,25
