tl,hanzi,frequency,poj
tsu-kuè,鮢鱖,25,chu-kòe
tsu-kè,鮢鱖,25,chu-kè
sian-i,鮮于,25,sian-i
sian-u,鮮于,25,sian-u
tshinn-tshioh,鮮沢,25,chhiⁿ-chhioh
tshinn-hue,鮮花,25,chhiⁿ-hoe
bián-hî,鮸魚,25,bián-hî
bián-hû,鮸魚,25,bián-hû
lí-hî,鯉魚,25,lí-hî
lí-hîr,鯉魚,25,lí-hîr
lí-hû,鯉魚,25,lí-hû
lē-hî,鯉魚,25,lē-hî
lě-hîr,鯉魚,25,lě-hîr
sua-hî,鯊魚,25,soa-hî
sua-hû,鯊魚,25,soa-hû
kiang-hî,鯨魚,25,kiang-hî
lâ-lí,鯪鯉,25,lâ-lí
liâm-hî,鯰魚,25,liâm-hî
liâm-hû,鯰魚,25,liâm-hû
jiû-hî,鰇魚,25,jiû-hî
liû-hû,鰇魚,25,liû-hû
hôo-liu,鰗鰡,25,hô͘-liu
liân-hî,鰱魚,25,liân-hî
liân-hû,鰱魚,25,liân-hû
muâ-tsai,鰻栽,25,môa-chai
muâ-suànn,鰻線,25,môa-sòaⁿ
suat-hî,鱈魚,25,soat-hî
suat-hû,鱈魚,25,soat-hû
siān-hî,鱔魚,25,siān-hî
siān-hîr,鱔魚,25,siān-hîr
siān-hû,鱔魚,25,siān-hû
siǎn-hîr,鱔魚,25,siǎn-hîr
siān-liu,鱔鰡,25,siān-liu
kuè-hî,鱖魚,25,kòe-hî
kè-hû,鱖魚,25,kè-hû
hāu-hia,鱟桸,25,hāu-hia
hǎu-phiô,鱟薸,25,hǎu-phiô
go̍k-hî,鱷魚,25,go̍k-hî
go̍k-hû,鱷魚,25,go̍k-hû
kho̍k-hî,鱷魚,25,kho̍k-hî
kho̍k-hû,鱷魚,25,kho̍k-hû
lôo-hî,鱸魚,25,lô͘-hî
lôo-hîr,鱸魚,25,lô͘-hîr
lôo-hû,鱸魚,25,lô͘-hû
lôo-muâ,鱸鰻,25,lô͘-môa
tsiáu-á,鳥仔,25,chiáu-á
tsiáu-tok,鳥啄,25,chiáu-tok
tsiáu-tshìng,鳥銃,25,chiáu-chhèng
tsiáu-tsiah,鳥隻,25,chiáu-chiah
tsiáu-luī,鳥類,25,chiáu-lūi
niáu-tshí,鳥鼠,25,niáu-chhí
niáu-tshír,鳥鼠,25,niáu-chhír
niáu-tshú,鳥鼠,25,niáu-chhú
hōng-hông,鳳凰,25,hōng-hông
hōng-suann,鳳山,25,hōng-soaⁿ
hōng-lîm,鳳林,25,hōng-lîm
a-phiàn,鴉片,25,a-phiàn
tô-tsiáu,鴕鳥,25,tô-chiáu
uan-iunn,鴛鴦,25,oan-iuⁿ
ba̍h-hio̍h,鴟鴞,25,ba̍h-hio̍h
ba̍h-hiō,鴟鴞,25,ba̍h-hiō
bā-hio̍h,鴟鴞,25,bā-hio̍h
lā-hio̍h,鴟鴞,25,lā-hio̍h
lāi-hio̍rh,鴟鴞,25,lāi-hio̍rh
lāi-hiō,鴟鴞,25,lāi-hiō
muā-hio̍h,鴟鴞,25,mōa-hio̍h
na̍h-hio̍rh,鴟鴞,25,na̍h-hio̍rh
nā-hio̍h,鴟鴞,25,nā-hio̍h
koo-n̂g,鴣黃,25,ko͘-n̂g
ah-á,鴨仔,25,ah-á
ah-nn̄g,鴨卵,25,ah-nn̄g
ah-tsiáng,鴨掌,25,ah-chiáng
ah-tsiúnn,鴨掌,25,ah-chiúⁿ
ah-bó,鴨母,25,ah-bó
ah-bór,鴨母,25,ah-bór
ah-bú,鴨母,25,ah-bú
ah-hiàn,鴨羶,25,ah-hiàn
ah-bah,鴨肉,25,ah-bah
ah-kak,鴨角,25,ah-kak
ah-hîng,鴨雄,25,ah-hêng
ah-siúnn,鴨鯗,25,ah-siúⁿ
ah-kak,鴨鵤,25,ah-kak
ka-līng,鵁鴒,25,ka-lēng
ka-lǐng,鵁鴒,25,ka-lěng
ing-ko,鶯歌,25,eng-ko
ing-kè,鷹架,25,eng-kè
lōo-tsiu,鷺洲,25,lō͘-chiu
lôo-tsî,鸕鶿,25,lô͘-chî
ing-ko,鸚哥,25,eng-ko
ing-kor,鸚哥,25,eng-kor
kiâm-nn̄g,鹹卵,25,kiâm-nn̄g
kiâm-poo,鹹埔,25,kiâm-po͘
kiâm-buê,鹹梅,25,kiâm-bôe
kiâm-muê,鹹梅,25,kiâm-môe
kiâm-m̂,鹹梅,25,kiâm-m̂
kiâm-tsuí,鹹水,25,kiâm-chúi
kiâm-tsiánn,鹹汫,25,kiâm-chiáⁿ
kiâm-tuâ,鹹淘,25,kiâm-tôa
kiâm-tānn,鹹淡,25,kiâm-tāⁿ
kiâm-siap,鹹澀,25,kiâm-siap
kiâm-tsàng,鹹粽,25,kiâm-chàng
kiâm-kué,鹹粿,25,kiâm-kóe
kiâm-ké,鹹粿,25,kiâm-ké
kiâm-kér,鹹粿,25,kiâm-kér
kiâm-bê,鹹糜,25,kiâm-bê
kiâm-muâi,鹹糜,25,kiâm-moâi
kiâm-muê,鹹糜,25,kiâm-môe
kiâm-kuê,鹹膎,25,kiâm-kôe
kiâm-kê,鹹膎,25,kiâm-kê
kiâm-tsháu,鹹草,25,kiâm-chháu
kiâm-tshài,鹹菜,25,kiâm-chhài
kiâm-hî,鹹魚,25,kiâm-hî
kiâm-hû,鹹魚,25,kiâm-hû
kinn-sìng,鹼性,25,kiⁿ-sèng
kinn-tsàng,鹼粽,25,kiⁿ-chàng
iâm-hūn,鹽份,25,iâm-hūn
iâm-tiânn,鹽埕,25,iâm-tiâⁿ
iâm-tsuí,鹽水,25,iâm-chúi
iâm-sng,鹽酸,25,iâm-sng
lo̍k-á,鹿仔,25,lo̍k-á
lo̍k-liâu,鹿寮,25,lo̍k-liâu
lo̍k-jiông,鹿茸,25,lo̍k-jiông
lo̍k-liông,鹿茸,25,lo̍k-liông
lo̍k-kak,鹿角,25,lo̍k-kak
lo̍k-iá,鹿野,25,lo̍k-iá
kî-lîn,麒麟,25,kî-lîn
siā-hiunn,麝香,25,siā-hiuⁿ
lîn-kong,麟光,25,lîn-kong
lîn-lo̍k,麟洛,25,lîn-lo̍k
be̍h-á,麥仔,25,be̍h-á
be̍h-phìnn,麥片,25,be̍h-phìⁿ
be̍h-gê,麥芽,25,be̍h-gê
mī-kuann,麵乾,25,mī-koaⁿ
mī-pau,麵包,25,mī-pau
mī-thô,麵桃,25,mī-thô
mī-tsià,麵炙,25,mī-chià
mī-kâu,麵猴,25,mī-kâu
mī-hún,麵粉,25,mī-hún
mǐ-hún,麵粉,25,mǐ-hún
mī-suànn,麵線,25,mī-sòaⁿ
mī-tê,麵茶,25,mī-tê
bīn-thâu,麵頭,25,bīn-thâu
mī-thâu,麵頭,25,mī-thâu
mī-thi,麵麶,25,mī-thi
mī-ku,麵龜,25,mī-ku
bâ-siā,麻射,25,bâ-siā
muâ-pòo,麻布,25,môa-pò͘
muâ-iû,麻油,25,môa-iû
mâ-huân,麻煩,25,mâ-hoân
bâ-pì,麻痺,25,bâ-pì
muâ-ínn,麻穎,25,môa-íⁿ
muâ-tik,麻竹,25,môa-tek
muâ-láu,麻粩,25,môa-láu
muâ-tsî,麻糍,25,môa-chî
muâ-soh,麻索,25,môa-soh
bâ-io̍h,麻藥,25,bâ-io̍h
muâ-sann,麻衫,25,môa-saⁿ
muâ-tē,麻袋,25,môa-tē
bâ-tsuì,麻醉,25,bâ-chùi
bâ-tshiok,麻雀,25,bâ-chhiok
muâ-tshiok,麻雀,25,môa-chhiok
mâ-tshiok,麻雀,25,mâ-chhiok
n̂g-gôo,黃吳,25,n̂g-gô͘
n̂g-ngôo,黃吳,25,n̂g-ngô͘
uînn-gôo,黃吳,25,ûiⁿ-gô͘
uînn-ngôo,黃吳,25,ûiⁿ-ngô͘
hông-hun,黃昏,25,hông-hun
n̂g-sím,黃沈,25,n̂g-sím
uînn-sím,黃沈,25,ûiⁿ-sím
hông-tsuân,黃泉,25,hông-choân
n̂g-gû,黃牛,25,n̂g-gû
n̂g-kue,黃瓜,25,n̂g-koe
n̂g-thán,黃疸,25,n̂g-thán
n̂g-sik,黃色,25,n̂g-sek
n̂g-tāu,黃豆,25,n̂g-tāu
n̂g-nî,黃連,25,n̂g-nî
uînn-liân,黃連,25,ûiⁿ-liân
uînn-nî,黃連,25,ûiⁿ-nî
n̂g-tsiú,黃酒,25,n̂g-chiú
n̂g-sng,黃酸,25,n̂g-sng
n̂g-kim,黃金,25,n̂g-kim
n̂g-hî,黃魚,25,n̂g-hî
n̂g-hû,黃魚,25,n̂g-hû
sik-á,黍仔,25,sek-á
sué-á,黍仔,25,sóe-á
sé-á,黍仔,25,sé-á
lê-bîng,黎明,25,lê-bêng
liâm-thôo,黏塗,25,liâm-thô͘
liâm-mo̍oh,黏膜,25,liâm-mo̍͘h
liâm-ka,黏膠,25,liâm-ka
thuh-á,黜仔,25,thuh-á
thuh-phuà,黜破,25,thuh-phòa
thuh-tshàu,黜臭,25,thuh-chhàu
tiám-miâ,點名,25,tiám-miâ
tiám-sim,點心,25,tiám-sim
tiám-tuh,點拄,25,tiám-tuh
tiám-pò,點播,25,tiám-pò
tiám-pòo,點播,25,tiám-pò͘
tiám-kì,點痣,25,tiám-kì
tiám-gán,點眼,25,tiám-gán
tiám-phuà,點破,25,tiám-phòa
tiám-hia̍t,點穴,25,tiám-hia̍t
tiám-suán,點選,25,tiám-soán
tiám-tshénn,點醒,25,tiám-chhéⁿ
tiám-tshínn,點醒,25,tiám-chhíⁿ
tiám-tsing,點鐘,25,tiám-cheng
tóng-bū,黨務,25,tóng-bū
tóng-guân,黨員,25,tóng-goân
tóng-uân,黨員,25,tóng-oân
tóng-thuân,黨團,25,tóng-thoân
tóng-kang,黨工,25,tóng-kang
tóng-tsìng,黨政,25,tóng-chèng
tóng-kî,黨旗,25,tóng-kî
tóng-phài,黨派,25,tóng-phài
tóng-tsiong,黨章,25,tóng-chiong
tóng-tsi̍k,黨籍,25,tóng-che̍k
tóng-tsit,黨職,25,tóng-chit
tóng-pōo,黨部,25,tóng-pō͘
tiánn-á,鼎仔,25,tiáⁿ-á
tiánn-khàm,鼎崁,25,tiáⁿ-khàm
tiánn-tshuè,鼎摖,25,tiáⁿ-chhòe
tiánn-tshè,鼎摖,25,tiáⁿ-chhè
tiánn-phí,鼎疕,25,tiáⁿ-phí
tiánn-tshíng,鼎筅,25,tiáⁿ-chhéng
tiánn-kuà,鼎蓋,25,tiáⁿ-kòa
kóo-tsénn,鼓井,25,kó͘-chéⁿ
kóo-tsínn,鼓井,25,kó͘-chíⁿ
kóo-lē,鼓勵,25,kó͘-lē
kóo-tshe,鼓吹,25,kó͘-chhe
kóo-tsher,鼓吹,25,kó͘-chher
kóo-tshue,鼓吹,25,kó͘-chhoe
kóo-tshui,鼓吹,25,kó͘-chhui
kóo-san,鼓山,25,kó͘-san
kóo-thuî,鼓槌,25,kó͘-thûi
kóo-tī,鼓箸,25,kó͘-tī
kóo-tū,鼓箸,25,kó͘-tū
kóo-bú,鼓舞,25,kó͘-bú
bùn-tshí,鼢鼠,25,bùn-chhí
bùn-tshír,鼢鼠,25,bùn-chhír
bùn-tshú,鼢鼠,25,bùn-chhú
phī-á,鼻仔,25,phī-á
phīnn-á,鼻仔,25,phīⁿ-á
phīnn-to,鼻刀,25,phīⁿ-to
phīnn-sái,鼻屎,25,phīⁿ-sái
phīnn-tsuí,鼻水,25,phīⁿ-chúi
phīnn-iām,鼻炎,25,phīⁿ-iām
phīnn-khang,鼻空,25,phīⁿ-khang
phīnn-si̍t,鼻翼,25,phīⁿ-si̍t
phīnn-phang,鼻芳,25,phīⁿ-phang
phīnn-hueh,鼻血,25,phīⁿ-hoeh
phīnn-huih,鼻血,25,phīⁿ-huih
phīnn-sô,鼻趖,25,phīⁿ-sô
phīnn-im,鼻音,25,phīⁿ-im
phīnn-thâu,鼻頭,25,phīⁿ-thâu
phīnn-liông,鼻龍,25,phīⁿ-liông
àng-siann,齆聲,25,àng-siaⁿ
àng-phīnn,齆鼻,25,àng-phīⁿ
tsê-pī,齊備,25,chê-pī
tsiâu-tsn̂g,齊全,25,chiâu-chn̂g
tsê-tsuân,齊全,25,chê-choân
tsiâu-ûn,齊勻,25,chiâu-ûn
tsuê-sim,齊心,25,chôe-sim
tsê-sim,齊心,25,chê-sim
tsiâu-thàu,齊透,25,chiâu-thàu
tsê-thâu,齊頭,25,chê-thâu
tsai-niû,齋糧,25,chai-niû
tsai-tshài,齋菜,25,chai-chhài
khí-pau,齒包,25,khí-pau
khí-huānn,齒岸,25,khí-hōaⁿ
khí-thok,齒戳,25,khí-thok
khí-bián,齒抿,25,khí-bián
khí-bín,齒抿,25,khí-bín
khí-pue,齒杯,25,khí-poe
khí-kho,齒科,25,khí-kho
khí-hún,齒粉,25,khí-hún
khí-phāng,齒縫,25,khí-phāng
khí-ko,齒膏,25,khí-ko
khí-siûnn,齒𣻸,25,khí-siûⁿ
tshut-thâu,齣頭,25,chhut-thâu
tsak-tsō,齪嘈,25,chak-chō
giàng-gê,齴牙,25,giàng-gê
ak-tsak,齷齪,25,ak-chak
liông-tsénn,龍井,25,liông-chéⁿ
liông-tsínn,龍井,25,liông-chíⁿ
lîng-tsuânn,龍泉,25,lêng-chôaⁿ
lîng-káng,龍港,25,lêng-káng
gîng-gán,龍眼,25,gêng-gán
gîng-gíng,龍眼,25,gêng-géng
gîng-kíng,龍眼,25,gêng-kéng
gîng-ngái,龍眼,25,gêng-ngái
liâng-gíng,龍眼,25,liâng-géng
lîng-gíng,龍眼,25,lêng-géng
lîng-kíng,龍眼,25,lêng-kéng
liông-me̍h,龍脈,25,liông-me̍h
lîng-be̍h,龍脈,25,lêng-be̍h
liông-tsûn,龍船,25,liông-chûn
lîng-tsûn,龍船,25,lêng-chûn
liông-hê,龍蝦,25,liông-hê
lîng-hê,龍蝦,25,lêng-hê
liông-kak,龍角,25,liông-kak
lîng-kak,龍角,25,lêng-kak
liông-gîn,龍銀,25,liông-gîn
lîng-gûn,龍銀,25,lêng-gûn
liông-kut,龍骨,25,liông-kut
lîng-kut,龍骨,25,lêng-kut
liông-hōng,龍鳳,25,liông-hōng
lîng-hōng,龍鳳,25,lêng-hōng
ku-á,龜仔,25,ku-á
ku-suann,龜山,25,ku-soaⁿ
ku-khak,龜殼,25,ku-khak
ku-moo,龜毛,25,ku-mo͘
ku-sui,龜祟,25,ku-sui
ku-tsiann,龜精,25,ku-chiaⁿ
ku-sîn,龜蠅,25,ku-sîn
ku-kha,龜跤,25,ku-kha
tīng-tauh,𠕇篤,25,tēng-tauh
liô-hue,𠞭花,25,liô-hoe
gâu-lâng,𠢕人,25,gâu-lâng
gâu-tsá,𠢕早,25,gâu-chá
gâu-khai,𠢕開,25,gâu-khai
kán-pī,𡢃婢,25,kán-pī
lān-hu̍t,𡳞核,25,lān-hu̍t
lǎn-hu̍t,𡳞核,25,lǎn-hu̍t
lān-sîn,𡳞神,25,lān-sîn
lān-pha,𡳞脬,25,lān-pha
lǎn-pha,𡳞脬,25,lǎn-pha
lān-muā,𡳞蔓,25,lān-mōa
lān-tsiáu,𡳞鳥,25,lān-chiáu
lǎn-tsiáu,𡳞鳥,25,lǎn-chiáu
lān-sui,𡳞𦉎,25,lān-sui
mooh-phīnn,𢯾鼻,25,mo͘h-phīⁿ
khat-á,𣁳仔,25,khat-á
siānn-khàm,𣛮崁,25,siāⁿ-khàm
siā-nâ,𣛮籃,25,siā-nâ
siānn-nâ,𣛮籃,25,siāⁿ-nâ
siǎnn-nâ,𣛮籃,25,siǎⁿ-nâ
tshuā-lōo,𤆬路,25,chhōa-lō͘
tshuǎ-lōo,𤆬路,25,chhǒa-lō͘
tshuā-niá,𤆬領,25,chhōa-niá
tshuā-thâu,𤆬頭,25,chhōa-thâu
kheh-sio,𤲍燒,25,kheh-sio
khueh-sio,𤲍燒,25,khoeh-sio
thiāu-á,𤶃仔,25,thiāu-á
siān-hōo,𤺪雨,25,siān-hō͘
siān-thâu,𤺪頭,25,siān-thâu
siān-siān,𤺪𤺪,25,siān-siān
bāi-be̍h,𥌚脈,25,bāi-be̍h
bāi-me̍h,𥌚脈,25,bāi-me̍h
nih-ba̍k,𥍉目,25,nih-ba̍k
phiat-á,𥐵仔,25,phiat-á
phín-á,𥰔仔,25,phín-á
kám-á,𥴊仔,25,kám-á
kám-ôo,𥴊壺,25,kám-ô͘
lîng-á,𦊓仔,25,lêng-á
âm-buê,𧌄梅,25,âm-bôe
thún-ta̍h,𧿬踏,25,thún-ta̍h
uaih-tio̍h,𨂿著,25,oaih-tio̍h
uáinn-tio̍h,𨂿著,25,oáiⁿ-tio̍h
thit-thô,𨑨迌,25,thit-thô
tshit-thô,𨑨迌,25,chhit-thô
kauh-puî,𩛩肥,25,kauh-pûi
ngóo-á,𩵱仔,25,ngó͘-á
tâi-á,𩸙仔,25,tâi-á
tāi-á,𩸙仔,25,tāi-á
tāi-hî,𩸙魚,25,tāi-hî
tāi-hû,𩸙魚,25,tāi-hû
tǎi-hîr,𩸙魚,25,tǎi-hîr
tshio-ko,𪁎哥,25,chhio-ko
tshio-tiô,𪁎趒,25,chhio-tiô
tshio-ke,𪁎雞,25,chhio-ke
tshio-kue,𪁎雞,25,chhio-koe
tòo-tsuá,𪐞紙,25,tò͘-chóa
gàn-tsuí,𫝏水,25,gàn-chúi
gàn-kǹg,𫝏鋼,25,gàn-kǹg
gàn-tsînn,𫝏錢,25,gàn-chîⁿ
siāng-lâng,𫝛人,25,siāng-lâng
siāng-ûn,𫝛勻,25,siāng-ûn
siāng-nî,𫝛年,25,siāng-nî
siāng-sim,𫝛心,25,siāng-sim
siāng-sî,𫝛時,25,siāng-sî
siāng-khuán,𫝛款,25,siāng-khoán
siāng-tôo,𫝛途,25,siāng-tô͘
peh-suann,𬦰山,25,peh-soaⁿ
peh-kiā,𬦰崎,25,peh-kiā
a-lú-mih,a-lú-mih,16,a-lú-mih
a-ní-khih,a-ní-khih,16,a-ní-khih
a̋i-sat-tsirh,a̋i-sat-tsuh,16,ăi-sat-chirh
a̋i-sat-tsuh,a̋i-sat-tsuh,16,ăi-sat-chuh
a̍t-sá-lih,a̍t-sá-lih,16,a̍t-sá-lih
bai-óo-lín,bai-óo-lín,16,bai-ó͘-lín
ba̍t-té-lih,ba̍t-té-lih,16,ba̍t-té-lih
bi-tá-bín,bi-tá-bín,16,bi-tá-bín
bo̍k-sìn-gù,bo̍k-sìn-gù,16,bo̍k-sìn-gù
bu-là-jià,bu-là-jià,16,bu-là-jià
bu-lá-tsià,bu-lá-tsià,16,bu-lá-chià
e-pú-lóng,e-pú-lóng,16,e-pú-lóng
ga-sóo-lín,ga-sóo-lín,16,ga-só͘-lín
gat-lá-iû,gat-lá油,16,gat-lá-iû
gi-lòo-sià,gi-lòo-sià,16,gi-lò͘-sià
goo-lú-huh,goo-lú-huh,16,go͘-lú-huh
ha-sí-khah,ha-sí-khah,16,ha-sí-khah
ha̋n-tóo-luh,ha̋n-tóo-luh,16,hăn-tó͘-luh
hi-nóo-khih,hi-nóo-khih,16,hi-nó͘-khih
hoo-lú-bóng,hoo-lú-bóng,16,ho͘-lú-bóng
hoo-té-luh,hoo-té-luh,16,ho͘-té-luh
hái-kat-lá,hái-kat-lá,16,hái-kat-lá
ji-lò-sià,ji-lò-sià,16,ji-lò-sià
ji-lòo-sià,ji-lòo-sià,16,ji-lò͘-sià
ji-lú-bah,ji-lú-bah,16,ji-lú-bah
ji-siá-kuh,ji-siá-kuh,16,ji-siá-kuh
kha-mé-lah,kha-mé-lah,16,kha-mé-lah
khe-tsiap-puh,khe-tsiap-puh,16,khe-chiap-puh
khi-móo-tsih,khi-móo-tsih,16,khi-mó͘-chih
khoo-lé-lah,khoo-lé-lah,16,kho͘-lé-lah
khoo-mí-sióng,khoo-mí-sióng,16,kho͘-mí-sióng
khu-lá-tsih,khu-lá-tsih,16,khu-lá-chih
khu-lì-mù,khu-lì-mù,16,khu-lì-mù
khu-lìn-mù,khu-lì-mù,16,khu-lìn-mù
khōng-ku-lí,khōng-ku-lí,16,khōng-ku-lí
la-jí-ooh,la-jí-ooh,16,la-jí-o͘h
la-khiat-tooh,la-kiat-tooh,16,la-khiat-to͘h
la-kiat-tooh,la-kiat-tooh,16,la-kiat-to͘h
la-mú-neh,la-mú-neh,16,la-mú-neh
la̋i-jiòo-bù,la̋i-jiòo-bù,16,lăi-jiò͘-bù
la̋i-lìn-gù,la̋i-lìn-gù,16,lăi-lìn-gù
le-khòo-tòo,le-khòo-tòo,16,le-khò͘-tò͘
li-lò-sià,li-lò-sià,16,li-lò-sià
li-á-khah,li-á-khah,16,li-á-khah
loo-lài-bà,loo-lài-bà,16,lo͘-lài-bà
lòo-sù-bah,lòo-sù肉,16,lò͘-sù-bah
ló-lí-á,ló-lí仔,16,ló-lí-á
lóo-lí-á,lóo-lí-á,16,ló͘-lí-á
lóo-sú-bah,lóo-sú肉,16,ló͘-sú-bah
ma-lá-sóng,ma-lá-sóng,16,ma-lá-sóng
ma-sà-tsì,ma-sà-tsì,16,ma-sà-chì
me-lí-á,me-lí-á,16,me-lí-á
ne-kut-tái,ne-kut-tái,16,ne-kut-tái
o-lín-gio,o-lín-gio,16,o-lín-gio
o-lín-gio̍h,o-lín-gio̍h,16,o-lín-gio̍h
o-lín-gió,o-lín-gió,16,o-lín-gió
oo-bá-sáng,oo-bá-sáng,16,o͘-bá-sáng
oo-jí-sáng,oo-jí-sáng,16,o͘-jí-sáng
oo-khà-sàng,oo-khà-sàng,16,o͘-khà-sàng
oo-lín-gióo,oo-lín-gióo,16,o͘-lín-gió͘
oo-nè-sàng,oo-nè-sàng,16,o͘-nè-sàng
oo-tóo-bái,oo-tóo-bái,16,o͘-tó͘-bái
pha-tsìn-kòo,pha-tsìn-kòo,16,pha-chìn-kò͘
pha̋-siàn-tòo,pha̋-siàn-tòo,16,phă-siàn-tò͘
phi-á-nooh,phi-á-nooh,16,phi-á-no͘h
phih-pheh-kiò,phih-pheh叫,16,phih-pheh-kiò
pu-lù-sù,pu-lù-sù,16,pu-lù-sù
sa-khú-lah,sa-khú-lah,16,sa-khú-lah
sa-sí-mih,sa-sí-mih,16,sa-sí-mih
sa̋-bì-sù,sa̋-bì-sù,16,să-bì-sù
sa̋m-phú-luh,sa̋m-phú-luh,16,săm-phú-luh
se-bí-looh,se-bí-looh,16,se-bí-lo͘h
si-á-geh,si-á-geh,16,si-á-geh
sir-lit-pah,sir-lit-pah,16,sir-lit-pah
sir-lí-pah,sir-lí-pah,16,sir-lí-pah
si̍p-pán-ná,si̍p-pán-ná,16,si̍p-pán-ná
su-khù-tà,su-khù-tà,16,su-khù-tà
su-lit-pah,su-lit-pah,16,su-lit-pah
su-lí-pah,su-lí-pah,16,su-lí-pah
tha-khú-sih,tha-khú-sih,16,tha-khú-sih
tha-khú-áng,tha-khú-áng,16,tha-khú-áng
tha-thá-mih,tha-thá-mih,16,tha-thá-mih
the-ní-suh,the-ní-suh,16,the-ní-suh
thia̋n-pú-lah,thia̋n-pú-lah,16,thiăn-pú-lah
thoo-lá-khuh,thoo-lá-khuh,16,tho͘-lá-khuh
thoo-má-tooh,thoo-má-tooh,16,tho͘-má-to͘h
tshia̋n-pá-lah,tshia̋n-pá-lah,16,chhiăn-pá-lah
ua-lù-tsuh,ua-lù-tsuh,16,oa-lù-chuh
ua-sá-bih,ua-sá-bih,16,oa-sá-bih
ua̋i-siat-tsuh,ua̋i-siat-tsuh,16,oăi-siat-chuh
gat-lá-thuànn,ガラ炭,16,gat-lá-thòaⁿ
ga̍t-la-thuànn,ガラ炭,16,ga̍t-la-thòaⁿ
thoo-má-tooh,トマト,16,tho͘-má-to͘h
lân-kam-tsià,㔂甘蔗,16,lân-kam-chià
tsha̍p-tsha̍p-liām,㴙㴙唸,16,chha̍p-chha̍p-liām
tsha̍p-tsha̍p-tih,㴙㴙滴,16,chha̍p-chha̍p-tih
tsha̍p-tsha̍p-lo̍h,㴙㴙落,16,chha̍p-chha̍p-lo̍h
khiap-sì-miā,㾀勢命,16,khiap-sì-miā
bái-tāu-á,䆀豆仔,16,bái-tāu-á
tshiāng-tú-tshiāng,䢢拄䢢,16,chhiāng-tú-chhiāng
tsi̍t-ē-á,一下仔,16,chi̍t-ē-á
tsi̍t-ē-tshiú,一下手,16,chi̍t-ē-chhiú
tsi̍t-sì-lâng,一世人,16,chi̍t-sì-lâng
it--lâi,一來,16,it--lâi
tsi̍t-kò-ge̍h,一個月,16,chi̍t-kò-ge̍h
tsi̍t-kò-gue̍h,一個月,16,chi̍t-kò-goe̍h
tsi̍t-kháu-tsàu,一口灶,16,chi̍t-kháu-chàu
tsi̍t-sì-kuè,一四界,16,chi̍t-sì-kòe
tsi̍t-sì-kè,一四界,16,chi̍t-sì-kè
tsi̍t-phû-sái,一垺屎,16,chi̍t-phû-sái
tsi̍t-pû-sái,一垺屎,16,chi̍t-pû-sái
it-iā-tsîng,一夜情,16,it-iā-chêng
tsi̍t-iā-tsîng,一夜情,16,chi̍t-iā-chêng
tsi̍t-tuā-tui,一大堆,16,chi̍t-tōa-tui
tsi̍t-tuā-thua,一大拖,16,chi̍t-tōa-thoa
tsi̍t-tuā-phìnn,一大片,16,chi̍t-tōa-phìⁿ
tsi̍t-thò-sann,一套衫,16,chi̍t-thò-saⁿ
it-jī-pênn,一字平,16,it-jī-pêⁿ
it-jī-pînn,一字平,16,it-jī-pîⁿ
tsi̍t-kuá-á,一寡仔,16,chi̍t-kóa-á
tsi̍t-tuì-sî,一對時,16,chi̍t-tùi-sî
tsi̍t-sut-á,一屑仔,16,chi̍t-sut-á
tsi̍t-thiap-io̍h,一帖藥,16,chi̍t-thiap-io̍h
tsi̍t-thiap-io̍rh,一帖藥,16,chi̍t-thiap-io̍rh
tsi̍t-sî-á,一時仔,16,chi̍t-sî-á
tsi̍t-ge̍h-li̍t,一月日,16,chi̍t-ge̍h-li̍t
tsi̍t-gue̍h-ji̍t,一月日,16,chi̍t-goe̍h-ji̍t
tsi̍t-ho̍k-io̍h,一服藥,16,chi̍t-ho̍k-io̍h
tsi̍t-tsâng-tshiū,一欉樹,16,chi̍t-châng-chhiū
tsi̍t-tsâng-tshiǔ,一欉樹,16,chi̍t-châng-chhiǔ
tsi̍t-pōo-tshú,一步取,16,chi̍t-pō͘-chhú
tsi̍t-bān-kam,一瓣柑,16,chi̍t-bān-kam
tsi̍t-bǎn-kam,一瓣柑,16,chi̍t-bǎn-kam
tsi̍t-pān-kam,一瓣柑,16,chi̍t-pān-kam
tsi̍t-kah-tsí,一甲子,16,chi̍t-kah-chí
tsi̍t-phí-á,一疕仔,16,chi̍t-phí-á
tsi̍t-ba̍k-nih,一目𥍉,16,chi̍t-ba̍k-nih
tsi̍t-khùn-á,一睏仔,16,chi̍t-khùn-á
tsi̍t-ha̍k-sái,一礐屎,16,chi̍t-ha̍k-sái
tsi̍t-khoo-gîn,一箍銀,16,chi̍t-kho͘-gîn
tsi̍t-khoo-gîrn,一箍銀,16,chi̍t-kho͘-gîrn
it-lia̍p-it,一粒一,16,it-lia̍p-it
tsi̍t-si-á,一絲仔,16,chi̍t-si-á
it-puann-ti̍k,一般的,16,it-poaⁿ-te̍k
tsi̍t-su-sann,一軀衫,16,chi̍t-su-saⁿ
it-liân-tshuàn,一連串,16,it-liân-chhoàn
tsi̍t-tsiah-gû,一隻牛,16,chi̍t-chiah-gû
tsi̍t-niá-sann,一領衫,16,chi̍t-niá-saⁿ
tsi̍t-tiám-á,一點仔,16,chi̍t-tiám-á
tshit-tóo-khu,七堵區,16,chhit-tó͘-khu
tshit-niû-má,七娘媽,16,chhit-niû-má
tshit-jī-á,七字仔,16,chhit-jī-á
